"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at" 
3041,"1","2026-06-26T04:20:01.492928Z","exclude",3041,5.703,"","r3-1290","This also explains why you feel burnt out after talking to someone. You try really hard to convey your point over and over and it just doesn't get through to another person. I've experienced too much of that.","2026-06-26T04:20:01.492951Z"
3042,"1","2026-06-26T04:20:26.154783Z","depression",3042,20.356,"","r3-1291","Hi mn elm 😢 không lớn lên bằng tình yêu thương của ba lận mẹ ba mẹ em chia tay từ khi em học lớp 4-5, em ở với mẹ mẹ hay chửi em bằng những câu không hay tục tiểu em có nhắn với ba em nhưng ba em nói cố lên và động viên em, mới đâyy mẹ em đánh chửi em vì em bế mèo và mèo cào mẹ lấy 1 nồi đá vv nhưng ko thành , mẹ em rất ghét em hay sao ạ😊 em nghĩ em sẽ dùng tuổi thơ để ôm ấp nhưng tình yêu thương của ba mẹ ❤ ba ơi con nhớ ba❤","2026-06-26T04:20:26.154801Z"
3043,"1","2026-06-26T04:20:30.839507Z","exclude",3043,2.108,"","r3-1292","I’m actually lowkey burned out but not sure I’m so demotivated I’m so addicted to video games I’m no longer studying everyday I no longer care about the important thing I no longer step out of my comfort zone I feel like what I’m doing is all pointless Please help","2026-06-26T04:20:30.839527Z"
3044,"1","2026-06-26T04:20:33.546136Z","exclude",3044,1.483,"","r3-1293","I'm a respiratory therapy supervisor in a small hospital. This is exactly what's going on. I thought I was just tired/mentally exhausted, but the other factors you mention absolutely ring true. Thank you so much for all you've done in helping me figure myself out, it is immeasurably appreciated.","2026-06-26T04:20:33.546154Z"
3045,"1","2026-06-26T04:20:35.868831Z","normal",3045,1.089,"","r3-1294","mjh cug la phan cua anh huy lau roi k thay baj hat moi cua anh chuc anh thanh cog","2026-06-26T04:20:35.868850Z"
3046,"1","2026-06-26T04:20:37.927859Z","normal",3046,0.907,"","r3-1295","Chi oi.e cung dang tress va cang thang trong cong viec qa.e dang o my.","2026-06-26T04:20:37.927883Z"
3047,"1","2026-06-26T04:20:54.940095Z","uncertain",3047,15.335,"Hỏi về triệu chứng lo âu, sợ hãi, chóng mặt","r3-1296","K bit nguyen nhan j ma lam cho minh lo au so hai.chong mat","2026-06-26T04:20:54.940112Z"
3048,"1","2026-06-26T04:21:01.805139Z","normal",3048,5.771,"","r3-1297","Huanchuong chien cong.phuc Vienna.(82_86) loai nay khong co cong .chi cap cho vui.con nahi ngo cai gi cu noi cho toi hieu","2026-06-26T04:21:01.805157Z"
3049,"1","2026-06-26T04:21:03.594069Z","normal",3049,0.78,"","r3-1298","Tôi không bạn bè. Không tình yêu không xinh đẹp chỉ thích ở một mình 😌","2026-06-26T04:21:03.594088Z"
3050,"1","2026-06-26T04:21:06.908906Z","normal",3050,2.144,"","r3-1299","Khong giai thinh biet roi di thang vao hay ko buon chan noi long nhieu nguoi ko thich phien ha","2026-06-26T04:21:06.908929Z"
3051,"1","2026-06-26T04:21:09.537021Z","exclude",3051,0.962,"","r3-1300","I have been experiencing the afterglow of chronic burnout (from 2 years of several missmatches). It really sucks. It feels like my battery is constantly on low energy and it doesn't recharge. The worst part is you know that you are capable of way more (like what it feels like to have a full battery) but you can't make it happen no matter how much you rest.","2026-06-26T04:21:09.537040Z"
3052,"1","2026-06-26T04:23:50.618277Z","normal",3052,5.036,"","r3-1301","Ngay Xua. Toi. Co. 1 gd. Cha me nuoi. Luc. Me con Toi. Di my. Ko. Co Tien. Cha me. Nuoi. Tang. Cho. Me con. Toi. 3. Chi. Vang. 24 de lam. Lo. Phi. Len Duong. Ko. Nhung Va. con. Thap. Huong. Cau. Nguyen. Cho. 3. Me con. Len. Duong. Duoc. Thuong. Lo. Binh. An. Vi. Le. Toi. Luon. De. Khi. Ba. Nuoi. CUA. Toi. Benh. Nang. Cha. Nuoi. Noi Cho. Toi. Ve. De. Tgay. Mat. CUA. Roi. Chet.khi. Toi. Ve. Cha. Nuoi. CUA Toi. Benh. Ngoi. Tren. Chiec. Xe. Lan Nhin cha. Nuoi. Nhu. The. Long. Toi. Tang. Nat. Den. Toi. Ra. Di. Cha. Nuoi. Toi. O. Khoc. Troi. Oi. Nhin. Thay. Cha. Nuoi. Khoc. Long. Toi. Thuong. Va. Dau. Nhu. Giao cut.","2026-06-26T04:23:50.618299Z"
3053,"1","2026-06-26T04:23:53.904937Z","normal",3053,1.158,"","r3-1302","Đó là cáigias phải trả cho sự phản bội bị đau 5 năm không thể có gì bù đắp được","2026-06-26T04:23:53.904955Z"
3054,"1","2026-06-26T04:23:56.187758Z","normal",3054,1.04,"","r3-1303","Tôi đã từng khiến bản thân mình đi vào đường cùng cx chưa bao giờ ba mẹ cho tôi sự vui vẻ,hạnh phúc","2026-06-26T04:23:56.187776Z"
3055,"1","2026-06-26T04:23:59.035404Z","exclude",3055,0.866,"","r3-1304","Wow. By far the most significant upload I’ve witnessed thus far following Healthy GamerGG these short two years. I am experiencing compassion fatigue in My line of work as a cannabis consultant for medical card-holding patients in My respective u.s state. I’ve become a glorified cashier in most cases, and in others an emotional tampon for people to unleash their repressed and resented emotions. I quite literally do not know what to do with Myself most days. Edit: spelling","2026-06-26T04:23:59.035422Z"
3056,"1","2026-06-26T04:24:07.098331Z","normal",3056,6.819,"","r3-1305","Mình từng bị trải nghiệm đó, hai cực thái đó rất mâu thuẫn. Lúc thì cực vui vẻ nghe nhạc cứ tung tăng theo điệu nhạc ( high manic). Lúc thì u quất mệt, tiêu cực, break down ( low manic).","2026-06-26T04:24:07.098349Z"
3057,"1","2026-06-26T04:24:28.253038Z","exclude",3057,1.271,"","r3-1306","Oh my gosh this is literally what I am going through right now... I don't have any clinical disorders like depression or anxiety, and everything in this video matches perfectly with what I'm experiencing right now. Thank you SciShow, this as been a therapeutic experience watching this video!","2026-06-26T04:24:28.253065Z"
3058,"1","2026-06-26T04:24:31.584831Z","normal",3058,2.008,"","r3-1307","Thật sự ko ổn, ước gì thời gian có thể quay lại, trở về những ngày thơ bé vô lo vô nghĩ😢","2026-06-26T04:24:31.584853Z"
3059,"1","2026-06-26T04:24:34.493020Z","normal",3059,1.664,"","r3-1308","😔😢 nghe mà thấy chạnh lòng với nỗi đau và đầy vết xước trong lòng","2026-06-26T04:24:34.493044Z"
3060,"1","2026-06-26T04:24:37.019430Z","exclude",3060,1.41,"","r3-1309","2:10 So true! I just went through a long recovery after finishing my degree that burned me out, especially the nervous system rest. One might feel empty or meaningless during this period, but don't worry, that means the recovery process is working.😊","2026-06-26T04:24:37.019454Z"
3061,"1","2026-06-26T04:24:40.008928Z","normal",3061,1.124,"","r3-1310","Mất ngủ vì sợ ăn trộm vào nhà, vì sợ ma thì làm sao chữa trị được thưa bác sĩ?","2026-06-26T04:24:40.008948Z"
3062,"1","2026-06-26T04:24:44.245837Z","normal",3062,2.64,"","r3-1311","cuộc đời thật mệt mỏi😇😇","2026-06-26T04:24:44.245856Z"
3063,"1","2026-06-26T04:24:50.324937Z","exclude",3063,1.629,"","r3-1312","I'm so exhausted I can't get myself to do anything before work but sleep to prepare for the chaos of my work day. i don't have any energy or Space to handle anything else 😔","2026-06-26T04:24:50.324962Z"
3064,"1","2026-06-26T04:25:06.241283Z","uncertain",3064,14.633,"Không rõ trạng thái này là trạng thái gì","r3-1313","Mình đang trong trạng thái này","2026-06-26T04:25:06.241305Z"
3065,"1","2026-06-26T04:25:10.873275Z","exclude",3065,1.801,"","r3-1314","all of the friends that i was really close with left, and now im super lonely. i just started a new online school and i hate it here because of how hard it is. there’s too much work and the teachers aren’t good at making it easy to find them. i’m just so tired of everything. i’m not suicidal but i don’t want to do anything anymore. i just want peace and i just want a long break from my feelings and school and work and everything that’s causing me stress. i don’t want to live life anymore but i don’t want to end it bc i still have dreams. i’m sry about how long this comment is but i just needed to get it out","2026-06-26T04:25:10.873300Z"
3066,"1","2026-06-26T04:25:14.771992Z","normal",3066,2.278,"","r3-1315","Khi nghe bài postcast này em đồng cảm lắm ,ngày từ bé em đã kém thu hút rồi ạ ,thân hình mũm mĩm , mặt mụn nên những lời khó nghe em đều nghe hết . Bạn bè xung quanh ai cũng xinh đi chung thấy mặc cảm lắm , nhiều lúc em cũng thắc mắc tại sao mình lại được sinh ra. Nhưng sau khi nghe bài postcast này của chị em xảm giác mình không còn là người xấu nữa , em không biết chị có đọc đc cmt này hay không nhưng em chỉ muốn nói là nhờ những bài postcast của chị khiến em trở nên tự tin và nó còn góp phần xây dựng những ý hay trong bài văn của em đó ạ🥺🏃‍♀️","2026-06-26T04:25:14.772009Z"
3067,"1","2026-06-26T04:25:21.151171Z","normal",3067,5.151,"","r3-1316","Đứa trẻ bên trong mình nó đã biến mất khi mình thấy bố mẹ của mình cãi nhau rồi đánh nhau và đòi li hôn với nhau mình lúc ấy thấy sao thế giới này lại như thế nó chẳng còn có màu hồng mà họ cố xây dựng lên cho tôi.tôi biết rằng là họ chẳng còn như xưa nữa nhưng mình vẫn cứ muốn nó như xưa","2026-06-26T04:25:21.151189Z"
3068,"1","2026-06-26T04:25:24.686535Z","exclude",3068,1.469,"","r3-1317","I relate to none of this. I never get to talk about work, I only do do do do. My work is also very meaningful and fulfilling but it's treated almost as something you're supposed to do on your free time as well. I'm a teacher. I have maybe 2 meetings a week and they're always 30-60 minutes long. Never longer than that.","2026-06-26T04:25:24.686552Z"
3069,"1","2026-06-26T04:25:30.222670Z","normal",3069,4.374,"","r3-1318","Hôm nay tôi cô đơn quá. Nghiện cmnr. Yêu chiênnnnn","2026-06-26T04:25:30.222688Z"
3070,"1","2026-06-26T04:25:44.173326Z","normal",3070,9.117,"","r3-1319","Thay đổi bản thân giống như một vòng lặp mà em biết từ lúc bắt đầu đến khi kết thúc. Cảm giác như việc: mình rơi xuống đáy vực sâu, mong muốn được vùng dậy một cách mạnh mẽ và quyết liệt nhất, vì peer pressure, vì mọi người và các mối quan hệ xung quanh. Em luôn luôn đặt ra trong đầu mình một kì vọng và nguyện vọng nào đó, cố gắng chạy theo và mong muốn kết quả cuối cùng sẽ tốt đẹp. Nhưng càng trải qua nhiều vòng lặp về sự cứng ngắc trong cách thay đổi khiến em nhận ra rằng: Ồ, không ai giống ai cả, mỗi người đều có câu chuyện, cuộc đời và những bài học cho riêng mình, không thể vì một khuôn khổ ""thay đổi bản thân"" một cách chóng mà có thể cải thiện được những điểm yếu của chính mình. Đối với em ở thời điểm hiện tại, hiểu rõ con người mình đang thật sự muốn làm gì mới là chìa khóa tốt nhất mở ra con đường phù hợp nhất với bản thân. Lắng nghe đứa trẻ bên trong mình, trò chuyện và tâm sự với nó, thật lòng với những cảm xúc của bản thân. Và đặc biệt, đừng đặt áp lực qua những hình ảnh ""lung linh"" của người khác, họ giỏi họ xứng đáng với những ca ngợi và vinh danh, chúng ta không nên ganh tị để làm gì cả.","2026-06-26T04:25:44.173353Z"
3071,"1","2026-06-26T04:26:03.339802Z","uncertain",3071,15.883,"Lỗi gõ phím, câu chữ không hoàn chỉnh, không rõ nghĩa","r3-1320","Minh khongThé kim nen.duoc camr xuc khi biet duoc cos mot","2026-06-26T04:26:03.339830Z"
3072,"1","2026-06-26T04:26:06.295954Z","exclude",3072,1.777,"","r3-1321","Hello Dr. Huberman, I still haven't watched this one. And can't wait too, watching right after I'm done writing this comment out. A humble request from me to you to do a podcast on how to better regulate/manage one's emotions when PMS-ing. I understand that recognizing and acknowledging and becoming fully aware of the fact that it's only a phase could perhaps help, if only marginally. I literally feel like I have hormones coursing through my veins for blood when PMS-ing. I go crazy and the hardest part is I make a conscious effort to not let my internal turbulence out, I just can't seem to figure out an efficient emotional outlet/method of emotional self-regulation for this hormone-induced mania. I feel stormy and my mind, all over the place. Is there any plausible way of effectively bypassing this tornado of a phase with easily accessible tools (dietary or otherwise)/non-prescription approaches with minimal damage? or am I just screwed for good.","2026-06-26T04:26:06.295972Z"
3073,"1","2026-06-26T04:26:11.130184Z","normal",3073,1.594,"","r3-1322","năm nay là năm mình bắt đầu bước vào kì thi thpt quốc gia, từ năm 10 và 11 mình đã bỏ qua việc học, bây giờ mình bắt đầu đứng lên lại chiến đấu với tất cả mọi thứ, mong rằng sự nỗ lực của mình sẽ được đền đáp và đạt được những gì mà mình mong muốn","2026-06-26T04:26:11.130202Z"
3074,"1","2026-06-26T04:26:13.891346Z","exclude",3074,1.258,"","r3-1323","I didn't see any humor in this film. It's a devastating problem that never seems to be addressed. Maybe ""humorous"" is lost in translation. I'd call it a cynical and realistic look. Well done, everyone who worked on it. Thank you. Comes at a particularly critical time in my work life.","2026-06-26T04:26:13.891363Z"
3075,"1","2026-06-26T04:26:25.829974Z","uncertain",3075,10.51,"Không rõ 7 dấu hiệu đó là gì nếu không xem video","r3-1324","9:37 tui bị 7 dấu hiệu luôn mn","2026-06-26T04:26:25.830001Z"
3076,"1","2026-06-26T04:26:40.059134Z","normal",3076,9.622,"","r3-1325","gặp video của chị ngay lúc em khó khăn và bất lực nhất, cũng từng đỗ lỗi là tại sao mình đã cố gắng nhiều như vậy mà lại không được như mình mong muốn, trong khi ngta thì dễ dàng có được. Cảm ơn chị đã truyền thêm cho em động lực","2026-06-26T04:26:40.059168Z"
3077,"1","2026-06-26T04:26:45.063180Z","normal",3077,3.879,"","r3-1326","em 2k3 đây ạ, chỉ còn 3 ngày nữa là đến ngày thi thptqg. Mặc dù đã đậu xét tuyển đại học nên có thong thả hơn các bạn, nhưng em vẫn lo âu. Cũng chính vì chứng lo âu này mà lần thi IELTS trước em đã mắc kha khá lỗi, làm giảm điểm speaking của em. Vì thế đợt thi này em quyết tâm giữ vững tâm lý hơn. Em cảm ơn anh nhiều ạ. Em cảm thấy mình được khích lệ nhiều lắm từ video của anh.","2026-06-26T04:26:45.063201Z"
3078,"1","2026-06-26T04:26:49.371825Z","normal",3078,3.036,"","r3-1327","Con đã khóc khi nghe bài giảng này của thầy vì con nhận ra những lỗi lầm mà suốt thời gian qua con chưa bao giờ nhìn nhận.","2026-06-26T04:26:49.371842Z"
3079,"1","2026-06-26T04:26:52.260084Z","exclude",3079,1.286,"","r3-1328","Title of the video didn't prepare me for the absolute pearls here. Perfect timing too! I've been struggling between my personality, being outgoing, relationship building, and friendly (plus a bit of an ADHD child), vs my work, IT, very focused, the team isn't very social etc. For YEARS I've lurked while Dr K and this community have fuelled a passion for psychology, philosophy, growth, keeping the mind/body/soul healthy, debate, open discussion, too much to list. Just had to get my thanks out after all this time. Screw gold, this part of the internet is audio-visual platinum topped with magic mushrooms, shiny and thought provoking. Thank you Dr K, and thank you everyone in the HG community. Stay sexy ;)","2026-06-26T04:26:52.260104Z"
3080,"1","2026-06-26T04:26:54.803946Z","depression",3080,1.289,"","r3-1329","cha mẹ tôi luôn kính trọng chiều chuộng anh trai hơn mình , anh ấy thất bại trong hôn nhân cũng chẳng ai khiển trách gì , nhưng tôi yêu người này họ đối xử tốt với tôi thì lại cấm đoán , mỗi lần tôi muốn nhờ vả 1 điều gì từ bố mẹ thì nhận lại toàn những câu khó nghe , vậy tôi còn ai để dựa vào nữa , cuộc đời tôi còn gì để cố gắng nữa","2026-06-26T04:26:54.803966Z"
3081,"1","2026-06-26T04:27:03.595136Z","exclude",3081,1.913,"","r3-1330","Dra. Posso ter bournalt em casa cuidando de uma mãe com esquizofrênia leve e um filho com TDAH ????? Por favor me responda Dra. Estou ficando muito doente","2026-06-26T04:27:03.595194Z"
3082,"1","2026-06-26T04:27:06.623415Z","normal",3082,1.549,"","r3-1331","Anh làm về video về tính lo xa..hay suy nghĩ dẫn đến đau đầu đi ạk","2026-06-26T04:27:06.623434Z"
3083,"1","2026-06-26T04:27:12.413631Z","normal",3083,4.438,"","r3-1332","h nge lại bài 1 lần mất niềm tin vạn lần bất cần ? bao nhiu kỉ niệm","2026-06-26T04:27:12.413649Z"
3084,"1","2026-06-26T04:27:16.152692Z","exclude",3084,1.074,"","r3-1333","The fact is that there should be more paid leave as a foundation of employment, these breaks that people had in the past. There's no amount of time-management strategies that will make up for that, and the onus shouldn't be on the individual to have to use them. Companies should have to manage their operations around their employee's needs.","2026-06-26T04:27:16.152709Z"
3085,"1","2026-06-26T04:27:27.552015Z","uncertain",3085,9.257,"Viết không dấu, sai chính tả khó dịch nghĩa","r3-1334","O vn kg co dau thay dung roi moi di cjua ja ga0 nhu vay la minh chua biet gi","2026-06-26T04:27:27.552034Z"
3086,"1","2026-06-26T04:27:30.333649Z","exclude",3086,1.144,"","r3-1335","I did that to a garden I landscaped and did not get paid ,I used a 500cc husquvana moto x er, kid I'm proud of you good lad 😅😅😅","2026-06-26T04:27:30.333675Z"
3087,"1","2026-06-26T04:27:36.409140Z","exclude",3087,1.355,"","r3-1336","I hope my non serious comment doesn't disturb the seriousness of this awesome informative short.. but I will explode if i never say here he looks a lot like the main character baby in ""Baby Driver"". Does anybody else see it?","2026-06-26T04:27:36.409159Z"
3088,"1","2026-06-26T04:27:40.707540Z","normal",3088,2.415,"","r3-1337","Môt vài ngày trở lại đây video này nhận được nhiều view hơn hẳn, và mình có xem lại. Rất xin lỗi các bạn, ở thời điểm đó mình nói ngắc ngứ, nói lặp và bị chèn quá nhiều từ tiếng Anh vào. Vì nghĩ rằng kênh sẽ không bao giờ nổi lên được, nên mình làm chủ yếu là để trấn an chính bản thân mình mà thôi. Mọi người bỏ qua nhé 😄","2026-06-26T04:27:40.707563Z"
3089,"1","2026-06-26T04:27:44.558577Z","normal",3089,1.829,"","r3-1338","Mình mệt lắm luôn vẫn phải học😢","2026-06-26T04:27:44.558596Z"
3090,"1","2026-06-26T04:27:47.820554Z","exclude",3090,0.965,"","r3-1339","Thank you. I'm a man and am reluctant to address mental health. A full understanding of the triggers, and how to manage those situations is what I'm working on now with my therapist. Thank you . I was long overdue addressing this issue.","2026-06-26T04:27:47.820573Z"
3091,"1","2026-06-26T04:27:51.107168Z","depression",3091,1.315,"","r3-1340","Cảm ơn c rất nhiều, e cũng là người mắc rối loạn lo âu. Những gì c chia sẻ thật sự rất gần gủi và chạm, e thấy đc mình trong từng phút của video. Sau khi xem xong e thấy trong lòng bừng sáng lên đôi chút. Cảm ơn c rất nhiều. Nhờ những chia sẻ này mà cộng đồng những người như chúng ta có thêm niềm tin rằng 1 ngày nào đó chúng ta sẻ chiến thắng cuộc chiến này ❤❤❤","2026-06-26T04:27:51.107186Z"
3092,"1","2026-06-26T04:27:55.575867Z","normal",3092,1.163,"","r3-1341","huhu con nhớ việt nam qa ...xa quê nhìn cảnh thầy làm..mn koc qa.adidaphat. con kính lạy thầy sức khỏe thật nhiều nhiều..","2026-06-26T04:27:55.575891Z"
3093,"1","2026-06-26T04:28:00.707040Z","normal",3093,2.472,"","r3-1342","Tôi vừa bị cắm sừng😂","2026-06-26T04:28:00.707058Z"
3094,"1","2026-06-26T04:28:07.917783Z","exclude",3094,2.152,"","r3-1343","I myself had burnout early this year. Had to do the work of 3 people. Started having panic attacks, palpitations, brain fog, severe balance issues, severe hypertension, and dizziness. I was incapacitated for 2 months and I was in and out of work in that period. My mental health deteriorated and had suicidal ideation. It was a horrifying part of my life. Now Im on hypertension meds and my blood pressure back to normal. Work is now being delegated equally amongst members of the team. My mental health is now better since Im exercising and participating in group activities. Please remember that your mental wellbeing and health is paramount! Work is a transient part of your life and should not be the main focus of it.","2026-06-26T04:28:07.917808Z"
3095,"1","2026-06-26T04:28:21.280536Z","normal",3095,9.774,"","r3-1344","Suy nghỉ đen tối đang trong đầu tau🌚","2026-06-26T04:28:21.280554Z"
3096,"1","2026-06-26T04:28:24.215498Z","exclude",3096,1.619,"","r3-1345","A lot of what of Dr.K describes here resonates in an audiobook I'm listening to called ""Mind Management, not Time Management"" by David Kadavy. It's geared especially for creative jobs. It talks about phases of creativity that does include working on certain tasks at certain times, letting ideas sit overnight, and not to just plow through everything all at once. I haven't finished the whole thing but it lines up some with this video.","2026-06-26T04:28:24.215525Z"
3097,"1","2026-06-26T04:28:27.249956Z","exclude",3097,1.993,"","r3-1346","I want to honestly find someone using the diva skin because I just started milestone grinding 1x and diva is definitely going to be the main skin I'll use throughout the process. Whenever I get lms with teto I always finish the round so fast so I want to get an lms as teto and win.","2026-06-26T04:28:27.249974Z"
3098,"1","2026-06-26T04:28:33.240259Z","normal",3098,4.781,"","r3-1347","CHồng mình vừa ngồi ăn uống sum vầy với gia đình ngoại xong khoảng 2 tiếng sau a ấy đã rời xa mọi người MÃI MÃI ở tuổi 30 .GIÂY PHÚT em nghe cuộc điện thoại BÁO TỬ ,có lẽ cả đời này e ko bao giờ quên được cảm giác mất đi người mình thương yêu . EM và GIA ĐÌNH luôn thương nhớ anh. a sống cho đi sự tử tế và tình thương dành cho tất cả mọi người bằng hành động ,vui vẻ, lạc quan .em hứa sẽ cố gắng sống nối tiếp phần tử tế của anh ...cho đến .. .một ngày nao đó em cũng sẽ nằm xuống giống như anh , hy vọng đó là lúc em được gặp lại a lần nữa . chúng ta mãi là 1 GIA đình a nhé.","2026-06-26T04:28:33.240278Z"
3099,"1","2026-06-26T04:28:36.977443Z","normal",3099,1.239,"","r3-1348","E nghe ma xót xa cho chau be qua lai gạp được chi thuong la bô tất sông chi oi chi tổt qua đi","2026-06-26T04:28:36.977542Z"
3100,"1","2026-06-26T04:28:41.896844Z","exclude",3100,1.171,"","r3-1349","Thank you so much! You've truly saved my life. I live with very demanding parents and the pressure from school, and now I finally understand why I’ve been feeling so lost inside. Your support means the world to me. I’m beyond grateful!","2026-06-26T04:28:41.896862Z"
3101,"1","2026-06-26T04:28:48.142270Z","normal",3101,2.425,"","r3-1350","Em đang rất là khó chịu nhưng rất may mắn đã lướt thấy vd của anh, làm em ổn hơn 5% ❤","2026-06-26T04:28:48.142301Z"
3102,"1","2026-06-26T04:28:50.708047Z","exclude",3102,1.552,"","r3-1351","One day i feel so easily angered by very little things that happened around me, but it all pays off because the rest of my day turned out to be one of the best, also just wanna say you're pretty","2026-06-26T04:28:50.708068Z"
3103,"1","2026-06-26T04:28:53.433823Z","normal",3103,1.583,"","r3-1352","sau một cú sốc cực lớn và dường như tuyệt vọng thì mình tìm thấy chiếc video này, cảm ơn Better Vision, cảm ơn vũ trụ đã ngầm gửi tín hiệu và san sẻ nỗi buồn này với mình. I'm so grateful","2026-06-26T04:28:53.433843Z"
3104,"1","2026-06-26T04:28:57.570625Z","normal",3104,2.762,"","r3-1353","Con cũng thấy đôi khi áp lực là mình chưa biết sắp xếp thời gian, chưa tự lượng được phần công việc phù hợp với bản thân mình ạ. Những lúc chưa suy nghĩ ra việc, con cũng ngồi thiền 1 chút thì sau đấy đầu óc mình sáng suốt hơn để xử lý công việc được hiệu quả hơn ạ","2026-06-26T04:28:57.570641Z"
3105,"1","2026-06-26T04:29:01.166442Z","exclude",3105,1.105,"","r3-1354","I have had a rough childhood and had endometriosis, which was super painful for years, I got surgery in 2023 and went back to pursue my masters degree in 2 months. It has been super hectic, my first semester exams got over recently and second semester will start in a day. I got triggered a couple of days before my first exam and I have been waking up w this agonizing fear in my stomach ever since. I feel this distress in my body, hands tremble and ears heat up and god, this agony and fear 😔 Somehow I gave my exams but couldn't do my best, I thought it would get over after that but its still there, now its happening whenever I think of my upcoming second semester. I have been suffering, in pain, I have been carrying this constant heaviness since the past 10 days and I feel like I dont want to live anymore, all I see is darkness, like nobody can help me out of this state. Its too much to live in this state for such a prolonged period of time. Idk what to do. 😔","2026-06-26T04:29:01.166466Z"
3106,"1","2026-06-26T04:29:05.749692Z","normal",3106,3.46,"","r3-1355","Ta thà sống cuộc sống đơn độc để không phải chịu tổn thương Còn hơn chạy theo lòng người để mà ôn hận kiếp sống vô thường!","2026-06-26T04:29:05.749718Z"
3107,"1","2026-06-26T04:29:12.982374Z","normal",3107,3.201,"","r3-1356","Con cúi đầu sám hối bố fat ma ha tát những nỗi lầm của con con mới hiểu Phật pháp nhiệm màu cho con thân tâm an lạc tâm vui vẻ buông bỏ tất cả những buồn phiền","2026-06-26T04:29:12.982396Z"
3108,"1","2026-06-26T04:29:18.421309Z","exclude",3108,4.093,"","r3-1357","By this, I was in autistic burnout through most of high school, all through university, and through most of my working life. I did have a period during my professional life when I woke up one day and couldn't perform my professional skills for a matter of months. When I was able to return to work, I was never able to function at the level I could previously. It has only been in the last three years or so that I considered, ""Could it be autism?""","2026-06-26T04:29:18.421344Z"
3109,"1","2026-06-26T04:29:20.646554Z","exclude",3109,0.995,"","r3-1358","I wish I could simply send this to one of my close friends. She recently began work at a new company where she's doing 14 hour days and often working weekends as well... I really don't want her to get burnt out.","2026-06-26T04:29:20.646579Z"
3110,"1","2026-06-26T04:29:22.584104Z","exclude",3110,0.707,"","r3-1359","I was so burned out. I thought someone was breaking into my apartment and I didn't care. It sounds ridiculous. I just wanted to sleep and not be disturbed. Crazy.","2026-06-26T04:29:22.584135Z"
3111,"1","2026-06-26T04:29:25.388655Z","normal",3111,1.046,"","r3-1360","Nam mo bon su Thich ca mau ni Phat Con thanh kinh danh le va tri an Thay da giang bai Phap tren Kinh chuc Thay luon an lac trong Phap Hanh","2026-06-26T04:29:25.388673Z"
3112,"1","2026-06-26T04:29:38.608748Z","normal",3112,12.001,"","r3-1361","Mình là T , năm ngoái mình bị 1 số ( nhiều ) bạn cô lập và bắt nạt bằng lời nói . Thì hồi đó lớp mình học ở tầng 2 nên lúc đi lên lớp á , các bạn có đứng trên và hét to những cái biệt danh chế từ khuôn mặt , tên của mình . Lúc đấy mình thường như không nghe thấy gì nhưng mà lúc đó mình thực sự muốn bật khóc lên . Có nhiều lần ghế của mình bị úp ngược lên bàn hoặc một số bạn cố tình giả vờ xì xào mà lớn tiếng để mình nghe thấy , cái kiểu nghe loáng thoáng không rõ tên ấy , những lúc như thế mình không biết phải làm sao cả . Thêm năm trước đấy , cái năm bị nặng nhất , mình nhớ đợt 2/9 thì trường mình có cho xếp chữ kiểu giữa sân trường á , lúc đó bạn L.A có cố ý nói biệt danh ở lớp mình ra nói lớn lắm . Rồi đến bạn N , khi có bạn lớp khác hỏi mình tên gì thì bạn N nói tên ở lớp mình ra , mọi việc chỉ trong đúng 1 ngày thôi , mình không biết làm sao nữa . Mình không có bạn trong những năm đó vì mình thực sự rất tự ti và không dám bắt chuyện với ai cả . Có nhiều đêm mà mình nằm trên giường rồi giả vờ như có người bạn hỏi mình "" T này , cậu có ổn không ? "" Chỉ câu đó thôi mình đã bật khóc rồi . Mình luôn nhẩm đếm từng tuần , mình mong chờ thi cuối kì 2 lắm vì khi thi xong mình không cần đến cái lớp đó nữa.. Giờ là năm cuối , mình đã tốt nghiệp xong . Mong chờ 1 năm học vui vẻ và tràn ngập hạnh phúc ! Chúc bạn không như mình nhé .","2026-06-26T04:29:38.608774Z"
3113,"1","2026-06-26T04:29:44.345819Z","exclude",3113,1.326,"","r3-1362","Put your expectations into your work, not into people, because people change. You must know what you want and stay focused on your goals, but remember to enjoy the journey and nurture your relationships. In business, teammates are vital; we must communicate to understand each other's needs and aspirations.","2026-06-26T04:29:44.345842Z"
3114,"1","2026-06-26T04:29:48.557658Z","normal",3114,2.259,"","r3-1363","ít nói có 2 dạng : ko muốn nói hoặc ngại nói, trường hợp ngại nói có thể do từng bị chê bai nhiều rồi tự ti, hoặc là ko hợp chủ đề","2026-06-26T04:29:48.557682Z"
3115,"1","2026-06-26T04:29:53.026674Z","normal",3115,3.331,"","r3-1364","A đau lắm e ak tại sao lại bỏ a mà đi a có lỗi lầm gì để e p như vậy a đau quá người ơi","2026-06-26T04:29:53.026693Z"
3116,"1","2026-06-26T04:29:55.308581Z","exclude",3116,1.224,"","r3-1365","Man, I've been trying to figure out why I needed to spend some time to mull over things to actually figure out some creative stuff at work. It was actually Mental Composting. Unfortunately, the caveat to this is the facade that people think you just did it all in a short amount of time but it actually took you the weekend.","2026-06-26T04:29:55.308599Z"
