comment_text,label,augmented,augmentation_method,source_text_sha256,augmentation_seed
"Gần Tết r, đi làm cả nửa năm kh dành dụm được 1 đồng nào, áp lực công việc, bố mẹ kh hạnh phúc, lo cho tương lai, gia đình, stress, Kh biết cân bằng mọi chuyện như nào, quần áo Tết cũng chỉ sắm được 1 bộ, đang lo Tết này kc tiền biếu mẹ, tệ vô cùng 😔",1,False,original,bd61561fbaa1f83831e32f2b0fb42274c3825c4b5372c529eba8911186b4dd21,42
"Gần Tết r, đi làm cả nửa năm kh dành dụm được 1 đồng nào, áp lực công việc, bố mẹ kh hạnh phúc, vô lo cho tương lai, gia đình, stress, Kh biết cân bằng mọi chuyện như nào, quần áo Tết cũng chỉ sắm được 1 bộ, đang lo Tết này kc tiền biếu mẹ, tệ vô cùng 😔",1,True,random_insertion,bd61561fbaa1f83831e32f2b0fb42274c3825c4b5372c529eba8911186b4dd21,42
"Gần Tết r, đi làm cả nửa năm kh dành dụm được 1 đồng nào, áp lực công việc, bố mẹ kh hạnh phúc, lo cho tương lai, gia đình, stress, Kh biết cân bằng mọi chuyện như Tết quần áo nào, cũng chỉ sắm được 1 bộ, đang lo Tết này kc tiền biếu mẹ, tệ vô cùng 😔",1,True,random_swap,bd61561fbaa1f83831e32f2b0fb42274c3825c4b5372c529eba8911186b4dd21,42
"Gần Tết r, đi làm cả năm kh dành dụm được 1 đồng nào, áp lực công bố mẹ kh hạnh phúc, lo cho tương lai, gia đình, stress, biết cân bằng mọi chuyện nào, quần áo Tết chỉ sắm được 1 bộ, đang lo Tết này kc tiền biếu mẹ, cùng",1,True,random_deletion,bd61561fbaa1f83831e32f2b0fb42274c3825c4b5372c529eba8911186b4dd21,42
"Ai cũng nghĩ quẩn khi buồn hay có chuyện gì tồi tệ , nhưng kết thúc cuộc đời là hết mn k nghĩ cho gia đình hay khi mình 44 sẽ có những chuyện gì sao , trong đời mỗi ng có mỗi chuyện khác nhau k thể nói trc dc những điều mn đối mặt có khổ hơn nhau , k sốg trong hoàn cảnh của ngta lên k hiểu đc nếu trong hành trình của mik có ng đồng hành cùng thì sẽ bớt cô đơn thật , nhma đâu phải ai cx có lên phải học cách chịu đựng 1 mình đừng để những snghi quẩn làm mất 1 đời, mik cx v th cx có nhữg chuyện tồi tệ mỗi ngày 1 ít dồn tới lúc mik k chịu dc mik chỉ bt khóc ròi nhhe nhạc buồn ròi mai lại bắt đầu với 1 ngày mới hãy cứ bước tiếp đừng quay đầu lại đừng để quá khứ ảnh hưởng tới tương lai😊",1,False,original,9096693140bc2ecc1dfb02199270ec864df67a410eac85f133a11a1e398c9c7e,42
"Ai cũng nghĩ quẩn khi thất vọng hay có chuyện gì tồi tệ , nhưng kết thúc cuộc đời là hết mn k nghĩ cho gia đình hay khi mình 44 sẽ có những chuyện gì sao , trong đời mỗi ng có mỗi chuyện khác nhau k thể nói trc dc những điều mn đối mặt có khổ hơn nhau , k sốg trong hoàn cảnh của ngta lên k hiểu đc nếu trong hành trình của mik có ng đồng hành cùng thì sẽ bớt cô đơn thật , nhma đâu phải ai cx có lên phải học cách chịu đựng 1 mình đừng để những snghi quẩn làm mất 1 đời, mik cx v th cx có nhữg chuyện tồi tệ mỗi ngày 1 ít dồn tới lúc mik k chịu dc mik chỉ bt khóc ròi nhhe nhạc buồn ròi mai lại bắt đầu với 1 ngày mới hãy cứ bước tiếp đừng quay đầu lại đừng để quá khứ ảnh hưởng tới tương lai😊",1,True,synonym_replacement,9096693140bc2ecc1dfb02199270ec864df67a410eac85f133a11a1e398c9c7e,42
"Ai cũng nghĩ quẩn khi buồn hay có chuyện gì tồi tệ , nhưng kết thúc cuộc đời là hết mn k nghĩ cho gia đình hay khi mình 44 sẽ có những chuyện gì sao , trong đời mỗi ng có mỗi chuyện khác nhau k thể nói trc dc những điều mn đối mặt có khổ hơn nhau , k sốg trong hoàn cảnh của ngta lên k hiểu đc nếu trong hành trình của mik có ng đồng hành cùng thì sẽ bớt cô đơn thật , nhma đâu phải ai cx có lên phải học cách chịu đựng 1 mình đừng để những snghi quẩn làm mất 1 đời, mik cx v th cx có nhữg chuyện tồi tệ mỗi ngày 1 ít dồn tới lúc mik k chịu dc mik chỉ bt khóc ròi nhhe nhạc buồn ròi mai lại bắt đầu với 1 ngày mới hãy cứ bước tiếp đừng quay đầu dữ lại đừng để quá khứ ảnh hưởng tới tương lai😊",1,True,random_insertion,9096693140bc2ecc1dfb02199270ec864df67a410eac85f133a11a1e398c9c7e,42
"Ai cũng nghĩ quẩn khi buồn hay có chuyện gì tồi tệ , nhưng kết thúc cuộc cho là hết mn k nghĩ đời gia đình hay khi mình 44 sẽ có những chuyện gì sao , trong đời mỗi ng có mỗi chuyện khác nhau k thể nói trc dc những điều mn đối mặt có khổ hơn nhau , k sốg trong hoàn cảnh của ngta lên k hiểu đc nếu trong hành trình của mik có ng đồng hành cùng thì sẽ bớt cô đơn thật , nhma đâu phải ai cx có lên phải học cách chịu đựng 1 mình đừng để những snghi quẩn làm mất 1 đời, mik cx v th cx có nhữg chuyện tồi tệ mỗi ngày 1 ít dồn tới lúc mik k chịu dc mik chỉ bt khóc ròi nhhe nhạc buồn ròi mai lại bắt đầu với 1 ngày mới hãy cứ bước tiếp đừng quay đầu lại đừng để quá khứ ảnh hưởng tới tương lai😊",1,True,random_swap,9096693140bc2ecc1dfb02199270ec864df67a410eac85f133a11a1e398c9c7e,42
"Trứng vỡ từ bên ngoài là thức ăn, vỡ từ bên trong là sự sống. Cuộc đời cũng thế, áp lực từ bên ngoài là thách thức, sự thay đổi từ bên trong là trưởng thành. Nên dù thế nào cũng sẽ ổn thôi rồi mai trời lại sáng...dù hôm nay mưa hơi buồn 😊... gần nữa tháng ni t bị trầm cảm lại 😢",1,False,original,996b70c368d88903316083cbf2853a9458ac79637a0d9b245005a70536ff29a2,42
"Trứng vỡ từ bên ngoài là thức ăn, vỡ từ bên trong là sự sống. Cuộc đời cũng thế, áp lực từ bên ngoài là thách thức, sự thay đổi từ bên trong là trưởng thành. Nên dù thế nào cũng sẽ ổn thôi rồi mai trời lại sáng...dù hôm nay mưa hơi sầu 😊... gần nữa tháng ni t bị trầm cảm lại 😢",1,True,synonym_replacement,996b70c368d88903316083cbf2853a9458ac79637a0d9b245005a70536ff29a2,42
"Trứng vỡ từ bên ngoài là thức ăn, vỡ từ bên trong là sự sống. Cuộc đời cũng thế, áp lực từ bên lắm ngoài là thách thức, sự thay đổi từ bên trong là trưởng thành. Nên dù thế nào cũng sẽ ổn thôi rồi mai trời lại sáng...dù hôm nay mưa hơi buồn 😊... gần nữa tháng ni t bị trầm cảm lại 😢",1,True,random_insertion,996b70c368d88903316083cbf2853a9458ac79637a0d9b245005a70536ff29a2,42
"Trứng vỡ từ bên ngoài t thức ăn, vỡ từ bên trong là sự sống. Cuộc đời cũng thế, áp lực từ bên ngoài là thách thức, sự thay đổi từ bên trong là trưởng thành. Nên dù thế nào cũng sẽ ổn thôi rồi mai trời lại sáng...dù hôm nay mưa hơi buồn 😊... gần nữa tháng ni là bị trầm cảm lại 😢",1,True,random_swap,996b70c368d88903316083cbf2853a9458ac79637a0d9b245005a70536ff29a2,42
"Tớ mệt ,tớ thấy mọi thứ nó đến thật bắt ngờ ;tớ áp lực về gia đình ,áp lực về học tập ,áp lực về bạn bè , tớ dần bị tách ra khỏi mọi thứ , tớ thấy stress lắm mà chẳng có ai tớ có thể chút bầu ,kể cả ng trong gđ , trước đây tớ rất may mắn vì có thể cảm nhận đc niềm vui ,nỗi buồn tớ cảm thấy mọi thứ ko có thứ j thực sự thuộc về tớ hết .....tớ mệt quá",1,False,original,7ff46bf3647630ff4fb6af14af4563585179866da78c06371c49eadba4557514,42
"Tớ mệt ,tớ thấy mọi thứ nó đến thật bắt ngờ ;tớ áp lực về gia đình ,áp lực về học tập ,áp lực về bạn bè , tớ dần bị tách ra khỏi mọi thứ , tớ thấy stress lắm mà chẳng có ai tớ có thể chút bầu ,kể cả ng trong gđ , trước đây tớ rất may mắn vì có thể cảm nhận đc niềm hạnh phúc ,nỗi buồn tớ cảm thấy mọi thứ ko có thứ j thực sự thuộc về tớ hết .....tớ mệt quá",1,True,synonym_replacement,7ff46bf3647630ff4fb6af14af4563585179866da78c06371c49eadba4557514,42
"Tớ mệt ,tớ thấy mọi thứ nó đến thật bắt ngờ ;tớ áp lực về gia đình ,áp lực về học tập ,áp lực về bạn bè , tớ dần bị tách ra khỏi mọi thứ , tớ thấy stress lắm mà chẳng có ai tớ có thể chút bầu ,kể cả ng trong gđ , trước đây tớ rất may mắn vì có thể cảm nhận đc niềm vui ,nỗi buồn tớ lắm cảm thấy mọi thứ ko có thứ j thực sự thuộc về tớ hết .....tớ mệt quá",1,True,random_insertion,7ff46bf3647630ff4fb6af14af4563585179866da78c06371c49eadba4557514,42
"Tớ mệt ,tớ thấy mọi thứ nó đến thật bắt ngờ ;tớ áp lực về gia đình ,áp lực thực học tập ,áp lực về bạn bè , tớ dần bị tách ra khỏi mọi thứ , tớ thấy stress lắm mà chẳng có ai tớ có thể chút bầu ,kể cả ng trong gđ , trước đây tớ rất may mắn vì có thể cảm nhận đc niềm vui ,nỗi buồn tớ cảm thấy mọi thứ ko có thứ j về sự thuộc về tớ hết .....tớ mệt quá",1,True,random_swap,7ff46bf3647630ff4fb6af14af4563585179866da78c06371c49eadba4557514,42
"Mình đang ko ổn vì những chuyện xảy ra ở quá khứ lẫn hiện tại, nó ập đến nhanh lắm. Nó nhanh đến mức mà mình muốn bị trầm cảm, 1 ngày mình còn không nhớ mình khóc bao nhiêu lần vì mình chỉ biết chịu đựng 1 mình, tổn thương có tổn thương, buồn có buồn, mà vui thì lại chả có. Nhiều lúc muốn chia sẻ với bạn bè, bố mẹ lắm nhưng 1 phần là không dám lên tiếng phần còn lại là sợ học nghĩ chuyện đó bình thường lắm, không có gì để suy nghĩ cho mệt cả.Nhưng mà họ đâu biết mình mỏi lắm, đi học về chỉ ước là nằm trên giường suy nghĩ và không ngừng suy nghĩ, Mình ước gì...cuộc sống bớt đối xử tệ bạc với mình...😮‍💨😔",1,False,original,85f022316eef6445b63ed61a4dac5e2d9e8ec1c92c10c8423b1249a8613e940f,42
"Mình đang ko ổn vì những chuyện xảy ra ở quá khứ lẫn hiện tại, nó ập đến nhanh lắm. Nó nhanh đến mức mà mình muốn bị trầm cảm, 1 ngày mình còn không nhớ mình khóc bao nhiêu lần vì mình chỉ biết chịu đựng 1 mình, tổn thương có tổn thương, buồn bã có buồn, mà vui thì lại chả có. Nhiều lúc muốn chia sẻ với bạn bè, bố mẹ lắm nhưng 1 phần là không dám lên tiếng phần còn lại là sợ học nghĩ chuyện đó bình thường lắm, không có gì để suy nghĩ cho mệt cả.Nhưng mà họ đâu biết mình mỏi lắm, đi học về chỉ ước là nằm trên giường suy nghĩ và không ngừng suy nghĩ, Mình ước gì...cuộc sống bớt đối xử tệ bạc với mình...😮‍💨😔",1,True,synonym_replacement,85f022316eef6445b63ed61a4dac5e2d9e8ec1c92c10c8423b1249a8613e940f,42
"Mình đang ko ổn vì những chuyện xảy ra ở quá khứ lẫn hiện tại, nó ập đến nhanh lắm. Nó nhanh đến mức mà mình muốn bị trầm cảm, 1 lắm ngày mình còn không nhớ mình khóc bao nhiêu lần vì mình chỉ biết chịu đựng 1 mình, tổn thương có tổn thương, buồn có buồn, mà vui thì lại chả có. Nhiều lúc muốn chia sẻ với bạn bè, bố mẹ lắm nhưng 1 phần là không dám lên tiếng phần còn lại là sợ học nghĩ chuyện đó bình thường lắm, không có gì để suy nghĩ cho mệt cả.Nhưng mà họ đâu biết mình mỏi lắm, đi học về chỉ ước là nằm trên giường suy nghĩ và không ngừng suy nghĩ, Mình ước gì...cuộc sống bớt đối xử tệ bạc với mình...😮‍💨😔",1,True,random_insertion,85f022316eef6445b63ed61a4dac5e2d9e8ec1c92c10c8423b1249a8613e940f,42
"Mình đang ko ổn vì những chuyện xảy ra ở quá khứ lẫn hiện tại, nó ập đến nhanh lắm. Nó nhanh đến mức mà mình muốn bị trầm cảm, 1 Mình mình còn không nhớ mình khóc bao nhiêu lần vì mình chỉ biết chịu đựng 1 mình, tổn thương có tổn thương, buồn có buồn, mà vui thì lại chả có. Nhiều lúc muốn chia sẻ với bạn bè, bố mẹ lắm nhưng 1 phần là không dám lên tiếng phần còn lại là sợ học nghĩ chuyện đó bình thường lắm, không có gì để suy nghĩ cho mệt cả.Nhưng mà họ đâu biết mình mỏi lắm, đi học về chỉ ước là nằm trên giường suy nghĩ và không ngừng suy nghĩ, ngày ước gì...cuộc sống bớt đối xử tệ bạc với mình...😮‍💨😔",1,True,random_swap,85f022316eef6445b63ed61a4dac5e2d9e8ec1c92c10c8423b1249a8613e940f,42
"em đang là học sinh lớp 9 nhưng luôn phải chịu áp lực tì mọi phía,luôn phải tự nhủ rằng mình phải cố gắng sông tiếp nhưng mà em đến giờ càng ngáy càng tuyệt vọng không muốn sống nữa vì bản thân đã luôn phải chịu đựng 2 cách ép buộc chúng.Đi học thì áp lực vì điểm số về nhà thì bị bạo lực về thể xác và tinh thần cũng cõ vài lần em phải uống thuốc an thần mới yên tâm ngủ đc vì đã quá mệt mỏi rồi bây giờ em cũng không biết mình như thế nào nữa nên sống tiếp hay là chết",1,False,original,9eb63bed4802926a763aced4b8ce67128ecee86a30813a0ad92896b014890a0a,42
"em đang là học sinh lớp 9 nhưng luôn phải chịu áp lực tì mọi phía,luôn phải tự nhủ rằng mình phải cố gắng sông tiếp nhưng mà em đến giờ càng ngáy càng tuyệt vọng không muốn sống nữa vì bản thân đã luôn phải chịu đựng 2 cách ép lắm buộc chúng.Đi học thì áp lực vì điểm số về nhà thì bị bạo lực về thể xác và tinh thần cũng cõ vài lần em phải uống thuốc an thần mới yên tâm ngủ đc vì đã quá mệt mỏi rồi bây giờ em cũng không biết mình như thế nào nữa nên sống tiếp hay là chết",1,True,random_insertion,9eb63bed4802926a763aced4b8ce67128ecee86a30813a0ad92896b014890a0a,42
"em đang là học sinh lớp 9 nhưng luôn phải chịu áp lực tì mọi phía,luôn phải tự nhủ rằng mình phải về gắng sông tiếp nhưng mà em đến giờ càng ngáy càng tuyệt vọng không muốn sống nữa vì bản thân đã luôn phải chịu đựng 2 cách ép buộc chúng.Đi học thì áp lực vì điểm số về nhà thì bị bạo lực cố thể xác và tinh thần cũng cõ vài lần em phải uống thuốc an thần mới yên tâm ngủ đc vì đã quá mệt mỏi rồi bây giờ em cũng không biết mình như thế nào nữa nên sống tiếp hay là chết",1,True,random_swap,9eb63bed4802926a763aced4b8ce67128ecee86a30813a0ad92896b014890a0a,42
"em đang là học sinh lớp 9 nhưng luôn phải chịu áp lực tì mọi phía,luôn phải tự nhủ rằng mình phải cố gắng sông nhưng em đến giờ càng ngáy càng tuyệt vọng không muốn nữa vì bản thân đã phải chịu ép buộc chúng.Đi học thì áp lực vì điểm số về nhà thì bạo lực về thể xác và tinh thần cõ lần em phải uống thuốc an thần mới yên tâm ngủ đc vì đã quá mệt mỏi rồi bây giờ không biết mình thế nào nữa nên sống tiếp hay là",1,True,random_deletion,9eb63bed4802926a763aced4b8ce67128ecee86a30813a0ad92896b014890a0a,42
"[ Lyrics ] Đã bao giờ mày tưởng tượng, Rằng nhảy từ tầng cao khi tiếp đất thì trông mày sẽ như thế nào? Có bao giờ mày phiền não, Khi sống ở thế hệ con người có đồng tiền thì mới được đề cao. Chỉ mới nứt mắt, Tao phải quen, Việc tự dồn nén bao tổn thương mà bọn mày coi là cực hình. Cả những khúc mắc, Nên hỏi ai? Khi chính lòng tốt, sự bao dung của họ tao cần xác minh. Ánh mắt họ nhìn tao, Liếc xong cười, 14 tuổi tao hỏi mẹ tao về vòng lặp của một kiếp con người. Ngồi thơ thẩn trong giảng đường c2 đã suy nghĩ sẽ là ai vào độ tuổi 30 Cô bạn thân tuổi 16 đã cưới, Thằng bạn học mới ra trường tha hương Bất cứ ai cũng vài lần lạc bước, Nhưng đầu phải ngẩng cao khi bước chân ra đường Khuyên người thân phải tích cực, Nhưng thân thì đang phải tiếp tục chịu đựng... Tao viết mà không thấy tiếc mực, Và âm nhạc giúp tao phá bỏ mọi định mức. Khi còn sức còn lực, khi còn bực còn ức. Bữa ăn bữa bỏ, đến giờ ngủ còn thức. Lí do sống và làm là người thân còn mong chờ sau lưng. Hook Trong ta luôn có những tiếng hét đau thương một đời.... Mạng người bằng một tờ giấy không vấy lên dòng mực Tự thả mình vào những cú xoay cánh tay với mây... Thân ta bị trời đày Vong hồn ta như đang khao khát đôi vai tựa vào Hận thù đời người ngàn vết dao thế gian gầm gào Ai cũng cho rằng mình lớn lao thấp cao đáng không? Đem khoe tự do trong lồng ! Ver2 Tao cũng như bao đứa trẻ khác, Mặc định từ nhỏ là ngã đau không được khóc Tao được dạy về hoà bình, lòng tốt nhưng ai chả phản kháng khi bị vùi dập Khoảng cách cậu con trai với bố, tỉ lệ thuận với khoản nợ mà cả nhà nó phải cong lưng Nó bị hoàn cảnh bóp chết từ bên trong, nhưng cơ mặt phải luôn trong trạng thái gồng cứng Tận cùng của nhục nhã là nhìn mẹ phải khóc Thằng em nó cần tiền để bước vào đại học Nó thì lại đang cặm cụi với đam mê vì nó tin một ngày âm nhạc giúp nó đổi đời Nó chưa từng nhận lời khen từ gia đình mẹ nó chỉ hỏi: ""Có chắc con có làm được không?"" Quen việc ngủ ngày để đêm lại thu âm bài mới, nó cứ gào một mình tới xước họng Trưởng thành là nhận thức bản thân đang bất lực, Cắn răng mà chịu đựng nuốt chửng cục uất ức 4 tháng ngắn ngủi nó sút 16kg, vẫn phải nghe lời khuyên phải cố gắng hết sức Tuổi thơ nó là nỗi bất an khi nhìn bố chạy án Từ thằng công tử bột hoá thằng nhóc lang thang Từ thằng bị bắt nạt trở thành kẻ bắt nạt Mồm nó không quen thở ra mấy lời câu than vãn Nó đi tìm thuốc lá để mà nạp can đảm Âm nhạc với nó là một khoảng không gian Là khi cầm mic và đứng rap, nó gọi là thời gian để cơ mặt co giãn Hook Trong ta luôn có những tiếng hét đau thương một đời.... Mạng người bằng một tờ giấy không vấy lên dòng mực Tự thả mình vào những cú xoay cánh tay với mây... Thân ta bị trời đày Vong hồn ta như đang khao khát đôi vai tựa vào Hận thù đời người ngàn vết dao thế gian gầm gào Ai cũng cho rằng mình lớn lao thấp cao đáng không? Đem khoe tự do trong lồng !",1,False,original,7c4e6d4e44904b06098e7180c41f94c2fea123a13dfeb456d037dae2cd0ae5cc,42
"[ Lyrics ] Đã bao giờ mày tưởng tượng, Rằng nhảy từ tầng cao khi tiếp đất thì trông mày sẽ như thế nào? Có bao giờ mày phiền não, Khi sống ở thế hệ con người có đồng tiền thì mới được đề cao. Chỉ mới nứt mắt, Tao phải quen, Việc tự dồn nén bao tổn thương mà bọn mày coi là cực hình. Cả những khúc mắc, Nên hỏi ai? Khi chính lòng tốt, sự bao dung của họ tao cần xác minh. Ánh mắt họ nhìn tao, Liếc xong cười, 14 tuổi tao hỏi mẹ tao về vòng lặp của một kiếp con người. Ngồi thơ thẩn trong giảng đường c2 đã suy nghĩ sẽ là ai vào độ tuổi 30 Cô bạn thân tuổi 16 đã cưới, Thằng bạn học mới ra trường tha hương Bất cứ ai cũng vài lần lạc bước, Nhưng đầu phải ngẩng cao khi bước chân ra đường Khuyên người thân phải tích cực, Nhưng thân thì đang phải tiếp tục chịu đựng... Tao viết mà không thấy tiếc mực, Và âm nhạc giúp tao phá bỏ mọi định mức. Khi còn sức còn lực, khi còn bực còn ức. Bữa ăn bữa bỏ, đến giờ ngủ còn thức. Lí do sống và làm là người thân còn mong chờ sau lưng. Hook Trong ta luôn có những tiếng hét đau thương một đời.... Mạng người bằng một tờ giấy không vấy lên dòng mực Tự thả mình vào những cú xoay cánh tay với mây... Thân ta bị trời đày Vong hồn ta như đang khao khát đôi vai tựa vào Hận thù đời người ngàn vết dao thế gian gầm gào Ai cũng cho rằng mình lớn lao thấp cao đáng không? Đem khoe tự do trong lồng ! Ver2 Tao cũng như bao đứa trẻ khác, Mặc định từ nhỏ là ngã đau không được khóc Tao được dạy về hoà bình, lòng tốt nhưng ai chả phản kháng khi bị vùi dập Khoảng cách cậu con trai với bố, tỉ lệ thuận với khoản nợ mà cả nhà nó phải cong lưng Nó bị hoàn cảnh bóp chết từ bên trong, nhưng cơ mặt phải luôn trong trạng thái gồng cứng Tận cùng của nhục nhã là nhìn mẹ phải khóc Thằng em nó cần tiền để bước vào đại học Nó thì lại đang cặm cụi với đam mê vì nó tin một ngày âm nhạc giúp nó đổi đời Nó chưa từng nhận lời khen từ gia đình mẹ nó chỉ hỏi: ""Có chắc con có làm được không?"" Quen việc ngủ ngày để đêm lại thu âm bài mới, nó cứ gào một mình tới xước họng Trưởng thành là nhận thức bản thân đang bất lực, Cắn răng mà chịu đựng nuốt chửng cục uất ức 4 tháng ngắn ngủi nó sút 16kg, vẫn phải nghe lời khuyên phải cố gắng hết sức Tuổi thơ nó là nỗi bất an khi nhìn bố chạy án Từ thằng công tử bột hoá thằng nhóc lang thang Từ thằng bị bắt nạt trở thành kẻ bắt nạt Mồm nó không quen thở ra mấy lời câu than vãn Nó đi tìm thuốc lá để mà nạp can đảm Âm nhạc với nó là một khoảng không gian Là khi cầm mic và đứng rap, nó gọi là thời gian để cơ mặt co giãn Hook Trong ta luôn có những tiếng hét đau thương một đời.... Mạng người bằng một tờ giấy không vấy lên dòng mực Tự thả mình vào những cú xoay cánh tay với mây... Thân ta bị trời đày Vong hồn ta như đang khao khát đôi vai tựa vào Hận thù đời người ngàn vết dao thế gian gầm gào Ai cũng cho rằng mình kinh lớn lao thấp cao đáng không? Đem khoe tự do trong lồng !",1,True,random_insertion,7c4e6d4e44904b06098e7180c41f94c2fea123a13dfeb456d037dae2cd0ae5cc,42
"[ Lyrics ] Đã bao giờ mày tưởng tượng, Rằng nhảy từ tầng cao khi tiếp đất thì trông mày sẽ như thế nào? Có bao giờ mày phiền não, Khi sống ở thế hệ con người có đồng tiền thì mới được đề cao. Chỉ mới nứt mắt, Tao phải quen, Việc tự dồn nén bao tổn thương mà bọn mày coi là cực hình. Cả những khúc mắc, Nên hỏi ai? Khi chính lòng tốt, sự bao dung của họ tao cần xác minh. Ánh mắt họ nhìn tao, Liếc xong cười, 14 tuổi tao hỏi mẹ tao về vòng lặp của một kiếp con người. Ngồi thơ thẩn trong giảng đường c2 đã suy nghĩ sẽ là ai vào độ tuổi 30 Cô bạn thân tuổi 16 đã cưới, Thằng bạn học mới ra trường tha hương Bất cứ ai cũng vài lần lạc bước, Nhưng đầu phải ngẩng cao khi bước chân ra đường Khuyên người thân phải tích cực, Nhưng thân thì đang phải tiếp tục chịu đựng... Tao viết mà không thấy tiếc mực, Và âm nhạc giúp tao phá bỏ mọi định mức. Khi còn sức còn lực, khi còn bực còn ức. Bữa ăn bữa bỏ, đến giờ ngủ còn thức. Lí do sống và làm là người thân còn mong chờ sau lưng. Hook Trong ta luôn có những tiếng hét đau thương một đời.... Mạng người bằng một tờ giấy không vấy lên dòng mực Tự thả mình vào những cú xoay cánh tay với mây... Thân ta bị trời đày Vong hồn ta như đang khao khát đôi vai tựa vào Hận thù đời người ngàn vết dao thế gian gầm gào Ai cũng cho rằng mình lớn lao thấp cao đáng không? Đem khoe tự do trong lồng ! Ver2 Tao cũng như bao đứa trẻ khác, Mặc định từ nhỏ là ngã đau không được khóc Tao được dạy về hoà bình, lòng tốt nhưng ai chả phản kháng khi bị vùi dập Khoảng cách cậu con trai với bố, tỉ lệ thuận với khoản nợ mà cả nhà nó phải cong lưng Nó bị hoàn cảnh bóp chết từ bên trong, nhưng cơ mặt phải luôn trong trạng thái gồng cứng Tận cùng của nhục nhã là nhìn mẹ phải khóc Thằng em nó cần tiền để bước vào đại học Nó thì lại đang cặm cụi với đam mê vì nó tin một ngày âm nhạc giúp nó đổi đời Nó chưa từng nhận lời khen từ gia đình mẹ nó chỉ hỏi: ""Có chắc con có làm được không?"" Quen việc ngủ ngày để đêm lại thu âm bài mới, nó cứ gào một mình tới xước họng Trưởng thành là nhận thức bản thân đang bất lực, Cắn răng mà chịu đựng nuốt chửng cục uất ức 4 tháng ngắn ngủi nó sút 16kg, ra phải nghe lời khuyên phải cố gắng hết sức Tuổi thơ nó là nỗi bất an khi nhìn bố chạy án Từ thằng công tử bột hoá thằng nhóc lang thang Từ thằng bị bắt nạt trở thành kẻ bắt nạt Mồm nó không quen thở vẫn mấy lời câu than vãn Nó đi tìm thuốc lá để mà nạp can đảm Âm nhạc với nó là một khoảng không gian Là khi cầm mic và đứng rap, nó gọi là thời gian để cơ mặt co giãn Hook Trong ta luôn có những tiếng hét đau thương một đời.... Mạng người bằng một tờ giấy không vấy lên dòng mực Tự thả mình vào những cú xoay cánh tay với mây... Thân ta bị trời đày Vong hồn ta như đang khao khát đôi vai tựa vào Hận thù đời người ngàn vết dao thế gian gầm gào Ai cũng cho rằng mình lớn lao thấp cao đáng không? Đem khoe tự do trong lồng !",1,True,random_swap,7c4e6d4e44904b06098e7180c41f94c2fea123a13dfeb456d037dae2cd0ae5cc,42
