comment_text,weak_label,confidence,depression_score,matched_keywords,need_review
chi hat hay qua a em se luon ung ho chi a mong chi ra nhieu bai cover nua a😊,normal_auto,high,-4,hay quá|ủng hộ,False
"Jan 6, 2026. Gần 10 năm rơi vào lo âu sầu khổ sợ hãi. Hôm nay tôi lại có một nỗi lo to lớn hơn cả 10 năm qua. Nhưng trong đầu tôi vẫn văng vẳng câu hát ""đừng tuyệt vọng tôi ơi"". một ngày nào đó tôi sẽ vào đây viết rằng tôi đã hạnh phúc rồi.",depression_auto,high,8,tuyệt vọng|lo âu,False
Mẹ tôi cũng tuyệt vời nhất của con cảm ơn mẹ vì chăm sóc cho con lớn lên con yêu mẹ nhiều lắm 🎉😭😭😭😭😭😭😭😭😭❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Trâm cảm mất ngủ thì làm sao bác sỹ ơi,depression_auto,high,8,trầm cảm|mất ngủ,False
Cảm ơn kênh rất tuyệt vời,normal_auto,high,-4,cảm ơn|tuyệt vời,False
hay rất hay! Cảm ơn Toàn Nguyễn!,normal_auto,high,-4,cảm ơn|rất hay,False
"Em cũng là người nhút nhát ạ. Ít giao tiếp với m.n và thường xuyên từ bỏ những hoạt động ngoại khoá dù biết nó sẽ có ích cho cái tính này của mình. Giờ xem video của chị đã giúp em hiểu được phần nào, cảm ơn chị nhiều ạ 🙆🙆",normal_auto,high,-4,cảm ơn|ủng hộ,False
Trên cả tuyệt vời quá chúc mừng Anh NS VT ❤🎉,normal_auto,high,-4,tuyệt vời|chúc mừng,False
Rất tuyệt vời cảm ơn em rất mê các bài tập của em,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Tuyệt vời cảm ơn Anh rất rất nhiều.,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Rất tuyệt vời và rất đỉnh, Cảm ơn Lưu Ánh Loan rất nhiều ❤",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"hazz buồn quá thế là em bị trâm cảm rồi em thấy hành động của em giống đến 80% nhũng thứ đã nêu , em có rất nhiều nỗi buồn ko thể tả m giống số 1,2,3,4,5,8,9 nhiều khi em còn muốn chết mặc giù em vẫn là lớp 8",depression_auto,high,13,muốn chết|trầm cảm|buồn quá,False
hay quá. cảm ơn bạn đã chia sẽ,normal_auto,high,-4,hay quá|cảm ơn,False
chào BS NGỌC thân yêu thỉnh thoảng vì áp lực công viêc cũng mất ngủ,depression_auto,high,9,áp lực|mất ngủ|áp lực công việc,False
2 thần thượng kết hợp thì tuyệt vời. Thích mv có 2 a đóng chung quá. Hay quá a ơi,normal_auto,high,-4,hay quá|tuyệt vời,False
"hay quá hay anh ơi, câu chuyện khúc cuối cảm động quá",normal_auto,high,-4,hay quá|cảm động quá,False
Hay quá đỉnh,normal_auto,high,-4,hay quá|quá đỉnh,False
tôi cô đơn có biết vô vàn điều giấu kín trong lòng nhưng không thể tâm sự cùng ai mệt mỏi tuyệt vọng tôi dần chết dần chết mòn,depression_auto,high,11,tuyệt vọng|cô đơn|mệt mỏi,False
Hay quá a ôi quá tuyệt vời a ạ,normal_auto,high,-4,hay quá|tuyệt vời,False
Hay quá ❤ quá tuyệt vời luôn❤,normal_auto,high,-4,hay quá|tuyệt vời,False
"Hay quá , cảm ơn Anh , Chị kể chuyện đêm khuy .",normal_auto,high,-4,hay quá|cảm ơn,False
Rất tuyệt vời bác sĩ ơi bác có nhiều sk để giúp dân nhé cảm ơn bác sĩ rất nhiều ah,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Một người đã trải qua bao nhiêu chuyện từ nghèo khó .thất bại. Gia đình tan vỡ dẫn đến trầm cảm. Đa tự tử 1 lần .liệu vượt qua trầm cảm xong có dc như trước và bình thường như mọi người dc ko,depression_auto,high,10,tự tử|trầm cảm,False
Cảm ơn bạn đã chia sẻ những thông tin bổ ích,normal_auto,high,-4,cảm ơn|bổ ích,False
"Hãy và bổ ích quá cô hương ơi, chúc cô thật nhiều sức khỏe để giúp đỡ mọi người ạ ! Cảm ơn cô nhiều lắm ạ !",normal_auto,high,-4,cảm ơn|bổ ích,False
Thật sự cảm ơn better versions rất nhiều. Mình đã học được rất nhiều bài học qua những video về sách của bạn. Mong bạn tiếp tục cố gắng cho ra thêm nhiều sản phẩm chất lượng hơn nữa. Mình sẽ luôn ở đây ủng hộ bạn.❤,normal_auto,high,-4,cảm ơn|ủng hộ,False
Tuyêt vơi quá bs giải thích ro rang dễ hiểu cảm ơn bs,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Rất hay và bổ ích cảm ơn kênh.❤❤,normal_auto,high,-6,cảm ơn|bổ ích|rất hay,False
"Đúng lúc mình đang bất mãn về công việc, mông lung về tương lai vì thấy được vid này. Mình đang bị khủng hoảng tuổi 22, cái độ tuổi mới ra trường nó chênh vênh và mông lung, nhất là khi mình học xong ngành Truyền thông thì lại thấy mình không phù hợp với nó nữa. Mình thấy mình tệ hại quá :( không biết mình muốn gì, không có định hướng rõ ràng liệu mình có ác độc với bản thân lắm không?",normal_auto,high,-4,ủng hộ|hài quá,False
Nói chung clip này nói đúng là đàn ông ko đc đánh phụ nữ Nhưng cái clips này hàm hồ quá Nên thấy quá nhiều lỗ hổng và thái quá Nói chung bạo lực gia đình là ko thể chấp nhận Nhưng làm clips phải có tâm chút,normal_auto,high,-4,hay quá|hài quá,False
Tôi rất may mắn khi mẹ không áp lực học tập các bậc phụ huynh đôi khi làm cũng chỉ để con học giỏi hoặc để khoe với người hàng xóm nhưng đôi khi ép buộc quá thì đứa con trở nên bị stress cái gì cũng căng bằng thôi đôi khi cũng nghiêm khắc nhưng đôi khi cũng thả lỏng một chút nhưng thả lỏng quá thì hư phải có sự hài hòa căng bằng,depression_auto,high,9,áp lực|stress|áp lực học tập,False
thực sự nghe xong còn thấy trống rỗng cả vô nghĩa hơn ý@@🤣,depression_auto,high,8,vô nghĩa|trống rỗng,False
Ủa chị Hân kìa :))) diễn viên mới của Wassup hả ❤ thính chị Thoa lắm ý 😍 diễn xuất quá đỉnh luôn :)) mãi ủng hộ Wassup,normal_auto,high,-4,ủng hộ|quá đỉnh,False
Rất cảm ơn anh! Quá tuyệt vời!,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"tớ đã kịp thoát khỏi trầm cảm khi nó trở nên quá tệ, trong thời gian ngắn bị trầm cảm đã khiến tớ rất bất mực và mệt mỏi, sau đó tớ đã hiểu những người bị trẩm cảm đã lựa chọn ở lại và thoát khỏi nó thật sự rất dũng cảm.",depression_auto,high,8,trầm cảm|mệt mỏi,False
"25/10bai tập tuyệt vời, cảm ơn thầy ạ",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Mãi ủng hộ anh cảm ơn anh nhé ❤❤,normal_auto,high,-4,cảm ơn|ủng hộ,False
Chào người đẹp ☕️🥮🍉🍫🍫Lk hay cảnh đẹp hình nền sáng đẹp rỏ nét thật dể thương tiếng hát nghe cưng lắm cơ thật tuyệt vời 9999 chúc người đẹp mãi mãi đỉnh💜💜💜💜💜💜💜💜💜💜🪻🪻🪻🪻🪻🪻🪻🪻🪻🪻🪻🪻🪻,normal_auto,high,-4,tuyệt vời|dễ thương,False
"Cám ơn Sun những chia sẻ rất hay và rất thực, cám ơn Sun đã tiếp động lực cho mình.",normal_auto,high,-4,cảm ơn|rất hay,False
Đang xem được 1 tiếng thì thấy 2.99k lên 3k subs rồi. Chúc mừng a trai. E 2k5 và tự thấy mình trong những video của a. Hqua e vừa thấy vid của a và xem cho đến hôm nay. Nó đã truyền cảm hứng cho e rất nhiều. A rất đặc biệt. Cảm ơn a rất nhiều!,normal_auto,high,-4,cảm ơn|chúc mừng,False
Cảm ơn w5 ngày bài đúng tâm lý mình hiện tại Cảm ơn cảm ơn cảm ơn Những chia sẻ và kinh nghiệm tuyệt vời 👍,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Em thấy mỗi lần làm bài kiểm tra hoặc đến deadline là em rất hồi hộp và lo lắng. Xem xong clip em mới biết cơ thể sản xuất adrenaline và cortisol và mình hoàn toàn có thể sử dụng chúng để tăng hiệu suất. Em nghĩ do quá trình học tập và lớn lên khá dài nên việc loại bỏ trì hoãn cần thowif gian va kiên trì. Cám ơn anh về clip rất hay!,normal_auto,high,-4,cảm ơn|rất hay,False
Thật tuyệt vời hay quá ❤❤❤,normal_auto,high,-4,hay quá|tuyệt vời,False
"Cảm ơn Quỳnh , rất có ích đối với mình, mình thấy video của Quỳnh càng ngày càng hay, kiến thức mới mẽ hơn so với trước ❤ Mong Quỳnh ra thêm nhiều video , mình luôn ủng hộ Quỳnh ❤",normal_auto,high,-4,cảm ơn|ủng hộ,False
Con chào bác sĩ ạ .. con không chắc chắn nhưng có thể là con bị rối loạn lo âu .. nhưng khi đi test bệnh thì bác sĩ nói con bị trầm cảm nhưng khi uống thuốc nhẹ nhất mà con cảm thấy chóng mặt buồn nôn đứng ko vững .. ngày thứ 2 bớt đi 1 viên thì lại bị bất an lo âu trong khi trc khi đi khám con ngủ được rồi .,depression_auto,high,8,trầm cảm|lo âu,False
"❤cảm ơn bạn ,thật tuyệt vời ❤ tôi yêu bạn❤",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Nghe bsy giảng bài hay quá, vui quá, yêu quá ❤❤❤, buồn cười quá 🤣🤣🤣...",normal_auto,high,-6,hay quá|vui quá|yêu quá,False
Cảm ơn kênh và những câu chuyện rất hay đầy cảm xúc,normal_auto,high,-4,cảm ơn|rất hay,False
"Một ngôi sao ca nhạc hát tiếng việt, trên cả tuyệt vời chúc mừng cháu nhé",normal_auto,high,-4,tuyệt vời|chúc mừng,False
Chia sẻ hay quá! Cảm ơn chương trình!,normal_auto,high,-4,hay quá|cảm ơn,False
",Thất Tình (Trịnh Đình Quang) Karaoke Remix Tone Nam Dj Cực hay 2022 like nhạc hát hay tuyệt vời chúc em buổi sáng vui vẻ nhé",normal_auto,high,-4,tuyệt vời|đỉnh quá,False
Kênh rất hay và truyền cảm nhưng nếu không Hay quảng cáo giữa chừng thì sẽ chill hơn ạ 🥰,normal_auto,high,-4,hay quá|rất hay,False
Quá tuyệt vời cảm ơn hLv,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Mình bị rối loạn lo âu và trầm cảm đang loay hoay tìm các phương pháp bao lâu tình cờ mình biết đến cuốn sách ''cuộc hành trình'' của chị Đoàn Thị Lâm mình hiểu về rối loạn lo âu và trầm cảm từ đó thay đổi lối sống, cách ăn uống và áp dụng các phương pháp trong sách mình đã hồi phục và bỏ hẳn thuốc tây. Chúc các bạn sớm hồi phục.",depression_auto,high,8,trầm cảm|lo âu,False
"Có lẽ áp lực lớn nhất là áp lực gđ 😔😔 lúc bé từng trầm cảm nhưng bme chẵng ai hay , lớn lên chọn đi xa làm cx vì sợ bản thân sẽ ko chịu được r trầm cảm mà nghĩ quẩn 😞",depression_auto,high,8,trầm cảm|áp lực,False
hay quá cám ơn bạn ra nhiều video tiếp thêm động lực nhé💕,normal_auto,high,-4,hay quá|cảm ơn,False
"Giọng bạn hay quá, bài viết của kênh bạn cũng chất lượng nữa! Cám ơn bạn",normal_auto,high,-4,hay quá|cảm ơn,False
Em ko biết có phải bị rối loạn lo âu trầm cảm không. Nhưng suy nghĩ mình chết rồi con cái mình tội nghiệp rồi sao..sợ hãi 1 vấn đề gì đó..thỉnh thoảng mắt đứng im (kiểu mơ hồ)..hay bực mình chửi bới mỗi ngày công việc thì mình lm bình thường...cái gì cũng suy nghĩ đc..cái gì cũng lo sợ..,depression_auto,high,8,trầm cảm|lo âu,False
cảm ơn dược sĩ đã chia sẻ những kiến thức bổ ích cho cộng đồng để giữ gìn sức khoẻ . xin hỏi địa chỉ mua các dụng cụ bấm huyệt này ở đâu ạ,normal_auto,high,-4,cảm ơn|bổ ích,False
"rất yêu mến anh, xem anh 2 năm rồi 😍😍😍 cảm ơn anh rất nhiều ạ, chúc anh có nhiều sức khỏe và ra nhiều video bổ ích truyền nhiều kiến thức cho những giới trẻ genz như tụi e ạ",normal_auto,high,-4,cảm ơn|bổ ích,False
A Di Đà Phật. Cin đúng là bị trầm cảm sợ hãi .đúng là con bị tổn thương tâm lý.đúng rồi ạ,depression_auto,high,8,trầm cảm|tổn thương,False
"Em là một người rất ít khi bình luận.Nhưng sau một lần tình cờ đã biết đến chị Chi. Thật sự rất tuyệt vời và ngưỡng mộ c Chi rất nhiều.Hy vọng c Chi sẽ ra thêm nhiều nhiều video như vậy nữa để mọi người cung học hỏi và biết đến những điều hya, thú vị còn khuất ẩn trong cuộc sống mà ngay chính bản thân mình không nhận ra, Cảm ơn, cảm ơn c Chi rất nhiều ạ",normal_auto,high,-6,cảm ơn|ủng hộ|tuyệt vời,False
"Thời điểm này khi chị Chi nhìn lại chị Chi có cái nhìn thoáng hơn nhưng ở lứa tuổi 18 thì khó bạn nào có thể sống với tư tưởng thoải mái đặc biệt những bạn có hoàn cảnh khó khăn. Nhưng đặt câu hỏi trở lại nếu thời điểm đó, chị Chi không so sánh mình với bạn bè như vậy thì chưa chắc chị Chi có sự cố gắng để đạt được mọi thứ như bây giờ. Em nghĩ mọi thứ xảy ra đều có lý do của nó, đôi khi sự so sánh, áp lực hoàn cảnh lại tạo ra những điều tốt đẹp.",depression_auto,high,8,tự tử|áp lực,False
"Chị simmy đáng yêu , cute , dễ thương mà còn xinh gái nữa 🤗🤗🤗",normal_auto,high,-4,dễ thương|đáng yêu,False
"Hay quá thầy ơi, cảm ơn thầy nhiều",normal_auto,high,-4,hay quá|cảm ơn,False
"Mình vô cùng biết ơn khi được nghe những lời khẳng định tuyệt vời này ❤ Cảm ơn chị đã luôn truyền cảm hứng và chạm đến trái tim của tất cả phụ nữ trên thế giới 💯 Nghe xong, mình cảm thấy yêu bản thân hơn bao giờ hết ❤",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Rất ít khi để lại comment trên mxh , tuy nhiên sau khi xem xong video lần này mình phải comment vì nó quá hay quá ý nghĩa , mình như bừng tỉnh tìm ra được chân lý cho con đường phát triển bản thân . Cảm ơn ad, cảm ơn ekip Better Version",normal_auto,high,-4,hay quá|cảm ơn,False
"Dạ rất hay, em thích lắm .Cảm ơn GCĐĐ🌷🌷🌷",normal_auto,high,-4,cảm ơn|rất hay,False
Ca sĩ như Ý vừa xinh gái vừa hát rất hay tuyệt vời,normal_auto,high,-4,tuyệt vời|rất hay,False
Cảm ơn Bs nói chuyện rất hay 👍,normal_auto,high,-4,cảm ơn|rất hay,False
"Mình đang bị trầm cảm. Bởi vì mình đã trải qua nhiều chuyện đau thương trong quá khứ. Bây giờ mình đang tự tách khỏi xã hội và không hòa nhập được. Mình rất tiêu cực, rất dễ khóc. Mình rất mệt mỏi😔.",depression_auto,high,8,trầm cảm|mệt mỏi,False
"Rất hay và chính xác, cám ơn chương trình",normal_auto,high,-4,cảm ơn|rất hay,False
Cảm ơn những chia sẻ bổ ích của thầy,normal_auto,high,-4,cảm ơn|bổ ích,False
Quá tuyệt vời phối nhạc rất hay,normal_auto,high,-4,tuyệt vời|rất hay,False
Rất hay cảm ơn tác giả nhé,normal_auto,high,-4,cảm ơn|rất hay,False
1 bài rất rất hay. cám ơn Duy Thanh. mình cũng là 1 người có tư duy phát triển như bạn. thất bại là 1 bước đi cần thiết để tiến tới thành công mà thôi.,normal_auto,high,-4,cảm ơn|rất hay,False
Em cảm ơn ạ luôn ủng hộ kênh!!,normal_auto,high,-4,cảm ơn|ủng hộ,False
"nghe lại lần thứ n :))) Bài hát thực sự rất hay, rất cuốn, càng nghe càng thấy giống mình ghê Cũng biết anh lâu rồi nhưng không thật sự để ý, cho đến khi xem 2 anh chị đáng iu trên TYHM ^^ chúc mừng 2 anh chị ạ",normal_auto,high,-4,rất hay|chúc mừng,False
"Hay quá thầy ơi, cảm ơn thầy",normal_auto,high,-4,hay quá|cảm ơn,False
mình có dấu hiệu trầm cảm mấy năm nay do áp lực công việc và gia đình. khi mình nói rằng mình bị trầm cảm thì gia đình chỉ nghĩ nó là câu nói đùa và không hề quan tâm,depression_auto,high,11,trầm cảm|áp lực|áp lực công việc,False
Cảm ơn chuyện rất hay viết nhiều chuyện nữa nha,normal_auto,high,-4,cảm ơn|rất hay,False
Em hát hay quá lúc giờ nghe mà ko biết ca sĩ nào hát này mới biết ca sĩ Ngọc Bích nghe rất ý nghĩa thấm từ câu hát cảm ơn em,normal_auto,high,-4,hay quá|cảm ơn,False
Rất hay và ý nghĩa cảm ơn ad😘,normal_auto,high,-4,cảm ơn|rất hay,False
xin chân trọng cảm ơn bài viết của chương trình rất hay cảm ơn bạn đọc và chia sẻ,normal_auto,high,-4,cảm ơn|rất hay,False
"Đã từ lâu lắm rồi mới có 1 bài hát hay như vậy, cảm ơn người sáng tác và cả ca sĩ hát bài này quá tuyệt vời!",normal_auto,high,-4,cảm ơn|tuyệt vời,False
tuyệt vời .cám ơn ad,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Thúy Huyền hát bài này rất hay ❤ trên cả tuyệt vời ❤,normal_auto,high,-4,tuyệt vời|rất hay,False
Cách nc xưng hô giữa Thầy và chị Thùy Minh rất hay! Y Nghĩa bất y ngữ.,normal_auto,high,-4,ủng hộ|rất hay,False
Nghe ủng hộ tiếp tục nữa đi nào mọi người ơi hay quá đi thôi mọi người ạ tuyệt vời xuất sắc quá đỉnh luôn 👍👍👍👍👍👍👌👌👌👌👌👌😍😍😍😍😍😍😘😘😘😘😘😘💞💞💞💞💞💞💙💙💙💙💙💙💕💕💕💕💕💕,normal_auto,high,-8,hay quá|ủng hộ|tuyệt vời|quá đỉnh,False
"Mình quan sát thấy nếu trước khi ngủ mình đọc sách, chơi với mèo hoặc làm gì đó không dùng đến điện thoại thì sáng hôm sau mình tỉnh dậy thoại mái hơn là dùng điện thoại ngay trước khi ngủ, hôm nay coi video này mới biết lý do đằng sau. Cảm ơn Thành có một video tóm tắt rất hay và bổ ích",normal_auto,high,-6,cảm ơn|bổ ích|rất hay,False
"Rất hay, rất hợp tâm trạng, nghe đi nghe lại nhiều lần, cảm ơn rất nhiều",normal_auto,high,-4,cảm ơn|rất hay,False
"Ngay tại thời điểm 30/09/2023 - Thường xuyên mệt mỏi , đau nhức mãn tính gắn liền với công việc - Dễ bị tác động bởi các yếu tố bên ngoài , khó kiềm chế cảm xúc - Mqh xã hội đang dần tệ đi - Cả thấy bế tắc tuyệt vọng",depression_auto,high,8,tuyệt vọng|mệt mỏi,False
Trầm cảm rối loạn lo âu. Nó thật đáng sợ. Nó đeo dẳng theo tôi đã tám năm. ngày càng tồi tệ . Tôi ko thể thoát ra đc 😔,depression_auto,high,8,trầm cảm|lo âu,False
❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉hay quá cảm ơn bạn đọc,normal_auto,high,-4,hay quá|cảm ơn,False
"E cảm ơn những điều tuyệt vời c đã trao cho cộng đồng và xã hội, các chị em phụ nữ ❤❤ e có dc nhìu kiến thức rất tuyệt vời từ những chia sẻ của c. Tiếp tục ra thêm video nha c oi. E rất đón chờ ạ",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Chủ đề này rất hay và sâu. Cám ơn chị và anh Nghĩa,normal_auto,high,-4,cảm ơn|rất hay,False
Nhạc rất rất hay tuyệt vời,normal_auto,high,-4,tuyệt vời|rất hay,False
Chúc mừng cháu Đăng Anh rất hay và ý nghĩa tuyệt vời suất sắc nhất nha 💓😢🎉,normal_auto,high,-6,tuyệt vời|rất hay|chúc mừng,False
Cảm ơn bạn vời vọng đọc rất hay,normal_auto,high,-4,cảm ơn|rất hay,False
Hay quá mong ủng hộ,normal_auto,high,-4,hay quá|ủng hộ,False
"Là khi em đã từng trải qua đủ 9 dấu hiệu này. Nhưng may mắn thay bản thân em là một đứa lạc quan, biết tự tạo niềm vui cho bản thân và đó giờ cái gì cũng tự làm một mình. Thế nên, chợt nhận ra rằng ""nếu mình không tự vượt qua được thì cũng không ai đến giúp"". Dù gì cũng cảm ơn chia sẻ của anh, rất hay ạ! :))",normal_auto,high,-4,cảm ơn|rất hay,False
"Mình bị rối loạn lo âu trầm cảm, rối loạn thàn kinh thực vật. Kg thoát ra đc. Mệt mỏi lắm",depression_auto,high,11,trầm cảm|mệt mỏi|lo âu,False
"Nghe buổi talk quá truyền cảm hứng, có vài khúc thấy nổi gai ốc và vui sướng trong lòng:) cảm ơn Team vietcatera luôn có spotlight cho những nhân vật quá tuyệt vời!",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Cặp đôi nam nữ chính đẹp đôi diễn xuất hay mạnh mẽ quyết đoán dứt khoát hài hước hay quá chúc mừng,normal_auto,high,-4,hay quá|chúc mừng,False
"Trên cả tuyệt vời, Thầy của Cường đẹp trai quá, giọng ca đỉnh của đỉnh, hay ko lời nào tả hết, cám ơn danh ca NS nhiều lắm nha",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"cảm ơn chị Chi nhiều, em cũng đang ở trong giai đoạn khủng hoảng công việc vì công việc em đang làm đúng như vị trí trong mở em mong muốn nhưng scope hiện tại không giống với những gì em thực sự thích. Em sẽ chấp nhận nó như một rào cản tạm thời và ai cũng phải trải qua vùng trũng trong cuộc việc, em sẽ tự nhắc nhở bản thân cố gắng để có được cuộc sống trong mơ của mình",normal_auto,high,-4,cảm ơn|ủng hộ,False
Áp lực muốn chết đi thôi😊😊😊😊,depression_auto,high,8,muốn chết|áp lực,False
Video hay quá ❤❤🎉,normal_auto,high,-4,video hay|hay quá,False
Xung quanh tôi toàn DÂN TRÍ THẤP & khó THAY ĐỔI XH nên tôi cảm thấy cuộc sống quá CHÁN NẢN nên từ đó cũng sinh ra Trầm cảm. 😐 - Có ai đang bị Trầm cảm với trường hợp như tôi? 😐,depression_auto,high,8,trầm cảm|chán nản,False
Nguyên cả Trái Đất ủng hộ hành động của ng mẹ tuyệt vời này❤,normal_auto,high,-4,ủng hộ|tuyệt vời,False
CA khúc rất hay cảm ơn Nhung nhiều ạ❤,normal_auto,high,-4,cảm ơn|rất hay,False
Mình bỏ qua những Scandal của bạn này để cảm nhận bài hát....Rất Hay ! Mình đã replay rất nhiều. Cảm ơn bạn vì bài hát.,normal_auto,high,-4,cảm ơn|rất hay,False
phải công nhận bài hát hay như vậy mà đến giờ tôi mới thấy nó cảm ơn vì đã ra một sản phẩm tuyệt vời đến vậy,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Quá tuyệt vời luôn cám ơn bạn nhiều,normal_auto,high,-4,cảm ơn|tuyệt vời,False
nghe truyện rất hay và truyền cảm cảm ơn cô đọc truyện nhiều nhé,normal_auto,high,-4,cảm ơn|rất hay,False
Cuộc sống vô nghĩa này,depression_auto,high,15,sống vô nghĩa|cuộc sống vô nghĩa|vô nghĩa,False
Qua tuyet voi chuc mung ban co tam long vang luon chia se huong dan tan tam tan tinh den moi nguoi dang co benh,normal_auto,high,-4,tuyệt vời|chúc mừng,False
"video rất hay, rất hữu ích! Mình đã xem và chia sẽ cho nhiều người thân và bạn bè. Rất cảm ơn chương trình!! 🥰🥰",normal_auto,high,-4,cảm ơn|rất hay,False
Cảm ơn ekip & cảm ơn chị Tâm ❤- Quá tuyệt vời một buổi talk show,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Cảm ơn bạn dạy hay quá đi rất dễ hiểu tuyệt vời 👏👍💯🌸🌻🌼🌺🌹🌹🌹🌹🌹🌹,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời,False
"Bây giờ tớ rất sợ bme nên tớ rất tự ti..không còn chia sẻ,tâm sự với họ nữa, họ nói tớ vô tích sự và là một đứa trẻ hư nhưng tớ không hiểu được một đứa trẻ hư là thế nào. Nhiều lúc tớ muốn chet..nhưng lại thôi vì tớ sợ đau sợ bme thất vọng vì có đứa con như tớ. Họ khen tớ khi tớ đạt thành tích cao nhưng lại chỉ trích, mắng nhiếc, đánh khi tớ không có kết quả như họ mong muốn. Bây giờ tớ được gắn mác đứa trẻ hư trong mắt bọn họ..thậm chí giờ tớ rất sợ họ",depression_auto,high,8,muốn chết|tự ti,False
Bài hát hay quá rất tuyệt vời,normal_auto,high,-4,hay quá|tuyệt vời,False
Cám ơn an nhiên câu chuyện về người lính rất hay và có hậu là bài học cho mọi người ❤,normal_auto,high,-4,cảm ơn|rất hay,False
"Video e lôi cuốn người xem vì nó toát lên sự trân thành, chia sẻ, yêu thương, thực tế. Bởi lẽ người từng trải nghiệm trầm cảm thì mới nói lên đc một cách sâu sắc như vậy. A tin e còn giỏi hơn nhiều lần bs Tâm thần vì e truyền cảm hứng đến cho rất nhiều người stress và trầm cảm vượt qua một cách thuận tự nhiên với vũ trụ. Vì vậy A tin e không những vượt qua đc những trạng thái đó mà còn nhiều video cảm tạo điều tốt lành tích cực cho mọi người nữa.",depression_auto,high,8,trầm cảm|stress,False
"Chú đinh Đoàn tham gia chia sẻ những điều rất hay và bổ ích, nghe rất hấp dẫn, ❤♥️❤️♥️",normal_auto,high,-4,bổ ích|rất hay,False
Cảm ơn Cha có những chia sẻ rất hay để giúp cho những người bị bối rối tâm hồn,normal_auto,high,-4,cảm ơn|rất hay,False
Hay quá chị ơi♥️. Chị là người mạnh mẽ nhất em từng thaassy Cảm ơn c đã cho nhiều động lực cuộc sống này có một .. em sẽ sống và làm mình trở thành phiên bản tốt nhất ♥️,normal_auto,high,-4,hay quá|cảm ơn,False
Tuyệt vòi cảm ơn HA NHI.,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Rất cảm ơn kênh đã chia sẻ video này rất hay và rất có ích lợi cho sức khỏe ❤,normal_auto,high,-4,cảm ơn|rất hay,False
Cảm ơn video của chị. Những thông điệp của chị rất bổ ích cho em - cô gái 25 tuổi đang loay hoay vs cuộc sống xung quanh ạ,normal_auto,high,-4,cảm ơn|bổ ích,False
"Cảm ơn t/g ,câu chuyện hay quá.cảm ơn bạn đọc giọng âm áp",normal_auto,high,-4,hay quá|cảm ơn,False
Cám ơn bs chia sẻ rất bổ ích,normal_auto,high,-4,cảm ơn|bổ ích,False
"Cảm ơn ad, sự phân tích rất hay cần thiết, suy nghĩ tích cực hay tiêu cực còn do cái tâm mình nhìn sự việc đó theo chiều hướng thế nào nữa, ta cần phải luôn trau dồi và luyện tập thái độ lạc quan trước mỗi vấn đề, để khi đối mặt với khó khăn, ta có đủ tinh thần vững vàng để đối diện và nhìn nó với thái độ tích cực và lạc quan hơn, mong anh ra nhiều hơn những video nữa nhé 😀",normal_auto,high,-4,cảm ơn|rất hay,False
cảm ơn hai bạn lương gia huy & nhật kim Anh hát rất hay,normal_auto,high,-4,cảm ơn|rất hay,False
Kiến thức thật bổ ích cảm ơn 🙏 bác sĩ,normal_auto,high,-4,cảm ơn|bổ ích,False
"Con thật sự đang trầm cảm và đến mức tuyệt vọng con thất vọng về gia đình con thiếu tình thương từ cha mẹ con bị tổn thương từ gia đình k ai quan tâm con , không ai biết con đang cần gì mọi người k hiểu con , mọi người muốn đưa con vào đường cùng 😭😭😭",depression_auto,high,13,tuyệt vọng|trầm cảm|tổn thương,False
bạn thật dễ thương và duyên nữa nhạc thì iu quá,normal_auto,high,-4,dễ thương|iu quá,False
"omg thì ra bài này anh hát, trước giờ nghe mà kb anh, thật thiếu xót, cám ơn anh vì 1 giọng hát quá hay và truyền cảm. cám ơn nhạc sĩ Khắc Hưng vì 1 tác phẩm tuyệt vời. love all<3",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"xin cảm ơn truyện hay, chúc mừng giọng đọc tuyệt vời,xin chào/",normal_auto,high,-6,cảm ơn|tuyệt vời|chúc mừng,False
