comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,annotation_round
"Mình đang như thế, lạc lối và mệt một. Đã chọn dừng lại một chút nhưng k dám dừng hẳn. Vì sợ bỏ lỡ, đúng là ta đã vật vã và mịt mù. Chắc sắp tới có thật nhiều thay đổi mà mình đã không kiểm soát được, chỉ là mình đã đi qua thêm một vật vã thì hi vọng mọi thứ bớt trớ trêu hơn",0,,,,,human_gold_round6,3,round6
Sc ơi con bị trầm cảm chỉ muốn chết thôi làm sao con gặp được sc con buồn chán không lối thoát chỉ có chết mới hết buồn thôi 😭😭,1,,,,,human_gold_round6,3,round6
Tôi cũng bi bênh này khổ lắm cái chuyên gì cũng lo đêm ngủ lúc tỉnh dây cũng lo lúc nào cũng choáng váng chóng măt hay quyên mêt mỏi 0 tâp trung khổ sở vô cùng,0,,,,,human_gold_round6,3,round6
5/11/2025 còn nghe ☺️,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Thưa Bác Sỉ tôi uống thuốc ngủ rất nặng nhưng chỉ ngủ đươc chỉ 3 tiếng , cám ơ Bác Sỉ",0,,,,,human_gold_round6,3,round6
"Tất cả cũng vì cuộc sống mưu sinh thôi , làm gì cũng phải có thu nhập thôi. Video ko có quảng cáo thì chả ai làm vi deo cho mọi người xem cả, cũng như câu '' có thực mới vực được đạo ''",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
tao bị đó tao cũng có bị làm sao đâu tao vẫn rất bình thường tao chẳng thấy bản thân tao đang bị trầm cảm tí nào thật luôn ý 😏,0,,,,,human_gold_round6,3,round6
Thằng con tôi nó nhậy cảm nên hơi đau đầu nhiều núc mệt mỏi.Thấy sợ những đứa đa sầu đa cảm .😮,0,,,,,human_gold_round6,3,round6
Lúc con rơi nc mắt bố toàn bảo con là tự ái nhưng bố đâu hiểu đc lúc bố nặng lời bố nói j bố có bt ko những lời bố thấy bình thường nhưng đối với con nó như lưỡi dao vậy con muốn nói với bố nhưng con cứ muốn nói là nước mắt con lại rơi ko có cơ hội để nói với lại nói j thì bố cx ko hiểu đc☺,0,,,,,human_gold_round6,3,round6
"*Cả nhà cùng nghe và chia sẻ video ủng hộ Thúy Huyền nhé, cảm ơn cả nhà*",0,normal_auto,high,-4,cảm ơn|ủng hộ,human_gold_pre_round5,3,round4_or_earlier
"mik trầm cam kiểu nắng beauty toon ạ! kiểu ngoài mặt vui vẻ cho không ai pk lo lắng, nhưng sau lưng thì mik khóc rất nhiều (khóc trong lòng á). Lâu dần nên mik biết tự kìm nén cảm xúc của mik á cậu (kiểu đau lắm vẫn cười và vui vẻ á)",1,,,0,,human_gold_pre_round5,3,round4_or_earlier
Cha ơi con ngày đêm no nắng buôn phiền 3 đứa con của con bỏ chúa nhiều năm từ ngày bố mất 2 con trai ăn chơi rồi vợ bỏ con trai con đi vào con đường cơ bạc rượu chè con khuyên bảo chúng kg nghe con xin cha cầu nguyện cho cho gd con và những đứa con đang xa đăng lạc nổi để được chúa thương xót và được về làm con của chúa con cầu xin nhờ đức giê su ky tô chúa chúng con amen,0,,,,,human_gold_round6,3,round6
mình có dấu hiệu trầm cảm mấy năm nay do áp lực công việc và gia đình. khi mình nói rằng mình bị trầm cảm thì gia đình chỉ nghĩ nó là câu nói đùa và không hề quan tâm,1,depression_auto,high,11,trầm cảm|áp lực|áp lực công việc,human_gold_pre_round5,3,round4_or_earlier
"Ngu la mot trang thai tu nhien va khong the ep minh ngu duoc. Khi minh mat ngu thuong la minh se lo lang ve suc khoe, xem dong ho may gio roi, hoac minh nghi kg biet co bi van de auc khoe gi kg.... Tat ca nhung suy nghi do se lam cho nao bo tap trung vao viec ngu. Khi minh cang muon ngu thi nao bo se tu “quan sat” xem minh da ngu chua. Dieu do lai lam cho minh bi mac ket trong mot vong lap. Trong tam ly hoc co mot cum tu ten la “ paradox” nghia la nghich ly. Vay khi chung ta biet chap nhan va khong so mat ngu va co the doi luc “thuc dem” va khong ep minh ngu. Theo thoi gian nao bo se cho rang mat ngu khong phai la nguy hiem va tu do chung ta se de dang ngu hon",0,,,,,human_gold_round6,3,round6
"Tôi cũng cảm thấy , những điều đó đang xảy ra đối với mình .nhưng không biết tâm sự cùng ai và nếu nói những chuyện đó ra thì họ sẻ nói . ta nói điên khùng không ai hiểu mình hết , truyện nhỏ xảy ra đối với tôi tôi cũng thấy áp lực 🥹",1,,,0,,human_gold_round5,3,round5
"Thà phá lúc còn mang thai đi. Như vậy còn đỡ đau đớn hơn cho đứa nhỏ. Mà thôi nó ra đi lúc vầy còn tốt, sống chung với 1 người mẹ bị trầm cảm và 1 gia đình tệ hại như này thì chắc cũng không hạnh phúc nổi đâu. Coi như là giải thoát.",0,,,,,human_gold_round6,3,round6
"Đúng lúc mình đang bất mãn về công việc, mông lung về tương lai vì thấy được vid này. Mình đang bị khủng hoảng tuổi 22, cái độ tuổi mới ra trường nó chênh vênh và mông lung, nhất là khi mình học xong ngành Truyền thông thì lại thấy mình không phù hợp với nó nữa. Mình thấy mình tệ hại quá :( không biết mình muốn gì, không có định hướng rõ ràng liệu mình có ác độc với bản thân lắm không?",0,,,,,human_gold_round6,3,round6
Mình bị trầm cảm nặng do mất ngủ và ngược lại. Có các triệu chứng như video lun . 6 năm rồi và đang chữa khỏi rất nhanh,1,,,,,human_gold_round6,3,round6
"Mọi người ai có dấu hiệu trầm cảm, hãy đến với thiền ,",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Mình lúc chia tay bạn trai đã bị trầm cảm. Mình ko bit là nặng hay nhẹ, kiểu mình ko có niềm vui gì trong cuộc sống chỉ thích nằm trong bóng tối và khóc, dù có dc bạn bè dẫn đi chơi ra ngoài, hát karaoke mình vẫn ko cảm thấy vui. Thấy trống rỗng và nhạt nhẽo. Mình cứ ngồi 1 chỗ là khóc. Cứ thế 3,4 tháng trôi đi. Rồi đi làm lại, công việc bận rộn tự nhiên làm mình ko có t.gian để nghĩ đến những điều đó. Nhưng mãi sau này nó vẫn là một vết thương khó lành và khó để yêu ai.",0,,,,,human_gold_round6,3,round6
Mỗi lần nghe bài này tâm trạng lại chết điếng đi ..,0,,,,,human_gold_round6,3,round6
"Gửi tôi cô gái năm 18 tuổi đứng trước ước mơ lớn Trường Đại học khoa học xã hội và nhân văn . Tôi sinh ra ở 1 thành phố biển, mỗi lần ra trước cửa biển lòng tôi lại bồi hồi và mong 4 năm sau tôi có thể trở vê quê hương 1 cách đầy tự hào . Tôi mông lung lắm , mới thi xong dgnl đợt 1 có lẽ kết quả k như mong đợi tôi đang dọn lại mớ hỗn độn trong tâm hồn của chính mình. Tôi sợ lắm, lỡ như tôi k làm được...Nhưng tôi cũng sẽ rất vui ""Lỡ tôi làm được thì sao""...Tôi sẽ k để bản thân phải gục và khóc trước ước mơ thêm 1 lần nữa...",0,,,,,human_gold_round6,3,round6
ad làm 1 vid riêng bài khách mời dc hong,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
"Mình nghe mình buồn, không phải là buồn vì thất tình, là buồn là vẫn còn FA😔",0,,,0,,human_gold_round5,3,round5
Nói thiệt lắm chứ mình cứ bị so sánh giống bạn đôi khi mik bị so sánh mày nhìn con người ta chưa học giỏi đạt học sinh giỏi còn m chả đc tích sự j nhìn m phát chán 💔 đôi lúc mình còn tự hồi tại sao lại so sánh con nhà người ta khiến mình lúc đó chỉ biết ngồi một góc cố nén cảm xúc lại nhưng nghe những lời vậy mình muốn chán đời luôn 😢😢😢😢😢,0,,,,,human_gold_round6,3,round6
"Chắc mình cũng có một vài triệu chứng hi, sợ độ cao, sợ người khác phán xét.",0,,,,,human_gold_round6,3,round6
"có ai như mình bật chế độ 1 bài. giờ nghỉ trưa nghe mà nc mắt cứ rơi k... chắc chỉ những ai đang 1 mình cố gắng nơi sứ người mới hiểu cảm giác...mỗi sáng đạp xe đi làm 1 mình. về 1 mình, ăn cơm 1 mình. mệt mỏi cũng 1 mình. nc với gia đình song nc mắt lại rơi.",1,,,,,human_gold_round6,3,round6
"Con đã cố gắng rất nhiều con đã hiểu cho mẹ vậy mẹ đã bao giờ hiểu cho con chx con mệt lắm mẹ ạ con đã cố gắng hoàn thiện môi thứ mẹ đưa ra nhưng mẹ càng ngày mẹ càng đè nặng lên con,ngày nào mẹ làm về mẹ cũng chửi con dù con KO lm gì sai cả nhiều lúc con cũng mệt lắm chứ nhưng mẹ thì càng ngày càng đè nặng việc học của con ở nhà con đã làm rất nhiều việc nhà nhưng mẹ lại cho rằng con ở nhà chẳng lm gì cả,mẹ chưa bao giờ hiểu con cả mà con thì luôn suy nghĩ cho ba và mẹ nhưng ba mẹ chưa bao giờ suy nghĩ đến con muốn chơi gì và muốn làm gì Đối với người ta nhà là nơi để về còn đối với con nhà là nơi con không muốn về nhất,con xin lỗi con đã mệt quá rồi Con chúc ba mẹ sẽ tìm đc một người đáp ứng hết yêu cầu của ba mẹ",1,,,,,human_gold_round6,3,round6
Thứ tôi hối hận nhất là ko có điều kiện để vào đại học tôi phải đi làm để nuôi gia đình,0,,,,,human_gold_round6,3,round6
Tôi quen một người bạn trai Sau 3 tháng anh ta đi hỏi cưới tôi Nhưng tôi đã từ chối Thế là Anh ta khóc như trẻ con Và còn kết liễu cuộc đời mình Làm tôi thấy thất vọng về người đàn ông này Anh ta quá nhu nhược 😢,0,,,,,human_gold_round6,3,round6
"Bản thân mình cũng là một người trầm cảm, dù cho mình hay hỏi ""tại sao lại dành tgian cho một người trầm cảm chứ?"" Nhưng mình lại rất sợ ngta bỏ đi vì câu hỏi đó của mình. Vì mình luôn sợ, luôn sợ sẽ có một ngày họ không thể chịu nổi mình, sẽ bỏ mình mà đi, sẽ làm theo như câu hỏi của mình. Nếu cậu có một người bạn trầm cảm, xin đừng bỏ họ đi, dù bằng bất cứ giá nào nhé",1,,,,,human_gold_round6,3,round6
Có ai đang xem không,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Càng nghe càng thấy thấm thật, bình thường nghe chỉ để giải trí, nhưng chỉ có những người rơi vào hoàn cảnh này mới thấy thấm thía được nỗi đau tận cùng.",0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
"Em hay đau đầu và đau nữa đầu bên trái, và tê vùng tai kéo lên đình đâu, cảm giác mắc ói, chóng măt,ù tai ,và có lần thì tê xuống vùng cổ, còn vai gáy thì nhức mỏi. Em đã đều trị rất nhiều nơi. Và chụp 3cái en rai hết cả mười mấy triệu mà vẫn ko ra bênh.toàn chuẩn đoán đau đầu căng cơ,còn chụp en rai ko phát hiện được gì. Mong bác sĩ hay tư vấn giúp em ah.em mới có 37tuổi.",0,,,,,human_gold_round6,3,round6
Mình cũng bị trầm cảm nhưng hi vọng mình và những người bạn sẽ vượt được nó,1,,,,,human_gold_round6,3,round6
"Mn đang trong tuần thi đúng k Ko thì thôi mn cx có thể bỏ qua đoạn này cx đc nha 🎉 Mk lo quá đang thi nx ko bt lên nỗi ko nx huhu😢 Ủa 6 điểm là lên lớp đc r mà sau anh hiha vẫn bị la v ""//Thiệt ra mk cx như v luôn//"" Nhưng áp lực hc hành sẽ dẫn đến ảnh hưởng tâm lý của trẻ đó, và sau này lớn lên sẽ bị vấn đề về tâm lý có thể ảnh hưởng ít,nhiều về cuộc sống của trẻ, dễ sinh ra các ý nghĩ ko thông😢 Nhưng anh hiha đã làm tốt nhất có thể r mà sau mẹ của anh ko công nhận anh v , mẹ của anh đã ko nghĩ cho con trai của mk mà nghĩ đến việc hc , mẹ mà ko tôn trọng con trai mk mà lại vướt hết đồ chơi con mk iu thích là ko nên bọn chúng sẽ sui sụp và ko có niềm tin vào cuộc sống nx 😢😢😢",0,,,,,human_gold_round6,3,round6
mình dính luôn buồn quá có ai không cứu mình với mình có ý định quên sinh này😢,1,,,,,human_gold_round6,3,round6
Tớ thì bị la suốt ngày,0,,,0,,human_gold_round5,3,round5
"Áp lực học tập nhiều quá năm vừa rồi mình đã sợ thầy cô luôn, với lại các bạn, thầy cô thì đối xử phân biệt với những người giàu mấy người đó thì được yêu thương rồi đó, nghèo như tôi thì sao được, tôi cảm thấy không muốn đi học một chút nào cả tôi thật sự rất stress😢",0,,,,,human_gold_round6,3,round6
Ban cu than van thi chang giai quyet duoc gi Vay ban chan nan trach moc 'thi ban phai co su giai quyet chinh dang nhe ban,0,,,,,human_gold_round6,3,round6
"Cảm ơn bạn, mình tìm đến video này khi những kí ức về người cũ cứ luẩn quẩn lại trong đầu mình. Mình không còn đau nữa nhưng mà mình không muốn nhớ lại mấy chuyện đó, mình muốn dứt trừ cái tâm tham ái của mình đi để sống vô tư hơn 🥹",0,,,,,human_gold_round6,3,round6
"Hic mệt mỏi quá đi, áp lực cực, chuẩn bị thi r tui cũng sợ nỗ lực ảo ý😮😢",0,,,,,human_gold_round6,3,round6
"Lan ơi a thấy nhớ em nhiều lắm thẩm thoát đã 13 năm rồi, giờ chúng mình đã có gia đình hết rồi, kỳ ức thời đó vẫn ko quên đc,em lan đông hưng thái bình,",0,,,,,human_gold_round6,3,round6
mở lịch sử tìm kiếm gg của con thấy: cách giết người ko để lại dấu vết💀💀💀 cách trốn khi bị bắt vào tù💀💀💀 cách cầm dao đúng cách💀💀💀 cách dấu xác khi nhà có tầng hầm💀💀💀,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Em thì ko còn bận tâm chuyện yêu đương nữa nhưng thấy Thầy em rất mừng, Những bài pháp thoại của Thầy cứu em ra khỏi trầm cảm và tự vùng vẫy để ko nghĩ và làm chuyện dại dột.",0,,,,,human_gold_round6,3,round6
tôi 3 ngày không ngủ được tý nào người ko thấy mệt dm ko biết tối nay có ngủ được nữa ko,0,,,,,human_gold_round6,3,round6
Mất ngủ xuất phát từ Những hạt giống tiêu cực trong tâm thức của mình,0,,,0,,human_gold_round5,3,round5
cháu là cô gái ko thông minh được gặpmej mà cũng konois được vói mẹ thiếu gì cách để trị thằng hồng bênh hoạn kiểu này vì sĩ diện danh dư mà chịu đưng như thế có gì đó sai sai,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Mình cũng vừa bước vào cuộc sống của người lớn. Không biết rõ là nó bắt đầu từ lúc nào, cảm giác lạc lõng dù trong một gia đình đông đúc, có người mình thương nhưng vẫn cảm thấy mệt, cảm giác không ai có thể thấu cảm được mình cả kể cả người mình yêu. Mình ở một nơi không còn là Việt Nam, dù tập quen dần mọi thứ, nhưng sao mà nó cứ cô đơn quá. Dù mình cố gắng gồng bản thân nhiều để tìm ai đó cùng tần số và cho mình một cảm giác thoải mái vui vẻ, nó khó khăn vô cùng. Mình sau những lúc đó là sự thở dài mệt mỏi, não mình đơ ra ! Đơ mình chưng hững giữa cuộc đời hỏi rằng đây có phải thứ mình đang cần không vậy. Dần mình cũng không còn hoạt ngôn như lúc trước nữa, chỉ sau 4 năm từ một con người rất hoạt ngôn thành một con người không dám cất tiếng nói vì sợ cũng sẽ chẳng ai hiểu được mình, bản thân mình sẽ không hiểu người khác. Quá nhiều suy nghĩ và nỗi sợ cùng lúc làm mình càng ngày càng cô đơn, và đúng tôi đồng thời cũng tìm cách thoát khỏi cô đơn, bằng đủ mọi cách, và cuối cùng tôi chưa từng thực sự tự an yên một mình. Cảm ơn postcast rất nhiều vì giúp tôi nhận ra điều đó, vì thật ra đó cũng là câu hỏi mà tôi tự hỏi bản thân mỗi ngày sao tôi cô đơn quá vậy? Tôi phải làm gì đây? Dù tôi có thay đổi một ngày chỉ toàn liên tục làm việc không ngừng hay đứng trong đám đông nhiều hơn thì cô đơn vẫn cứ nhấn chìm tôi tiếp tục. Cái thứ tôi cần bây giờ chắc là tận hưởng và bình yên, mạnh mẽ từ nội tại. Nhưng chắc đó sẽ là một quá trình dài, nhưng tôi cũng không chắc mình có làm được không.",0,,,,,human_gold_round6,3,round6
Ôi thương các bạn quá 😢 vùng vẫy trong trầm cảm nguy hiểm😢😢 sao thương quá ....,0,,,,,human_gold_round6,3,round6
Cảm ơn psych2govietnam đã giúp em nhận ra em đang mắc hội chứng kiệt sức ạ,0,,,,,human_gold_round6,3,round6
Đêm nay tui mất ngủ😢,0,,,,,human_gold_round6,3,round6
Tôi Ko chịu nổi đâu ! Nợ nần nhiều quá,0,,,,,human_gold_round6,3,round6
"Tháng 3 năm 2026. Cũng không biết tôi đã sống trong cô độc từ bao giờ. Không phải không muốn kết nối, thậm chí tôi thèm khát điều đó. Nhưng với hệ thần kinh của tôi, nó lại là một thứ xa xỉ. Đôi khi sự cô đơn sẽ nổi lên và gặm nhấm bạn khi ở trong một môi trường đông người, khi bạn tách biệt với phần còn lại. Không phải vì bạn bị cô lập, cũng không phải vì bạn tự cô lập, mà nó là một hệ quả tất yếu của quá trình bạn lớn lên trong những vấn đề, khiến bạn không thể mở lòng. Cảm giác như mọi thứ đều không an toàn vậy. Đó chính là tôi.",0,,,,,human_gold_round6,3,round6
"Tôi thì sáng môn toán ,chiều cũng toán , tối thì tiếng việt kiệt sức thật😢😢😢😢",0,,,0,,human_gold_round5,3,round5
"Những khi e chán nản, hoặc mất ý chí thì video của thầy lại tiếp thêm rất nhiều sức mạnh cho em. 1 lần nữa em xin cảm ơn thầy ạ <3",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Mình rất cảm ơn chiếc video này, vì đã giúp mình buông bỏ được những điều mà mình chấp niệm trong 2 năm qua. Đó chính là học cách buông bỏ, buông bỏ quá khứ, buông bỏ kì vọng và cả những mơ mộng. Nó đã trói buộc tâm trí mình trong 2 năm qua. Mình cứ lạc lối và lang thang vô định trong mê cung mà mình tạo ra.",0,,,,,human_gold_round6,3,round6
Mình cũng đang trong giai đoạn khó ngủ và hay suy nghĩ nhiều. STress.. 😢😢😢,0,,,,,human_gold_round6,3,round6
"a có lẽ ko bao giờ, a chỉ nói thôi mà. có lẽ còn có chút an ủi mà thật ra là a đã ko bao giờ yêu em. em đã nghĩ rất nhiều là ko cần thêm 1 ai khác hiểu và quan tâm e như a đã từg vì a làm e đớn đau",0,,,,,human_gold_round6,3,round6
"xem xong mình thấy nó đã nói đúng con người bên trong mình , nhờ đó mình cũng hiểu bản thân hơn <3",0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
"Hóa ra đó là lý do tại sao sau khi chia tay tớ lại dễ dàng thoát ra đoạn tình cảm đó như vậy. Hóa ra người ấy làm mình thất vọng, nhượng bộ và tự chối bỏ nhiều điều đến vậy. Chối bỏ, thất vọng nửa năm và cũng nhượng bộ nửa năm. Chối bỏ, giận giữ, nhượng bộ, chán nản, thất vọng, các khung bậc cảm xúc cứ tưởng chỉ có thể cảm nhận sau khi chia tay, nào ngờ tớ lại được cảm nhận hết tất cả trong lúc còn quen, đến lúc chia tay cũng không hề nhung nhớ chỉ còn lại sự tức giận, chán nản và có thể còn có sự chán ghét trong đó, đến nổi cũng không còn muốn giữ lại một đoạn kí ức nào về người đó dù chỉ là 1 giây, lại cảm thấy rất hối hận khi đã yêu và cũng rất hối hận vì đã nghĩ đoạn tình cảm này sẽ dài lâu. Xin lỗi bản thân vì đã tự mình đắm chìm trong những lời hứa đó!",0,,,,,human_gold_round6,3,round6
"Thấm quá, ông này làm toàn phim lấy tiếng cười giờ còn lấy cả nước mắt",0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
Thu ơi cháu quá khổ tâm mà hoàng bách o có tôi cháu cố gắng yêu thương con tất cả vì chồng co,0,,,0,,human_gold_round5,3,round5
Tôi đã khóc rất nhiều 😭😭,0,,,,,human_gold_round6,3,round6
cam on ban da co nhieu cach chua mat ngu nhung toi thuc hien cach cua ban chang co tac dung gi xin cam on ban,0,,,,,human_gold_round6,3,round6
"mình cũng từng trượt chuyên và bị bố chì triết cả tháng hè khiến mình suy sụp, dù khi đó mình ko có mục tiêu học chuyên vì nó xa nhà. nhưng việc bố mẹ kì vọng nhiều vào mình và khi không được như ý thì quay ra trù ẻo trách móc để lại 1 vết thương lớn với tớ. đến khi thi đại học tớ quyết tâm ôn thi vào NEU vì đó là trường t thích, khi ấy chỉ còn 1 tháng trước thi đại học mà tớ mất gốc toán lý, máu liều vùi đầu vào ôn và cuối cùng lên được 8 điểm 2 môn đó. tổng điểm của mình cao hơn những bạn cùng lớp cũ từng đỗ chuyên, và cao nhất khối trường mình. Nghĩ lại thấy cũng may vì sau khi trượt chuyên mình ko mất niềm tin vào bản thân mà càng quyết tâm đỗ đại học, cũng ko nghĩ là mình có thể có cú lội ngược dòng như vậy. giờ thì mình đã ra trường và trường chuyên giờ chỉ còn là dĩ vãng, ko còn là thứ khiến mình tự ti và đố kị nữa rùi",0,,,,,human_gold_round6,3,round6
Con trâm cảm rr,1,,,5,,human_gold_pre_round5,3,round4_or_earlier
Chỉ có 9t mà đã trầm cảm 😢😢,0,,,,,human_gold_round6,3,round6
Ông huy ko tài lanh cho thương gặp trà là đâu có chuyện.,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
Thằng đó sao gọi là a . phải gọi là đối tượng mới đúng chứ,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Cảm ơn anh rất nhiều, lần đầu coi được video này, em không biết có gọi là may mắn không, nhưng em cũng gặp tình huống giống như chị, từ hồi em qua hà lan du học, gần như em không hòa nhập với mọi người, nhiều lúc rất cô đơn. Em cũng đã có suy nghĩ chắc mình sẽ như vậy hoài, chắc sẽ về việt nam làm, mặc dù giấc mơ của em là được sống và làm việc ở hà lan.",0,,,,,human_gold_round6,3,round6
Cảm ơn bài viết,0,normal_auto,medium,-2,cảm ơn,human_gold_pre_round5,3,round4_or_earlier
Nhạc phối hay tuyệt các bạn ơi 👍👍👍❤👍👍❤👍❤❤❤,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
Mẹ em bị lo âu sợ hải .vừa uống thuốc vừa cho hat karaoke 7 tháng thì khỏe mẹ 57 tuổi sau khi bố mât thì bị bệnh này,0,,,,,human_gold_round6,3,round6
chx bao giờ ghét dù mình có tệ đến mức nào vì thật sự mình còn chẳng hiểu bản thân mình chỉ im lặng và đi ngủ cho mọi chuyện sẽ chỉ còn là của ngày hôm qua,0,,,,,human_gold_round6,3,round6
"video xuất hiện đúng lúc mà em đang suy sụp nhất, Amsterdam cũng là ngôi trường mơ ước của em nhưng em đã không đỗ. Mặc dù đỗ vào trường Chu Văn An cũng là một trường chuyên của Hà Nội, nhưng mỗi lần nghĩ đến lại cảm giác mình là một người thất bại, trong khi bạn bạn đỗ Amsterdam thì mình lại trượt. Điều đó khiến em suy nghĩ rất nhiều kiểu cấp 3 đã thất bại liệu sau này mình còn có thể thành công được không. Nếu mà bảo thích CVA không thì không hẳn, thực sự em đang không biết sắp tới mình sẽ hoà nhập với một ngôi trường mình không mấy thích thì sẽ thế nào đây 😭",1,,,,,human_gold_round6,3,round6
"Mình thì nghĩ là do trọng tâm khi hiểu ra của mn khác nhau nên mới có suy nghĩ khác nhau. Khi mình nhận ra mọi thứ, nó khá là yên tĩnh cả bên trong lẫn bên ngoài. Nhưng khi duy trì như thế lâu hơn, mình còn để ý thấy một thứ khác ở đó. Đó là nhịp tim còn đang đập của mình. Nếu mn có cảm giác trống rỗng thì cứ làm thử như mình. Lắng nghe tiếng trái tim của chính mình cứ tiếp tục đập. Dù có lúc sẽ nhanh và chậm, nhưng nó vẫn luôn đập.",0,,,0,,human_gold_round5,3,round5
Chờ đợi rồi chờ đợi tôi vẫn không thể đợi cậu thêm nữa.Tôi đã bị cậu tổn thương vô số lần dù cho tôi cố gắng từ bỏ cậu nhưng vẫn không thể quên đi cậu 😊.Giờ tôi phải làm sao đây? Tôi cố gắng nhắc nhở bản thân quên đi cậu nhưng mỗi khi gặp cậu tôi có cảm giác không thể dứt. Tôi hận bản thân tôi vì không thể quên đi cậu 😊.Nhiều lần t khóc tôi suy sụp vì cậu ....làm ơn giúp t thoát ra khỏi sự ngu dốt của bản thân này đi 😊Tôi không muốn day dưa tôi không muốn bị cậu làm tổn thương nữa ...làm ơn chỉ tôi cách quên đi cậu ....3 năm ....t thích cậu 3 năm...đổi lại là sự thờ ơ giả vờ của cậu...đã vậy cậu đừng làm những hành động khiến tôi hiểu lầm nữa ...à mà chắc là do tôi ảo tưởng...vốn dĩ...cậu chưa từng thích tôi,0,,,,,human_gold_round6,3,round6
Em của mình hôm nay mất nhìn chồng em và 2 đứa con thơ ôm nhau khóc. Mà tìm tôi như thắt lại. Em bỏ lại đứa con còn chưa đầy 5 tháng tuổi,0,,,,,human_gold_round6,3,round6
16:42 17:23 17:38 17:50 17:57 18:04 mấy đoạn này rơi nước mắt lun á Em cũng vậy cũng hay bị áp lực học hành lắm mỗi lần mẹ la vì điểm kém thì em chỉ biết im lặng không muốn nói j 😢😢,0,,,,,human_gold_round6,3,round6
Troi oi sao ma dau long chua xot qua. Thien quang oi. Chang le cuoc doi ca si bi thuong nhu vay sao. Tq hat nhap tam qua nghe ma roi nuoc mat luon.,0,,,,,human_gold_round6,3,round6
"what: buồn, thất vọng, chán ghét why: có lẽ là xấu, không có quá nhiều thời gian dành cho người khác, không tự chủ được tự do của bản thân how: cách giải quyết là thay đổi bản thân, sắp xếp thgian thông minh",0,,,,,human_gold_round6,3,round6
đã 6 năm rồi k biết bây h thầy có đọc được dòng này của e k xin thầy giúp e . e đang k biết lối ra em rất dũng cảm để đi tiếp nhưng e không muốn đến lúc e k còn sức để cố gắng,1,,,,,human_gold_round6,3,round6
Có 2 thag đệ tối ngày tạo phản 😆😆,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
Chị làm video về áp lực công việc và áp lực đồng nghiệp nhé. Với công việc áp lực thì nó là điều hiển nhiên. Nhưng khi em đối diện với áp lực đồnh nghiệp thì em thật sự ko cách nào có thể chịu đk áp lực ấy.,0,,,,,human_gold_round6,3,round6
Có lẻ mình bị trầm cảm từ rất lâu từ nhỏ nhưng khoảng 4 năm gần đây nó nặng hơn do phải trải qua hàng 1000 vấn đề quá lớn .hiện tại thì mình dường như kiệt quệ sức lực 😢 mình đau tới nổi ko còn khóc dc nữa rồi,1,,,,,human_gold_round6,3,round6
"Mình lúc nào cũng trong giai đoạn trầm cảm, nên chắc ko phải rối loạn lưỡng cực",0,,,,,human_gold_round6,3,round6
Haizz tôi trầm cảm giai đọan cúng rồi 🙁🙁🙁🙁 buồn quá 🙁🙁🙁 đồng ý,1,,,,,human_gold_round6,3,round6
"Hôm nay bà ngoại mình mất rồi. Ba ngày trước bà trở bệnh nặng hơn, bà liên tục thở một cách khó nhọc. Mẹ mình và mình vội vã gọi cho tất cả con cháu của ngoại để thông báo cho mọi người biết. Dì mình ở cách nhà mình gần 30km đã phải vội bắt taxi về ngay giữa đêm. Đến sáng nay mợ mình và các em mới từ miền nam về đến nơi. Dường như ngoại cảm nhận được con cháu đã tề tựu đầy đủ nên lúc mợ mình bảo mẹ ơi con và các cháu đã về với mẹ đây rồi mắt ngoại mình nhẹ nhấp nháy rồi trút hơi thở cuối cùng. Yên nghỉ nhé ngoại của con, ngoại không còn phải chịu đau đớn vì bệnh tật hành hạ nữa rồi❤❤❤",0,,,0,,human_gold_round5,3,round5
"Con cũng đang bị trầm cảm nặng, mong thầy gíup con vượt qua chính mình ạ. Nam Mô A Di Đà Phật",1,,,,,human_gold_round6,3,round6
"Từ ngày xảy ra chuyện đó tới hôm nay cũng đã được 8 tháng rồi. Nhưng sao mình vẫn vậy khi vô tình nghe những bài nhạc buồn hay những dòng tâm sự buồn, cứ như mọi chuyện chỉ mới đây thôi. Thật sự thời gian có thể chữa lành mọi thứ không, làm sao để vượt qua đây...",0,,,,,human_gold_round6,3,round6
Nghe đi nghe lại hoài luônn,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
