comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,annotation_round
Ngưa quen duong cũ câu chuyen giong gd tui như khac là cái pha thai sau cùng cung làm đám cuoi cho đep ca 2 bên rôi vk lai có con cùng nhau như roi cũng bỏ theo nguoi tinh khác giơ tui nuoi cháu nội nhin cháu mà đau lòng .. thà đưng tao ra cháu tui roi giờ cùng bỏ .. tui nhin cháu nọi tui rat đau lòng nhin cháu mà rơi nuoc măt hoai 😢tui nuoi cháu gio duoc 9 tuoi roi nhu rat thuong chau. Gio là chau nọi minh kg nhu cháu qua nuoi tu hú.,0,,,,,human_gold_round6,3,round6
"Mỗi lần tớ nghe bài này , tớ thương bản thân mình lắm. Thương cho những gì tớ đã chịu đựng , thương cho sự bao dung sai thời điểm , thương cho những giọt nước mắt không đáng của bản thân. Sau này tớ mới hiểu , tớ đã quá hà khắc với bản thân , và mềm lòng với kẻ khác. Tớ đang tập yêu bản thân mình hơn, tự mình bù đắp những mất mát, tự mình chững lành những vết xước. Tớ âm thầm phát triển một mình , mong rằng các bạn cũng sẽ yêu bản thân mình hơn một chút , đừng lãng phí thgian quý báu vào những chuyện không đáng 💐",0,,,,,human_gold_round6,3,round6
Con đang bế tắc trong công việc. Con sợ nta đánh giá con kém cỏi. Mấy tháng qua con vẫn chưa dám mà cũng chưa biết đứng dậy ntn. Mong cho con năm mới đủ bản lĩnh để vượt qua. A di đà phật,0,,,,,human_gold_round6,3,round6
"Hôm nay cậu còn nhịn cả ngày. Thấy có lỗi với cậu quá. Sao lại đối xử như thế với bản thân mình. Còn thường xuyên tự suy nghĩ tiêu cực về mình nữa. Cho dù thế nào, thì cậu cũng đã cố gắng để mọi thứ có thể tốt nhất. Hôm nay cậu cũng đã làm 2 bài kiểm tra còn gì. Cậu đã cố gắng rất nhiều. Cậu làm tốt mà",0,,,,,human_gold_round6,3,round6
"những cái đêm cắn chăn nước mắt không thể nào ngừng tuôn thì ai hiểu đc , nhận ra mình chưa từng đc mẹ thương như em mà tim đau nhói, đau thì đau nhưng bt sao h, chỉ bt khc trong đêm hòa mình vào bóng đêm để ko ai bt đc sự hiện diện của mình, chỉ bt vừa khc vừa lm bn với cái bóng chỉ dám khc chỉ dám tâm sự với nó trong màn đêm, vậy thì ai mà hiểu đc những nỗi đau trong đêm mà mình đã chịu chứ 🥺",1,,,,,human_gold_round6,3,round6
Em mỗi lần tranh luận để đòi quyền lợi cho bản thân nhưng không được mạnh mẽ nội lực ( tự em nhận thấy vậy ) làm sao để thay đổi ạ😢😢,0,,,,,human_gold_round6,3,round6
"Mỗi khi cười đùa thì mình biết đó là sự giả tạo vì trong lòng mình chưa bao giờ là thanh thản. Sự tủi thân cô độc của mình càng ngày càng lớn, mình thật sự không biết làm gì khác ngoài khóc và mình đã nhiều lần muốn chết đi, mình nhận ra bản thân mình thay đổi rất nhiều và mọi người xa lánh mình cũng rất nhiều mình không biết mình có thể chịu đựng nó tới khi nào 😔",1,,,,,human_gold_round6,3,round6
"Con cau cho the gioi chung sanh thoat khoi COVID-19,cau cho moi nguoi deu manh gioi,an lac ,cau cho moi nguoi deu huong ve anh dao vang cua phat!nam mo adidaphat",0,,,,,human_gold_round6,3,round6
"Có những lúc cảm thấy trầm cảm vô cùng , có những lúc nghĩ tới cái chết , nhưng bản thân lại nhắc nhở còn sống là còn nước còn tát , nên mình vẫn quyết định sống . Một phần là mình vẫn rất yêu đời và sợ chết nữa :)))",0,,,,,human_gold_round6,3,round6
Biểu hiện mk dg chải.....chạm chạp dễ bị kích động.cam giác tội lỗi thất vọng về bản thân.mệt mỗi ..khó tập trung . tâm trạng buồn k lý do.bi quan trước mọi việc.lúc tự nhiên buồn rồi khóc một mình lúc k cảm xúc . đầu óc đờ đẫn tróng rổng khó tập trung.k biết có phải mk bị trầm cảm không và đi khám bác sĩ được hk . và vào khám mk phải nói ntn để bắt sĩ khám cho mk,1,,,,,human_gold_round6,3,round6
Đây là vấn đề em gặp phải em nhìn lên quá nhiều và đánh mất bản thân…,0,,,0,,human_gold_round5,3,round5
Nghe khi e lớn đúng là đời bạc vl bé ko suy nghĩ j tưởng lớn lên họ lắm sĩ ngờ học tập ngày càng tệ suy nghĩ nhiều sắp bị trầm cảm,0,,,,,human_gold_round6,3,round6
"E là người dân tộc Dao ở vùng cao Hà Giang...e bị từ 2019...5 năm rồi mà vẫn chưa thể chiến thắng đc bản thân chiến thắng đc giới hạn đi xa hơn ra khỏi vùng an toàn....suy nghĩ lặp lại nhiều ngày một suy nghĩ cả nghìn triệu chứng lúc đầu bị e còn phải đi viện thở oxy giờ thì em đi làm đc rồi nhưng phải ở gần nhà xa là ko thích.. chúc các anh chị ko may bị Hội chứng Tâm lý này hãy cố gắng để sớm vượt qua...nghe Chị Đoàn Thị Lâm, Giang yana, Nhật Ký của Đạt rất ý nghĩa trên các nền tảng như Youtube ạ",0,,,,,human_gold_round6,3,round6
5:52 tôi đã bị trái tim đóng lại rất nhiều lần từ mẹ tôi mà tại sao bố mẹ lại không thể nào hiểu đc cảm xúc của con mình??,0,,,,,human_gold_round6,3,round6
Bị mọi người khinh thường Chán nản vì tự ti Sợ hãi về mọi thứ Bị chê cười Luôn bị bắt nạt Mất đi bạn vịt của tôi Luôn thức đêm Lo lắng mọi chuyện Ngồi một góc buồn mong được 1 like😢,1,,,,,human_gold_round6,3,round6
"mik mà thái độ như thế với bố mẹ thì đoạn đầu đã bị ăn đánh rồi, mà nếu bảo làm việc nào mà ko làm thì chỉ có ăn đòn thoi, ko có chuyện thưởng đâu🤣. mà mik có bbij ảnh hưởng j đau",0,,,,,human_gold_round6,3,round6
"Tôi đang trong trạng thái này, nhưng vì cảm giác mất phương hướng nên tôi đã lao vào những cuộc vui để vùi lấp cảm giác đó.",1,,,,,human_gold_round6,3,round6
"Tôi luôn lúc nào cũng tỏ ra là bình thường trước mặt mọi người , nhưng đằng sau đó là cả bầu trời áp lực và mệt mỏi thích ở một mình suy nghĩ về đời những suy nghĩ tiêu cực hazzz cũng có nhiều lần tôi suy nghĩ ... còn suy nghĩ thông được những không biết sau này tôi còn ổn không 😊",1,,,,,human_gold_round6,3,round6
Nhung loi noi cua cha co doan tham thuy va thuc te xay ra trong cuoc song cua con nguoi da dem den cho nhau va ho da phai chiu dau kho gan het 3/4 cuoc song tran gian Thuong de ban cho ho cam on cha,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Càng áp đặt, theo dõi. Con cái càng mắc chứng tự kỷ hoặc có thể bị trầm cảm, tự ti. Có thể gây ra chứng nói dối để sống.",0,depression_auto,high,8,trầm cảm|tự ti,human_gold_pre_round5,3,round4_or_earlier
Áp lực tâm lý và áp lực thể xác cái gì áp lực hơn?,0,,,,,human_gold_round6,3,round6
Em vô định quá Ko thích cái gì Ko ghét ai Ko cr bất cứ ai 😞😞😞 vẫn luôn nỗ lực nhưng ko biết bản thân nỗ lực vì điều gì,0,,,,,human_gold_round6,3,round6
"Em thường đi chùa, em thường nói chuyện một mình rồi òa khóc khi em có quá nhiều nỗi niềm. Nhiều lúc em nói chuyện một mình, sẵn tiện rèn kỹ năng thuyết trình luôn",0,,,,,human_gold_round6,3,round6
🥰 em đag stress dạo gần đây thì tình cờ thấy podcast này của sun. nghe xog cảm thấy rất dễ chịu và lại tràn đầy năng lượng. em cảm ơn sun rất nhiều,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Hi Sun, thực ra xem video này mình chợt nhớ đến câu nói ""đông người không cứu nổi cô đơn"", nhiều người cứ nghĩ rằng xung quanh phải có rất nhiều người mới không cô đơn, nhưng cuối cùng lại lạc lõng giữa biển người. Thực ra, tất cả những người bận rộn với mục tiêu, họ đều cô đơn, hay đúng hơn là cô độc. Và người ta chỉ cô độc chứ không cô đơn. Người ta chỉ cô đơn khi bản thân người ta không tìm được tâm hồn đồng điệu, hoặc không thể làm bạn được với chính mình. Mà khi càng lớn lên, chúng ta thường sẽ trải qua giai đoạn ở -một -mình nhiều hơn là tới chốn đông người....Mình cũng như Sun, bận quá, không có thời gian để cô đơn và hỏi rằng mình có cô đơn không, hay nói đúng ra đó là nỗi ""cô đơn thượng liu"" vì mình đang tự mình trải nghiệm cuộc hành trình không giống ai, dĩ nhiên, nếu bản thân mình sống khác đi với đám đông mình sẽ có kết quả khác với đám đông ^^ Tựu chung, chúng ta hãy yêu thương bản thân và làm bạn với bố mẹ người thân của mình trước. Mọi người trong xã hội ai rồi cũng sẽ đến và lướt qua cuộc đời chúng ta. Dựa vào chính mình mới là sự dựa dẫm bền vững :))) (Hôm nay tâm trạng tốt, nói hơi nhiều ahihi) Chúc Sun dui <3",0,,,0,,human_gold_round5,3,round5
Cảm ơn những giá trị TUYỆT VỜI mà Sun đã mang lại ạ 🥰❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,human_gold_pre_round5,3,round4_or_earlier
Những lúc cảm thấy bản thân mình buồn rồi nước mắt muốn rưng rưng muốn vỡ òa thì vào nghe những bản nhạc buồn kể về những câu chuyện trong t.y...rồi vỡ òa khóc thật nhiều...haizz quá đã 😂😂😂🥹,0,,,,,human_gold_round6,3,round6
Tôi đã chiến đấu với căn bệnh trầm cảm 10 năm nay rồi. Giờ tôi cảm thấy đuối sức lắm rồi. Có lẽ cái chết sẽ là một sự giải thoát tốt nhất cho tôi lúc này 😢😢😢,1,,,,,human_gold_round6,3,round6
Mình đã chuyển trọ rất nhiều lần vẫn ko cảm thấy yên ổn..và ko muốn giao tiếp với ai,0,,,,,human_gold_round6,3,round6
"Thế giới luôn có người này người kia, tạo nên một thế giới văn minh như hiện nay đó cũng là chuyện bình thường .",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Mình có chơi game tài xỉu cứ nghĩ 1 ngày ăn 200/300 là dễ. Và mình đã làm đc trong vòng sáu ngày liên tục lúc đó nghỉ rằng có thể đây cũng là 1 kiểu đầu tư kiếm tiền nhưng không. Ngày hôm nay mình mất 100-200 vậy chẵng hiểu tâm trí như nào mà nó tự sai khiến mình nạp hết vào để gỡ lại và cuối cùng mất hết. Sau 1 khoảng thời gian căng thẳng nên mình vào đây để tịnh lại tâm tự trách bản thân cảm xúc thật khó tả vì nếu biết điểm dừng thì số tiền mất đó mình có thể lo đc rất nhiều việc. Mong ai đọc đc bài này nếu có lỡ ham đỏ đen thì nên bỏ đi ! Chúc mọi người nhiều sức khỏe,0,,,,,human_gold_round6,3,round6
"Video ""Cha mẹ nên làm gì khi con rơi vào 'vũng lầy' trầm cảm?"" là một món quà vô giá dành cho các bậc phụ huynh đang loay hoay tìm lối đi giữa bóng tối của căn bệnh tâm lý. Với sự dẫn dắt tinh tế của host Quốc Khánh và những chia sẻ rút gan rút ruột từ PGS.TS Nguyễn Thị Phương Hoa, video không chỉ mang đến kiến thức khoa học mà còn là sự thấu cảm sâu sắc từ trải nghiệm thực tế của một người mẹ đồng hành cùng con suốt 10 năm. Lời ví von về ""đầm lầy"" và ""khẩu pháo"" giúp tôi hình dung rõ nét về sự kiên trì cần có. Video nhấn mạnh rằng bố mẹ phải an ổn mới có thể giúp con an bình, đồng thời khơi gợi động lực tự thân của trẻ. Từng phút của cuộc trò chuyện đều lấp lánh sự hy vọng và tình yêu thương, giúp xóa tan định kiến và tiếp thêm sức mạnh cho các gia đình. Một nội dung vô cùng nhân văn, ý nghĩa và cần thiết trong xã hội hiện đại! 🌟 ❤ 🌿 ✨ 🙏",0,,,0,,human_gold_round5,3,round5
"Nghe bài này mình lại khóc ,cha mẹ e mình bị tổn thuong ,k biết đi đâu về đâu",0,,,,,human_gold_round6,3,round6
"E cũng giống như anh, cũng sống trong 1 gia đình bình thường nên tư duy của e cũng bình thường cũng ổn định. Nhưng sau khi gia đình có người bị bệnh và cũng vào lúc covid thì lúc này em mới nhận ra mình phải nỗ lực nhiều hơn, quyết liệt hơn và lúc này tư duy của em cũng thay đổi, cũng mở thêm được một vài mối quan hệ và từ đó nhận thấy bản thân còn thiếu sót quá nhiều, có nhiều thứ cần phải học hỏi và khai mở. Bước ngoặt đó như mở ra cho em 1 cánh cửa mới và thật may bản thân vân kiên cường theo đuổi suốt 4 năm vừa qua khi làm việc 13 14 giờ một ngày, vẫn nỗ lực học thêm kĩ năng mới. Nhưng tại lúc này vẫn có 1 chút mông lung vì thấy thế giới kia bao la quá nhưng thời gian thì chỉ có 24h 1 ngày thì làm sao mà có thể ôm hết tất cả. có phải là bản thân quá tham lam. Thôi thì vẫn chúc cho bản thân chân cứng đá mềm kéo dài sự chăm chỉ nỗ lực này 30 40 năm như ba mẹ anh",0,,,0,,human_gold_round5,3,round5
"Ngày nào cũng như vậy là tổn thương con như vậy là, làm áp lực của các con",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Việc “đau đớn là điều không thể tránh” thực sự đánh thẳng vào tim mình — làm mình nhận ra rằng không hành động còn đau hơn là chịu đựng.,0,,,0,,human_gold_round5,3,round5
"Đối với mẹ tôi, tài sản là quan trọng nhất, làm cái gì hở cái là không cái nhớt, hở cái là mất mẹ. Ngày nào cũng bị tra hỏi, ngày nào cũng phải sống theo ý của người khác, ngày nào cũng bị sai vặt....tôi quá mệt mỏi rồi......",1,,,,,human_gold_round6,3,round6
e sẽ cố hc thật khuya để chỉ còn cách ngủ vùi....,0,,,,,human_gold_round6,3,round6
"Cầu bình an cho tất cả, mong mọi người bị bệnh này sớm hết. Bản thân mình cũng đang bị, khổ sở thật sự.",1,,,0,,human_gold_round5,3,round5
Tôi sẵn sàng tha thứ cho tất cả tôi giải phóng chính mình khỏi quá khứ tôi tha thứ cho tất cả những ai đã làm tôi tổn thương và tôi tha thứ cho chính mình vì đã làm tổn thương ng khác,0,,,,,human_gold_round6,3,round6
"Tôi vô cảm vì áp lực học đường. vì mới chuyển trường , đến trường của cj họ bằng tuổi mk.mới đầu tôi thân nhiều người.nhunv đó cj họ ghét tôi , nói xấu,bốc phốt tôi.va tôi bị hắt hủi,cô lập",1,,,,,human_gold_round6,3,round6
tự té tự đứng tự khóc tự lau không ai có thể giúp bạn ngoài chính bản thân bạn....,0,,,,,human_gold_round6,3,round6
Người không có mục đích rõ ràng của cuộc sống thì dù sinh sống siêng năng đến đâu chăng nữa cũng cảm thấy phủ định và bất lực trước cuộc sống.cảm tạ cha mẹ lời dạy dỗ thật đúng như loài người đang sống,0,,,0,,human_gold_round5,3,round5
"Đúng hết, bị bệnh trầm cảm rồi 😢",1,,,,,human_gold_round6,3,round6
phim hay❤❤nu9 to tuyet thu xinh deq thong minh manh me tu the ky 21 hien dai mang theo khong gian xuyen khong thoi bao caq co vo ca tinh duoc na9 han chan vu deq trai cung chieu sung ai❤❤,0,,,,,human_gold_round6,3,round6
"Thực sự dạo gần đây e rất là mệt mỏi, mệt mỏi vì áp lực học tập, cảm thấy có lỗi với gia đình và trên hết là sự thất vọng vì bản thân. Những môn học mà em luôn tin tưởng rằng mình giỏi nó thì năm học này lại như tát cho em một cú tát. Chán nản, mệt mỏi vì cứ nghĩ rằng cho dù bản thân có cố gắng đến đâu thì kết quả cũng như vậy đã khiến em luôn bất cẩn, rồi trở nên lười biếng, tự ti và mất định hướng. Nhờ podcast của chị mà em cảm thấy nhẹ nhõm, thoải mái với bản thân hơn nhiều.",0,,,,,human_gold_round6,3,round6
Thích nghe đoạn này: Dù ngày đêm lam lũ mà tiền sao chẳng về. Đời bao năm luôn thế trắng đôi tay không có gì. Nghĩ suy cho đời mình nghĩ suy cho gia đình. Mà lòng bao lo lắng áp lực càng to lớn thêm. Nhìn đời bao trôi nổi mà lòng sao não nề. Đời bao năm luôn thế trắng đôi tay không có gì.Nghĩ suy cho đời mình nghĩ suy cho gia đình. Mà lòng bao lo lắng áp lực càng to lớn thêm,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Mình đã không con tham những thứ bên ngoài nữa và tập trung thật nhiều vào các giá trị bên trong. Mình không còn tham tình yêu, tiền bạc, danh vọng, hay thậm chí là mình không sợ chết. Tất nhiên mình sẽ trân trọng nếu mình có được những điều tốt đẹp xong ai có thể kiểm soát được những điều đó. Những ham muốn đó chỉ làm mình thấy sợ hãi, lo sợ và tức giận nếu mình không có được nó. Mình chỉ tập trung vào kiến thức, trảo nghiệm và sống đúng với giá trị của bản thân. How can happiness be something that can be taken away from us. It's anxiety!",0,,,,,human_gold_round6,3,round6
Có mỗi lúc em cảm thấy mik trống rỗng thấy bùn mà không có lý do có khi em mún khóc chỉ vì một lý do nhỏ thôi em cảm thấy mệt mỏi đủ thứ không mún học hành gì cả .. em không biết mình muốn gì lun :),1,,,,,human_gold_round6,3,round6
"Ơi trời con dâu tôi sinh con chưa được 2 tháng tôi và con trai cứ theo sát , tôi phục vụ như osin mà nó không vui ôm con cách ly với bà nội , tôi nghi chắc bị trầm cảm !",0,,,,,human_gold_round6,3,round6
"Bài hát này cũng là tôi lúc này. Tui đang cố kiềm chế con tim mình lại. Ko cho nó làm những điều nó muốn. Tui phải mạnh mẽ buông bỏ họ, vì bản thân tôi. Họ đã ngủ vs ng khác :)) tui ko nên ngu muội mà tiếp tục bỏ qua. Giang sơn dễ đổi bản tính khó dời",0,,,,,human_gold_round6,3,round6
triệu chứng trên giống như của mình...mất ngủ nó làm cho mình rất khó chiệu..đôi khi muốn tự vẫn luôn ak,1,,,,,human_gold_round6,3,round6
"Cảm ơn ad đã chia sẻ chủ đề thật hữu ích. Đặc biệt rất ỹ nghĩa đối với mình lúc này. Mình cứ hay bị suy nghĩ lung tung, thường suy nghĩ tiêu cực, lúc nào cũng nổi cáu được, hay bực bội. Mình sẽ cố gắng suy nghĩ tích cực hơn",0,,,,,human_gold_round6,3,round6
Nhiều lần tôi định 44 vì nhiều nỗi oan ức trong gia đình khi tô i. Đi khám bs chuẩn đoán tôi bị trầm cảm mọi người ko quan tâm tôi mà còn nói tôi là đồ vô dụng và còn trách móc tôi rất nhiều 😭😭😟😟😞,1,,,,,human_gold_round6,3,round6
"Bình thường ba mẹ k nghiêm khắc lắm nhưng mỗi lần điểm kém thì rất là sợ,ba mắng rất lâu,từ ngày này sang ngày khác rồi so sánh với người ta,nhiều khi ám ảnh k ngủ được,có lúc bị đánh nhưng mình biết là do ba muốn mình học tốt hơn để sau này có nghề tốt,để lo cho bản thân mình,những lúc đó mình rất buồn và áp lực nhưng mình vẫn cố gắng học,những lúc rảnh mình hay xem phim hài để tạm quên đi những cái áp lực đó và có động lực tiếp tục học",0,,,,,human_gold_round6,3,round6
Moi lần buồn mình đều mở bài này . cảm xúc mình ko thể kìm đc . mình khóc rất nhiều.mọi thứ khiến mình buồn thất vọng .đau khổ . làm sao để mình vượt qua đây.😭😭😭😭,0,,,,,human_gold_round6,3,round6
Tu luc covit xong thi nhớ nhớ quen quen . Nhieu luc moi ngủ dậy bị mất trí nho tạm thoi luon,0,,,0,,human_gold_round5,3,round5
"E đg học lớp 10 đg học hk 2 ạ. Vì mới vào 10 nên lười học trì hoãn giờ mất gốc các môn , môi trường học tập mới thấy mk yếu hơn các bn khác nên tự ti , tự ti , mông lung về công vc, học tập và định hướng nghành nghê t.lai . Mất động lực và đg tìm cho mk 1 trường ĐH ĐỂ lấy lại tinh thần học . Nhưng vì mất gốc kéo dài đến hk 2 nên e lại học cách chấp nhận vs sự yếu kém học tập của mk giống như là đầu hàng vậy . Em muốn thay đoiir tình thế nhưng lại ko bt bắt đầu ntn 😥😥😥😥",0,,,,,human_gold_round6,3,round6
Huhu Công nhận a ạ Nhiều lúc stress mà ko ngủ đk Muốn đọc sách để quên vợi những suy nghĩ linh tinh mà ko sao tập trung đk. Suy nghĩ cứ lẫn lộn trong đầu mình.,0,,,,,human_gold_round6,3,round6
"t nói thật là ng trầm cảm ng ta còn tệ hơn như này nhiều. nếu ai mà bị 7/7 mấy cái này thì chẳng qua là thiếu năng lượng và trầm tính thôi. chứ ng trầm cảm thật ng ta ko muốn ai bt họ trầm cảm đâu. chứ cứ lên mạng rồi cmt ""tui bị trầm cảm r sao"" ""cái nào mik cũng có"" ""giống tôi"",.... nên là ai thấy mình có đủ dấu hiệu thì cứ yên tâm nhé, bạn chỉ đơn giản là muốn tỏ vẻ sadboy, sadgirl hoặc muốn tìm sự thương hại th",0,,,,,human_gold_round6,3,round6
Video này đến với tôi lúc tôi đang có nhiều lo lắng về công việc.,0,,,,,human_gold_round6,3,round6
"Mình đang là sinh viên năm 4, hết hè này là sinh viên năm 5 rồi. Hè năm nay của mình là đi học, nhưng trước khi được đi học môn vào hè thì phải hoàn thành các môn của năm 4 này đã. Đam mê, ước mơ của mình chính là vẽ, sau khi vào thiết kế đồ họa, sau 4 năm học mình đã không còn cái gọi là đam mê về vẽ nữa vì áp lực trong từng môn học. 1 ngày của mình chính là vẽ từ năm này qua năm khác, mình luôn cố gắng nỗ lực nhưng gia đình mình chưa bao giờ công nhận sự nỗ lực ấy của mình. Dạo này môn học càng ngày càng nặng, càng khó hơn khiến mình stress, áp lực chồng chất áp lực. Đêm nào mình cũng tự bật khóc, không hiểu sao nước mắt cứ rơi mãi. Nhưng mà mình biết rằng , bản thân không cố gắng thì sẽ không thành công. Vì mình đã bước gần xong con đường ấy rồi, nên mình không buông bỏ nó dù áp lực thế nào. Vì mình biết. Cũng có 1 người ở sau hỗ trợ bạn. Chúc các bạn sau này học đại học sẽ không áp lực nhé, cố gắng lên các sĩ tử ❤",0,,,0,,human_gold_round5,3,round5
có bạn nào đg tuổi 13 mà cứ sợ bị bệnh ung thư giống tui không cứ gờ gờ chỗ nào nó u lên là sợ lắm đi lại bác sĩ nói là tuổi đg lớn nên kh sao mà cứ vẫn lo,0,,,0,,human_gold_round5,3,round5
"Em đang chán đời và dạo này cứ nhớ đến chuyện tình cảm cũ dù đã hơn hai năm trôi qua. Bản thân em cũng không muốn em phải như vậy nhưng mà không có cách nào làm em buông bỏ được. Vậy mà hôm qua em nghe Gác lại âu lo lại làm em phấn chấn lại để tiếp tục việc học việc làm 😁. Em thích nhất câu "" ta sẽ ko quay đầu để rồi phải tiếc những chuyện cũ đã qua "". Thật lòng từ đáy lòng em cám ơn Da Lab và chị Miu Lê nhiều lắm.",0,,,0,,human_gold_round5,3,round5
"Giabảo,thật ngốc nghếch, 😂😂😂",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Giá mà các ba mẹ như mình ngoài kia đọc được những bức thư này! Tôi tự hỏi họ có hỏi con mình khi đăng điểm số, bằng khen,...lên mạng xã hội không? Bản thân tôi cũng từng bị nén như vậy, cố gắng hiền lành, ngoan ngoãn, trở thành con nhà người ta để khi tốt nghiệp đại học, đi làm, lao ra ngoài kiếm sống tôi đã sống rất vất vã, trả giá. Đôi khi bằng khen, điểm số, thành công khi còn trẻ làm bạn khó chấp nhận khi mình thất bại ngoài xã hội. Mẹ tôi từng lột sạch đồ của con bé 8tuổi mà quất từng roi bằng tre, cây gỗ, bất cứ cái gì ba mẹ lấy được thì cơ thể tôi bầm dập. Tuổi thơ chưa bao giờ ngừng nghỉ đòn roi, giờ mẹ bị bệnh lãng trí rồi, bà như đứa trẻ, tôi chưa biết cách nào chữa lành vết thương 35 năm qua nhưng tôi vẫn quyết định ở bên bà, vì tôi vẫn cần có mẹ. Những đứa trẻ bị tổn thương dù lớn lên, chạy trốn, chữa lành, thì nó vẫn ở đó! Định hình nên con người, tính cách, nổi loạn, nhưng vẫn rất cô đơn.",1,,,,,human_gold_round6,3,round6
"Giờ mình mới hiểu được rằng làm người lớn thật là khó , phải đối mặt biết bao nhiêu thử thách của cuộc sống , khiến bản thân đôi lúc cũng phải gục ngã nhưng khi nghĩ lại về tương lai , gia đình thì mình chỉ biết cố gắng vươn lên từng ngày thôi . Nghe bài này tự nhiên muốn quay lại lúc còn nhỏ ghê , vô tư và vô lo",0,,,0,,human_gold_round5,3,round5
Shao bao làn sợ hãi -ing thì sheep ko còn sợ hãi -ing khi gặp hay bị hù nữa mà con ma sẽ sợ hãi -ing khi gặp sheep :),0,,,0,,human_gold_round5,3,round5
cam on bac si chia se nhung anh huong ve tram cam rat hay dung tam ly cam on bac si nhieu nhe cam on.,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
chồng tôi mất khi con tôi tròn 2 tháng tuổi.. nay con đã gần 8 tuổi mà nước mẳt tôi vẫn rơi và nhớ về người mỗi khi nghe,0,,,,,human_gold_round6,3,round6
"Toi khong biet ban la ai, nhung ban rat co khieu ve am nhac. Trong nhac pham nay, giong nam vuot troi hon nu. Nhat la nhung not cao nen nhuong cho giong nam se hay hon .nhat la cau tinh yeu mot thoang len ngoi cua giong nam nghe tuyet voi qua. Nhung rat cam on ban Day la nhac pham toi thich nhat.",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"ặc . Biểu hiện mà anh nói , em bị hết . Ko thể kiểm soát nổi cảm xúc . Nhiều khi bực bản thân lắm , nhưng ko biết pk làm sao để điều khiển chính mình nữa 🥲😥😭",0,,,,,human_gold_round6,3,round6
Cảm ơn vì đã cho tôi biết tôi bị trầm cảm nha😅😅,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Tôi cứ nhắn mắt ngủ lại bao suy nghĩ hiện lên rất khó ngủ, từ công việc chuyện tình cảm đến chuyện gia đình không có ai để tâm sự cùng làm gì cũng 1 mình chỉ mong cuộc sống sau này ổn hơn. Dù k biết mn là ai nhưng đọc được những cmt của mn cũng cảm thấy đỡ tủi thân nhiều rồi cảm ơn mn nhé . Đôi khi mệt mỏi khó ngủ tôi hay tìm đến những bản nhạc nhẹ như thế này và lời phật dạy để nghe.",0,,,,,human_gold_round6,3,round6
"Bs ơi tôi còn rất khỏe mạnh mà sao cứ nghĩ mình sắp tới giờ chết,cảm thấy như mình đang có lỗi,đang như là tội phạm",0,,,,,human_gold_round6,3,round6
"Nhờ anh , và chính vì nhờ anh em đã tỉnh giấc sau cơn mê của của sự sợ hãi , phập phòng lo sợ . Chính anh đã truyền niềm vui , động lực và không cần phải đặt nặng vấn đề thi cử . Cứ thể hiện hết mình cố gắng hết mình . Giảng đường đại học không bao giờ là một bước đi tuyệt đối . Và em sẽ nhớ mãi những lời anh nói không phải cho kì thi này mà là cho tương lai sau này . Thân tặng anh những lời chúc tốt đẹp nhất . Cố gắng giữ cho mình một sức khỏe tốt để mấy em còn xem video của anh nữa anh nhé . Em yêu anh",0,,,0,,human_gold_round5,3,round5
Gần đây mình hay mất ngủ,0,,,,,human_gold_round6,3,round6
Tôi bị hết rồi😢😢 Nhưng 1 thời gian rồi hết😢,0,,,,,human_gold_round6,3,round6
Vợ chồng mình rất lo lắng cả năm nay,0,,,,,human_gold_round6,3,round6
"Cảm ơn bạn nhiều, mình đã vừa nghe vừa note, đúng là đã tháy mình trong đó và cần nhìn lại cách đồng hành với con. Mong chờ phần 2.",0,normal_auto,medium,-2,cảm ơn,human_gold_pre_round5,3,round4_or_earlier
"Em bị áp lực vì đang thất nghiệp, nghe chị nói xong em chỉ muốn khóc",0,,,,,human_gold_round6,3,round6
Bài tập này rất hay cám ơn huấn luyện viên,0,normal_auto,high,-4,cảm ơn|rất hay,human_gold_pre_round5,3,round4_or_earlier
"Quá mệt mõi , cảm giác thật sự bất lực. Ước gì ngủ 1 giấc rồi đi luôn nhưng trách nhiệm trên vai nên không thế làm được điều đó.",1,,,,,human_gold_round6,3,round6
"Ở tuổi 20 mình dần mất đi các mqh , và rồi khởi đầu ở tuổi 23 mình chẳng còn ai để tâm sự ... để lắng nghe mình nữa , người cùng mình tâm sự từng lắng nghe mình suốt những năm qua đã không còn nữa ... mình lạc lõng trong những suy nghĩ tiêu cực , áp lực công việc , cha mẹ ngày càng già đi và người ấy cũng kh còn bên cạnh nữa .",0,,,,,human_gold_round6,3,round6
