comment_text,true_label,pred_label,pred_prob_depression,weak_label,confidence,depression_score,matched_keywords,review_bucket,reviewer_note,error_type
"Em cũng từng bị áp lực về lời khen, thành tựu. Nó gắn rất nhiều áp lực trên đôi vai *buộc* mình phải tốt hơn, *buộc* giỏi hơn để nhiều người ngưỡng mộ và khen mình. Thật sự đó là những ngày tháng siêu stressful, burn out triền miên. Nhưng rồi em dần nhận ra giá trị thực sự của hạnh phúc & thành công chính là tận hưởng những phút giây trong công việc mình yêu quý, giúp đỡ được nhiều người và giữ được bản thân khỏi sa ngã. Em vẫn luôn nỗ lực từng ngày vì nhỡ một lúc nào đó “ám ảnh thành tích và lời khen” quay lại còn biết cách ứng phó. Cảm ơn video của anh Trí rất nhiều ❤",normal,depression,0.6838140019634151,,,0,,boundary_probability,,false_positive
"Nhưng mà cận mà tháo kính ngại lắm, mắt tui xấu như quỷ",normal,depression,0.5068927689890106,,,0,,boundary_probability,,false_positive
Ngày trước tôi rất sợ làm ngược lại những gì cha mẹ tôi nói hoặc làm . giờ thì không . tôi đã nhận ra những độc hại của họ đối với tôi . và tôi cần thận hơn khi hành xử với con cái hiện tại của mình,normal,depression,0.7597714730207777,,,0,,boundary_probability,,false_positive
Chú 73 tuổi bị mất ngủ nặng,normal,depression,0.8402080803669749,,,0,,boundary_probability,,false_positive
Nghèo ỏ chợ khõng ai hỏi hang ;giàu lam sang họ củng tìm dẽn cho khõng càn dòi lại ;chỉ cãn trong lòng biéc duọc rouf dừng nguọc lại tót ròi mih u gr ko ne x u s gi ancj chúa cho chúng ta thui,normal,depression,0.5490696898528532,,,0,,boundary_probability,,false_positive
"Mong cậu những tháng ngày sau bình an vui vẻ, tôi của hiện tại không đủ dũng cảm để bước cùng cậu, càng không nỡ bắt cậu chờ đợi, chỉ đành nhẫn tâm cắt đứt tất cả. Thôi thì cứ xem như chúng ta gặp nhau không đúng lúc, tốt hơn hết là trả nhau về với cuộc sống trước kia.",normal,depression,0.7371266291521034,,,0,,boundary_probability,,false_positive
"emily làm video về chủ đề overthinking được hong ạ? em thấy nhiều bạn bây giờ, hay cả em đang bị vướng vào cái này. em nghĩ nhiều cái tiêu cực như mình sẽ thế này, mình sẽ chẳng làm được gì... kiểu tư duy nghĩ mình đi lùi ấy, nó độc hại lắm luôn nhưng em chẳng biết kiểm soát nó kiểu gì. yêu chị emily nhiều<3 mong chị thấy được cmt này ạ🥺",normal,depression,0.509075059690283,,,0,,boundary_probability,,false_positive
"Con cảm ơn thầy. Con mới chia tay người yêu, con cũng sẽ để bản thân buồn một thời gian, xong rồi con cũng sẽ bình tâm trở lại và đón những điều tốt đẹp đến với con. Con thấy mình cũng xứng đáng được hạnh phúc mà!",normal,depression,0.5962624882376012,,,0,,boundary_probability,,false_positive
A Di Đà Phật Cuộc sống bây giờ quá khó khăn.sống không đủ ăn. thật mệnh mõi. không nhờ Phật pháp thì cuộc đời này không ý nghĩa,normal,depression,0.7557882462312717,,,0,,boundary_probability,,false_positive
Ối dồi ôi. Não lụy tình ơi tan biến đi. Tôi đang cố nhịn để ko khóc đây,normal,depression,0.6592340512645741,,,0,,boundary_probability,,false_positive
2022 với một tâm trạng không mấy vui vẻ,normal,depression,0.5516648051678603,,,0,,boundary_probability,,false_positive
"Mình đã từng trải qua 7 năm sống trong cuộc sống đau buồn đó, nhưng bây giờ mình sống hạnh phúc, vui vẻ trong từng phút giây như 1 đứa trẻ luôn có cảm giác an yên. Phật pháp cho mình ánh sáng đó, các bạn có thể tìm hiểu thêm về Phật pháp để chữa lành tâm hồn mình nè❤",normal,depression,0.7896630104227955,,,0,,boundary_probability,,false_positive
"Cô ấy nói ct vs tôi khá nhiều lần, lúc nào tôi cũng là ng cố gắng, ban đầu thì câu ct vs tôi rất khũng khiếp, nhưng sau khi nhận quá nhiều lời ct thì tôi dần chai lì vs nó, dù biết k có kết quả nhưng vẫn luôn cố chấp níu kéo và chuyện gì tới cũng tới..cô ấy có ng khác rồi. Mong thời gian sẽ giúp tôi tìm đc ng sợ mất tôi",normal,depression,0.7936714553186094,,,0,,boundary_probability,,false_positive
Tôi là câm lun Líc lớp 1 tui lến bục để nói về bản thân thì tôi ko biết làm j Rồi câm lun Cả lớp cười quá trời,normal,depression,0.7300558938412043,,,0,,boundary_probability,,false_positive
"Lúc mới lớn là lúc mình hay cảm thấy cô đơn nhất, mặc dù xung quanh rất nhiều bè bạn, đi học, đi chơi, suốt ngày tất bật hẹn hò, party. Bây giờ trung niên rồi lại ít khi thấy cô đơn nữa, mặc dù xung quanh bạn bè đã thưa thớt dần, chỉ còn lại 1 vài người có ý nghĩa :""D, nhưng lại thấy rất viên mãn.",normal,depression,0.6654118033618113,,,0,,boundary_probability,,false_positive
"uầy tớ thì không bị ba mẹ đánh ấy, nhưng tớ bị chị tớ mạt sát, chị ý có gì không vui lại lôi đầu tớ ra chửi. kiểu tớ chẳng làm gì cũng bị chì chiết thậm tệ, chị ý ra đường thì tử tế với bạn bè nhưng kiểu ở nhà thì chị ý đối xử với tớ thua cả con chó luôn ý. tớ vẫn kh biết tại sao mình vẫn có thể chịu đựng đến giờ này cơ, sống như này thật sự kiểu... nó quá vất vả với tớ ý.",normal,depression,0.8498019639119277,,,0,,boundary_probability,,false_positive
Thời điểm lớp 12 thật sự nhiều biến động mình đã có những thành công mà mình mong muốn và cũng đầy lỗi buồn buồn vì chưa thể làm những điều mình mong muốn buồn vì mình đã mất đi 1 người mình vô cùng yêu thương... Mình đã rất suy sụp cảm ơn Radio này đã khiên mình có thêm niềm tin và sức mạnh để có thể vượt qua mọi thứ để có thể đạt được những ước mơ những mong muốn của mình cảm ơn... @banthanphithuong đã mang đến nhiều video hay và ý nghĩa... Chúc kênh bạn sẽ ngày càng phát triển và thành công trong tương laiii...,normal,depression,0.5718739462119106,,,0,,boundary_probability,,false_positive
"Là học sinh, chúng tôi phải chịu đủ áp lực trong học tập chỉ cần mỗi lần bị điểm kém hay bị so sánh vs ""con nhà người ta "" thì lun phải chịu đựng nững ấm úc đó",normal,depression,0.9297113025600175,,,0,,boundary_probability,,false_positive
"Thưa thầy, con đã gả vào một gia đình không môn đăng hộ đối với mình. Nhiều người ngoài nói con đũa mốc mà đòi chòi mâm son. Con bị ảnh hưởng tâm lí vô cùng, hay con chưa đủ trải nghiệm để có thể quan tâm đến lời nói hay thái độ của người khác 😢",normal,depression,0.7405248317614581,,,0,,boundary_probability,,false_positive
"Mình hiện tại lp 11 trước từng là á khoa đầu vào, mình từng nghĩ bản thân mình giỏi, tài năng top đầu của trường . Và khi mình vào lớp 10, nó như 1 cú vả đau điếng rằng mình không giỏi như mình nghĩ thậm chí còn kém hơn mọi người ở nhiều thứ. Sau điều ấy, có lẽ sự tự tin dần dần không còn nữa. Nguyên học kì 1 mình luôn suy nghĩ về điều này, rồi mình chợt nhận ra lí do mình đạt được thành tựu đó chính là sự kiên trì chứ không phải tài năng😊",normal,depression,0.8776790490891969,,,0,,boundary_probability,,false_positive
"Nghe thật buồn cười 😂, tôi phải chụi những cúng đánh bị oan ko ai hỏi thăm tôi , tôi chỉ là con giữa ko hai chị cả tại sao mà ba me thì thương chị cả và em trai út của tôi thôi chứ , tôi cũng là 1 cô gái thôi mà , lúc ba tôi tức giận tôi chỉ ngồi đó và ăn sáng , ba tôi lại chủi tôi rất tệ , chủi tôi là 1con chó , đán như trâu , mà em trai tôi chỉ bị la trong khi đó tôi sai ba mẹ chủi tôi ko ra ng , ba đánh tôi bị chảy máu , bầm tím ng mà ba chỉ bảo tao còn đánh nhẹ đấy tinh thường ko còn là gì với tôi nữa , nghe thật nục cười khi tôi ngoan ngoãn , bị đánh ko khóc ko oán chắc mà ba mẹ chị bảo là tao mong mày ko phải con tao , chị cả tôi bị bệnh sao này tôi phải nuôi chị thật nực cười với gia đình này😂",normal,depression,0.9508549173768037,,,0,,boundary_probability,,false_positive
"Với em, cuộc sống xoay quanh Học Thuật rất khó thở... Vẫn cần một chút khoảng trống để nghỉ ngơi, làm điều mà đa số xem là ""vô ích"" và rồi trở lại quỹ đạo như cũ thôi, không được như ban đầu cũng được, miễn là bản thân không quá áp lực.",normal,depression,0.8559591210220866,,,0,,boundary_probability,,false_positive
gửi chàng trai tuổi 17 phải vừa học vừa làm phải bươn chải từ sớm ba mẹ ly hôn từ sớm thì tuổi thân nhiều lắm nhưng mà phải cố gắng cố gắng vì bản thân để tổn tại ở thế giới chật chội này cố gắng vì mẹ của mình cực khổ còn phải chịu đựng nhiều thứ của cuộc sống lắm. 23 tháng 5 2024,normal,depression,0.858789220992343,,,0,,boundary_probability,,false_positive
"Em nhận thấy được vấn đề của mik và cx biết mik nên làm gì để giúp xoa dịu stress,vấn đề của mik, mặc dù có cảm thấy hơi lo lắng ,hồi hộp về vấn đề sắp tới thứ mik sẽ đối mặt 🙏 Thank you anh Khương 🥰",normal,depression,0.5560151552354431,,,0,,boundary_probability,,false_positive
Mỗi lần nghe bài này lại gợi cho mình về những kỉ niệm với cô ấy . Mình và cô ấy từng có nhưng khoảng thời gian đẹp ngỡ rằng 2 ng sinh ra là giành cho nhau nhưng r mình lại ko biết trân trọng và mất cô ấy . Mỗi khi nghe lại bài này lại làm mình có những cảm xúc hỗn độn . Mình rất nhớ cô ấy,normal,depression,0.5894601890687455,,,0,,boundary_probability,,false_positive
"Đã từng trượt ĐH, đã từng trải qua quãng thời gian đầy hẫng hụt khi mọi bạn bè đều đỗ và chỉ riêng mình trượt, tôi đương nhiên hiểu cảm giác của em. Những tôi có một sự may mắn, ba và mẹ đều hiểu cho tôi, động viên tôi rất nhiều. Tôi quyết định thi lại. 5 năm trôi qua, tôi vẫn đang trên đường tiếp tục theo đuổi lựa chọn của mình. Qua những lời tâm sự của em, tôi chúc em có thể vững tin bước về phía trước. Mạnh mẽ lên nhé, chàng trai.",normal,depression,0.582733165128366,,,0,,boundary_probability,,false_positive
Cảm giác khi bị phản bội thật tệ đúng ko.cố gắng cũng chỉ là còn 1 chút j đó thương hại mà thôi,normal,depression,0.8238446661034795,,,0,,boundary_probability,,false_positive
Cảm ơn chuong trình rất nhiều tôi cũng có nhiều vấn đề phải lo âu khi nghe xong tôi cảm thấy dầu tôi nhẹ nhõm hơn,normal,depression,0.5616537605233249,,,0,,boundary_probability,,false_positive
Tớ bt bn mệt mỏi chuyện gđ nhung bn đung buồn mà hãy nhìn về phía sáng chứ đừng quay đầu tớ kh hiểu rõ gđ bn nhung mẹ tớ luôn ns to hư nhung moi lần tớ mệt mẹ tớ luôn là ng quan tâm tớ nhất vì vậy đừng trách ông trời cho bn vào gđ này vì những ng mat cha mất mẹ từ nhỏ nên hãy nhìn họ và cô gắng từ ngày. Tớ luôn nói han bo tớ nhưng ong ấy lm mẹ tớ mệt và lo cho cái gđ bn to kh giống nhưng bố bn bo tớ kh bt nấu ăn kh bt rõ về tớ luôn ít kỉ luôn giấu đồ ăn kh cho tớ và tớ cũng v nhưng tớ bt moi ng đều khác nhau nên tớ kh ghét về ông ấy lắm nhưng nếu tớ ước dc 1ng ba bt thương vợ thương con bt lo cho gđ ạ 💗 Bn may mắn hoi tớ ấy ❤,normal,depression,0.8117567974333467,,,0,,boundary_probability,,false_positive
"Bài nào của cổ lúc nào cũng đúng tâm trạng của mình hết á. Từ ""năm ngoái giờ này"" đến hiện tại là TSVDMM, cũng yêu xa, cũng gặp lại nhau vào năm ngoái mà giờ chẳng còn gì, từng yêu điên cuồng đến khóc block, từng ""cố nối lại cuộc tình dang dở, Nhưng xót xa biết mình bất lực"" rồi mong anh ấy tan nát con tim. Mình đã yêu điên cuồng như thế, đã từng đau đến chết đi sống lại khi cầu xin anh ở lại, rồi bây giờ chợt nỗi nhớ anh lại hiện về dù mình đã move on rồi...",normal,depression,0.8207560747761445,,,0,,boundary_probability,,false_positive
Cam on thay minh niem rat nhieu lang nghe trong trai long minh do hoan canh roi con benh tram cam tit noi lam thay minh niem lang dong lai chinh minh hai my to❤😊😂😊😂😊,depression,normal,0.34194070916040187,,,0,,boundary_probability,,false_negative
"dạ hay quá ạ,con cảm ơn BS và cô MC ạ,,Con cũng đi khám bs cho con uống thuốc thần kinh,nói con bị nặng nhưng từ ngày uống thuốc con trở nên đờ đẩn,bs cho con 20 ngày và bảo uống nhất là 3 đến 6 tháng có thể cả 12 tháng mới đở,nhưng con uống đến ngày thứ 7 con cứ ngủ li bì không làm chủ được cảm xúc,thế là con quyết định bỏ thuốc từ hôm bỏ thuốc đến giờ con đã ổn định nhờ vào thiền chánh niệm ạ..con cảm ơn ạ.❤❤❤❤❤❤❤❤.",normal,depression,0.6392616639417801,,,0,,boundary_probability,,false_positive
Vốn dĩ ngay từ đầu sự mệt mỏi ấy luôn bị coi là ko cố gắng! Sự đau khổ của trẻ em ít người hiểu được😢,normal,depression,0.9188697624676697,,,0,,boundary_probability,,false_positive
Mình cũng đang phải làm quen với việc này nhưng mình sẽ đứng dậy mạnh mẽ hơn để người đó không thất vọng mà tôn trọng mình,normal,depression,0.8171145695882158,,,0,,boundary_probability,,false_positive
"Còn tôi còn ko có 1 ra đình chọn vẹn, tôi muốn mẹ bố ông bà ngoại nội quây quần bên nhau nhưng tôi ước mãi ko thực hiện được.tôi cần 1 gia đình trọn vẹn chỉ cần 1 gia đình trọn vẹn thôi.tôi đang rất nhớ mẹ 😭😭😭😓",normal,depression,0.8144069965565426,,,0,,boundary_probability,,false_positive
"Cô Lan ơi! Đây là nhân quả của cô đó. Hai lần chồng chết một số người xa lánh cô vì họ thiếu hiểu biết rồi ruồng bỏ cô. Nhưng đến lần ba cô dững dưng ngồi suốt đêm nhìn ông chồng từ từ chết vì muốn giết mình lẽ ra cô nên cứu giúp ông ấy, cô đặt nặng sự trả thù hơn có tâm từ bi, nếu cô gạt bỏ cảm xúc quá mạnh trong lúc đó thì cô kô phải đi tù và được báo hiếu mẹ mình trong khi bà mất. Sau cơn mưa trời lại sáng, chúc cô sau này gặp được nhiều may mắn.",normal,depression,0.7518739697268981,,,0,,boundary_probability,,false_positive
Em ngồi thiền tự nhiên từ đâu nặng chiu xong có cảm giác sợ hãi thở nhanh là sao ak mong chị giải đáp,normal,depression,0.5715095921913924,,,0,,boundary_probability,,false_positive
Mik có đi xkld bên nước ngoài và có quen với một cô gái bản địa cùng công ty bên đó hơn mik hơn chục tuổi và chúng mình yêu nhau hơn 7 năm rồi.giờ gia đình mik ở Vnam cứ giục mik về chuyện kết hôn trong khi mik và bạn gái k xác định đến với hôn nhân.nhưng mik bế tắc k biết phải làm gì chia tay mà cô gái đó k bị tổn thương.mik có nói qua về chuyện sẽ về vnam lấy vợ nhưng cô ấy rất buồn,normal,depression,0.7366326191938881,,,0,,boundary_probability,,false_positive
"""Em chẳng còn đau chẳng còn khóc Chỉ còn lại là những mảnh vỡ đêm đông"" Nghe mà đau lòng thật sự 😭",normal,depression,0.7133870238962926,,,0,,boundary_probability,,false_positive
"hmm màu âm nhạc sáng, nhưng lại mang tâm tư của kẻ cô đơn giữa thành phố nhộn nhịp xô bồ, lang thang trên những nẻo đường quen thuộc, những hàng quán ven đường đầy ánh đèn đường, băng qua cây cầu giữa đêm đón những làn gió mát. Tựa như mang trong mình nỗi bâng khuâng man mác 1 điều gì đó mà bản thân không thể nhận ra. Bất giác nhìn ra phía chân trời ở bên kia thành phố, sắc hồng ban mai đã lên rồi sao? Thật ấm áp, một ngày mới sẽ bắt đầu và bản thân sẽ tiếp tục lao vào guồng quay của cuộc sống. Tự mỉm cười, cười vào chính bản thân mình. Tự lúc nào bản thân đã chấp nhận cô đơn như 1 phần không thể thiếu của mình. Chẳng cần là phải có tình yêu thì mới thôi đi cảm giác trống vắng. Tình yêu là duyên mệnh, hãy đón nhận chứ đừng cưỡng cầu. Cảm thấy bản thân rất thiệt thòi sao? Rất bất mãn khi phải ăn cơm chos sao? Hãy nên tận hưởng tháng ngày được tự do với những điều mình làm, bởi tình yêu không phải sự ràng buộc mà nó đi kèm trách nhiệm. Một làn gió mát cuốn theo sự tươi mát của ngày mới đang đón chào ánh ban mai phía cuối chân trời. Trên tay một chai whiskey, tự hỏi đã bao lâu rồi chưa ngắm bình minh một mình như này nhỉ?",normal,depression,0.7760235901788561,,,0,,boundary_probability,,false_positive
"Tnhien nhớ lại năm đó, lần đầu tiên học xa nhà. Lần đầu tiên bản thân bước ra khỏi vòng an toàn của gia đình. Lần đầu tiên biết được cái cảm giác ở ktx và quen được nhiều bb từ nhiều nơi. Cũng từ lúc đó bản thân đã trải qua 1 chuyện mà tới bh nhắc lại cũng cảm thấy bản thân thật mạnh mẽ. Năm đó mình và cậu nghỉ chơi với nhau “ok tớ chả sao cả”, nhma mỗi khi ai đó hỏi:”dạo này ít đi với nhau v” là như thể giọt nước mắt bên trong đôi mắt đó lại như chảy tuôn ra. Như thể nó đã ở đó rất lâu và đợi tới lúc có cơ hội nó sẽ tuôn ra để giải thoát cho bản thân. Nhớ lại những lần chuẩn bị đi ngủ là trong người tớ lại xuất hiện biết bao mâu thuẫn. Rất buồn ngủ nhma ko ngủ được, buồn ngủ nhma ko muốn ngủ lại nằm snghi tại sao bản thân lại rơi vào trong hoàn cảnh này. Tớ vẫn thấy cậu ấy vui đùa với bạn khác hay là tớ snghi nhiều quá. Nhớ những lần cố ngủ nhma đầu tớ nặng quá, những giọt nước mắt xô đẩy nhau nhma tớ khóc trong im lặng. ko một ai biết tớ đang khóc cả, lúc mng đang chìm trong giấc ngủ thì đó cũng là lúc tớ cởi bỏ mặt nạ ra để giải toả cảm xúc. Mỗi lần ko ngủ được là mỗi lần khóc xen vào đó là mỗi lần tớ lại hành hạ bản thân. Tớ giựt tóc, tớ đánh vô đầu, tớ cắn tay,… mỗi lần làm nvay tớ cảm thấy nhẹ nhõm hơn rất nhiều. Nhưng việc khóc phát tiếng sẽ làm tớ ổn hơn rất nhiều. Tối nào, trưa nào tớ cũng v cả có những lúc đang học tnhien nước mắt tớ rơi xuống, bèn lau vội nước mắt đi và giả vờ là bụi bay vào mắt. Khoảng thời gian đó như một cơn ác mộng đối với tớ v, mỗi khi nhắc lại tim tớ như chậm một nhịp. Tớ có nghĩ tới cái ch*t nhma tớ vẫn muốn sống. Chỉ vì chuyện bé đó mà tớ xé to ra tớ thấy ko đáng. Tớ chưa bh muốn ch*t, tớ muốn sống lắm, may mắn thay bh tớ vẫn ở đây. Hnay sắp ra trường rồi bỗng nhớ lại về chuyện đó tớ cảm thấy bản thân thật trẻ con sao lại có thể snghi một cách nông cạn như v nhỉ. Cũng cảm thấy bản thân thật mạnh mẽ chưa bh kể cho ai nghe và đây là lần đầu tiên tớ làm v. Cảm ơn vì đã ở đây từ chuyện đó tớ cũng đã mạnh mẽ hơn rất nhiều. Cảm ơn vì đã từng làm bạn với tớ! 25/06/2023.",normal,depression,0.9018455664402794,,,0,,boundary_probability,,false_positive
"Chính mình hiện tại . Mình không vui không buồn nhưng vẫn cảm giác hơi lạc lỏng một chút giữa tất cả các mối quan hệ xum quanh. Những người bạn quanh mình thì quá khác biệt về tư tưởng , những người bạn cùng tư tưởng thì họ ở rất xa và cũng đã có gia đình rồi . Dù ít nhiều mình vẫn đang hướng vào trong và vẫn luôn tin rằng rồi sẽ sớm thôi mình sẽ gặp được những người mà mình sẽ cần phải gặp trên chuyến hành trình này . 00:02 2025/02/17 Hàn Quốc.",normal,depression,0.6967603060978904,,,0,,boundary_probability,,false_positive
"Càng khó khăn càng phải cố gắng 16 tuổi nhưng sức khỏe em ko tốt lắm, mong rằng em sẽ khỏe mạnh hơn Ko phải quá áp lực Ko đổ lỗi cho hoàn cảnh Tôi phải tự chịu trách nhiệm cho cuộc sống của tôi Cảm ơn chị Sun ạ",normal,depression,0.7371817051298696,,,0,,boundary_probability,,false_positive
"Tui học nhiều quá xong bị vết chai dày, nhưng từ lúc nghỉ hè tui cảm thấy thoải mái hơn 😅😅",normal,depression,0.5730771272451913,,,0,,boundary_probability,,false_positive
"Cảm ơn bạn, bài viết rất hữu ích. mình đó giờ cũng sống như thế nên không hiểu tại sao nhiều người xung quanh mình lại cái nhìn tiêu cực về một việc nào đó. giờ mình mới hiểu hơn.",normal,depression,0.5565248625763448,,,0,,boundary_probability,,false_positive
"Bài học của mình là ko so sánh thành tích của bản thân với người khác, ko so sánh cách học của mình vs người khác. Xưa thấy mấy bạn thức khuya học bài , mình cũng kiểu thấy bản thân kém cỏi nên cũng cố thức để đuổi theo rồi từ từ mình bị thiếu giấc và mệt, giờ giấc sinh học mình loạn lên và bắt đầu bị stress. Nên mình đã bỏ hết kệ bà mấy đứa kia, tôi học theo cách của tôi, học cái giờ tui cảm thấy hiệu quả nhất. Và ko phải lúc nào mình cũng học ý , mình tập thể dục nữa , tập xong thấy não nó được fresh hẳn ý , học nó vô não lắm.",normal,depression,0.8951891814597873,,,0,,boundary_probability,,false_positive
Bs cho e hỏi với ạ bệnh trầm cảm ăn đồ có mỡ là nôn ra hết có phải trầm cảm không ạ...không ăn được cơm ạ ? Mong được tư vẫn ạ,normal,depression,0.9776607827417909,,,0,,boundary_probability,,false_positive
Con muốn rời đi hoặc bỏ đi . vì chồng nó không chịu ly dị.... nhưng vẫn sợ ngày con rồi đi . nó sẽ giận lên và giết con .. vì dám bỏ nó.,normal,depression,0.8100952455030007,,,0,,boundary_probability,,false_positive
"podcast này hay quá!!! Thật sự rất chạm vào mối quan tâm của bản thân mình. Khiến mình cảm thấy rất hạnh phúc và bình yên. Mình cũng đang trong quãng thời gian rất rối bời và vô định trong cuộc sống. Chính podcast này đã giúp mình thêm vững chắc vào niềm tin của mình. Đúng là không có bất cứ 1 ai được phép định nghĩa bản thân mình là ai. Em đã rất bơ vơ, cũng như hoang mang về niềm tin và cá tính của mình. Nhưng suy cho cùng có lẽ em nên sống hết mình vì bản thân nhiều hơn. Và những lời ngoài kia không thể khẳng định được con người em. Dù sao thì cũng cảm ơn chương trình nhiều lắm ạ!!!",normal,depression,0.5057970565349393,,,0,,boundary_probability,,false_positive
"Theo cá nhân mình, cô đơn khi chỉ có 1 mình là điều hiển nhiên. Cô đơn dù vẫn đang có ai đó bên cạnh mới là bất hạnh. Mình độc thân, nhưng cảm thấy khá thoải mái và vui vẻ hơn lúc có người yêu. Nên mình cảm thấy hài lòng với hiện tại.",normal,depression,0.7298252721487966,,,0,,boundary_probability,,false_positive
"Sau một ngày vất vả làm việc, về nhà nằm xuống đeo tai nghe lên vô tình nghe được bài hát này, rồi tôi nhắm mắt vào và tự nhiên một cách nào đó nước mắt cứ vậy mà rơi và khóc nức nở 🥺",normal,depression,0.6788305958058217,,,0,,boundary_probability,,false_positive
"Mình đang sống như thế và thấy thanh thản! Trước cứ cố gắng giữ, luôn phải cố nhẫn nhịn làm vừa lòng người khác, thấy mệt nhoài và luôn bức xúc. Giờ sống cho mình, làm những gì có thể làm được, ai nói sao cũng được. Đời người có bao lâu!",normal,depression,0.7193596869290533,,,0,,boundary_probability,,false_positive
"mìh có một thói quen đó là mỗi khi stress mình đi dọn nhà cửa thật sạch và gọn gàng, và sức nc hoa kín phòng, mùi thơm có thể giúp mình giảm stress, sau đó mình cũng vào tắm và xả nc vào đầu và vào mặt một lúc lâu...",normal,depression,0.7701780518091205,,,0,,boundary_probability,,false_positive
"MV như cuốn phim diễn tả lại mối tình của bao người. Yêu nhưg sợ…Sợ thất bại, sợ mang tiếng, sợ nhữg cái nhìn… Thế rồi họ ko dám đi cùg nhau, đến bên nhau. Họ chọn cách đi nhữg còn đường riêng, tách biệt. Mà ở đó ko còn hìh bóg của đối phương. Tưởng xa nhau thì tình thương đó sẽ hết. Nào ngờ, một ngày nào đó hai con người lại gặp nhau. Tình yêu ngày nào cuộn về như cơn sóng, ko thể ngừg. Họ thấy cô đơn, muốn dc thương 1 lần nữa. Muốn ở bên mãi mãi ko rời…!",normal,depression,0.8480622300256008,,,0,,boundary_probability,,false_positive
"Cảm ơn chị, thật may mắn khi tôi thấy được video và kênh của chị trong khoảng thời gian này. Lúc tôi đang trải qua nhiều thứ trong đời, và có lúc tôi nghĩ mình sẽ không vượt qua và quay trở lại là chính mình được. Nhưng khi nghe xong podcast này, tôi đã thực sự thấy ... mình không một mình nữa,một sự chữa lành vô hình từ đây, cho dù có lẽ chỉ là một video youtube. Cảm ơn, và hãy làm thêm nhé chị.",normal,depression,0.6037241753766086,,,0,,boundary_probability,,false_positive
ép nhiều nên trẻ con càng lớn càng áp lực xong nhiều khi nhảy lầu tự tử,normal,depression,0.9179883068554067,,,0,,boundary_probability,,false_positive
Bố tôi lúc nào cũng thế không kiểm tra bài thì thôi.cứ đụng vào là bắt đầu loạn nhà.tôi đã phải chịu nhiều câu mắng chửi của bố tôi.lúc bố tôi toàn so sánh tôi với anh tôi.xong lại đi so sánh với con nhà người ta.đến tận 12:00h.mới cho tôi đi ngủ 😢😢😢,normal,depression,0.8518712971668346,,,0,,boundary_probability,,false_positive
Nhạc này đã khiến cho tôi nhớ đến 3 năm trc mẹ tôi bị covid đến 4 tuần mới hết 😢😢,normal,depression,0.6329301901750379,,,0,,boundary_probability,,false_positive
"Ko hay lắm 😢 ,tôi thực sự khá thất vọng 😢",normal,depression,0.5865816854487672,,,0,,boundary_probability,,false_positive
Bảo sao 1 tuần mình tập bắp chân 4 ngày mà vẫn k to đc . Hết ngồi ghế nhấp chân xong lại chuyển qua Nhấp vs máy Legpress rồi lại đứng gánh tạ nhún mà vẫn ko to. Nản thực sự,normal,depression,0.6230016949416922,,,0,,boundary_probability,,false_positive
"Nhiều lúc tôi cứ nghĩ rằng mẹ sẽ là người sẽ ở bên tôi nhiều nhất , sẽ là người an ủi tôi lúc tôi khóc , lúc tôi buồn . Nhưng không mẹ chính là người làm cho tôi phải khóc chính là người mà khiến tôi phải cô đơn nhất",normal,depression,0.9181790819222272,,,0,,boundary_probability,,false_positive
"tôi hiểu cái này. tôi năm lớp 10 nhưng cái hè năm lớp 6 là một sự ám ảnh với tôi. đó là lúc bác tôi xuống và bắt đầu dậy tôi ta từ full sáng đến chiều, đến tối cx gọi là nghỉ ngơi nhưng lúc nào cx có ta. dậy full tuần cả t7 cn. lúc tôi nói với bố mẹ là muốn nghỉ t7 ,cn thì mẹ tôi điên lên rồi quát tôi rồi bắt xl bác. Lúc đó mới tầm 12 tuổi mà đã như thế khiến tôi vô cùng chán nản ko muốn học hay tiếp thu kiến thức mặc dù tôi tự đánh giá tôi học đc khá nhanh. tôi nghĩ bố mẹ muốn tôi học như thế để cho bác vui thôi chứ chả giúp gif lucs bảo bố mẹ thì lại mắng quát. tôi chán thật sự.",normal,depression,0.9653494398498735,,,0,,boundary_probability,,false_positive
"Cấp 3 rất đẹp, rất tuyệt vời, rất nhiệt huyết. Lúc đó tớ đâm đầu vào học, không quan tâm nhiều đến vấn đề khác. Thành quả là tớ đậu nv1. Nhưng học đại học một thời gian nhiệt huyết năm cấp 3 dường như bị sự tự mãn bào mòn. Đến nỗi bây giờ tớ phải loay hoay tìm kiếm sự giúp đỡ để có thể lấy lại được động lực học thuở ấy. Tớ thật sự mong rằng bản thân có thể như lúc trước, nổ lực hết sức mình để không có hối tiếc.",normal,depression,0.7829085670705901,,,0,,boundary_probability,,false_positive
"haizz đang bế tắc, tìm mãi ko đc việc thực tập",normal,depression,0.629644261523015,,,0,,boundary_probability,,false_positive
E bi đau đau mất ngủ,normal,depression,0.8867996099914918,,,0,,boundary_probability,,false_positive
