comment_text,label,source,weight,annotation_round,final_label
"Nhờ anh , và chính vì nhờ anh em đã tỉnh giấc sau cơn mê của của sự sợ hãi , phập phòng lo sợ . Chính anh đã truyền niềm vui , động lực và không cần phải đặt nặng vấn đề thi cử . Cứ thể hiện hết mình cố gắng hết mình . Giảng đường đại học không bao giờ là một bước đi tuyệt đối . Và em sẽ nhớ mãi những lời anh nói không phải cho kì thi này mà là cho tương lai sau này . Thân tặng anh những lời chúc tốt đẹp nhất . Cố gắng giữ cho mình một sức khỏe tốt để mấy em còn xem video của anh nữa anh nhé . Em yêu anh",0,human_gold_round5,3,round5,normal
buồn lắm anh anh tự chách bản thân mình thôi,0,human_gold_round5,3,round5,normal
Có lẽ ? Tôi đã yêu nhiều hơn tôi tưởng và điều đó cũng làm tôi tổn thương nhiều hơn tôi nghĩ,0,human_gold_round5,3,round5,normal
Con sợ trượt... 😥,0,human_gold_round5,3,round5,normal
Mình sợ khi sắp phải bước vào kì thi vào 10 Mình sợ trượt cấp 3 Nhưng mà sau khi mình nghe được playlish mình đã không còn nỗi sợ nữa mà chỉ còn lại ý chí.,0,human_gold_round5,3,round5,normal
Từng ngày lo lắg người ấy đối vs e thế nào💔,0,human_gold_round5,3,round5,normal
Thu ơi cháu quá khổ tâm mà hoàng bách o có tôi cháu cố gắng yêu thương con tất cả vì chồng co,0,human_gold_round5,3,round5,normal
Không stress ❤,0,human_gold_round5,3,round5,normal
"Mất ngủ do rối loạn hooc môn ,làm thế cũng ko thay đổi đc gì",0,human_gold_round5,3,round5,normal
"mỗi một lần Vì Sao Thế Nhỉ đăng video về chủ đề tui quan tâm là mỗi một lần trái tim của tui đc chữa lành đôi khi ba mình nói mình là ko cố gắng ,ko chịu học bài ...v.v rồi nói hồi đó ba mik học ra sao ,thành tích tốt như thế nào mẹ mình thì bảo mình một câu cố gắng vượt qua .Xong buổi tối ba mik thì làm vc ,mẹ mik thì coi phim ,chỉ có thk em mik là vui nhất thôi, lúc nào ba mik cx nói là mik ko đủ tốt .xong r mik cứ chùm chăn khóc xong sáng mai lại cười nói ik học bth",0,human_gold_round5,3,round5,normal
"Con từ 2021 tới 2022 hiện tại bây giờ con cũng vừa bị tiểu nhân ganh ghét hãm hại con,..con nên làm gì ạ,…",0,human_gold_round5,3,round5,normal
Thầy ơi tại sao đau bao tử lại không có ngủ được . Con cảm ơn Thầy 💖🙏🙏🙏,0,human_gold_round5,3,round5,normal
Vì người đấy đang trầm cảm thì càng phải cứu vớt,0,human_gold_round5,3,round5,normal
em xem được video này trong lúc bản thân đang mệt mỏi và không có động lực gì cả. Cảm ơn chị Vy vì đã giúp em có thể mỉm cười lại với chính mình và sốc lại tinh thần để tiếp tục hành trình mà bản thân đã chọn.,0,human_gold_round5,3,round5,normal
Con cảm ơn cha đã nói những lời rất bổ ích đến cho chúng còn vượt qua cuộc sống làm con lo sợ thiếu tự tin,0,human_gold_round5,3,round5,normal
Ôi zt ai gọi là thất bại 🙃,0,human_gold_round5,3,round5,normal
"Thưa bạn, giữa dòng đời mỏi mệt, có những lúc ta không cần thêm lời khuyên, chỉ cần một khoảng lặng để thở và buông. Nghe lời Phật dạy lúc này không phải để trốn đời, mà để trở về với chính mình. Buông bớt một niệm lo, tâm liền nhẹ; tâm nhẹ rồi, đường đời tự khắc bớt gập ghềnh. Ai đang mệt, xin dừng lại vài phút nơi đây… bình an không ở đâu xa, nó đang chờ bạn ngay trong hơi thở này. 🙏",0,human_gold_round5,3,round5,normal
Mình luôn cảm giác như mình đang lạc trong thế giới đông đúc vậy😢😢,1,human_gold_round5,3,round5,depression
"Ôi nó đỡ thật, vừa bật lên chừng 30s cơn đau bụng của mình giảm hẳn, trc đó đau đến độ chân run không vững được cơ",0,human_gold_round5,3,round5,normal
"Đọc xong tiêu đề làm em nghĩ đến hồi cấp 3. Cấp 3 của hầu hết mỗi người đều là tuổi thanh xuân đẹp nhất với em thì nó chỉ đẹp khi học lớp 10 kì 1, lúc mà dịch bệnh bùng phát và học sinh phải học Online. Bắt đầu vào kì ll lớp 10, mọi thứ rất bình thường khi em bắt đầu cảm thấy mình bị cô lập khỏi tập thể lớp. Khi bắt đầu vào lớp 11 mọi thứ càng rõ ràng hơn, em thấy dù có hòa đồng ra sao thì thành viên lớp cũng ngó lơ, kể cả khi em không hiểu và hỏi bài các bạn bảo không biết nhưng lại đi giảng cho bạn khác. Từ đó em tự cô lập mình khỏi lớp, những sự kiện liên hoan của lớp cũng miễn cưỡng đi theo rồi ngồi một góc một mình, lên lớp cũng chỉ ngồi lướt đt không trò chuyện với ai, đến giờ học thì học, đến giờ về thì về, chia sẻ với người nhà thì cũng chẳng nhận đc sự an ủi. Trong khoảng thời gian từ lớp 11-12 em cũng vô tình nghe được những lời nói xấu. Không xinh đẹp, học chẳng ra gì, vậy thì sẽ có ai chơi cùng chứ .... Em bị bệnh bẩm sinh (cụ thể là u xơ thần kinh loại 1) thuộc khuyết tật nhẹ nên được tuyển thẳng vào trường cấp 3, học phí cũng được hoàn lại 1 phần, có lẽ cũng vì vậy mà các bạn cùng lớp cũng ghét bỏ. Lên lớp mà cứ như vậy cũng chẳng có hứng thú học hành, từ đấy học hành kém hẳn đi, em từng nghĩ...có lẽ biến mất sẽ tốt hơn, nếu biến mất thì có ai nhớ đến mình không? Thậm chí còn mong mình chưa từng tồn tại, vậy sẽ tốt hơn.... Đỉnh điểm là khi cuối lớp 12, khi cả lớp mặc đồng phục Thái và cb chụp ảnh kỉ yếu, em nghĩ rằng cả lớp sẽ cùng chụp ảnh như buổi sáng nhưng em đã chỉ muốn về nhà khi anh chụp ảnh nói rằng ""chia nhóm ra chụp nhé"" và cả lớp đồng ý. Em thừa biết chẳng có nhóm nào cho em vào chụp cùng. Em đi theo một nhóm lớn rồi một bạn bảo là nhóm này đông rồi, cậu vào nhóm khác đi, em miễn cưỡng đi theo một nhóm nhỏ khác và nhận thấy rõ sự khó chịu của các bạn...lúc ấy thì em thực sự muốn khóc những rồi cũng kiềm lại.... Nhưng giờ thì ổn rồi, lên đại học, cũng thân với vài bạn, có bạn cũng nói rằng mấy nốt như vết bớt trên người do bệnh bẩm sinh là sự khác biệt khá hay.❤❤",0,human_gold_round5,3,round5,normal
Chị Ngân bất lực luôn=)),0,human_gold_round5,3,round5,normal
"niềm tin đa phần của dân chúng kiểu khổ cực, bi ai, khổ lụy, lối nghĩ, lối nói thường 0 sáng suốt, thích vòng lặp quay đi quay lại, ít chịu thoát suy nghĩ ra hướng mới, thích truyền miềng bầy đàn cho nhau những lối mòn cũ mềm, do đó nó sẽ ảnh sự tiến triển chậm trễ đến sự đổi mới liên tục của môi trường nước nhà",0,human_gold_round5,3,round5,normal
Đoạn cuối nó cứ sao sao và bất ổn,0,human_gold_round5,3,round5,normal
"Giống cháu thật ngày xưa Hồn nhiên vui vẻ tụ tập bạn bè chơi , đùng 1 ngày đi chơi xuýt gặp tay nạng lúc đó cháu và bạn cháu đi rất chậm và không bị va chạm bạn cháu thì ko sợ nhưng cháu thì khác ngày mai thức dậy tim đập nhanh sợ hãy , mỗi ngày thức dậy trong suy nghĩ đầu tiên đã hết sợ chưa😌😌",0,human_gold_round5,3,round5,normal
"chỉ còn 23 ngày nữa là em bước vào kì thi hsg tỉnh rồi, thực sự em cảm thấy rất lo lắng, em sợ bản thân không làm được, em cố gắng hết sức nhưng điểm thi không cao, em thất vọng lắm. Mỗi lần nghĩ đến bố mẹ cố gắng vì em mà nước mắt cứ trực trào. Em mong những kết quả tốt đẹp nhất sẽ đến với bản thân🍀",0,human_gold_round5,3,round5,normal
Em có đủ mọi thứ như vậy Thật sự không chịu nổi nữa 😔,1,human_gold_round5,3,round5,depression
"10h30 đêm ngồi nghe podcast của chị, thật sự em cảm thấy được truyền động lực để ngày càng cố gắng hơn nữa á. Đôi lúc em bị ảnh hưởng từ ngoại cảnh và dần đổ lỗi cho mọi biến cố xảy ra với mình là do lỗi của người khác, nhưng chính ra em mới là người quyết định xem mình nên có thái độ xử lý vấn đề thế nào. Em đọng lại được câu nói đại loại là khi gặp vấn đề khó thì mới kích thích ta thay đổi tích cực hơn được ạ.",0,human_gold_round5,3,round5,normal
tớ khó thở quá 😢,0,human_gold_round5,3,round5,normal
mình cũng stress mà coi xong thấy nhẹ người hẳn,0,human_gold_round5,3,round5,normal
"Đúng , tôi có ước mơ . Làm 1 cầu thủ bóng rổ , tôi chơi giỏi đấy chứ . Nhưng bố mẹ thì bắt là tôi phải làm bác sĩ , không làm tao bỏ mày . Tôi lúc đó chỉ mới lớp 6 , mà đã chịu ảnh hưởng nặng nề vì tôi phải làm bác sĩ . Chuyện đó bây giờ vẫn còn , mới cách đó 3 tháng thôi . Có người từng nói : ""Một người ko được mất đi 2 thứ là niềm tin và ước mơ"" . Tôi có niềm tin là tôi sẽ thực hiện ước mơ là cầu thủ bóng rổ của mình , nhưng sau khi nghe ba mẹ mắng , niềm tin đã vỡ vụng còn ước mơ thì mịt mù . Stress lắm! Buồn nữa!",1,human_gold_round5,3,round5,depression
Mệt mỏi quá lắm rồi 😓😓😓,1,human_gold_round5,3,round5,depression
Ai mà hiểu được cảm giác đau đớn này 😢😢,1,human_gold_round5,3,round5,depression
Tôi biết vì sao người điếc 1 bên tai không thể thẩm được rồi😮😮😮,0,human_gold_round5,3,round5,normal
"áp lực từ gia đình thôi, như nhà tôi thì thi cử bình thường lắm, nhưng tôi thi cũng ko đc cao lắm =))",0,human_gold_round5,3,round5,normal
"Tôi hiện là 1 sv ""dở"", nhưng cấp 1, cấp 2 tôi là học sinh đứng đầu ,cứ tưởng sự huy hoàng ấy kéo dài mãi cho đến năm cấp 3 tôi bắt đầu sa sút nhưng vẫn có cố gắng ""lai rai"", nhờ may mắn nên cũng đỗ đh và hiện tại tình trạng học tập giống như là là đã dưới núi luôn rồi, hoàn cảnh gia đình ngày càng đi lên từ cấp 1 cấp 2 cấp 3 đh nhưng lại tỉ lệ nghịch với sự cố gắng và kq học tập, tôi hiện đang cố gắng để tìm lại chính mình. Tôi đang cố gắng Bạn cũng vậy nha Dù ở trong không gian thời gian khác nhau nhưng khi bạn đọc những dòng này thì tôi đang bên bạn Fighting!! Hẹn gặp nhau trên đỉnh vinh quang!!",0,human_gold_round5,3,round5,normal
": Sao lại sinh ra cái bệnh này nhỉ, khổ thật, đang bị 2 năm rồi , đang cố gắng vượt qua",0,human_gold_round5,3,round5,normal
Mình có sử dụng rồi hơn 1 năm rồi giờ mới bị lại ngủ ko sâu được,0,human_gold_round5,3,round5,normal
"Tôi khá là thích. Nó giải tất cả sự nặng nhọc, mệt mỏi trong cuộc sống ❤❤",0,human_gold_round5,3,round5,normal
thất bại là mẹ đập con,0,human_gold_round5,3,round5,normal
😅😅😅😅😅😅😅❤❤❤❤❤❤ thương cháu quá cháu khổ cùng cực cô cũng quá khổ nhưng mà cũng không đến nỗi như vậy cháu cố gắng giữ sức khỏe và vươn lên đi nơi khác mà sống không cần sống ở cái làng quê nữa mọi người ác lắm chả thương con người bị khổ như vậy chả giúp thì thôi cháu cố gắng lên nhé mong cháu hạnh phúc may mắn trong cuộc sống làm lại cuộc đời thật tươi mới a di đà phật,0,human_gold_round5,3,round5,normal
"một bài hát ,một kỷ niệm ... ngu lắm ,tôi hồi ấy kô hỉu đc ý e .bởi vì có 1 bức tường vô hình ngăn cản tôi đến với e ,chớ trêu thay ... tôi làm e khổ thật nhìu ,thân tâm tôi thật ích kỷ và tham lam .gửi cho tôi bài hát này ..,có lẽ .... bẻ sim thay số tôi sẽ bớt làm phiền e hơn ,ngày tôi nhận ra là đã quá muộn ... thân tâm tôi vẫn kô qên được e ,tôi vẫn dùng số ấy mong 1 ngày có số lạ gọi cho tôi là e ,vì tôi vẫn chờ .....1 ngày lại đc nge tiếng e nói bên tai tôi ,là e ... e vẫn ổn .mong vậy thôi",0,human_gold_round5,3,round5,normal
"Chị nhận thấy Nhi có nhiều thay đổi đáng kể về hình tướng. Tâm thái bình an, trưởng thành, trầm tĩnh, an yên rất nhiều. Chúc mừng em!",0,human_gold_round5,3,round5,normal
thầy ơi xin hãy giúp cho con cũng như những tâm hồn tổn thương ngoài kia được chữa lành. Con luôn chờ 1 đôi tay nào đấy cứu vớt ra khỏi vực thẳm này. Thực sự chỉ có người bị tổn thương mới biết nổi đau kia lớn như nào,1,human_gold_round5,3,round5,depression
"Khi tâm chịu dừng lại, nỗi mỏi mệt sẽ bớt sắc cạnh; khi biết quay về, đau buồn cũng dần có chỗ lắng xuống. Mong bạn đủ hiền với chính mình, buông bớt những điều không thể gánh, để an yên từng chút quay trở lại từ tận đáy tâm can. Nam Mô A Di Đà Phật 🙏",0,human_gold_round5,3,round5,normal
"3/10😊😊😊😊 ổn ổn 1.ko hứng thú với sở thích 2.lúc ghét, lúc thương 3.thèm ăn bất thường",0,human_gold_round5,3,round5,normal
bọn mình sợ thất bại nhưng bố mẹ đã cho chúng ta cơ hội hết lần này đến lần khác,0,human_gold_round5,3,round5,normal
em bị và em đang cố thay đổi :<,0,human_gold_round5,3,round5,normal
Thật ra thì lúc mình học ở trường cũ mình không có ai ghét mình cả nhưng mình hay bị cô đơn vì ít người thân thiện với mình những vì đi lại quá vất vả bố mẹ đã chuyển trường và cho mình học ở một trường mới và trường đó có rất nhiều người bạn và từ đó mình không bao giờ quên lớp nữa mà mình chơi thôi😊😊,0,human_gold_round5,3,round5,normal
"Mấy ngày trước có một cuộc cãi nhau với gia đình, khi bình tĩnh lại thì cảm thấy thật sai trái, họ gây ra tổn thương cho mình, nhưng hỡi ơi, đến cuối cùng thì cũng tự nhận ra những tổn thương đó nếu mình ko tự chữa lành cho mình thì ai chữa đây. Họ cũng đã già rồi, chấp nhất họ làm chi nữa, đến cuối cùng cũng phải tự mình vực dậy chính mình. Này đứa nhóc của tôi ơi, cố lên, 2 đứa mình cùng cố gắng lên, tích cực hơn nào, cứ bình tĩnh thôi, tương lai tươi sáng đang ở phía trước. Hãy tự học cách lắng nghe, suy nghĩ, sống chậm lại nhé, cuộc đời còn nhiều điều tươi đẹp mà, cố lên",0,human_gold_round5,3,round5,normal
"Mình bị mất ngủ hơn năm rồi, đã dùng thuốc bác sĩ kê đơn nhưng vẫn không khắc phục.",0,human_gold_round5,3,round5,normal
Stress nhẹ nhs❤😂😂😂😅😅,0,human_gold_round5,3,round5,normal
"Nỗi đau luôn tìm ẩn từ bên trong, đi sâu vào nó, đó năng lực tỉnh thức.",0,human_gold_round5,3,round5,normal
Vạn vật tùy duyên mấy chục năm si nghĩ lo lắng đủ điều cuối cùng rồi cũng quay lại như cũ.cho nên hiện tại tui cứ để mọi việc tùy duyên số của bản thân mình.phước ai nấy hưởng nghiệp của ai nấy gánh,0,human_gold_round5,3,round5,normal
Cái lo khi đậu lấy tiền đâu mà học tiếp .học xong ko có việc làm .tôi từng bán 2 miếng đất cho con đi học. Bây giờ đất lên cao học xong con tôi thất nghiệp mất chì lần chài .,0,human_gold_round5,3,round5,normal
tôi từ một đứa con luôn thích khi quây quần bên gia đình cùng ăn bữa cơm những từ khi tôi bị điểm 8 thì bố mẹ không những an ủi thì tôi cũng cảm thấy vui nhưng khi biết bố mẹ nói j thì tôi đã coi bữa cơm là lúc bố mẹ anh chị không còn là của tôi mà là ác quỷ,1,human_gold_round5,3,round5,depression
Tự do lam gi minh thich la mong mỏi lớn nhat,0,human_gold_round5,3,round5,normal
Ba mẹ kiểu vậy á áp lực bik bao nhiu mà nói,0,human_gold_round5,3,round5,normal
"Con lạy Phật, tâm con cảm thấy nhẹ dần với những gì đã qua rồi 🥰🥰 con sẽ ko để con rơi vào vòng luân hồi của Tham Sân Si nữa",0,human_gold_round5,3,round5,normal
Lòng con đau như như cắt Mong là một ngày nào đó sẽ ổn,1,human_gold_round5,3,round5,depression
"vừa nghe nhạc vừa nằm khóc. Cơn sốt làm mình mệt mỏi, mặc dù có các bạn vẫn luôn sẵn sàng lắng nghe mình tâm sự nhưng càng tâm sự, càng được quan tâm mình lại càng buồn. Chả hiểu sao nữa..",1,human_gold_round5,3,round5,depression
"Cám ơn chia sẻ của em. Anh khá đồng cảm với những gì em nói. Tha thứ cho bản thân là một việc cần làm trong quá trình trưởng thành. Lúc trước anh cũng dễ rơi vào trạng thái khó chịu khi bản thân mình mắc lỗi, phán xét với chính bản thân mình. Điều đúng cần làm hơn có lẽ là kiên nhẫn và bao dung với chính mình, đôi thì là phải chấp nhận nữa. Không kháng cự và chấp nhận sai lầm như một lẽ tự nhiên, chấp nhận có một lý do nào đó làm điều này xảy ra cho phép anh nhẹ nhàng hơn, rõ ràng hơn. Dành thời gian tĩnh lặng để suy ngẫm cũng là cách hay để thấu hiểu nội tâm.",0,human_gold_round5,3,round5,normal
đang rất buồn,0,human_gold_round5,3,round5,normal
Thần kinh k ổn định hả anh zai,0,human_gold_round5,3,round5,normal
"Vô thường, cạn cả nước mắt, thương, lần cuối, khóc một mình, từng là tất cả ❤❤",0,human_gold_round5,3,round5,normal
"Chắc mình cũng bị bệnh này quá ! Bao vây mình toàn là một nhóm người ích kỷ ! Mình chỉ muốn cách li và cấm hẳn bọn này đến nhà mà chưa được ! Trong đám đông dòng họ luôn ẩn nấp bọn này ! Giờ cách li hoàn toàn thì ko được , nhìn là muốn đấm và cách li vĩnh viễn bọn này ! Đau đầu với những thứ vớ vẩn !",0,human_gold_round5,3,round5,normal
"đđúng vậy , sau khi tôi đạt được mục tiêu của mình tôi bắt đầu trở nên thả lỏng và ăn chơi , nhớ những ngày tháng bản thân học đến 2h sáng và dạy từ 4h sáng để tiếp tục học duy trì nó trong cả 1 năm trời thật đẹp bt bao còn bản thân tôi bây giờ lại là 1 kẻ loser trì hoãn và lười bbiếng đến mức chán nản và nhờ anh bạn mà tôi tìm lại đc chính mình đấy",0,human_gold_round5,3,round5,normal
"Ai cũng phải trải qua giai đoạn khủng hoảng trong cuộc đời, mong tất cả chúng ta đều có thể đi tiếp trên con đường này 🙆‍♀️",0,human_gold_round5,3,round5,normal
Đau là khi ta vấp ngã nhưng còn đau hơn khi ta trải qua nó một mik❤,0,human_gold_round5,3,round5,normal
Con ko có ai thương con con ngoan ai cũng ghét con 😭😭,1,human_gold_round5,3,round5,depression
Trời ơi Đây đúng là video dành cho mình !!! Cả ngày hôm qua cảm thấy chán chường và mất động lực không còn năng lượng để làm gì :(( cảm ơn Giang nhiều nhé !!! Mình sẽ tìm lại được động lực sớm thôiiiii,0,human_gold_round5,3,round5,normal
Hiện tại mk đang bị . Rất mong moin người giúp mình vượt qua,1,human_gold_round5,3,round5,depression
Con là học sinh mà cũng bị bệnh Trầm Cảm 😢😢😢,1,human_gold_round5,3,round5,depression
Rối loạn lo âu xã hội... Nghe ko chệch tý nào luôn :v,0,human_gold_round5,3,round5,normal
Cách để chữa lành nỗi đau chính là phải tập cách để đối mặt với những cảm xúc tiêu cực của mình chứ không phải là cứ đè nén nó xuống,0,human_gold_round5,3,round5,normal
"Những lúc ngồi vào bàn học, lật sách ra rồi, đọc 1-2 chữ rồi, tắt nguồn đt luôn, mà đầu óc cứ quay cuồng r lăn ra ngủ lúc nào ko hay dù đã ngủ đủ 7 tiếng, ví dụ trưa học để chuẩn bị cho ngày mai thì gật lên gật xuống và ngủ luôn dù đêm trc đã ngủ 7 tiếng hoặc hơn một tí rồi. Mình nghĩ rằng do cái cơ chế tiết kiệm năng lượng, mà mình cố chấp quá nên não cho sập nguồn luôn 😢",0,human_gold_round5,3,round5,normal
Áp lực quá sắp thi cuối kỳ rồi tôi sợ nếu không có điểm cao thì ba mẹ sẽ thất vọng lắm 😌😓😞😞😞😟😟😟☹️☹️☹️,0,human_gold_round5,3,round5,normal
"ôi anh ơi, tháng 9 vừa quá nó quá kinh khủng với em khi em quay trở lại đại học và em chưa bắt kịp nhịp học của năm 3. Em cứ liên tục mất động lực. Không biết bắt đầu từ đâu, như thế nào mới tốt :( rồi 1 ngày trôi qua không chút năng suất nào. Cảm ơn podcast của anh nhiều, lan tỏa chút năng lượng cho em. Hi vọng em cũng sẽ sớm vực dậy. Cảm ơn anh và chúc anh sức khỏe ạ!",0,human_gold_round5,3,round5,normal
Dù sắp kt nma mệt quá 0 học nổi môn cần học;-;,0,human_gold_round5,3,round5,normal
ngừng so sánh sẽ dẫn đến sự tự tin ❤,0,human_gold_round5,3,round5,normal
"Nhung nguoi bi trao nguoc da day la so bi stress la. Vi no lam anh huong sk, va dan den de bi dau bao tu do acid tiet ra lien tuc. Cac ban tre ngay nay hay bi lam. Can phai can bang giua cong viec va nghi ngoi. Cung nhu kiem soat cam xuc tot de tranh bi stress khi bi ap luc de nang.",0,human_gold_round5,3,round5,normal
Mệt mỏi quá ko bt có bố mẹ nào lướt thấy video ko,0,human_gold_round5,3,round5,normal
"Mình nghe cậu nói, lúc nào cũng như sắp khóc, cậu có ổn không vậy??",0,human_gold_round5,3,round5,normal
tâm trạng mình lúc này không khác gì bài hát này 😔😔😔,0,human_gold_round5,3,round5,normal
"Nhất thiết duy tâm tạo – tất cả do tâm mình tạo nên. Chỉ khi bạn tin vào khả năng thay đổi của chính mình, cuộc sống mới thật sự bắt đầu thay đổi.",0,human_gold_round5,3,round5,normal
"Cảm ơn chị nhiều nhé ❤ Bản thân em cũng khá tự ti vì em bị khuyết tật =)) và em cũng là một người rất quan tâm đến ánh mắt của người khác, kiểu mấy bạn đồng trang lứa hay mấy bé nhỏ chọc em ấy ạ. Vì vậy mà em hay kiểu tiêu cực lắm nhưng không ai biết được cả vì em chỉ show cho mọi người những gì tích cực nhất của em thôi, giờ em đang học 12 - quãng thời gian mệt nhất trong 12 năm đi học thật 😂 Chị là một trong những người em rất ngưỡng mộ đó vì chị rất giỏi 🫶 Chúc chị một ngày vui vẻ nhé 💪 Stay strong",0,human_gold_round5,3,round5,normal
"Em cực kì sợ bị người khác phán xét em. Nên nhiều lúc đâm ra em nghĩ rằng phải phán xét lại họ cho đỡ tức. Nhưng điều đấy chẳng giúp bản thân em đc gì cả, ngc lại còn học thêm cái tính xấu.",0,human_gold_round5,3,round5,normal
"ko biết có phải là trùng hợp ko nhưng bất cứ khi nào em rơi vào cảm xúc hỗn loạn thì em lại thấy video mới của anh, cảm ơn anh nhieu",0,human_gold_round5,3,round5,normal
còn tôi . quá tội lổi làm khổ tất cả những người xung quanh tôi. tôi không biết làm gì trong cuộc đời này nữa,1,human_gold_round5,3,round5,depression
"Video là liều thuốc chữa lành cho những tâm hồn đang mệt mỏi và khó ngủ. Qua lời Phật dạy về sự buông bỏ và an trú trong hiện tại, người nghe sẽ tìm thấy sự bình an, nhẹ lòng để đi vào giấc ngủ sâu. Từng lời dẫn dắt như tiếng chuông chùa giúp xua tan phiền não, mang lại sự tự tại giữa cuộc đời biến động.",0,human_gold_round5,3,round5,normal
Tôi là còn hơn bạn mình tự kỉ vừa bị overthinking,0,human_gold_round5,3,round5,normal
Em chịu đựng đủ rồi....Em không thể chịu thêm được nữa:(,1,human_gold_round5,3,round5,depression
"bức thư thứ 4 giống với mẹ của tớ,nhưng mẹ tớ mất vì ung thư não,mẹ tớ mất từ khi tớ mới được 3 tháng tuổi,đến nay là 10 năm rồi.Tớ chưa bh được nhìn thấy mặt mẹ.Tớ không hiểu tại sao mỗi lần tới ngày giỗ của mẹ nhà ngoại lên là tớ lại phải trốn đi nếu không tớ sẽ khóc không vì lý do gì cả ....",0,human_gold_round5,3,round5,normal
"chỉ còn vài ngày nữa thôi, mình sợ thật ấy, mình muốn vào nv1 lắm nhưng mình lại sợ mình không có khả năng đó",0,human_gold_round5,3,round5,normal
"Từ bé tới bây giờ, em chưa từng có thứ gọi là ""ước mơ"" cho tới bây giờ em vẫn mông lung và chẳng biết, ước mơ của mình là gì.",0,human_gold_round5,3,round5,normal
"Khi nói ct, e đã xóa hết mthu, cả biệt danh. Bạn ấy hsau mở fb nhưng block zl và sdt. Bọn e ko ai nói với ai, cũng ko bày tỏ là mình đau khổ trên mạng. Nyc cug k xóa ảnh fb. Nên e nghĩ chn ct là bt với bạn ấy. E thì luôn mong chờ và hy vọng",0,human_gold_round5,3,round5,normal
Tôi cố gắng làm j khi bản thân chẳng còn một thứ j để làm động lực (giả sử:]),0,human_gold_round5,3,round5,normal
Tôi làm mẹ đơn thân đả 15 năm rồi nhưng từ ấy đến giờ nói lến đi lấy chồng là tôi bỏ chạy mất dép,0,human_gold_round5,3,round5,normal
Tôi bị nghiện học rồi thích thật😆😆😆,0,human_gold_round5,3,round5,normal
Mệt mỏi chan nan ThaT VọNg,1,human_gold_round5,3,round5,depression
Tôi đã trở thành người quên mất cảm xúc của mình:(,1,human_gold_round5,3,round5,depression
"Con cảm ơn Thầy nhiều, con đã khóc rất nhiều. Con biết ơn Thầy đã cho con biết được con đang gặp phải vấn đề tâm lý và cần dành thời gian chữa trị. Cảm ơn Thầy đã giúp đỡ con.",0,human_gold_round5,3,round5,normal
Người không có mục đích rõ ràng của cuộc sống thì dù sinh sống siêng năng đến đâu chăng nữa cũng cảm thấy phủ định và bất lực trước cuộc sống.cảm tạ cha mẹ lời dạy dỗ thật đúng như loài người đang sống,0,human_gold_round5,3,round5,normal
"đúng thật :( dù lý do là gì thì mình cũng đã trải qua 4 giai đoạn rồi, đang ở giai đoạn chấp nhận :(( thực sự rất khó để chấp nhận :(( nhưng đúng là ko chấp nhận thì ko thể làm gì khác được. Phải cố gắng vượt qua thật",0,human_gold_round5,3,round5,normal
"Sắp đến kì thi rồi,em cảm thấy rất áp lực hầu như đêm nào cũng muốn khóc nhưng nhờ nghe video này mỗi tối trước khi đi ngủ đã giúp em có thể ngủ ngon hơn mà không có nước mắt cũng như có năng lượng hơn trong ngày mới.Cảm ơn 2 anh chị đã ra một video ý nghĩa như này :33333",0,human_gold_round5,3,round5,normal
Từ giờ tôi sẽ không nói gì,0,human_gold_round5,3,round5,normal
"8:42 t bị tự kỷ nè,miêu tả cái j cx giống t hết",0,human_gold_round5,3,round5,normal
"Em thấy bản thân mk rất hay tránh né những đề tài bản thân được người khác đánh giá là giỏi. Em được mọi người nhận định là giỏi Tiếng Anh từ khi bước vào cấp hai. Khi ấy e vẫn học tập và phát triển bth cho tới một cuộc thi tiếng anh, e đã hoàn thành bước đầu trong việc thi giấy, sau đó tới giai đoạn thi nói. Em bắt đầu hoảng, em sợ hãi vì bản thân e biết mk sẽ không nói được gì đâu, thế là e viện lí do bận học thêm để không phải đi thi, e sợ hãi những thành tích của bản thân sẽ sụp đổ. Và e của cấp ba cũng vậy, đôi lúc e cũng biết bản thân mk đang trốn tránh vấn đề nhưng vòng đi vòng lại thì đã là cuối cấp, tiếng Anh vẫn chập chững vẫn sợ bị cô gọi hỏi, luôn lảnh tránh những đề tài liên quan. Thế nhưng với những môn e học khá thì e lại phát triển một cách mạnh dạn hơn, e không gặp áp lực với các môn học ấy nên việc học lại suôn sẻ hơn cũng không ngại việc bản thân không biết. Tuy nhiên, nổi sợ ấy lại giúp e cố gắng làm tốt hơn qua mỗi lần thi. Mong rằng e sẽ bỏ sự tự ái để học lại những kiến thức cơ bản đã mai một, không tránh né, tập trung vào quá trình học tập để sao này tự tin bung skill:)))",0,human_gold_round5,3,round5,normal
Cuộc sống áp lực cho mik xin 10 like để lên tinh thần đc ko ạ,0,human_gold_round5,3,round5,normal
Cuộc sống con người muôn hình vạn trạng không thể nào nói trước một điều gì ❤,0,human_gold_round5,3,round5,normal
"Video này giúp mình nhìn lại, hồi nhỏ mình có tư duy phát triển, còn từ cấp 3 tới bây giờ càng ngày mình càng tư duy cố định. Mình làm gì cũng sợ, rồi sợ tới mức chẳng dám làm gì, mình overthinking và mọi thứ chẳng đi đến đâu.",0,human_gold_round5,3,round5,normal
