"annotation_id","annotator","comment_text","created_at","final_label","id","lead_time","pii_pattern_flag","review_status","reviewer_note","updated_at" 
11287,"1","Em cũng bị vào hoàng cảnh này một lần từ lớp 1 đến lớp 3 là những chuỗi ngày mệt mỏi nhất khi không ngày nào em đc nghĩ thẩm chí là nghĩ hè cũng không đc áp lực lớn lắm lúc đó em chỉ có vài phút để nghĩ ngơi thôi đi học thêm với lại mỗi khi làm bài chữ của em chỉ bị lệch nhẹ thôi cũng bắt làm lại bài rất mệt mỏi nhưng dần hiểu đc ông nội,bà nội và cả ba mẹ mặt dù đã phải đi làm xa em lấy đó làm động lực học đến sao này khi qua những lúc đó em đã khỏe hơn rất nhiều khi không cần phải đi học thêm và làm bài cũng bị giảm đi khi xem video này em lại càng phấn đấu để học cảm ơn vì anh rất nhiều ❤❤❤❤","2026-08-07T19:01:13.396419Z","",11097,0.577,False,"","","2026-08-07T19:01:13.396436Z"
11288,"1","Từ khi biết đến chị và bắt đầu nghe những podcast của chị, em đã học hỏi được rất nhiều điều. Có lẽ 2 số podcast mà em ấn tượng nhất là số về sự cô đơn và số này. Em là một đứa bị overthinking nặng, thậm chí sau khi tốt nghiệp cấp 3, em gần như bị trầm cảm, khi phải đối diện với quá nhiều khó khăn. Em hoàn toàn không hiểu một chút gì về bản thân, không định hướng được tương lai, rối loạn lo âu, rối loạn ám ảnh cưỡng chế, rối loạn hoang tưởng. Em khóc rất nhiều, tự hỏi tại sao mình lại khổ sở như thế? Nhưng dần dần, em nhận ra rằng tất cả mọi thứ xảy ra đều có lí do của nó. Em đã bỏ Đại học và đi làm để trải nghiệm cũng như cho bản thân mình được trưởng thành một cách thực sự. Em không mong gì hơn, chỉ mong bản thân luôn mạnh mẽ và vững tin vào chính mình! Cảm ơn chị đã lắng nghe.","2026-08-07T19:01:17.644933Z","",11098,3.043,False,"","","2026-08-07T19:01:17.644952Z"
11289,"1","Cuối cùng cũng được nghe podcast của anh Kira huhu Gần đây em đang trong giai đoạn life changing và nó khiến em mất động lực trầm trọng. Cảm ơn chia sẻ của anh, nó giúp em cảm thấy có động lực, muốn bắt tay vào làm gì đó và đối mặt với những thứ trước mắt để phát triển hơn. Em cảm ơn anh 💕","2026-08-07T19:01:19.404951Z","",11099,0.612,False,"","","2026-08-07T19:01:19.404976Z"
11290,"1","Dạo này em có quá nhiều mệt mỏi và stress, em cảm thấy bản thân không còn như trước nữa, không năng suất, không tập trung, không chăm chỉ được như trước. Mọi thứ tiêu cực đến với em một cách bất ngờ đến mức dường như em không kiểm soát được...... Cảm ơn chị vì chiếc video đến đúng thời điểm như thế này","2026-08-07T19:01:22.055260Z","",11100,1.39,False,"","","2026-08-07T19:01:22.055277Z"
11291,"1","Mong bản thân thoát khoi trầm cảm vươn lên cuộc sống, bước ra khỏi bùn nhầy bai nhầy cuộc sống.","2026-08-07T19:01:27.183326Z","",11101,0.899,False,"","","2026-08-07T19:01:27.183344Z"
11292,"1","Tôi đã bị trầm cảm dc 1 tháng và ko nói chuyện với ai tôi hay ngồi một góc và khóc tôi ko thể nào cười tôi đã rất mệt tôi muốn ngủ và ko thể dậy dc tại vì tôi đã sống trong thế giới sợ hãi mẹ tôi thì mất tôi còn mỗi ba nuôi ông ấy hay đánh đập tôi còn trên trường tôi bị bắt nạt đánh đập tại sao thế giới tồi tệ như thế chứ tại sao tôi lại mệt mỏi thế vậy tại sao tôi lại chầm cảm đau đớn đến vậy tại sao tôi mệt thật rồi , tại sao tôi lại muốn tự tử nghĩ cách chết tại sao tôi lại ko dám chấm dứt cuộc đời này tại sao tôi nhút nhát đến thế vậy .","2026-08-07T19:01:29.070968Z","",11102,0.59,False,"","","2026-08-07T19:01:29.070989Z"
11293,"1","Sao mình uống mấy tháng nay rồi mà vẫn khó ngủ","2026-08-07T19:01:31.027730Z","",11103,0.619,False,"","","2026-08-07T19:01:31.027763Z"
11294,"1","Còn ai nghe lại không ạ,cuộc sống lắm thăng trầm mệt mỏi quá,chỉ ước mình bé lại","2026-08-07T19:01:35.280767Z","",11104,3.006,False,"","","2026-08-07T19:01:35.280786Z"
11295,"1","Cám ơn anh Dưa Leo. E đang rơi và cảm giác trống rỗng này, không biết cái gì thật xung quanh mình. Video của anh giúp e cảm thấy tốt hơn rất nhiều❤️❤️ Cám ơn anh nhiều😊🤗","2026-08-07T19:01:42.283513Z","",11105,5.469,False,"","","2026-08-07T19:01:42.283532Z"
11296,"1","Ở tuổi 20, nhiều người thấy nó thật đẹp, thật nhiều sức sống và năng lượng. Nhưng với mình, đây là quãng thời gian đến thở thôi cũng khó. Mình áp lực với bạn bè trang lứa, áp lực với kì vọng gd, áp lực với "" mơ ước"" của bản thân. Nhìn lúc mình muốn dừng lại, muốn cho tất cả trôi hết đi, nhưng có lẽ mình ko đủ dũng cảm để làm điều đó.😊","2026-08-07T19:01:44.308790Z","",11106,0.446,False,"","","2026-08-07T19:01:44.308809Z"
11297,"1","Nhạy cảm thật , chỉ vì một lời nói thoi cx đủ khiến nc mắt tôi rơi . Nhưng lại ko có cam đảm khóc trước mặt ai cả , chỉ bt tìm một nơi ko có ng r ngồi đó , chỉ thế thoi thế thoi là đủ r -..","2026-08-07T19:01:45.986654Z","",11107,0.467,False,"","","2026-08-07T19:01:45.986673Z"
11298,"1","Mình cảm thấy đau ở cơ thể.Đi khám tim mạch thì bình thường.Nhưng mình vẫn thấy đau.Nói thì người nhà bảo phải tin tưởng bác sĩ.Có khả năng mình bị rối loạn cơ thể rồi. Cảm ơn bệnh viện hoàn Mỹ Sài Gòn vì video hay.❤","2026-08-07T19:01:47.749309Z","",11108,0.478,False,"","","2026-08-07T19:01:47.749326Z"
11299,"1","13:54 em ám ảnh cái chỗ này 😢. Riết em tự cắt bỏ các mối quan hệ, vì gặp ai họ cũng liên tục hỏi hang, kế hoạch về điều này. Tình hình của mình có những khó khăn riêng, không thể và mình cũng không muốn như họ, họ bảo ""coi chừng mình bị tụt hậu, bị xã hội bỏ lại đó"" 😮 nghe xong cảm luôn","2026-08-07T19:01:54.525245Z","",11109,0.831,False,"","","2026-08-07T19:01:54.525269Z"
11300,"1","Tao đau lòng dữ lắm tao muốn khóc luôn rồi","2026-08-07T19:01:57.766648Z","",11110,1.945,False,"","","2026-08-07T19:01:57.766665Z"
11301,"1","cháu bị mất ngủ gần 2 tháng nay rồi ạ cả đêm lẫn ngày cháu k buồn ngủ luôn bs tư vấn cho cháu với ạ","2026-08-07T19:02:01.635441Z","",11111,2.257,False,"","","2026-08-07T19:02:01.635463Z"
11302,"1","Em k ngủ đc mấy ngày rồi bs ơi Thức trắng đêm luôn cứu e vs","2026-08-07T19:02:09.759465Z","",11112,6.637,False,"","","2026-08-07T19:02:09.759482Z"
11303,"1","Mất ngủ đc 2 tuần r ngày ngủ đc 2,3 tiếng chắc chết thôi","2026-08-07T19:02:14.268764Z","",11113,3.201,False,"","","2026-08-07T19:02:14.268783Z"
11304,"1","Mình cũng đang trong trình trạng này.lúc nào cũng nghĩ mình bị bệnh tim và chết trong khi đi khám thì kết quả ko sao","2026-08-07T19:02:17.386839Z","",11114,0.606,False,"","","2026-08-07T19:02:17.386863Z"
11305,"1","Mik cảm thấy mik thật vô dụng và hay bị xa cách...","2026-08-07T19:02:23.621838Z","",11115,4.802,False,"","","2026-08-07T19:02:23.621856Z"
11306,"1","con nuoi con nho chi 1 minh nen con mat ngu rat nhieu ngay . con muon bi tram cam luon vay do . con rat kho ngu co cach nao giup con nhanh vao giac ngu dc kg ah xin cam on ah","2026-08-07T19:02:29.233112Z","",11116,4.117,False,"","","2026-08-07T19:02:29.233130Z"
11307,"1","Áp lực và mệt mỏi lắm😥😢😭","2026-08-07T19:02:32.279089Z","",11117,1.607,False,"","","2026-08-07T19:02:32.279107Z"
11308,"1","Bây giờ mình thấy có nhiều phương tiện để kết nối dễ dàng với mọi người, mọi thứ xung quanh nhưng dần mất kết nối với chính mình nên mình hay thấy trống rỗng. Giờ mình đang tập thiền để tìm thấy niềm vui từ bên trong chứ không phụ thuộc vào bên ngoài.","2026-08-07T19:02:34.237357Z","",11118,0.616,False,"","","2026-08-07T19:02:34.237374Z"
11309,"1","Đau trong lòng,gia đình tin người ngoài không tin mình cứ đc là nhào vào chửi rủa xúc phạm về mình thêm mấy bà hàng xóm nhiều chuyện nữa nghe 1 đồn 10 nên nghe hoài nhạc này nhưng càng nghe càng khóc đau lắm đau ơi là đau ...😊","2026-08-07T19:02:36.689776Z","",11119,0.925,False,"","","2026-08-07T19:02:36.689791Z"
11310,"1","Em cảm ơn chị Chi. Em nghe được bài này cũng trong lúc em đang thấy tuyệt vọng và phân vân về những lựa chọn trong công việc của mình. Em sẽ chấp nhận, chuẩn bị cho điều xấu nhất và hy vọng cho điều tốt nhất. Mong là chúng ta của sau này sẽ nhận được nhiều điều tốt đẹp hơn.","2026-08-07T19:02:46.199907Z","",11120,5.844,False,"","","2026-08-07T19:02:46.199925Z"
11311,"1","tớ đã từng rất lâu chx đc khóc lên tiếng,chỉ có thể khóc trong thầm lặng","2026-08-07T19:02:50.709244Z","",11121,3.492,False,"","","2026-08-07T19:02:50.709263Z"
11312,"1","Con nguyện một lời xin lỗi với cha mẹ, với người xung quanh. Con xin lỗi chính bản thân con. Xin lỗi từ trước tới nay luôn suy nghĩ tiêu cực","2026-08-07T19:02:52.454001Z","",11122,0.748,False,"","","2026-08-07T19:02:52.454020Z"
11313,"1","💔😭 nghĩ đến sh có coi là trầm cảm ko anh","2026-08-07T19:02:58.423144Z","",11123,4.814,False,"","","2026-08-07T19:02:58.423162Z"
11314,"1","Mình hiện tại cũng như vậy, hiện đáng mắc trầm cảm và không nói với ai trong gia đình cả, mình sợ, mình ghét việc bố mẹ không thấu hiểu mình và luôn quát tháo chửi mình, ở một mình hoặc ra ngoài chơi với bạn bè mà không có bố mẹ luôn là khoảng thời gian vui vẻ với mình","2026-08-07T19:03:02.048106Z","",11124,2.382,False,"","","2026-08-07T19:03:02.048124Z"
11315,"1","Có ai nghe bài này xong khóc ngon ơ như mình.Nước mắt tự chảy k hiểu lý do tại sao lại khóc.Chắc do mình quá nhập tâm ư,nghĩ về câu chuyện những khoảnh khắc khó khăn trc đây của H phải trải qua mà tim đau như bị thắt lại.Giờ đây đã có mình bên H rồi-tâm sự nhẹ chút đang cầy viu cho bé Ánh mong Ánh chuyển lên quận 2 quận 1","2026-08-07T19:03:08.329858Z","",11125,4.648,False,"","","2026-08-07T19:03:08.329920Z"
11316,"1","Em hat dôt hay...kim ni ngoc ạ,..em hiên tai ở tro nao tinh nao voy???","2026-08-07T19:03:16.283737Z","",11126,6.644,False,"","","2026-08-07T19:03:16.283756Z"
11317,"1","Con thành tâm cầu trời khấn phật, con đã làm cho người con thương tổn thương đến ám ảnh , con đã bù đắp bằng những gì con có , nhưng k nguôi ngoai được ám ảnh của người con thương , con cầu trời khấn phật độ cho người con thương k còn đau buồn tổn thương nữa , k còn ám ảnh nữa , con mong con có 1 cơ hội để bù đắp thật nhiều cho người con thương , con chân thành xin lỗi người con thương🙂‍↕️🙏","2026-08-07T19:03:18.272765Z","",11127,0.774,False,"","","2026-08-07T19:03:18.272789Z"
11318,"1","em không biết diễn tả trạng thái này ra sao nhưng mỗi lần em bế tắc thì em lại nhận được thông điệp tháo gỡ những bế tắc đó ở cuối video của chị. Hiện tại em đang học tập và sống xa nhà, em ở ktx trường và có nhiều lúc em cảm thấy cô đơn và hầu như không được thấu hiểu. Những lúc như thế em thường tự thu mình lại, thường là không giao tiếp với ai, kể cả bạn cùng phòng. Em đã sống như vậy khoảng hơn một năm, thực ra là cũng có vài biến cố cá nhân khiến em sợ giao tiếp và mở lòng. Tuy nhiên, gần đây, khi sắp tới lúc tốt nghiệp và rời xa khu ktx, em mới ngỡ ngàng nhận ra cách sống ""kì lạ"" ấy khiến em bỏ lỡ nhiều cơ hội được hòa nhập với bạn bè. Có lẽ chị nói đúng, đôi khi chúng ta không cần phải xù lông và tự xây nên những bức tường giữa mình với người khác... Hành trình phía trước của mỗi chúng ta là khác nhau, việc gặp được nhau và có kết nối đã là một điều may mắn, vậy nên em mong rằng bản thân mình có thể thay đổi và mở lòng hơn (dù thật sự thì em rất ngại mở lòng huhu)... Một lần nữa cảm ơn chị vì những video của chị vẫn luôn ý nghĩa và tới đúng lúc với cuộc sống của em!!!","2026-08-07T19:03:20.043591Z","",11128,0.522,False,"","","2026-08-07T19:03:20.043613Z"
11319,"1","Mình là một cậu sinh viên từ tỉnh lể về Hà Nội học, cảm giác cô đơn nơi đất xa lạ tuy gần mà xa thật xa. Từ những năm đầu t đã cố gắng đi làm kiếm thêm thu nhập lo cho bản thân, làm đủ thứ việc để có tiền từ xe ôm,shipper, bán hàng,... Có những ngày mệt mỏi về phòng trọ có một thân một mình nghĩ cũng tủi. Học xong cũng muốn về nhà cho gần gia đình nhưng không tìm được cv phì hợp, giờ lại tiếp tục cố gắng 1 mình cố gắng. Khi bạn bè đã về quê hết, không anh em, k người thân , thành phố xa hoa càng xa lạ","2026-08-07T19:03:21.786227Z","",11129,0.556,False,"","","2026-08-07T19:03:21.786246Z"
11320,"1","bệnh này mệt người lắm phải k tôi mỗi lần bị thì người k còn sức lực gì .xin đc chia sẻ","2026-08-07T19:03:30.244114Z","",11130,7.186,False,"","","2026-08-07T19:03:30.244133Z"
11321,"1","em cảm thấy rất may mắn khi xem được video này của chị. Em là kiểu người học theo tâm trạng, khi tinh thần phấn chấn, thư thái em học rất vào nhưng khi tâm trạng không tốt thì e học cái gì cũng không vô. Khoảng mấy tuần gần đây, em hầu như bỏ hết mấy buổi học online tối. Em cảm thấy mệt mỏi, không học, sau đó lại cảm thấy mình thật tồi tệ, cứ như vậy tạo thành 1 vòng lặp. Thật sự cảm ơn chị rất nhiều vì đã làm video này, em từng xem rất nhiều video của nhiều người khác nhưng khi áp dụng thật sự không hiệu quả với em lắm. Tuy nhiên, trong video của chị, chị chia sẻ rất thật, dựa theo những trải nghiệm cá nhân của chị và không theo lối mòn của số đông nên nó đã gây ấn tượng cho em rất nhiều ạ.","2026-08-07T19:03:32.795394Z","",11131,1.104,False,"","","2026-08-07T19:03:32.795412Z"
11322,"1","Ê bị hết luôn lúc mua cây bút về nhà để đâu ko nhớ mất 10 k nằm chơi là ngáp bị chọc cười chỉ thấy nhạt lúc cười như con khùm lúc im im mấy đứa khác tưởng bị j ngồi 5phút là mỏi lưng lúc định lấy ly nước quay qua thấy cầm chai nước lâu lâu nhức đầu mà mình ko hiệu vì sao ngủ dậy ko ai làm gì cx cọc khó chịu vô cùng ai kêu ra ngoài là ""cút""😊😊😊😊😊","2026-08-07T19:03:34.457657Z","",11132,0.486,False,"","","2026-08-07T19:03:34.457694Z"
11323,"1","Hk bit chia se voi ai nhung j mjnh dang snghi .hk ai hiu mjnh ca ngay ca nguoi mjnh yeu nhat.lam luc be tac that su .pai lam sao day .uoc j mjnh vo tinh va vo tam thi tot biet may.","2026-08-07T19:03:36.221687Z","",11133,0.47,False,"","","2026-08-07T19:03:36.221720Z"
11324,"1","CAm on cha foi bi 40 nam. roi dieu tri. khong het ma em toi con toi chau toi cung bi benh nay","2026-08-07T19:03:46.774428Z","",11134,6.641,False,"","","2026-08-07T19:03:46.774445Z"
11325,"1","e thường so sánh bản thân với ng khác rồi tự ti, stress cực","2026-08-07T19:03:51.278308Z","",11135,2.25,False,"","","2026-08-07T19:03:51.278330Z"
11326,"1","Tôi 1 và 3😢 tôi rất buồn😢","2026-08-07T19:03:54.927140Z","",11136,2.485,False,"","","2026-08-07T19:03:54.927167Z"
11327,"1","Cảm ơn video của anh rất nhiều ạ. Em đang ở hoàn cảnh tương tự với chị Hải và có lẽ cũng là tương tự nhiều bạn khác. Từ rất lâu rồi em cũng không thực sự để tâm đến sức khỏe tinh thần của mình, hoặc có thể là bản thân em không muốn đối diện. Cho đến khi em thực sự không chịu nổi nữa như hiện tại, giống như anh nói, có lẽ vũ trụ và cơ thể đã muốn lên tiếng rồi. Em thuộc loại trầm cảm cười, vì vậy có lẽ khá là khó để người xung quanh nhận ra vấn đề của em, và khi em lựa chọn chia sẻ họ cũng không tin, hoặc cảm thấy em chỉ thổi phồng lên mà thôi. Cũng như nhiều bạn khác, em thực sự không thể ngừng phủ nhận chính mình và không dám đối diện với gốc rễ của vấn đề.... Em luôn cảm thấy mình thật tiêu cực và phiền phức, cũng thật yếu đuối khi không thể vượt qua bóng ma từ quá khứ. Xem xong video của anh và chia sẻ từ chị Hải em cảm thấy giống như được tiếp thêm động lực vậy. Em sẽ cố gắng để tự chữa lành cho bản thân. Một lần nữa cảm ơn anh chị vì video ý nghĩa này ạ.","2026-08-07T19:04:09.312115Z","",11137,10.799,False,"","","2026-08-07T19:04:09.312133Z"
11328,"1","What? Mình cảm thấy như thế nào Buồn thất vọng Why? Tại địa buồn? Tình cảm k được đáp lại, sau này k thể làm bạn bình thường Tại sao bị từ chối? Mình k phải gu họ How? Giải quyết nỗi buồn như thế nào? Ra ngoài chơi đi ăn Làm bạn bình thường ntn?","2026-08-07T19:04:14.208448Z","",11138,1.914,False,"","","2026-08-07T19:04:14.208466Z"
11329,"1","mình có gần như hết cả rồi ☺️ từ khi còn nhỏ là mình đã bắt đầu có những suy nghĩ tiêu cực thậm chí mình đã có nhiều lần muốn tự kết liễu rồi, và ngoài ra còn muốn tâm sự rất nhiều nhưng không có ai để tâm sự 😔","2026-08-07T19:04:18.644256Z","",11139,0.903,False,"","","2026-08-07T19:04:18.644272Z"
11330,"1","1h r nhưng tôi vẫn k thể nào chìm giấc ngủ vì quá mệt mỏi vs cuộc sống bộn bề 😔 tôi mệt quá ước gì tôi có thể yên giấc sớm .... cố lên cô gái","2026-08-07T19:04:20.852465Z","",11140,0.57,False,"","","2026-08-07T19:04:20.852484Z"
11331,"1","Mình đã ngừng khóc rồi ! Mình yêu mình của hiện tại mình chọn cách đối mặt thay vì lãng tránh nó, mình cảm giác đứa trẻ bên trong của mình được an ủi được yêu thương, mình đã từng khóc, khóc rất nhiều. Mình hiểu trái tim của những người đau khổ sau chia tay họ như vỡ ra từng mảnh, ta cũng cần yêu và được yêu tại sao phải cứ khóa mình ở một góc để rồi sau tất cả ta lại nhận ra ta đã mất đi mãi mãi người mình yêu rồi ? Cậu ơi ! Cậu có đang khóc không ? Cậu này hãy nghe tớ nói này ! Tình yêu thì lúc nào cũng phải đau khổ, cậu vẫn nhốt mình trong một mối quan hệ cũ hả? Cậu hãy thử mở khóa trái tim mình hãy cho ta cảm giác mình được yêu được vỗ về. Cậu à ! Cậu đừng khóc !","2026-08-07T19:04:22.507319Z","",11141,0.435,False,"","","2026-08-07T19:04:22.507337Z"
11332,"1","Em bị mất ngủ kéo dài 4 năm đi khám nhiều bệnh viện như bệnh viện trung ương 2, bệnh viện Nguyễn tri phương sai gon, bệnh viện đa khoa....mà mất ngủ của em Ko có một chút cai thiện nào càng ngày càng nặng hơn a🥹","2026-08-07T19:04:28.169932Z","",11142,1.148,False,"","","2026-08-07T19:04:28.169949Z"
11333,"1","Mình sợ ngủ 1 mình, nếu 1 mình là mình ko thể ngủ dc dù rất buồn ngủ. Bây giờ phải làm sao cô Hương ơi?","2026-08-07T19:04:34.082343Z","",11143,4.67,False,"","","2026-08-07T19:04:34.082360Z"
11334,"1","Mình đã xem video này của anh Trí tổng cộng là 12 lần, và 6 tháng gần đây mình rơi vào những khủng hoảng của tuổi 23 - Quarter - life crisis và Overthinking cực kì nghiêm trọng Mình đã từng là cô bé rất năng động, tích cực và nhiều tham vọng sau tốt nghiệp. Nhưng thú thật, mình cũng là đứa suy nghĩ rất rất nhiều, sống nội tâm và ít chia sẻ với người khác... Điều này khiến mình càng ngày càng rơi vào bế tắc. Overthinking khiến sức khỏe tinh thần và thể chất của mình ngày càng suy giảm, mình càng nghĩ, càng lo sợ, càng bế tắc, càng tuyệt vọng, và càng nhút nhát Và đến từ lúc nào, overthinking đã làm mình mất niềm tin vào định hướng cá nhân và hoàn toàn thấy mờ nhạt trước mắt Những câu chuyện tình cảm của mình cũng trở nên khó khăn và gặp nhiều vấn đề hơn Mình biết, nguyên nhân đến từ bản thân, chính mình, và mình đã đi lòng vòng để cứu vãn bản thân ra khỏi hố sâu đó. Tuy nhiên mình thất bại. Sau video này, 1 thời gian nữa, hy vọng với 1 video nào đó của anh Trí mình sẽ comeback lại với 1 tinh thần khỏe mạnh và tích cực hơn, những mục tiêu rõ ràng hơn và điều cơ bản là mình yêu chính mình hơn... Cảm ơn Anh Trí!","2026-08-07T19:04:36.004336Z","",11144,0.695,False,"","","2026-08-07T19:04:36.004353Z"
11335,"1","tôi bị stress 1 thời gian, nên luôn mang tâm lý tiêu cực, muốn làm việc gì đó nhưng rất sợ người khác bàn tán, sợ bị cô lập như lúc nhỏ. đến giờ đi làm cũng có vị trí trong công ty nhưng tâm lý rụt rè vẫn còn tồn tại.","2026-08-07T19:04:37.632609Z","",11145,0.429,False,"","","2026-08-07T19:04:37.632627Z"
11336,"1","Mình cũng gặp trường hợp tư tượng như bạn này. Và ko phải tự dưng bạn ấy bị tâm lý như vậy đâu. Có lẽ bạn ấy bị tổn thương đứa trẻ bên trong nên khi gặp vấn đề bạn ấy dễ rơi vào rối loạn lo âu hoặc trầm cảm nhẹ. Điều cần làm là chữa lành đứa trẻ bên trong cách triệt để, chứ ko phải vay mượn cảm xúc vui tươi bên ngoài (bên ngoài chỉ là môi trường để có được niềm vui bên trong). Những điều tích cực bạn nhận đc bạn sẽ phản ứng mạnh, tuy nhiên bạn có giữ đc nó lâu ko là do sự cân bằng trong tâm lý của bạn. Mình cũng từng bị gia đình, những ng mình yêu thương nhất làm tổn thương. Mình đã ko yêu bản thân mình, cũng nhiều lần nghĩ đến cái chết nhưng chưa thực hiện. Và hơn 30 năm sống trong sự dằn vặt khổ sở ấy, mình buông và chọn cách yêu thương bản thân, làm những việc mà mình muốn từ nhiều năm trc. Những ng như bạn sẽ đóng góp đc rất nhiều cho đời nếu như bạn sớm giải phóng chính mình khỏi tiêu cực. Chúc bạn sẽ mạnh mẽ và hạnh phúc hơn. Chúc chương trình ngày càng phát triển hơn","2026-08-07T19:04:48.702810Z","",11146,3.842,False,"","","2026-08-07T19:04:48.702828Z"
11337,"1","Căng thẳng quá các thím, có ai bị mất ngủ khó ngủ vô đây nghe ko?","2026-08-07T19:04:51.387843Z","",11147,1.616,False,"","","2026-08-07T19:04:51.387867Z"
11338,"1","Rlla-TC thực chất là hội chứng tâm lý,gây nên hàng trăm triệu chứng khó chịu lên cơ thể.Mình bị từ 2021 hiện khỏi dc hơn 1 năm.Các bạn nên đọc cuốn cuộc hành trình để điều chỉnh tâm lý + thay đổi lối sống,thể dục tắm nắng,sinh hoạt lành mạnh...Hãy kiên nhẫn sẽ có hiệu quả.","2026-08-07T19:04:52.834820Z","",11148,0.447,False,"","","2026-08-07T19:04:52.834838Z"
11339,"1","Tôi đã nghĩ đến cái chết rất nhiều lần vì giá đình 😊","2026-08-07T19:05:01.928157Z","",11149,8.103,False,"","","2026-08-07T19:05:01.928175Z"
11340,"1","Tôi thường lướt mạng để tìm cách tự tử. Với tôi đó là cách giải thoát","2026-08-07T19:05:03.787933Z","",11150,0.512,False,"","","2026-08-07T19:05:03.787952Z"
11341,"1","Tôi cảm thấy 3 cảm xúc mệt mỏi : Cô Đơn,Bế Tắc,Hoảng Sợ. 3 điều tôi thấy biết ơn: tôi còn có gia đình,có tiền, gặp được video này","2026-08-07T19:05:07.425187Z","",11151,2.544,False,"","","2026-08-07T19:05:07.425205Z"
11342,"1","Hồi lớp 3 mình khi nghỉ hè mình chỉ chơi game quài lúc gần hết hè mới thấy áp lực học tập quá mức 😢","2026-08-07T19:05:12.606096Z","",11152,4.004,False,"","","2026-08-07T19:05:12.606115Z"
11343,"1","What a great timing, even had to double check the date twice. Last year and a half been working minimum of 10-12 hours every day, no holidays or vacations, even puting 6-8 hours on Sundays, always in immense stress and pressure for this stupid job where I tried to help a person that replaced me in days when I couldn't physically do it anymore. Being having headaches for weeks almost every day, sweating all the time, even on a social event or with a close friend, always on a state of alert. Been taking medication, on a physcologist and nothing seems to improve even thought I don't work anymore soo I was just exploring online and this is perfect, going to try everything! Burnout isn't weakness, in fact I think it's a sign of war, against yourself","2026-08-07T19:05:14.272259Z","",11153,0.567,False,"","","2026-08-07T19:05:14.272284Z"
11344,"1","thật sự mà nói rất cảm ơn chị vì podcast này, cảm ơn chị rất nhiều. Em là người có một cuộc sống rất nhiều những trăn trở, những khó khăn, những điều tiêu cực ủa vậy, nhưng em luôn có nỗ lực hết mình, cố gắng, nhìn vậy nhưng cũng có rất nhiều số lần chán nản, cho đến em lướt phải chiếc podcast này, nó giống như đánh thức em vậy, nó đã giúp em rất nhiều, nó giống như cứu cuộc đời em lúc tiêu cực vậy, giọng chị thật sự rất truyền cảm. thật sự rất thích podcast này của chị. yêu chị, chúc chị luôn thành công.","2026-08-07T19:05:19.619877Z","",11154,4.131,False,"","","2026-08-07T19:05:19.619896Z"
11345,"1","tôi cô đơn, nhưng tôi cảm thấy ổn với điều đó.","2026-08-07T19:05:22.720419Z","",11155,1.899,False,"","","2026-08-07T19:05:22.720439Z"
11346,"1","Em ko thik nghe nhạc buồn cho lắm vì mỗi lần nghe thì nc mắt lại rơi lại nhớ đến lần CT ấy lòng khi nghe nhạc buồn rất đau khi nhớ lại chuyện cũ","2026-08-07T19:05:29.144196Z","",11156,0.984,False,"","","2026-08-07T19:05:29.144216Z"
11347,"1","Mình cũng đang bị . Mệt mỏi và chán nản vô cùng . Mong tìm ra cách chữa","2026-08-07T19:05:33.525911Z","",11157,3.083,False,"","","2026-08-07T19:05:33.525939Z"
11348,"1","Mình bị mất ngủ ra bệnh viện vinmec time city hà nội uống thuốc bs tân..nhưng có những triệu chứng ú ớ đầu và hay quên ..mệt Bác sĩ tư vấn mình với","2026-08-07T19:05:35.389222Z","",11158,0.616,False,"","","2026-08-07T19:05:35.389239Z"
11349,"1","Cảm ơn thầy, em đang trong tình trạng chán nản và mất động lực sau gần 5 năm đi làm, thay đổi nội bộ rất nhiều. Em sẽ ghi nhớ câu “ hãy làm thật tốt trước khi nghỉ việc”","2026-08-07T19:05:36.955713Z","",11159,0.448,False,"","","2026-08-07T19:05:36.955741Z"
11350,"1","Mong nhận được sự giúp đỡ. Hiện tại tôi đang yêu 1 cô gái bị trầm cảm. Bệnh trầm cảm của cô ý có tính chất duy truyền. Mong bác sỹ cho hỏi có phương pháp gì để ngăn yếu tố duy truyền này sang thế hệ sau không ?","2026-08-07T19:05:43.344225Z","",11160,5.086,False,"","","2026-08-07T19:05:43.344243Z"
11351,"1","Nhìn suốt 20 giây tôi bị chảy nước mắt rồi","2026-08-07T19:05:47.851465Z","",11161,3.354,False,"","","2026-08-07T19:05:47.851494Z"
11352,"1","Anh ko đọc đc vợ báo tăng ca mà công ty đóng cửa hạnh phúc thì it đầu anh suy nghĩ gen tức thì nhiều đau đầu lắm anh ơi tôi cũng ko thua gì anh số mình ❤","2026-08-07T19:05:49.663474Z","",11162,0.567,False,"","","2026-08-07T19:05:49.663493Z"
11353,"1","Mình lo âu nhiều và đã mắc hội chứng Rối Loạn Lo Âu. Bệnh lý vô hình nhưng cũng vô cùng đáng sợ triệu chứng đúng như bác sĩ nói. Mình đọc và tìm hiểu khá nhiều, rồi mình tìm đc cuốn sách Cuộc Hành Trình của Đoàn Thị Lâm đã giúp mình hiểu thêm rất nhiều và tự chữa lành","2026-08-07T19:05:51.395037Z","",11163,0.4,False,"","","2026-08-07T19:05:51.395065Z"
