row_id,text
s8-0631,Ban song trong nhung lua 'suong qua roi 'vay ma ban than van do loi cho bo chong Ket qua viec gi xay ra dau ket qua tot hay xau cung deu do 2 nguoi truong thanh lam ra Dung than van nua ban oi
s8-0632,Chiên 1 trứng đổ nửa chai dầu
s8-0633,Anh ơi chs game là niềm vui của em mà bố mẹ cấm thì sao v ak😞😞
s8-0634,"""Trên đời này không có thiên tài, chỉ có những người nỗ lực đến mức mà những kẻ khác phải gọi họ là thiên tài"""
s8-0635,Cái khác giữa người giỏi và người giỏi ảo đó là họ tư duy tri thức khác nhau chứ học ko thì làm đc j đâu khó
s8-0636,"""Đi tìm mình"" là khá cụ thể. ""Đi"" là một động từ mô tả một người chuyển động, từ ở một điểm khởi đầu và tiến đi tới một điểm đích. Trên con đường đó mình sẽ có những gặp gỡ bất ngờ và mình sẽ cần có kĩ năng quan sát và kĩ năng gì nhớ. Mình thấy được đến đâu là mình đang bắt đầu chớm tìm ra mình là ai rồi đó! Con đường đi tìm mình nó khá dài tuỳ theo mức kỹ năng quan sát của mình sẵn có. Có người sẽ muốn nâng kỹ năng đó để cải thiện tốc độ tìm thấy mình nhanh chóng hơn, chi tiết hơn và sâu sắc hơn; đó là một đặc điểm của một mẫu người thích tiếng bộ nhanh chóng và vượt mức bình thường. Cũng có người sẽ không có hứng thú muốn nâng kỹ năng quan sát và họ an phận với cái tốc độ khám phá chính mình đó... Thoải mái, vì không ai như ai và đó là một đặc điểm mà cuộc đời cho phép mình tự đó làm như vậy. Trí ghi nhớ sẽ cho phép mình luôn luôn biết mình đã khám phá ra mình tới đâu rồi để mình có thể quyết định chọn đi tiếp như ý nguyện tuỳ hứng."
s8-0637,Ong nay noi chuyen tao lao qua …!
s8-0638,vid này đã thực sự giúp e vượt qua burn out nghiêm trọng
s8-0639,"Sao đặt nặng chử tình chi vậy chị em . Có cũng đc kh có cũng đc cần tiền kh cần tình . Ở 1 mình niệm nam mô a di đà phật , thân mình còn chết huống chi giử chồng . Mình có giá của mình đi ."
s8-0640,Năm đó N của
s8-0641,25/2/2024 còn ai nghe k ạ thoáng cái gần 30t rồi vẫn còn nge đi nghe lại😅
s8-0642,chơi nhạc rock đi là tự động cầm đàn :))))))
s8-0643,Hôm nay em sẽ bắt đầu quan sát nhiều hơn để tìm sự mới mẻ
s8-0644,Có ai đang xem không
s8-0645,không tìm thấy nút haha ở đâu
s8-0646,"Có j mà phải phản ánh, ở xóm đó ai lm tổ dân phố họ nằm trong ban giám sát nhân dân. Họ nói k cho lm và lm như vậy k đúng kiến nghị lên thì đơn vị thị công có cho thêm tiền nó k giám lm như vậy"
s8-0647,2026 ai còn nghe ko😊
s8-0648,giờ còn ai nghe bài này không ạ
s8-0649,Mình cũng muốn hỏi về cách bạn tìm kiếm các nguồn tài liệu nghiên cứu khoa học ạ
s8-0650,Ai thích anh châu khai Phong thì điêm danh cái lào
s8-0651,"Giờ rất nhiều conten bẩn, Chúng nó ko hiểu vì vài lượt xem mà có thể ảnh hưởng đến cả 1 thế hệ sau này. Những thằng này lên tốt nhất cứ cho chúng nó vào kho."
s8-0652,Mà nhấm mắt lại rồi đọc được nhỉ 😅
s8-0653,"Người nào hát nhạc Truc Phuong, trước sau gì cũng noi tiếng và thành công trên đường nghệ thuật.."
s8-0654,"Thanks a vì clip này, e đã từng cảm giác rằng công việc hiện tại là do năm đó mình vừa ra trg, mình cần việc nên làm đại và e rất chán khi đi làm nhưng dần dần e nhận ra đc công việc này đã nuôi e ntn, đã giúp e quen biết thêm nhiều ng ntn, đã tập cho e thói quen trc khi nói hay gửi email phải đọc đi đọc lại, nghĩ đi nghĩ lại ra sao...e cảm thấy nó chọn e là có lý do của nó. Nhiều người nói 28t như e ng ta đã start up rồi còn e thì sao chưa làm, e vẫn chỉ cười r nói lại là bgio chưa phải lúc e làm đc như vậy, mỗi ng sẽ có khoảng thời gian thành công riêng chỉ là sớm hay muộn thôi, nhưng sớm hay muộn thì nó sẽ đến miễn là e ko bỏ nó là đc"
s8-0655,Mục tiêu lớn nhất của mình là đỗ đại học
s8-0656,Gặp nhà chồng như thế này nen bo đừng nhẫn nhịn 😢 quá tàn nhẫn gặp quả báo thôi
s8-0657,Ai đó đã nợ tôi một lễ đường
s8-0658,"Mà bố mẹ, ông bà không hiểu tôi, đừng có thích tự nói gì thì nói, làm gì thì làm. Họ không biết gì về tôi cả ! Làm ơn đừng phán xét tôi nữa !"
s8-0659,Hồi đó ngày nào cũng cày trên ITV
s8-0660,Kyo yor chứ ai
s8-0661,"Bài này là sự kết thúc của một cuộc tình 2 năm trước , nhớ quá , nhớ cái đêm ngồi lủi thủi với bài nhạc này😢"
s8-0662,E chưa bao giờ hiểu được a yêu e cần e như thế nào...với a e là tất cả😥😥với e a chẳng là gì💔💔💔
s8-0663,Nói người ta lừa hay già mà hám trai
s8-0664,chẳng ông linh mục nào làm phép lạ ông diệp long ko làm phếp lạ mà chuyển lời cầu xin với chúa chỉ có chúa mới có quyền( chúa quyền năng phép màu) phép lạ là do chúa cho mới được...
s8-0665,Tất cả ca khúc của chi cư như la dành riêng cho em. Đang thất tinh nghe khóc luôn
s8-0666,2024 có ai lâu lâu lại vào nghe không
s8-0667,"Để có kinh nghiệm đối ứng thì phải có trải nghiệm, để có trả nghiệm chắc cũng phải mong cầu. Nó lại ngược với bớt mong cầu"
s8-0668,"Anh Dũng nói đúng , tại sao phải chạy theo mấy cái “rực rỡ” đó,nhiều người người ta chỉ cần cuộc sống của họ ổn là đã mừng lắm rồi."
s8-0669,Đcu lừa à?
s8-0670,"Sao samurice rời phê game,game on và vô lý,my bé đâu rồi các ông"
s8-0671,Cho dù giấy tờ hợp pháp nhưng chính là lừa đảo người cao tuổi là vi phạm pháp luật quy tội hình sự cần cơ quan pháp luật truy tố hình y
s8-0672,biết bài này hơi muộn
s8-0673,"Nhìn là biết hàng giả rồi, làm gì có xương người nguyên bộ như vậy tồn tại được"
s8-0674,25/3/2026 ai còn nghe
s8-0675,Cô vào rồi mà cũng Tom và Jerry Mà còn không chú ý dẫu vậy sao
s8-0676,hết lòng vì một người nhưng mình không là j trong mắt họ
s8-0677,"Chiên da bảo lắc xe trước khi nổ máy xe, người dân làm theo, mắc mớ gì mời lên làm việc.Cái này quá đáng, ngưòi dân phải biết phản biện, không có gì phải sợ CA.Nó là đầy tớ nhân dân,ăn lương của dân.Bớt sợ đi bà con."
s8-0678,"Bài hát ""Một mình"" là một tác phẩm đầy cảm xúc, kết hợp tuyệt vời giữa giọng hát mộng mị, sâu lắng của Bùi Lan Hương và tài viết lời đầy tinh tế của Bùi Công Nam. Ca từ được trau chuốt, nhẹ nhàng mà thấm đẫm nỗi cô đơn, như lời độc thoại của một người lạc lõng giữa những kỷ niệm cũ. Giai điệu chậm rãi, không quá phô trương nhưng lại khiến người nghe rung động từ những nốt đầu tiên. Đây không chỉ là một bài hát, mà là một mảnh cảm xúc rất thật – nơi người ta tìm thấy mình trong những phút yếu lòng nhất. Một lần nữa, Bùi Công Nam đã chứng minh anh là một trong những nhạc sĩ viết về nỗi cô đơn hay nhất hiện nay."
s8-0679,Không lên đổ dầu vào lửa cố gắng tu Đời còn dài tương lai còn rộng Sống trên đời để làm người ai có được cuộc sống tự do nhất là người hạnh phúc nhất
s8-0680,"Tội lỗi là do bà mẹ làm khổ con trai và còn dâu.tôi nghĩ ko trách con đâu.. vì nó yêu ck quá..bà khinh thường con đâu.hành hạ con đâu. Ham con đâu giàu về n9s xem thuòng bà ngày,hương nghèo biết chịu khó ,biết nhường nhị bà .thậm chí là còn chịu nhục..khổ thì chịu,nhưng nhục thì ko..quả báo của bà đâu ko.ngấm ko.thương Tuấn và hương,,đây là ba8f hoch cho những bà mẹ ck nào con coi thường con đâu thì hãy xem gương này nhé"
s8-0681,"Sao ở ngoài vui vẻ nhây gì đâu mà vô mood bài suy là suy cùng suy cực, người gì đâu mà lạ dị Anh Tú ơi"
s8-0682,chỉ là nhạc kpop thoi mà =)))
s8-0683,".......!!!. ai cũng đã từng như vây,,,!!!"
s8-0684,hoi tht nay hoi xua thi van chi bnhieu diem?
s8-0685,Tôi cũng sẽ cố gắng để vào lớp 10 dù tiếng anh tôi yếu nhưng tôi sẽ cố gắng
s8-0686,"Nghe tùng dương hát 1 mình thì thấy bth chả có gì đặc sắc! Nhưng khi so kè, song ca cùng 1 ca sĩ khác, thì lại thấy khác biệt hoàn toàn! Chắc tại tai người bth như tôi ko biết cảm nhạc, ai có chung suy nghĩ ko?"
s8-0687,Hóng ra beat karaoke coevr mà không thấy
s8-0688,"nghe nhạc của họ ,nghe giọng của họ chứ không phải nghe ngóng về đời tư của họ."
s8-0689,Cái kết quá đau lòng đừng viết chuyện đau lòng vậy
s8-0690,"Sao chuyện nào cũng giống nhau : con dâu làm nhiều tiền , còn mẹ chồng thì tai quái"
s8-0691,"Cái j là của mình thì sẽ là của mình, còn ko thì hãy để nó ra đi trong yên bình. Thế giới ko hề khép lại mà chỉ lật sang trang mới cho chúng ta mà thôi."
s8-0692,Bài test mà bác nói kiếm ở đâu vậy admin ơi
s8-0693,Rớt nước mắt 4:39
s8-0694,Còn ai nghe lại ko.
s8-0695,"Chuyện vớ vẩn lúc.đầu bảo là của ông vượng sau lại là con của Hùng"" chồng"""
s8-0696,Loại người này có tài mà không có đức cũng vô dụng nha a Di Đà Phật ❤
s8-0697,Moi người đừng tin những gì quảng cáo toàn là lừa người cái gì cũng uống nói bất chấp rồi người binh chết hay mất tiền cũng ko sao!
s8-0698,Oh.. thật ra tôi không có bạn bè nào ngoài chính tôi bạn à
s8-0699,cái gì vậy
s8-0700,Cx đã gần một năm rùi chúng ta ctay nhau sau ctay mk đã làm rất nhìu điều điên rồ để rồi khi năm hc mới đến mk đã k dám nhìn mặt cậu nx mk sợ hãi nhìu cái mk vẫn còn vương vấn cậu nhưng h đã nguôi đi nhìu phần r bây giờ mk cảm thấy bn mà mk vs mối quan hệ bb bth này thật tuyệt nhưng khi nghe một vài ng hỏi sao mk k mở lời lại liệu có quay lại k nhưng mk không có ý định đó bởi mk bt mối quan hệ hiện tại đã quá đủ rồi
s8-0701,Tks. Nhưng mà ông ad cũng từng bị rồi đúng không ?
s8-0702,rồi cuối cùng là chỉ chưa?
s8-0703,Giống hình phạt thời xưa
s8-0704,Em đã bất tất cả cho anh rồi nhe😂😂😂😂😂cái
s8-0705,E cần a giúp a giang ơi...e dag bệnh mún l.lac với a thì phải làm sao
s8-0706,"NM nhu la mot diva Vietnam ở nuoc ngoai, rat đung nghia! Tu truoc den nay khi noi den chu diva o ben nay, ngươi ta khong phan ung vi không muốn noi gi…..cho den khi NM xuat hien!"
s8-0707,Thật sự quá bất công. Cha mẹ dầm mưa chờ con cái. Vậy còn con đực không ai chờ
s8-0708,"Chắc chỉ là một phần nhỏ, mang tên"" cuốn vương"" =)))"
s8-0709,Trẻ con nó biết gì đâu❌ Có dạy đâu mà nó biết✅
s8-0710,"nếu là tôi là đx em trai thì tôi lơ luôn khỏi ôm ,bố mẹ gì đâu mà thiên vị"
s8-0711,Trông chờ ck mới của HC từ sáng đến giờ ko uổng công đợi chờ
s8-0712,tại sao lại yêu đùa thì thắng yêu thật thì thua🥺
s8-0713,đợi 26tiếng nữa là phát roii')) ad chơi lớn quá mà có điều chờ muốn mỏi luonn 🥲
s8-0714,"Tất cả cũng vì cuộc sống mưu sinh thôi , làm gì cũng phải có thu nhập thôi. Video ko có quảng cáo thì chả ai làm vi deo cho mọi người xem cả, cũng như câu '' có thực mới vực được đạo ''"
s8-0715,Sqo gần đây cái zụ này nổi zợ
s8-0716,Những cánh tay của 9x đâu rồi
s8-0717,"Vài năm truớc , tôi có 1 chiếc điện thoại ,chỉ có thể lưu đuợc 200 tin nhắn bên trong là biết bao nhiêu hồi ức khó quên.mỗi lần đầy 200 tin đều phãi suy nghĩ lại rớt nhiều lần xem phãi bỏ đi cái nào . lúc đó chỉ muốn có 1 chiếc điện thoại có thể chứa đuợc 500 tin.. bây giờ tôi muốn có 1 chiếc điện thoại với bộ nhớ siêu lớn..NHƯNG KHÔNG TÌM ĐUỢC ..nguời có thể cùng tôi gửi 200 tin nhắn đó nửa !"
s8-0718,Ông này không biết nói thế nào để mà bình luận về phẩm chất của ông này quá hâm
s8-0719,Mong sớm tất cả mọi người cũng như mình vượt qua mọi khó khăn và nỗi đau đang phải chịu đựng
s8-0720,"Hát khiếp thiệt, mà cười xỉu á."
s8-0721,"Tiền mà gửi mẹ chồng.??,"
s8-0722,L nhìn cái bản mặt thằng nhỏ kìa
s8-0723,"3:30 Để có hạnh phúc thì bạn phải có sự giàu có (tiền bạc, điều tạo cho ta niềm vui là sk, thời gian...)"
s8-0724,"Nói thôi ô ah, thương cho roi cho vọt, dậy theo ô chúng nó ko có tình cảm đâu"
s8-0725,không biết ái không gặp nứt
s8-0726,14/11 ai còn nghe k ạ.điểm danh cái
s8-0727,22 năm tôi vẫn còn nhớ một cuộc tình ngang trái
s8-0728,Chúng tôi mạng tuổi trẻ mạng sống của mình đi bao về tổ quốc trước giặc trung quốc xâm lược Việt Nam! Nam 79 tại mất trận lang son với 4 năm tu 80 toi 84 được 62 gom 1 báo hiểm ý tế và 4100 ngàn lính năm 2014 không được cộng nhận người có công bởi không chết không bị thương và cũng không là bệnh binh nên không được cộng nhận người có công mà chúng tôi chỉ là những kẻ ( không có công ) khí báo về tổ quốc Việt Nam! Thật vô lý thật bất công thật không cộng bằng nhe
s8-0729,❤ nổi đau được chửa lành .giông tố sẽ qua đi ❤ biêt ơn cô Lanh
s8-0730,Tôi chỉ muốn có ai chơi với tôi vì ko ai chơi với tôi ngta thì được chơi còn tôi thì chơi một mình
s8-0731,cái thuốc đó k đắng thì cho bé uống trực tiếp luôn đi chớ có cần phải giả uống trà sữa k :)?
s8-0732,Quý Thiếu vì một người phụ một người..... Thật không xứng đáng có được hạnh phúc 😢
s8-0733,Cuộc đời đáng tiếc khi chưa đủ năng lực... lại gặp được người mình muốn chăm sóc cả đời!!!!
s8-0734,"Đúng là đời lên xe, xuống chó chỉ như cái chớp mắt. Cho nên khi ở đỉnh cao của giàu sang, địa vị cũng hãy sống tử tế, nhân văn để khi gặp khó khăn còn có người quan tâm, giúp đỡ. Khổ thân câu kết Hào đã nghèo, giờ một ình phải cáng đáng một ông cha vợ đột quỵ, 1 đứa con bại não, không biết cậu ta phải xoay xở sao đây , giờ lại gánh món nợ 5 tỷ của ông bố vợ tàn phế. Không biết cậu ấy sẽ sống sao đây với gánh nặng này? Thương cậu Hào này thật, một con người sống rất tử tế, có tâm.Nếu người khác, họ mặc kệ ông bố vợ ngang ngược này. Đến khi ông ta thấy được cơ thể con rể đã vì mình mà tàn tạ làm việc kiếm tièn nuôi ông và trả nợ thay cho ông , ông có hối hận cũng muộn quá rồi,"
s8-0735,Bt về tầm quan trọng về sức khỏe tinh thần mà cải thiện đc hay k là chuyện khác😂😢
s8-0736,bad ass 1968 dodge charger
s8-0737,"tớ k xứng với hi sinh của bố mẹ tớ. bố mẹ đã tự hào biết bao khi tớ đỗ đhoc, vậy mà mình chểnh mảng học hành, tạch môn, điểm thấp,.. chỉ tớ biết mình đã tụt dốc như nào. Tớ đang cố gắng để cải thiện và khắc phục những gì mình gây ra, chỉ hận bản thân đã chẳng cố gắng hết sức mình, đã ham chơi mà phụ lòng bố mẹ, tớ chẳng biết tương lai mình sẽ đi về đâu, nhưng mong một ngày nào đó tớ sẽ lại khiến bố mẹ tự hào và thấy sự hi sinh của mình xứng đáng. Cố lên nào!"
s8-0738,Em học được học sinh xuất sắc nhưng... vẫn bị phân chia với em họ😊☺
s8-0739,Tuần sau thi môn phụ r tr =(
s8-0740,"Dùng hành động, ý chí để tạo sản phảm làm thuyết phục người nghe và để đập vô mặt mấy thằng nhóc anti, nice"
s8-0741,Ai bảo là Hòa bình rồi..vẫn còn chiến tranh đấy chứ..😮😮😮
s8-0742,Tui chỉ để ý chị áo đen phía sau😂
s8-0743,Tôi thì cái thứ ba là tôi phải ấy lực mạnh hơn chút tôi mới cảm nhận được
s8-0744,"Đã 1 năm rồi từ khi lần đầu nghe , mới đầu không hay nhưng qua vài ngày nó càng thấm dần , đôi khi nó là liều thuốc tinh thần giúp bản thân thêm vững mạnh"
s8-0745,Thêm roi😂😂
s8-0746,Mỗi lần nghe bài này xong bị suy quá lại xem phỏng vấn Anh Tú Bùi Công Nam :))) nghe Tú nói tiếng Hàn cười sảng luôn :))))
s8-0747,"Nó làm bên nước ngoài bao nhiêu tiền đều gửi giữ giúp vì tin người nhà, vậy mà khi về thì không trả tiền còn thách thức...."
s8-0748,7 năm rồi mới nghe lại bài nhạc
s8-0749,Vẽ cái này chỉ có Què tay lun😂😂
s8-0750,"Đâu nhất thiết phải xử 1 trong 2 đâu, xử cả 2 cũng đc mà😂😂😂"
s8-0751,Awesome control man lol
s8-0752,Và sau đó hai cậu này yêu nhau?:)
s8-0753,Chị tú tài vụ việc đang làm gì khi bị mất nước do chủ đầu sẽ được phát hiện ra rồi kìa anh ấy y học cổ đại đã được phát hành trái phiếu của công dân có 🙂‍↕️ có thể làm cho người dùng không ý là không có ản xuất xứ Việt nam đã có
s8-0754,Nghe mải nghe mãi rồi. Chỉ là ko biết khi nào thì hết thời. 5/1/2019
s8-0755,"Quay 3 lần , 2 lần đầu chắc 1 với 2 ;))"
s8-0756,Xem clip cười chết được nhưng sau khi hết phim lòng sao nặng trũi...
s8-0757,Cho cô hỏi melatonin mua ở đâu
s8-0758,Mà xếp thứ 24 của lớp
s8-0759,"Tôi bị ù tai 1 bên tôi chữa hết thuốc tây, thuốc ta, tất cả các bệnh viện từ cơ sở đến TW đều vô dụng có ai có bí quyết gì chữa khỏi ù tai hãy cho tôi biết xin hậu tạ......"
s8-0760,"Theo mình, có nhiều phương diện để đánh giá một cuộc đời đáng sống. Với mình, mình vạch ra một vài tiêu chí thế này: - Học - gặp đúng thầy, đúng bạn, đúng sách - Làm - gặp đúng sếp, làm đúng năng lực - Yêu - gặp đúng người, đúng thời điểm Không tập trung quá nhiều vào vật chất, tiền bạc Vun bồi những điều có ích và buông xả hết những điều tiêu cực."
s8-0761,Sổ bạn viết gọi là sổ gì vậy ạaa
s8-0762,"Vẫn còn y em nhưng a đành phải nói lời chia tay , bởi vì a k còn là người quan trọng với e nữa ,😰😞😞😞"
s8-0763,mình cũng ở nhà lợp lá cho đến khi trộm vào nhà và chính quyền thương cho cất lại :))))
s8-0764,02/12/2018 ai còn nghe không ?
s8-0765,Tôi muốn hiểu và chữa bệnh
s8-0766,Bả sịt keo cứng ngắc luôn mà😂
s8-0767,rhymastic rap nghe não lòng quá =)))
s8-0768,2021 gần 2022 rồi mà tôi vẫn con nghe bài này 🤫😌😔
s8-0769,Con xin Phật cho con buông bỏ những lời lò âu quà con
s8-0770,Giống như mình ngay lúc này quá 😭😭😭😭
s8-0771,"Tham lam, nham hiểm mà cái kết lại có hậu thế."
s8-0772,"tui nói thật tâm nha , đó dù sao cũng chỉ là 1 phim , nhưng tại sao mọi người lại khóc 😅 , ( tui sẽ không đụng chạm đến những người có hoàng cảnh đặc biệt hoặc những người không có hoàng cảnh kể trên ) vậy tại sao bà của mọi người bình thương đau nhức , bth vì mọi người đến nhà chơi mà vào bếp rồi bị thương hoặc cái gì đó trong mọi người thì mấy người lại hỏi thăm thật lòng hay chỉ vì trách nhiệm rồi hỏi qua loa giống như "" bà bị sao vậy , bà có sao không hay bà có cần con lấy băng cá nhân không "" rồi khi bà nói không cần cái lại quay đi . Rồi tới lúc tết hoặc nghĩ lễ thì sao mọi người có dời lại công việc hoặc những buổi đi chơi ,gặp mặt để trở về với gia đình và người bà người ông của mình không hay mọi người bận hết việc này đến việc khác . Ở đây tui không có ý trách mốc hay nói mọi người vô tâm mà tui chỉ muốn nói là tại sao lại khóc chỉ vì vài bộ phim không có thật mà có mấy ai khóc vì nỗi đau mà ông bà mình phải chịu đừng , tui nói nghe nè người già hay đau xương khớp lắm đó nhưng đã có ai bật khóc vì những nỗi đau mà họ phải chịu không , chừa nước mắt để khóc cho những người mà mình yêu thương hoặc những chuyện có thật đi và (đây là sự thật mà tui thấy rất nhiều trong đời sống hằng ngày mà tui đã thấy rất nhiều lần ) ."
s8-0773,"Cho hỏi là mấy người này có thể thường ngày như vậy, nhưng có phóng viên tới nhà sao họ vẫn có thể hành động như thường đc vậy"
s8-0774,Cái học đúng là mệt thật nhưng cố gắng học mới thành tài được cố lên
s8-0775,8/1/2026 vẫn còn nghe. thời gian trôi nhanh quá
s8-0776,máy hỏng cường lực chưa hỏng 🐧
s8-0777,"Địa phương tôi có trường hợp thời gian trước năm 1975 không tham gia quân đội,QNQP hoặc DQTV chỉ là giáo viên.Những năm đó toàn dân đều giúp đỡ bộ đội xây dựng đắp ụ tên lửa,đào hầm trận địa pháo.Thỉnh thoảng chủ nhật mới có một buổi giúp bộ đội.Vậy mà họ không biết bằng cách nào vẫn được đứng trong hàng ngũ CCBVN !"
s8-0778,Công nhận là sướng thiệt đó nhưng sợ không tiếp thu đủ kiến thức😂😂😂
s8-0779,Tôi cũng hay nghĩ về những việc như số 1 nhưng giờ đã bình thường rồi❤❤❤
s8-0780,ai còn nghe bài hát này không 😊
s8-0781,Có vẻ đạt đã giác ngộ 😂
s8-0782,"Tăng dopamine cơ sở lành mạnh : 1 . Giấc ngủ ngon 2 . Tiếp xúc ánh sáng mặt trời vào buổi sáng 10-20' tùy vào tình trạng mây 3. Tắm nước lạnh 4. Vận động ( workout , chạy bộ , ... ) 5 . Thực hành non sleep deep rest 6 . Tránh đèn sáng từ10 pm - 4 am ( nếu phải xem thì để mờ ) 7 . Coffe 8 . Dinh dưỡng . Tyrosine ( có trong thịt đỏ , hạt , phô mai cứng lên men ) 9 . Tận hưởng tình dục điều độ 10 . Kết hợp tất cả lại và sống điều độ để tận hưởng cuộc sống P/s : với bản thân mình thì việc kết hợp giữa luyện tập ( vận động mạnh như workout , chạy bộ , đạp xe ) kết hợp nghỉ ngơi hợp lý ( có nghĩa là tuần chỉ tập 3-4 ngày ) sẽ khiến bản thân luôn duy trì được lượng dopamine cần thiết để mình nỗ lực liên tục ( trừ những trường hợp bất khả kháng như chuyển nhà , thay đổi công việc , người thân qua đời , ... thì sẽ cần nhiều thời gian để hồi phục hơn tùy vào mức độ thiệt hại mà bản thân mỗi người gặp phải )"
s8-0783,Được là chính mình
s8-0784,"Giabảo,thật ngốc nghếch, 😂😂😂"
s8-0785,những thằng từng thách đấu bi a tiền với tao đâu nhỉ
s8-0786,Nhưng e ko biết tấu hài
s8-0787,"Làm em nhớ hồi thi tốt nghiệp 12 năm rồi môn địa lý em ít đi ôn xong cô bộ môn cổ ghét em và khi học trò ""cưng"" cổ làm sai thì cô nói ""tại sao em lại sai như vậy phải chi bạn tươi làm sai rớt tốt nghiệp thì cô còn chấp nhận"" :))) xong sau đấy điểm thi địa em7.0 đỗ tốt nghiệp còn trò ""cưng"" của cổ tạch tốt nghiệp vì bị điểm thấp môn khác :))) ! Em xin chia sẽ với chị và mọi người."
s8-0788,Tập 21 là hai người sẽ bị 💀☠️
s8-0789,"Bớt mong cầu , bớt tránh né ,có kinh nghiệm đối ứng và trí tuệ - tự tin và có sức chịu đựng - hài lòng vs những thứ mình đang có"
s8-0790,nghe rap việt xong quay lại phút chốc đã 2 năm
s8-0791,19/08/2025 Ai còn nhớ không ?
s8-0792,Ngày xưa nghe suốt nài này
s8-0793,Đây là chuyện đêm khuya chứ nghe nó thế nào
s8-0794,Bố mẹ chả ai hiểu cả thế giới này thật bất công lúc nào cx chỉ điểm số . DÙ TÔI CỐ GẮNG NHƯ NÀO TRONG MẮT HỌ LÀ
s8-0795,Nghe lời Phật thấy lòng nhẹ nhõm. Cuộc sống mỗi ngày thấy an nhiên
s8-0796,13/12/2025 gần tết r còn ai xem:(((
s8-0797,Thề chứ trc nghe bai nay 2 tuân liền k nghe 1 bai nao khác ma chưa ngánThề chứ trc nghe bai nay 2 tuân liền k nghe 1 bai nao khác ma chưa ngán :((
s8-0798,Làm như nó 0 phải ng Quê🤡
s8-0799,nghe chỉ bt tự nhủ và thật nực cười cho chính bản thân mình :))
s8-0800,Chưa ăn thua
s8-0801,"Con mình 15 tuổi,,nhưng may mắn con mình luôn coi mình như 1 người bạn,, các bạn không may mắn hãy cố lên vì bố mẹ có chửi bới hay đánh đập các con,, cũng chỉ mong các con có tương lai tốt đẹp,, chỉ là bậc làm cha làm mẹ không biết cách thể hiện hoặc thể hiện tình thương yêu với các con sai cách,, không biết thể hiện kiểu tình cảm đối với lứa tuổi dậy thì,,, các con hãy lạc quan lên,, đừng nghĩ dại nhé,, không người thiệt nhất chính là bản thân các con và cuối cùng là nỗi đau xé lòng của cha mẹ,, các con cố lên sẽ qua được cảm xúc của tuổi dậy thì mau thôi"
s8-0802,Có hết như trên ^^
s8-0803,Kể ba lăng nhăng
s8-0804,"Nội dung gì kệch cỡm, xiên vẹo, phi logic vcl, truyện nhảm v cũng viết ra được"
s8-0805,y hệt nghịch cảnh của tui
s8-0806,Các em có thể làm được những thành viên cảm có thể là do sự thay thế chỗ có thể được đi học
s8-0807,Còn ai nghe k ạ
s8-0808,"Người yêu mình cũng sắp đi Nhật đúng lúc mình nghe đc bài nhạc này, mình quen người yêu cũng đc 2 năm mấy rồi mình không nghĩ sẽ quen một người lâu như vậy vì mình không biết cách yêu lúc mới bắt đầu quen mình hay cáu gắt hay xù lông vs ah lời ct nói cũng rất nhiều nhưng điều mình cảm thấy an toàn đó là ko bao giờ ah chấp nhận lời ct đó cả. Tới một năm gần đây mình bắt đầu thay đổi hc cách nhẫn nhịn, thấu hiểu và yêu thương anh nhiều hơn dù ah cũng hay cọc dí mình, ah ko bt nói lời ngon ngọt như người ta nhưng mình biết ơn vì ah đã luôn yêu thương mình bỏ qua tất cả lỗi lầm của mình lần đâu tiên mình cảm nhận đc một người con trai thw mình nhiều như vậy. Và mình mong cho mn đều đc hạnh phúc và yêu thương nhé dù có khó khăn j cũng hãy cố gắng vượt qua nhé"
s8-0809,sao càng ngày gãy càng ra vdeo ít thời gian v ạ trc hơn 25-30p mà bh có mười mấy phút
s8-0810,Cũng là lời động viên thôi. Nhiều lỗi đau khổ mà kẻ khác gây ra cho mình
s8-0811,Con bà không thương bà đâu bảo sao con dâu con rễ có thương bà
s8-0812,Tạm biệt nỗi lo: 1. Bớt mong cầu và tránh né 2. Có kinh nghiệm đối ứng và có trí tuệ 3. Tự tin và có sức chịu đựng 4. Hài lòng với hiện tại
s8-0813,Haizz bị hết rồi 😞
s8-0814,Cô không nghe thì thôi 😠😡🤬
s8-0815,hamas mà ở Triều Tiên thì chấp 100 isarel cũng phải chịu thua
s8-0816,cái này ko biết có trên shopee ko ta
s8-0817,Chắc ko ai xem lại đâu ha
s8-0818,Ủa nhìn ảnh vd e tưởng bà ca sĩ nào review đồ ăn chứ
s8-0819,"Mình nghe bài này rất lâu rồi bây giờ mới tìm lại được, bầu trời kí ức ùa về"
s8-0820,Con rất thích những bài hát tâm trạng này
s8-0821,"A ơi vậy mình nên trả lời sếp ntnao cho khéo ạ? Nếu mình nói kiểu như dạ e đang bận vc này chút lát e rep a đc k ạ bah blah, sếp sẽ cáu và cho là do e đang k tôn trọng cv a giao,....còn nếu mình trả lời như video thì sếp lại mong ngóng,....k biết làm sao ạ"
s8-0822,"Y như mấy đứa bạn thân của tui, tối ngày tui thất tình là cả lớp rủ nhau hát hay như vậy đó"
