review_bucket,comment_text,source_weak_label,source_confidence,source_depression_score,phobert_label,probability,prob_normal,prob_depression,need_review,suggested_label,final_label,reviewer_note,row_id
model_uncertain,"Tôi thi chỉ đc 9,5 thôi cũng bị chửi miển rôi đc 10 thôi tôi cũng không có thưởng🙂😞",uncertain,low,0,depression,0.6608657240867615,0.3391343,0.6608657,True,depression,,,r5-1202
model_uncertain,"Tôi đã vừa ct , tôi cảm thấy tuyệt vọng , hi vọng sau này nhìn lại sẽ cảm thấy ổn hơn",depression_auto,medium,5,normal,0.6609545052051544,0.6609545,0.3390455,True,normal,,,r5-1203
model_uncertain,nhưng tôi mất cả 5 năm để buồn,uncertain,low,0,normal,0.6610960066318512,0.661096,0.338904,True,normal,,,r5-1204
model_uncertain,"E nghĩ thế này mình có cái nhìn tích cực về sự thay đổi ở tương lai nhưng cx sẵn sàng tâm thế nếu tương lai k như mong đợi để mình ko bỡ ngỡ,đau khổ khi đón nhận cả hai mặt tích cực và tiêu cực",uncertain,low,0,normal,0.6611986458301544,0.66119865,0.33880135,True,normal,,,r5-1205
model_uncertain,Áp lực học tập tập 10 đi,depression_auto,medium,6,normal,0.661287248134613,0.66128725,0.33871275,True,normal,,,r5-1206
model_uncertain,"Bài này gắn liền với 1 mối tình của mình vào năm 2019. Hồi ấy mình nghe bài này và khóc rất nhiều. Thật sự qua rất lâu rồi, mình cũng dần không nhớ đến nữa nhưng chỉ bất chợt nghe thôi nước mắt mình cũng tự rơi một cách vô thức. Nhiều lúc mình sợ bài này 😢",uncertain,low,0,normal,0.6613155603408813,0.66131556,0.33868444,True,normal,,,r5-1207
model_uncertain,"mình nghĩ mình cô đơn vì mình trốn tránh và đẩy mọi người đi. khi mình cô lập trong phòng mấy ngày, 2 đứa bạn mình đã đến vực mình dậy. mình rất biết ơn những người đã cho mình bước vào đời họ, quan tâm mình chút một, đó là lí do mình vẫn còn trụ lại trên thế giới này. nhưng mình cũng không muốn lây những muộn phiền trong đầu mình cho mn, nên mình cứ giữ trong lòng rồi im lặng..",uncertain,low,3,depression,0.6614958643913269,0.33850413999999995,0.66149586,True,depression,,,r5-1208
model_uncertain,"Thật sự e đang có một công việc ổn định, cũng là đi làm nhưng không có nền tảng tài chính. Em vẫn luôn hướng mình đến tự do nhưng lại đang tự trói buộc mình trong 1 thế giới trây ỳ, đùn đẩy dù chỉ là công việc nhỏ nhất. Thật sự e đã nhiều lần tự hỏi mình rằng đã sẵn sàng để rời bỏ nơi này chưa hay vẫn tiếp tục cố gắng vì điều gì xa vời, mơ hồ và khó kiểm soát. Cảm ơn a nhé, từ câu chuyện này e hiểu hơn rồi",normal_auto,medium,-2,normal,0.6614989340305328,0.66149893,0.33850107,True,normal,,,r5-1209
model_uncertain,"Chị ơi, em theo dõi chị khá lâu rồi, em rất thích kênh của chị. Em có đang gặp khó khăn trong con đường lập nghiệp của em, lúc đầu em rất là có hướng đi tinh thần rất OK, em nghỉ mình nên chơi game thoải mái 1 chút thư giãn 1-2h nhưng em lại ham muốn chơi game hơn nữa, đến ngày tới em lại dành cả ngày chơi game rồi ngày hôm sau muốn bắt đầu làm việc em lại thấy trong đầu mình trống rỗng tính bây giờ cũng 2-3 ngày rồi, hiện tại bây giờ trong đầu em vẫn trống rỗng ko biết làm từ đâu, em mong chị giúp đỡ cho em ạ",uncertain,low,3,normal,0.6614989638328552,0.6614989600000001,0.33850104,True,normal,,,r5-1210
model_uncertain,Chị ơi tuổi già rối số chị sao khổ quá ly hôn đi về nhà mình an cháo rau mà thanh thảnh lương tâm,uncertain,low,0,normal,0.6615308821201324,0.6615308799999999,0.33846912,True,normal,,,r5-1211
model_uncertain,Con cám ơn thầy rất nhiều khi biết đến thầy ạ. Nhờ thầy mà nội tâm con mạnh mẽ hơn và cố gắng thoát ra căn bệnh trầm cảm này mỗi ngày ạ.,uncertain,low,3,normal,0.6616186499595642,0.66161865,0.33838135,True,normal,,,r5-1212
model_uncertain,"Em đang chán đời và dạo này cứ nhớ đến chuyện tình cảm cũ dù đã hơn hai năm trôi qua. Bản thân em cũng không muốn em phải như vậy nhưng mà không có cách nào làm em buông bỏ được. Vậy mà hôm qua em nghe Gác lại âu lo lại làm em phấn chấn lại để tiếp tục việc học việc làm 😁. Em thích nhất câu "" ta sẽ ko quay đầu để rồi phải tiếc những chuyện cũ đã qua "". Thật lòng từ đáy lòng em cám ơn Da Lab và chị Miu Lê nhiều lắm.",uncertain,low,1,depression,0.6616452932357788,0.3383547,0.6616453,True,depression,,,r5-1213
model_uncertain,"Hanoi 22/03/2023 Nghỉ cả ngày và đi khám tổng quát. Hôm nay t đã xin nghỉ để đi khám tổng quát xem tình hình sức khoẻ nnao. Cái đầu t đau quá, t ko thể biết vì sao vậy nên đã đi chụp chiếu các thể loại, đại khái và sốt virus và tiền đình. Tiêu hết 700k mặc dù đã có bảo hiểm gánh 1 phần rùi nhưng t vẫn thấy thật tốn kém, đúng là sức khoẻ là vốn quý nhất. Chiều lên văn phòng tíu tít cùng mấy bé làm cùng. Tối làm gì ý, t cũng k nhớ rõ nữa. Hết ngày",uncertain,low,0,normal,0.6620206534862518,0.66202065,0.33797935,True,normal,,,r5-1214
model_uncertain,"Chà , mình cũng rơi vào hoàn cảnh như thế này . Bố mình vì muốn mình trở thành một giáo viên dạy đàn nên đã bắt ép mình đi học đàn ở các trung tâm và thậm chí còn mời cô giáo về dạy , trong khi bố mình biết rõ rằng mình không muốn học đàn và không hề thích việc này . Rồi mình không thể chịu nổi nữa nên đã nói ra suy nghĩ của mình , từ đó 2 bố con giận nhau trong suốt 4 tuần",depression_auto,medium,5,depression,0.6621817946434021,0.33781819999999996,0.6621818,True,depression,,,r5-1215
model_uncertain,èo vừa học vừa nghe Thuần kể chuyện học vô cực =))))))))) kiểu không khí nó trầm lắng lại cơ thể thì bình tĩnh tập trung kiểu gì íiiii,uncertain,low,0,depression,0.6621857285499573,0.3378143,0.6621857,True,depression,,,r5-1216
model_uncertain,"""Từ nay tao coi mày là giọt máu thừa"" Đây là câu nói của ngoại mình giành cho mẹ mình cách đây hơn chục năm, mình đã không biết mẹ đã trải qua những ngày tháng đen tối, đau khổ ấy như thế nào, ngoại nói nhưng chưa bao giờ ngoại cảm thấy hối hận về điều đó, ngoại vẫn hết lần này đến lần khác nói mấy lời cay đắng làm tổn thương mẹ mình. Nhưng mà mẹ mình vẫn chăm sóc bà, chưa bao giờ bỏ đi trách nhiệm với ngoại.",uncertain,low,3,depression,0.6622934341430664,0.33770657000000004,0.66229343,True,depression,,,r5-1217
model_uncertain,Em thấy chị mà khóc luôn quá em cũng đang thất tình 😢,uncertain,low,0,depression,0.6625078916549683,0.33749209999999996,0.6625079,True,depression,,,r5-1218
model_uncertain,Xem cái này lại buồn tủi cũng v suy từ sáng tới giờ rồi,uncertain,low,0,depression,0.662739634513855,0.33726037,0.66273963,True,depression,,,r5-1219
model_uncertain,Ê! Hầu như kao bị hết á Mà.. tao hướng ngoại :),uncertain,low,0,normal,0.6628174185752869,0.66281742,0.33718258,True,normal,,,r5-1220
model_uncertain,"Giờ mình chẳng muốn nói cũng chẳng muốn cười, cứ lủi thủi 1 mình, thích 1 mình trong phòng😢",uncertain,low,0,depression,0.6628602743148804,0.33713970000000004,0.6628603,True,depression,,,r5-1221
model_uncertain,Phải trong hoàn cảnh của con ms hiểu dc đừng tạo áp lực cho con,uncertain,low,3,normal,0.6628676652908325,0.66286767,0.33713233,True,normal,,,r5-1222
model_uncertain,Vậy liệu anh ko nghĩ về sau này à có thể bây h anh còn trẻ ngọn lửa nhiệt huyết tìm tòi và khám phá vẫn còn nhưng sau này về già nguồn thu nhập và theo đuổi những ước chẳng còn trong mộng nc thì sao ạ sự vất vả của cơm áo gạo tiền kì vọng cử gia đình và ..con cái anh nx,uncertain,low,0,depression,0.6628873944282532,0.3371126,0.6628874,True,depression,,,r5-1223
model_uncertain,điệp khúc bạn làm tôi lung lay không ngồi yên được.,uncertain,low,0,depression,0.6629770994186401,0.3370229,0.6629771,True,depression,,,r5-1224
model_uncertain,nó có một cái cảm giác hoài niệm,uncertain,low,0,normal,0.6631723344326019,0.66317233,0.33682767,True,normal,,,r5-1225
model_uncertain,"Cái hành trình quay vào bên trong, những khoảng thời gian dài với cuối tuần hoàn toàn trống rỗng, nhưng giai đoạn thấy mình quá khác biệt, tách rời bản thân khỏi thế giới, những khủng hoảng hiện sinh, những thời điểm hạnh phúc với sự cô đơn và sống chỉ có mình và cuộc đời mình. Hơn 4 năm rồi nhưng chưa thấy đích đến. Vẫn miệt mài trên đường đi, vẫn chiêm nghiệm những điều này.",uncertain,low,4,normal,0.6632463335990906,0.66324633,0.33675367,True,normal,,,r5-1226
model_uncertain,Nhật bản nơi thấm đẫm nc mắt . Bm à h này bm đag lm gì vậy cn nhớ 🏠 nhà lắm . Nhiều lúc cn muốn ngủ 🛌 một giấc thật dài nhưng nghĩ lại gd nên cn tiếp tục cố gắng 🥹🚶🏻‍♀️,uncertain,low,0,normal,0.6633033752441406,0.66330338,0.33669662,True,normal,,,r5-1227
model_uncertain,con khổ quá thầy ơi,uncertain,low,0,normal,0.6633040606975555,0.66330406,0.33669594,True,normal,,,r5-1228
model_uncertain,"nay mình hơi buồn , mình sợ mình không xứng đáng với tình yêu của một người mà họ còn chả biết mình thích họ nữa cơ haha nhưng mình buồn là thật , chắc mình nên cố gắng quản lý lại các cảm xúc này 😊",uncertain,low,0,normal,0.6633897721767426,0.66338977,0.33661023,True,normal,,,r5-1229
model_uncertain,"Tôi không bị áp lực về học tập nhiều vì điểm số trên lớp tạm đc, nhưng tôi vẫn gồng mình cố gắng rất nhiều vì gđ, tôi muốn sau này báo hiếu với những người đã nuôi nấng tôi khôn lớn, luôn động viên tôi cố gắng",uncertain,low,3,normal,0.6634028851985931,0.6634029,0.3365971,True,normal,,,r5-1230
model_uncertain,"Sáng tác toát ra cảm xúc của thanh niên đang yêu, trầm tư hơi nhiều. Tình yêu kết hợp với cảm xúc thực tại rồi đem vào mấy nốt bằng bằng.",normal_auto,medium,-2,depression,0.6634525656700134,0.33654743,0.66345257,True,depression,,,r5-1231
model_uncertain,"cha mẹ mình đúng như vậy những gì tiêu cực nhất mà mình nhận được trên tg này đều đến từ chính cha mẹ mình, họ muốn mình hiểu cho khổ cực, cuộc sống của họ nhưng chưa bao giờ họ muốn hiểu cho tâm trạng của mình...thứ mình được dạy nhiều nhất cỡ lẽ là ""CHA MẸ LUÔN ĐÚNG, VÌ HỌ ĐÃ TỪNG Ở ĐỘ TUỔI CỦA MÌNH VÀ BIẾT GÌ TỐT NHẤT CHO MÌNH, BA MẸ CHỈ MUỐN TỐT CHO CON NÊN MỚI LỚN TIẾNG, MỚI ĐÁNH MÌNH NHƯ VẬY"" ... nhiều lúc mình chả hiểu nổi, chả muốn nói thêm gì với họ cả... nhưng mình ko có quyền đó",uncertain,low,0,normal,0.6635570526123047,0.66355705,0.33644295,True,normal,,,r5-1232
model_uncertain,Mình nghe bài hát này muốn khóc luôn vì nổi lòng đau khổ từ khi 7 tuổi đã k còn thấy mặt cha lẫn mẹ,uncertain,low,0,depression,0.6635920405387878,0.33640795999999995,0.66359204,True,depression,,,r5-1233
model_uncertain,"Thứ có thể trị khỏi hội chứng này chỉ có nhiều tiền,lúc đó còn chán đời nữa thỳ tui kêu bằng cụ 😂",uncertain,low,3,depression,0.6638662219047546,0.33613380000000004,0.6638662,True,depression,,,r5-1234
model_uncertain,Tôi hay bị mất ngủ do căng thẳng trong công việc 😥,uncertain,low,3,depression,0.663877546787262,0.33612244999999996,0.66387755,True,depression,,,r5-1235
model_uncertain,Em cám ơn chị. Nhờ chị em đã bình tâm lại được. H đây em đang rất mệt mỏi do chính lỗi lầm của mình. Lỗi lầm của em còn đang làm luyên luỵ tới người khác nữa. Cám ơn chị. Chúc chị thật nhiều sức khoẻ ❤,uncertain,low,1,depression,0.663944661617279,0.33605534000000004,0.66394466,True,depression,,,r5-1236
model_uncertain,Em cũng đang khóc vì người ấy mà sao tối pua không biết nước mắt em tự rơi tới 4h sáng giờ em càng nhớ người ấy trong lòng 😞😞😞😞,uncertain,low,0,depression,0.6640639305114746,0.33593607000000003,0.66406393,True,depression,,,r5-1237
model_uncertain,"1 phần rất tuổi thân, rất muốn khóc nhưng vì cái tôi kiên cường của bản thân mà kìm nén lại tất cả.Cuối cùng thì sự tiêu cực vẫn còn đấy nhưng buộc mình phải tự mình tìm mọi cách chuyển hoá sự tiêu cực ấy mà chẳng dám tâm sự cùng ai. Em đang cố gắng lắng nghe, thấu hiểu tất cả mọi người chỉ để mong có 1 ngày sẽ có người xuất hiện trước mặt mình và nói ‘ có anh đây ‘. Cảm ơn A Tun và C Vy rất nhiều vì tập podcast này 🤍.",normal_auto,medium,-2,depression,0.664072573184967,0.3359274,0.6640726,True,depression,,,r5-1238
model_uncertain,"We all realize we are renting our lives. We pay to survive monthly. All of our time is spent on the hamster wheel for moments of reprieve only to stress that we aren't running on the wheel fast, or hard enough so next month we will get ahead. Ahead of what? It's a loop, not a line",uncertain,low,3,normal,0.6642178595066071,0.6642178599999999,0.33578214,True,normal,,,r5-1239
model_uncertain,"Tiếng khóc của một đứa trẻ dần nhỏ lại khi tuổi tác tăng lên, không phải là ko cố gắng kêu cứu mà là đã kêu nhìu lần đến mức ko thể thốt ra đc tiếng nữa",uncertain,low,0,normal,0.6644130945205688,0.6644131,0.3355869,True,normal,,,r5-1240
model_uncertain,"Tui ko có áp lực học ở trường ,tui chỉ áp lực khi đi học thêm, đặt biệt môn tiếng Anh. Đóng tiền vô rồi học chỉ có mấy buổi, học thì chả biết gì mà lại tốn tiền .",uncertain,low,3,depression,0.6644229292869568,0.33557709999999996,0.6644229,True,depression,,,r5-1241
model_uncertain,"tôi có hết trừ""tức giận vô cớ"" ;)",uncertain,low,0,depression,0.6647573113441467,0.3352427,0.6647573,True,depression,,,r5-1242
model_uncertain,Mình tin rằng đa phần những người sống nội tâm đều mắc cả 3 loaii kiệt sức này. Chỉ có điều ai là người sớm nhận ra và thoát ra được khỏi nó để kiểm soát cuộc sống của mình tốt hơn.,uncertain,low,3,depression,0.6648805737495422,0.33511939999999996,0.6648806,True,depression,,,r5-1243
model_uncertain,"Tôi không cô đơn, yếu kém, tệ hại, vô giá trị, bạn cũng vậy",uncertain,low,3,depression,0.6651358008384705,0.33486419999999995,0.6651358,True,depression,,,r5-1244
model_uncertain,"I had 12 years of chaotic stress touching every aspect of my life. I've been able to pretty much eliminate those external stressors for the past 3 years. Now I emotionally handle stressors well, calm and clear headed while others around me are breaking down or crashing out. HOWEVER, my BODY does not handle them well. Ex: If I get an adrenaline surge the next day I get canker sores. Or recently I got notice that my income was going to go down. I knew it was an error and needed to (re)submit paperwork. I was emotionally calm, some worry (who wouldn't?), but no emotional outbursts or stuffing emotions. However for 5 days, including 3 days after it was resolved, my blood pressure was elevated. It feels like my body was damaged by those hard times which ironically made me mentally and emotionally resilient 😡",uncertain,low,3,normal,0.6651712357997894,0.66517124,0.33482876,True,normal,,,r5-1245
model_uncertain,Tui bị như thế đó 😟,uncertain,low,0,normal,0.6652013957500458,0.6652013999999999,0.3347986,True,normal,,,r5-1246
model_uncertain,Em rất biết ơn khi nghe những gì chị chia sẻ. Em thực sự vẫn chưa trưởng thành và chưa dám đối diện với sự thật là mình chia tay với người ấy mặc dù biết rằng 2 đứa không có tương lai trong mối quan hệ này. Em rất buồn vì mình không đủ tốt để níu giữ người mình thương. Em khóc rất nhiều và không ngừng lại được. Thật tình cờ thì Con Thỏ cũng là biệt danh của người ấy mà em đặt. Hiện tại em rất đau lòng .,uncertain,low,3,normal,0.6652442216873169,0.6652442199999999,0.33475578,True,normal,,,r5-1247
model_uncertain,"Ngày mình còn bên nhau người ta nói Đông nói Tây Sợ tình mình như lá, một cơn gió qua - lá bay Vô tư em vẫn cứ mỉm cười Trong tim ai lại chứ hai người? Mà chẳng biết người có tình nhân mới Chẳng thể nào lay tỉnh được người giả vờ ngủ say Một đôi tay cứ níu mà người ta thay lòng chẳng hay Hôm qua em nhìn thấy hai người Anh đan tay êm ấm nói cười Mà thực tiếc người kia chẳng là em Đêm dài vì chính tim mình ngàn suy tư ngổn ngang Trắng đêm cùng kỷ niệm của bủa vây hoang tàn Hẹn người ngày tháng sau này gặp ở năm ánh sáng Ở nơi đó em sẽ không còn thở than Cà phê dẫu đắng cũng chẳng bằng tơ vương với anh Dù chua chát ngắt cũng không đành Có lẽ đêm nay cả vũ trụ sẽ cùng em thức trắng Gói vứt đi những nỗi tơ lòng còn giăng",uncertain,low,0,depression,0.6653189659118652,0.33468103000000005,0.66531897,True,depression,,,r5-1248
model_uncertain,Cảm giác thật lạc lõng và đơn độc😔,uncertain,low,0,normal,0.6655680537223816,0.6655680500000001,0.33443195,True,normal,,,r5-1249
model_uncertain,Mình bi lo au qua . Lam sao de co the lien lac voi co de duoc tu van . Minh o nuoc ngoai nen k co zalo .,uncertain,low,3,depression,0.6655898094177246,0.3344102,0.6655898,True,depression,,,r5-1250
model_uncertain,"Nỗi đau của tôi, ko ai thương tui hết, đến nỗi tôi còn phải thua một con chó nữa, 😢😢😢có ai an ủi tôi 1 câu ko😢😢😢",uncertain,low,0,normal,0.6657791435718536,0.6657791399999999,0.33422086,True,normal,,,r5-1251
model_uncertain,"Cảm ơn căn bệnh trầm cảm đã đến với tôi, nhờ đó mà tôi biết được rằng tinh thần cũng cần chăm sóc, bản thân cần tu tập rèn luyện từng chút một và thấy mình đáng yêu hơn. con cám ơn thầy Minh Niệm và ban biên tập. Chúc Thầy luôn mạnh khỏe, an lạc và chúc cho tất cả những ai đang bị trầm cảm sẽ sớm tìm thấy bình yên, thảnh thơi !",uncertain,low,1,depression,0.6658706665039062,0.33412933,0.66587067,True,depression,,,r5-1252
model_uncertain,"Dân càng ngày càng bị đàn áp nhưng ko làm gì được, tức quá vì người dân ko có một tấc sắt trong tay, giống như con cá nằm trên thớt",uncertain,low,0,normal,0.6665896475315094,0.6665896499999999,0.33341035,True,normal,,,r5-1253
model_uncertain,"Tôi nhìn thấy bản thân mình trong những câu chuyện kể trên , nhìn thấy sau những hình ảnh""cô gái"" , ""chàng trai"" trong đó là cái bóng của bản thân mình , nhìn thấy câu chuyện của họ thực chất ẩn sau là bản thân mình ... ""Con gái không thể yêu nhau được, làm gì có thể tồn tại thứ tình yêu bệnh hoạn như thế?"" ""Tao nuôi mày lớn là để mày làm theo những gì tao muốn , chứ không phải để mày chống đối!"" ... Tôi thấy đau không ? Có , có chứ , rất nhiều . Cảm giác như thể bị dìm xuống đáy biển bởi những tác động vô hình mà vô cùng cay đắng , bởi chính những người tôi yêu quý ... Thứ tôi tìm đến là tình yêu , bởi tình yêu ấm áp như sưởi ấm cho sự lạnh lẽo rùng rợn mà đáy biển mang lại . Đáy biển lạnh đến co thắt da thịt ...",uncertain,low,0,depression,0.6666679978370667,0.33333199999999996,0.666668,True,depression,,,r5-1254
model_uncertain,Thật sự nỗi sợ không gian hẹp đã cứu sống bạn khỏi trường hợp này,uncertain,low,0,normal,0.6671284139156342,0.6671284,0.3328716,True,normal,,,r5-1255
model_uncertain,Hát stress thôi..😊,uncertain,low,3,normal,0.6672575175762177,0.6672575199999999,0.33274248,True,normal,,,r5-1256
model_uncertain,Ba mẹ tui hết thương tôi rồi mỗi lần mất gì mn trong nhà đều đổi thừa tôi 😔😔😔,uncertain,low,0,normal,0.6673378348350525,0.66733783,0.33266217,True,normal,,,r5-1257
model_uncertain,"Lần đầu tiên mình có biểu hiện là năm 18 tuổi. Trước đây, bố mình đi làm xa nên hình bóng bố trong mình thường thiếu hụt, vô thức trong mình có một mục đích sống là: làm yên lòng bố mẹ và mong gia đình đoàn tụ ấm êm. Vậy là năm lớp 12, mình đổi ngành nghề theo sự định hướng của bố mẹ, xong học hành quên ngày đêm. Thi đại học xong mình cảm thấy hoàn thành xong 1 nửa mục đích sống, thời gian đó nhà mình vào thăm bố, sau 18 năm, gia đình mình đoàn tụ trong 2 tháng, thời gian lâu nhất từ trc đến giờ. Nhưng thời điểm đó, mình vừa hạnh phúc xong lại không tự chủ được khóc tu tu ngay trong bữa cơm. Hưng và trầm cảm đan xen nhau.. sau đấy 1 tgian thì hết. Hóa ra nó ko hết, nó chuyển sang dạng khác, chờ 1 cái gì đó để lật ra 1 năm rưỡi sau đó, mình cảm giác rất thiếu thốn, xong kiếm tìm và mong chờ tình yêu bên ngoài giúp mình. 2 lần chuyện tình cảm không thành khién mình trải qua 2 lần rối loạn lưỡng cực, lần t2 kéo dài khoảng mấy tháng. Hiện tại mình đang trải qua lần t3, vẫn đang tiếp tục. Xong mình đang vin vào mục đích sống duy nhất là mẹ mình. Sống vì mẹ mình đỡ đau lòng, .. mặc dù còn buồn vì rất nhiều chuyện, nhưng mình mong mình sẽ ở lại được lâu hơn. Biết đâu trời lại sáng",depression_auto,high,13,depression,0.6674128174781799,0.33258719999999997,0.6674128,True,depression,,,r5-1258
model_uncertain,Như lời bác sĩ nói thì cháu bị cả 4 loại rối loạn lo âu :((. Cám ơn bác sĩ và MC video rất hay và hữu ích.,uncertain,low,-1,depression,0.6674630641937256,0.33253694,0.66746306,True,depression,,,r5-1259
model_uncertain,"Nếu bạn nghi ngờ mắc chứng rối loạn lo âu, đừng ngần ngại tìm tới sự trợ giúp của chuyên gia nhé. Riêng tại Mỹ đã có tới trên 40 triệu người trưởng thành mắc rối loạn lo âu. Bạn không đơn độc. Chúc bạn an lành <3",uncertain,low,3,depression,0.6674858927726746,0.33251410000000003,0.6674859,True,depression,,,r5-1260
model_uncertain,Con mong bản thân mình và những ai đang bị tâm bệnh này sớm vượt qua ...🍀🌱☘️🌿✨,uncertain,low,0,normal,0.6676123142242432,0.6676123,0.3323877,True,normal,,,r5-1261
model_uncertain,Em cảm ơn chị cho em biết chấp nhận tiêu cực là tự bản thân mình đang giúp mình mà không còn trông chờ từ người khác. Em học cách nói chuyện với bản thân mình,normal_auto,medium,-2,normal,0.6678741872310638,0.6678742,0.3321258,True,normal,,,r5-1262
model_uncertain,Bây giờ học sinh dễ mắc phải trầm cảm lắm. Các bậc phụ huynh nên quan tâm họ hơn,depression_auto,medium,5,normal,0.6680203378200531,0.66802034,0.33197966,True,normal,,,r5-1263
model_uncertain,Đối với tôi ko có mẹ thì tôi ko cần sống nữa đâu 😔,uncertain,low,0,depression,0.6680265665054321,0.33197343,0.66802657,True,depression,,,r5-1264
model_uncertain,"♫ Lyrics : Anh đi lạc trong sóng gió cuộc đời Nào biết đâu sớm mai liệu bình yên có tới? Âu lo chạy theo những ánh sao đêm Ngày cứ trôi chớp mắt thành phố đã sáng đèn Ta cứ lặng lẽ chạy thật mau, yêu thương chẳng nói kịp thành câu ... biết đâu liệu mai còn thấy nhau? Thức giấc để anh còn được thấy ánh mắt của em nhẹ nhìn anh, đôi tay này sẽ không xa rời Tạm gác hết những âu lo lại, cùng anh bước trên con đường Ta sẽ không quay đầu để rồi phải tiếc nuối những chuyện cũ đã qua Giữ trái tim luôn yên bình và quên hết những ưu phiền vấn vương Cuộc đời này được bao lần nói yêu Anh biết nơi để quay về, em biết nơi phải đi Anh biết chỗ trú chân dọc đường để tránh cơn mưa hạ đến mỗi chiều Ta biết trao nhau ân cần ,biết mỗi khi vui buồn có nhau Thời gian để ta trưởng thành với nhau Nhảy với anh đến khi đôi chân rã rời Hát anh nghe những câu ca từ ngày xưa cũ Thì thầm khẽ anh nghe em vẫn còn bao niềm mơ Ôm lấy anh nghe mưa đầu mùa ghé chơi Một giây không thấy nhau như một đời cô đơn quá Trời mù mây bỗng nhiên ngát xanh khi em khẽ cười Một ngày anh biết hết nguyên do của những yên vui trong đời Là ngày duyên kiếp kia đưa ta gầnlại với nhau Tạm gác hết những âu lo lại, cùng anh bước trên con đường Ta sẽ không quay đầu để rồi phải tiếc nuối những chuyện cũ đã qua Giữ trái tim luôn yên bình và quên hết những ưu phiền vấn vương Cuộc đời này được bao lần nói yêu Anh biết nơi để quay về, em biết nơi phải đi Anh biết chỗ trú chân dọc đường để tránh cơn mưa hạ đến mỗi chiều Ta biết trao nhau ân cần ,biết mỗi khi vui buồn có nhau Thời gian để ta trưởng thành với nhau Bờ vai anh rộng đủ để che chở cho em Was a boy now a man, cho em Từng đi lạc ở trong thế giới điên dồ ngoài kia và tình yêu em trao anh ngày ấy đã mang anh về bên em Yêu em như a Fat kid loves cake, nhắm mắt cảm nhận tình yêu tan dịu ngọt trên môi khi em hôn môi anh đây, yo Không có happy ending, mỗi bình minh ta viết thêm trang mới, nối dài câu chuyện mình Như trong mơ nơi xa kia xanh biếc xanh biếc Thiên đàng bên em nơi đây anh biết anh biết Bóng đêm đã qua yên bình có thêm chúng ta nghe lòng đàn từng câu ca Cuộc đời này chẳng hề hối tiếc Những tháng năm ta đi cùng nhau Anh biết em luôn ở đó nơi anh thuộc về Tạm gác hết những âu lo lại, cùng anh bước trên con đường Ta sẽ không quay đầu để rồi phải tiếc nuối những chuyện cũ đã qua Giữ trái tim luôn yên bình và quên hết những ưu phiền vấn vương Cuộc đời này được bao lần nói yêu Anh biết nơi để quay về, em biết nơi phải đi Anh biết chỗ trú chân dọc đường để tránh cơn mưa hạ đến mỗi chiều Ta biết trao nhau ân cần, biết mỗi khi vui buồn có nhau Thời gian để ta trưởng thành với nhau",uncertain,low,3,normal,0.6683807671070099,0.66838077,0.33161923,True,normal,,,r5-1265
model_uncertain,"em nghĩ em đang mắc hội chứng này, em không có hứng thú với nhiều hoạt động mình từng thích như chơi game, xem phim,... mỗi ngày ngủ dậy đều không biết phải làm gì, thật sự cảm ơn anh vì làm những video như vậy",normal_auto,medium,-2,normal,0.668519914150238,0.6685199,0.3314801,True,normal,,,r5-1266
model_uncertain,"Nghe đến đoạn chị kể là chị nghe bài hát và rồi khóc quá trời ý, tự nhiên em nhớ lại mình của tháng 11 năm ngoái, em cũng đag áp lực vì chưa thể tìm được nơi nào để học thêm môn sinh, cứ nghĩ về việc mình quyết định chọn môn rồi mà chưa học hành gì, nghĩ đến việc mình đang cho không các bạn khác cơ hội vào trường đại học khiến e cảm thấy nặng nề kinh khủng luôn á. Xong trùng hợp là em đã nghe được bài Forest - của c Choi Yuree, bài này thì cũng lâu rồi nhưng vào t11, idol của e -Nam Yejun (Plave) cover bài này, em nghe xong cũng suy lắm luôn ý, kiểu như việc gãi vào đúng chỗ ngứa vậy, em khóc sướt mướt cả tối hôm đấy luôn. Sau đấy thì em cũng tìm hiểu về bài đó (bài đó tiếng Hàn á, nghe lần đầu rõ ràng là không hiểu gì vậy mà em vẫn khóc được:0), đọc dịch và phân tích thì thật sự em tỉnh luôn á, nhân vật trong bài hát đó đã chấp nhận đối mặt và vượt qua. Họ có thể, vậy tại sao mình lại không nhỉ?? Chúc c buổi tối vui vẻ, e cảm ơn video đầy tâm huyết và rất chỉn chu của c ạ, e đã theo dõi chị từ lúc em học lớp 10, đến bây giờ là lớp 12 rồi, những video của chị tạo động lực học cho em rất nhiều luôn á, nếu không xem video của chị thì e có lẽ đã không thể phát triển trong học tập như ngày hôm nay , em vẫn luôn cảm thấy may mắn và biết ơn vì đã biết đến kênh của chị!!",uncertain,low,-1,depression,0.6687338948249817,0.3312661,0.6687339,True,depression,,,r5-1267
model_uncertain,"Mình cảm thấy cô đơn, lạc lõng vô định hướng trông đáng sợ lắm ạ 😴🤕",uncertain,low,3,normal,0.6689170002937317,0.668917,0.331083,True,normal,,,r5-1268
model_uncertain,Nhưng Ko có siêu năng lực ngoại cảm,uncertain,low,0,normal,0.6689214408397675,0.66892144,0.33107856,True,normal,,,r5-1269
