row_id,text
r5-1323,Con trót dại yêu phải thắng khốn nạn chốn trách nhiệm dám chơi ko dám nhận bố mẹ sợ tai tiếng thì cho tiền thuê trọ với tiền dinh đẻ chứ sao lại nhẫn tâm đến thế lỡ con nghĩ quẩn thì mất con thế khôi có hỏi bố con đâu ko mà giờ em có biết tên hưng giờ có gặp quả báo gì ko
r5-1324,Từ mẹ cho tới ck luôn đối sự tội tệ với mình chẳng biết dựa vào ai cuộc đời này tệ với mình quá
r5-1325,"Chỉ có người từng bị thì mới hiểu sâu về bệnh này , thầy từng và đã từng .bệnh này chỉ có mình giúp mình dc .muốn vậy tâm phải An .suy nghĩ đơn giản ."
r5-1326,""" Không nhất thiết phải trải qua đau khổ để tìm thấy ý nghĩa cuộc sống. Mà chúng ta luôn tìm thấy Ý Nghĩa Cuộc Sống trong bất kỳ hoàn cảnh đau khổ nào"""
r5-1327,"😌 Bạn từng cảm thấy mình phải sống theo kỳ vọng người khác, dù bên trong rất mệt mỏi? “Dám Bị Ghét” nhắc rằng: hạnh phúc đến từ việc sống thật – chứ không phải được công nhận. 💬 Nếu bạn không còn sợ bị ghét, điều đầu tiên bạn sẽ làm là gì?"
r5-1328,Cuộc đời nhiều biến cố xảy ra quá. Tại sao chứ. Nhưng hãy giữ vững tinh thần lạc quan dù mọi người có quay lưng với ta
r5-1329,"Anh ấy 38t còn tôi 32t.. mỗi ngày đi làm t đều thấy mệt và không muốn gắn bó cv .. mệt nhưng khi hỏi về cv anh thì a không nói a mệt với cv a dù biết cv a khó hơn mình nghĩ... a cố gắng làm việc và cố gắng dành thời gian rảnh thấy mình online là kêu nhớ mình. Mình thấy có ng nhớ mình chờ mình vào buổi tối cap video . A cũng vừa bận rộn cv trên chiếc laptop. Mình thấy mình lười quá lười làm việc lười chăm sóc bản thân và lười yêu anh. Mình ám ảnh câu anh nói "" mình cưới nhau đi"" . Chán không buồn nói luôn Trong tâm mình chỉ muốn có 1 căn nhà và sống 1 mình. Mình k muốn bon chen cs xô bồ nữa muốn dk nghỉ v..vvv Mong anh sẽ chờ e suy nghĩ lại suy nghĩ muốn về vs a ,thương a nhiều"
r5-1330,Khủng hoảng một phần tư cuộc đời trong năm qua
r5-1331,"Thầy hướng dẫn hay quá thầy ơi, mẹ em bị mất ngủ hơn 15 năm rồi, uống các loại thuốc ngủ mà vẫn không giải quyết được, người suy nhược ốm yếu lắm. Nhờ ơn thầy hướng dẫn hôm nay em sẽ thực hiện ngay. Cảm ơn thầy nhiều lắm ạ"
r5-1332,Một lần e mất niềm tin vạng lần e mất niềm tin về an
r5-1333,honestly i never clocked that i was using stress as like… permission to agree to everything until this video and now i can't stop thinking about it… for those of you who feel invisible there's this book i stumbled on that has a line about busyness basically just being anxiety in a productivity costume or something like that and idk i kind of wish i hadn't read it because now my packed calendar looks a little different to me i guess
r5-1334,"Càng muốn thoát khỏi cô đơn, càng bị cô đơn nuốt chửng"
r5-1335,"Cám ơn Thầy rất nhiều ah. Hãy tập an trú trong hiện tại: tách ra khỏi nguồn gây tiêu cực trong cuộc sống: -> ngồi 1 mình ở bất cứ đâu mà có đủ sự riêng tư - 15-30 phút tập cách ly với mọi thứ (k điện thoại,k laptop,k sách vở, k ghi chú, k công việc...) -> đích đến : nếu mình tập nó mỗi ngày thì sau này trời có sập thì mình vẫn có thể tách được bản thân ra mớ tiêu cực đó."
r5-1336,"Nhờ anh , và chính vì nhờ anh em đã tỉnh giấc sau cơn mê của của sự sợ hãi , phập phòng lo sợ . Chính anh đã truyền niềm vui , động lực và không cần phải đặt nặng vấn đề thi cử . Cứ thể hiện hết mình cố gắng hết mình . Giảng đường đại học không bao giờ là một bước đi tuyệt đối . Và em sẽ nhớ mãi những lời anh nói không phải cho kì thi này mà là cho tương lai sau này . Thân tặng anh những lời chúc tốt đẹp nhất . Cố gắng giữ cho mình một sức khỏe tốt để mấy em còn xem video của anh nữa anh nhé . Em yêu anh"
r5-1337,buồn lắm anh anh tự chách bản thân mình thôi
r5-1338,Có lẽ ? Tôi đã yêu nhiều hơn tôi tưởng và điều đó cũng làm tôi tổn thương nhiều hơn tôi nghĩ
r5-1339,"E cảm ơn c vì c đã an ủi e , cuộc sống này ko nhẹ nhàng vs e tẹo nào . E cũng biết bạn thân e cũng ko muốn e buồn ạ . E khóc rồi"
r5-1340,Con sợ trượt... 😥
r5-1341,Mình sợ khi sắp phải bước vào kì thi vào 10 Mình sợ trượt cấp 3 Nhưng mà sau khi mình nghe được playlish mình đã không còn nỗi sợ nữa mà chỉ còn lại ý chí.
r5-1342,Từng ngày lo lắg người ấy đối vs e thế nào💔
r5-1343,Thu ơi cháu quá khổ tâm mà hoàng bách o có tôi cháu cố gắng yêu thương con tất cả vì chồng co
r5-1344,Không stress ❤
r5-1345,"Mất ngủ do rối loạn hooc môn ,làm thế cũng ko thay đổi đc gì"
r5-1346,"mỗi một lần Vì Sao Thế Nhỉ đăng video về chủ đề tui quan tâm là mỗi một lần trái tim của tui đc chữa lành đôi khi ba mình nói mình là ko cố gắng ,ko chịu học bài ...v.v rồi nói hồi đó ba mik học ra sao ,thành tích tốt như thế nào mẹ mình thì bảo mình một câu cố gắng vượt qua .Xong buổi tối ba mik thì làm vc ,mẹ mik thì coi phim ,chỉ có thk em mik là vui nhất thôi, lúc nào ba mik cx nói là mik ko đủ tốt .xong r mik cứ chùm chăn khóc xong sáng mai lại cười nói ik học bth"
r5-1347,"Con từ 2021 tới 2022 hiện tại bây giờ con cũng vừa bị tiểu nhân ganh ghét hãm hại con,..con nên làm gì ạ,…"
r5-1348,Thầy ơi tại sao đau bao tử lại không có ngủ được . Con cảm ơn Thầy 💖🙏🙏🙏
r5-1349,Vì người đấy đang trầm cảm thì càng phải cứu vớt
r5-1350,em xem được video này trong lúc bản thân đang mệt mỏi và không có động lực gì cả. Cảm ơn chị Vy vì đã giúp em có thể mỉm cười lại với chính mình và sốc lại tinh thần để tiếp tục hành trình mà bản thân đã chọn.
r5-1351,Con cảm ơn cha đã nói những lời rất bổ ích đến cho chúng còn vượt qua cuộc sống làm con lo sợ thiếu tự tin
r5-1352,Ôi zt ai gọi là thất bại 🙃
r5-1353,"Thưa bạn, giữa dòng đời mỏi mệt, có những lúc ta không cần thêm lời khuyên, chỉ cần một khoảng lặng để thở và buông. Nghe lời Phật dạy lúc này không phải để trốn đời, mà để trở về với chính mình. Buông bớt một niệm lo, tâm liền nhẹ; tâm nhẹ rồi, đường đời tự khắc bớt gập ghềnh. Ai đang mệt, xin dừng lại vài phút nơi đây… bình an không ở đâu xa, nó đang chờ bạn ngay trong hơi thở này. 🙏"
r5-1354,thật tệ khi tôi bị 6/10
r5-1355,Mình luôn cảm giác như mình đang lạc trong thế giới đông đúc vậy😢😢
r5-1356,Tình mình ngày nào Đẹp như trăng lung linh về đêm Mà sao nay xa xăm ôi mịt mù Biết lỗi nơi ai mà ta giờ xa lìa nhau Lòng ta nghe bâng khuâng xót xa Có tiếc nuối cũng xa nhau thật rồi Chuyện tình mình thật buồn Ngày vui thoáng gió cuốn sương khói Còn đây con tim đau không nhạt nhoà Tình đôi mình bây giờ như mùa đông trơ cành khô đứng lặng Tình đôi mình bây giờ như gió trôi dạt không bến bờ Hỡi gió lang thang ngày đêm về đâu Buồn không kiếp không nhà Chiều nay mình ta ngồi đây thầm mơ Phút giây thần tiên ngày xưa Người yêu giờ đây buồn không hỡi Xin về đây hỡi người Này em phương xa trời còn tuyết không Bài ca buồn anh tặng em chiều nay Ước sao vọng vang về em Tình yêu cuồng say người yêu hỡi Bao ngày không xoá nhoà Hãy đến bên anh chiều nay người ơi Tình ta sẽ muôn đời Chuyện tình mình thật buồn Ngày vui thoáng gió cuốn sương khói Còn đây con tim đau không nhạt nhoà Tình đôi mình bây giờ như mùa đông trơ cành khô đứng lặng Tình đôi mình bây giờ như gió trôi dạt không bến bờ Hỡi gió lang thang ngày đêm về đâu Buồn không kiếp không nhà Chiều nay mình ta ngồi đây thầm mơ Phút giây thần tiên ngày xưa Người yêu giờ đây buồn không hỡi Xin về đây hỡi người Này em phương xa trời còn tuyết không Bài ca buồn anh tặng em chiều nay Ước sao vọng vang về em Tình yêu cuồng say người yêu hỡi Bao ngày không xoá nhoà Hãy đến bên anh chiều nay người ơi Tình ta sẽ muôn đời Hãy đến bên anh chiều nay người ơi Tình ta sẽ muôn đời
r5-1357,"Ôi nó đỡ thật, vừa bật lên chừng 30s cơn đau bụng của mình giảm hẳn, trc đó đau đến độ chân run không vững được cơ"
r5-1358,"Đọc xong tiêu đề làm em nghĩ đến hồi cấp 3. Cấp 3 của hầu hết mỗi người đều là tuổi thanh xuân đẹp nhất với em thì nó chỉ đẹp khi học lớp 10 kì 1, lúc mà dịch bệnh bùng phát và học sinh phải học Online. Bắt đầu vào kì ll lớp 10, mọi thứ rất bình thường khi em bắt đầu cảm thấy mình bị cô lập khỏi tập thể lớp. Khi bắt đầu vào lớp 11 mọi thứ càng rõ ràng hơn, em thấy dù có hòa đồng ra sao thì thành viên lớp cũng ngó lơ, kể cả khi em không hiểu và hỏi bài các bạn bảo không biết nhưng lại đi giảng cho bạn khác. Từ đó em tự cô lập mình khỏi lớp, những sự kiện liên hoan của lớp cũng miễn cưỡng đi theo rồi ngồi một góc một mình, lên lớp cũng chỉ ngồi lướt đt không trò chuyện với ai, đến giờ học thì học, đến giờ về thì về, chia sẻ với người nhà thì cũng chẳng nhận đc sự an ủi. Trong khoảng thời gian từ lớp 11-12 em cũng vô tình nghe được những lời nói xấu. Không xinh đẹp, học chẳng ra gì, vậy thì sẽ có ai chơi cùng chứ .... Em bị bệnh bẩm sinh (cụ thể là u xơ thần kinh loại 1) thuộc khuyết tật nhẹ nên được tuyển thẳng vào trường cấp 3, học phí cũng được hoàn lại 1 phần, có lẽ cũng vì vậy mà các bạn cùng lớp cũng ghét bỏ. Lên lớp mà cứ như vậy cũng chẳng có hứng thú học hành, từ đấy học hành kém hẳn đi, em từng nghĩ...có lẽ biến mất sẽ tốt hơn, nếu biến mất thì có ai nhớ đến mình không? Thậm chí còn mong mình chưa từng tồn tại, vậy sẽ tốt hơn.... Đỉnh điểm là khi cuối lớp 12, khi cả lớp mặc đồng phục Thái và cb chụp ảnh kỉ yếu, em nghĩ rằng cả lớp sẽ cùng chụp ảnh như buổi sáng nhưng em đã chỉ muốn về nhà khi anh chụp ảnh nói rằng ""chia nhóm ra chụp nhé"" và cả lớp đồng ý. Em thừa biết chẳng có nhóm nào cho em vào chụp cùng. Em đi theo một nhóm lớn rồi một bạn bảo là nhóm này đông rồi, cậu vào nhóm khác đi, em miễn cưỡng đi theo một nhóm nhỏ khác và nhận thấy rõ sự khó chịu của các bạn...lúc ấy thì em thực sự muốn khóc những rồi cũng kiềm lại.... Nhưng giờ thì ổn rồi, lên đại học, cũng thân với vài bạn, có bạn cũng nói rằng mấy nốt như vết bớt trên người do bệnh bẩm sinh là sự khác biệt khá hay.❤❤"
r5-1359,Chị Ngân bất lực luôn=))
r5-1360,"niềm tin đa phần của dân chúng kiểu khổ cực, bi ai, khổ lụy, lối nghĩ, lối nói thường 0 sáng suốt, thích vòng lặp quay đi quay lại, ít chịu thoát suy nghĩ ra hướng mới, thích truyền miềng bầy đàn cho nhau những lối mòn cũ mềm, do đó nó sẽ ảnh sự tiến triển chậm trễ đến sự đổi mới liên tục của môi trường nước nhà"
r5-1361,Đoạn cuối nó cứ sao sao và bất ổn
r5-1362,"I cracked after 7 years of a nonstop, toxic managerial position. There were several periods of stress before that too of course. 4 years later I’m still on the edge. I just can’t catch up. Everything is difficult, I’m always irritated, hard to find enjoyment. I’m deeply tired, like sleep doesn’t help that much. Parenting young kids has been extra difficult."
r5-1363,"Giống cháu thật ngày xưa Hồn nhiên vui vẻ tụ tập bạn bè chơi , đùng 1 ngày đi chơi xuýt gặp tay nạng lúc đó cháu và bạn cháu đi rất chậm và không bị va chạm bạn cháu thì ko sợ nhưng cháu thì khác ngày mai thức dậy tim đập nhanh sợ hãy , mỗi ngày thức dậy trong suy nghĩ đầu tiên đã hết sợ chưa😌😌"
r5-1364,"Không hiểu sao nghe bài này lại muốn khóc :)) bản thân trước giờ chưa từng than vãn với ai. Nhưng những được nghe những dòng tự sự này lại cảm giác được sự đồng cảm. Từ lúc ba mình mất năm lớp 8, tự dằn lòng bản thân phải cứng rắn để mẹ không phải lo nữa, phải trưởng thành thật lâu để lo cho mẹ. Rồi giờ cũng 8 năm trôi qua, tuy không lâu nhưng vẫn tự nhủ không để bản thân buồn phiền chuyện gì nữa. Chỉ muốn nhanh ổn định cuộc sống để lo cho mẹ. Không để mẹ biết là con trai mẹ dù mất cha nhưng vẫn có thể trưởng thành và sống tốt, cho mẹ thấy được kết quả của mẹ khi 8 năm trước mẹ đã khóc trước lễ tang cha là ""anh đi rồi một mình em làm sao nuôi nổi 2 đứa..."" dằn vặt trong lòng mình mãi... Chỉ muốn mạnh mẽ cho mẹ ngừng lo cho mình thôi."
r5-1365,Cảm giác pít trước cái chết nhưng vẫn bất lực
r5-1366,"chỉ còn 23 ngày nữa là em bước vào kì thi hsg tỉnh rồi, thực sự em cảm thấy rất lo lắng, em sợ bản thân không làm được, em cố gắng hết sức nhưng điểm thi không cao, em thất vọng lắm. Mỗi lần nghĩ đến bố mẹ cố gắng vì em mà nước mắt cứ trực trào. Em mong những kết quả tốt đẹp nhất sẽ đến với bản thân🍀"
r5-1367,Em có đủ mọi thứ như vậy Thật sự không chịu nổi nữa 😔
r5-1368,"thật sự ở cái độ tuổi chỉ mới 15-17 mà đã phải đối diện với khủng hoảng hiện sinh và peer pressure rất khó để có thể vượt qua. Năm nay, em thi đại học và phải đối mặt với rất nhiều sự thay đổi từ bgd khiến em khá choáng. Năm 14 tuổi, bản thân cứ nghĩ là mình giỏi cho đến khi học lớp chọn, rất nhiều người giỏi hơn em, học được rất nhiều bài học mà mn chỉ dạy, em lúc đó rất may mắn. Đến bây giờ, năm 17 tuổi cũng chỉ nhận ra bản thân em không hơn được ai, band IELTS chỉ gọi là phổ thông ở các trường đh top, điểm dgnl cũng k vượt trội hẳn, sat thì chẳng giỏi. Ai cũng phải trải qua nó, nhưng đối với em khá khó vì đêm nào em cũng phải gồng mình để học, để lao đầu vào con chữ, để thay đổi tương lai, để sống ở một đất nước mới... nhưng khó thật chị ạ"
r5-1369,"T sống vì tương lai và tình yêu dù là bị tram cam ghét chính mình,"
r5-1370,"10h30 đêm ngồi nghe podcast của chị, thật sự em cảm thấy được truyền động lực để ngày càng cố gắng hơn nữa á. Đôi lúc em bị ảnh hưởng từ ngoại cảnh và dần đổ lỗi cho mọi biến cố xảy ra với mình là do lỗi của người khác, nhưng chính ra em mới là người quyết định xem mình nên có thái độ xử lý vấn đề thế nào. Em đọng lại được câu nói đại loại là khi gặp vấn đề khó thì mới kích thích ta thay đổi tích cực hơn được ạ."
r5-1371,tớ khó thở quá 😢
r5-1372,mình cũng stress mà coi xong thấy nhẹ người hẳn
r5-1373,"Đúng , tôi có ước mơ . Làm 1 cầu thủ bóng rổ , tôi chơi giỏi đấy chứ . Nhưng bố mẹ thì bắt là tôi phải làm bác sĩ , không làm tao bỏ mày . Tôi lúc đó chỉ mới lớp 6 , mà đã chịu ảnh hưởng nặng nề vì tôi phải làm bác sĩ . Chuyện đó bây giờ vẫn còn , mới cách đó 3 tháng thôi . Có người từng nói : ""Một người ko được mất đi 2 thứ là niềm tin và ước mơ"" . Tôi có niềm tin là tôi sẽ thực hiện ước mơ là cầu thủ bóng rổ của mình , nhưng sau khi nghe ba mẹ mắng , niềm tin đã vỡ vụng còn ước mơ thì mịt mù . Stress lắm! Buồn nữa!"
r5-1374,Mệt mỏi quá lắm rồi 😓😓😓
r5-1375,Ai mà hiểu được cảm giác đau đớn này 😢😢
r5-1376,Tôi biết vì sao người điếc 1 bên tai không thể thẩm được rồi😮😮😮
r5-1377,"áp lực từ gia đình thôi, như nhà tôi thì thi cử bình thường lắm, nhưng tôi thi cũng ko đc cao lắm =))"
r5-1378,"Tôi hiện là 1 sv ""dở"", nhưng cấp 1, cấp 2 tôi là học sinh đứng đầu ,cứ tưởng sự huy hoàng ấy kéo dài mãi cho đến năm cấp 3 tôi bắt đầu sa sút nhưng vẫn có cố gắng ""lai rai"", nhờ may mắn nên cũng đỗ đh và hiện tại tình trạng học tập giống như là là đã dưới núi luôn rồi, hoàn cảnh gia đình ngày càng đi lên từ cấp 1 cấp 2 cấp 3 đh nhưng lại tỉ lệ nghịch với sự cố gắng và kq học tập, tôi hiện đang cố gắng để tìm lại chính mình. Tôi đang cố gắng Bạn cũng vậy nha Dù ở trong không gian thời gian khác nhau nhưng khi bạn đọc những dòng này thì tôi đang bên bạn Fighting!! Hẹn gặp nhau trên đỉnh vinh quang!!"
r5-1379,": Sao lại sinh ra cái bệnh này nhỉ, khổ thật, đang bị 2 năm rồi , đang cố gắng vượt qua"
r5-1380,"My burnout was very physical to where I basically had to spend weeks in bed, had widespread pain, chronic dizziness , all sorts of things, because I was under chronic stress for so long and I had no self awareness to recognise this. Still working on it."
r5-1381,"I think some folks are missing the point a bit. Burnout and stress are both internal feelings, you can have them whether you are hitting goals at work or trying and failing. If you can't manage the stress you have from work, it may be time for a new job. Your employer cares about results and reliability, but your job is to care about YOU. If you are suffering, no metric will make that job feel good. The advice in this video is about remembering every person has agency and can be an active participant in living a healthier life. I could do a great or average job at work and still be laid off. Either way, I should avoid burnout so I can be healthier whether I'm at one workplace or another."
r5-1382,"If you work in human or veterinary healthcare ,as I did, there is a whole different level of burnout happening! You can add secondary trauma stress and compassion fatigue to and already high stress workplace. You're dealing with emergencies, death, and others stress, grief, and emotional reactivenesss. You can't just walk out of a surgery or leave a patient when it's time to go home. By the time you do finally get home you have no emotional bandwidth left for yourself let alone your loved ones. We lose too many to suicide because of this."
r5-1383,Mình có sử dụng rồi hơn 1 năm rồi giờ mới bị lại ngủ ko sâu được
r5-1384,"Tôi khá là thích. Nó giải tất cả sự nặng nhọc, mệt mỏi trong cuộc sống ❤❤"
r5-1385,thất bại là mẹ đập con
r5-1386,😅😅😅😅😅😅😅❤❤❤❤❤❤ thương cháu quá cháu khổ cùng cực cô cũng quá khổ nhưng mà cũng không đến nỗi như vậy cháu cố gắng giữ sức khỏe và vươn lên đi nơi khác mà sống không cần sống ở cái làng quê nữa mọi người ác lắm chả thương con người bị khổ như vậy chả giúp thì thôi cháu cố gắng lên nhé mong cháu hạnh phúc may mắn trong cuộc sống làm lại cuộc đời thật tươi mới a di đà phật
r5-1387,"một bài hát ,một kỷ niệm ... ngu lắm ,tôi hồi ấy kô hỉu đc ý e .bởi vì có 1 bức tường vô hình ngăn cản tôi đến với e ,chớ trêu thay ... tôi làm e khổ thật nhìu ,thân tâm tôi thật ích kỷ và tham lam .gửi cho tôi bài hát này ..,có lẽ .... bẻ sim thay số tôi sẽ bớt làm phiền e hơn ,ngày tôi nhận ra là đã quá muộn ... thân tâm tôi vẫn kô qên được e ,tôi vẫn dùng số ấy mong 1 ngày có số lạ gọi cho tôi là e ,vì tôi vẫn chờ .....1 ngày lại đc nge tiếng e nói bên tai tôi ,là e ... e vẫn ổn .mong vậy thôi"
r5-1388,"Chị nhận thấy Nhi có nhiều thay đổi đáng kể về hình tướng. Tâm thái bình an, trưởng thành, trầm tĩnh, an yên rất nhiều. Chúc mừng em!"
r5-1389,thầy ơi xin hãy giúp cho con cũng như những tâm hồn tổn thương ngoài kia được chữa lành. Con luôn chờ 1 đôi tay nào đấy cứu vớt ra khỏi vực thẳm này. Thực sự chỉ có người bị tổn thương mới biết nổi đau kia lớn như nào
r5-1390,"Khi tâm chịu dừng lại, nỗi mỏi mệt sẽ bớt sắc cạnh; khi biết quay về, đau buồn cũng dần có chỗ lắng xuống. Mong bạn đủ hiền với chính mình, buông bớt những điều không thể gánh, để an yên từng chút quay trở lại từ tận đáy tâm can. Nam Mô A Di Đà Phật 🙏"
r5-1391,"3/10😊😊😊😊 ổn ổn 1.ko hứng thú với sở thích 2.lúc ghét, lúc thương 3.thèm ăn bất thường"
r5-1392,bọn mình sợ thất bại nhưng bố mẹ đã cho chúng ta cơ hội hết lần này đến lần khác
r5-1393,em bị và em đang cố thay đổi :<
r5-1394,Thật ra thì lúc mình học ở trường cũ mình không có ai ghét mình cả nhưng mình hay bị cô đơn vì ít người thân thiện với mình những vì đi lại quá vất vả bố mẹ đã chuyển trường và cho mình học ở một trường mới và trường đó có rất nhiều người bạn và từ đó mình không bao giờ quên lớp nữa mà mình chơi thôi😊😊
r5-1395,"Mấy ngày trước có một cuộc cãi nhau với gia đình, khi bình tĩnh lại thì cảm thấy thật sai trái, họ gây ra tổn thương cho mình, nhưng hỡi ơi, đến cuối cùng thì cũng tự nhận ra những tổn thương đó nếu mình ko tự chữa lành cho mình thì ai chữa đây. Họ cũng đã già rồi, chấp nhất họ làm chi nữa, đến cuối cùng cũng phải tự mình vực dậy chính mình. Này đứa nhóc của tôi ơi, cố lên, 2 đứa mình cùng cố gắng lên, tích cực hơn nào, cứ bình tĩnh thôi, tương lai tươi sáng đang ở phía trước. Hãy tự học cách lắng nghe, suy nghĩ, sống chậm lại nhé, cuộc đời còn nhiều điều tươi đẹp mà, cố lên"
r5-1396,"Mình bị mất ngủ hơn năm rồi, đã dùng thuốc bác sĩ kê đơn nhưng vẫn không khắc phục."
r5-1397,Stress nhẹ nhs❤😂😂😂😅😅
r5-1398,"Nỗi đau luôn tìm ẩn từ bên trong, đi sâu vào nó, đó năng lực tỉnh thức."
r5-1399,Vạn vật tùy duyên mấy chục năm si nghĩ lo lắng đủ điều cuối cùng rồi cũng quay lại như cũ.cho nên hiện tại tui cứ để mọi việc tùy duyên số của bản thân mình.phước ai nấy hưởng nghiệp của ai nấy gánh
r5-1400,Cái lo khi đậu lấy tiền đâu mà học tiếp .học xong ko có việc làm .tôi từng bán 2 miếng đất cho con đi học. Bây giờ đất lên cao học xong con tôi thất nghiệp mất chì lần chài .
r5-1401,tôi từ một đứa con luôn thích khi quây quần bên gia đình cùng ăn bữa cơm những từ khi tôi bị điểm 8 thì bố mẹ không những an ủi thì tôi cũng cảm thấy vui nhưng khi biết bố mẹ nói j thì tôi đã coi bữa cơm là lúc bố mẹ anh chị không còn là của tôi mà là ác quỷ
r5-1402,Tự do lam gi minh thich la mong mỏi lớn nhat
r5-1403,Ba mẹ kiểu vậy á áp lực bik bao nhiu mà nói
r5-1404,"Con lạy Phật, tâm con cảm thấy nhẹ dần với những gì đã qua rồi 🥰🥰 con sẽ ko để con rơi vào vòng luân hồi của Tham Sân Si nữa"
r5-1405,Lòng con đau như như cắt Mong là một ngày nào đó sẽ ổn
r5-1406,"vừa nghe nhạc vừa nằm khóc. Cơn sốt làm mình mệt mỏi, mặc dù có các bạn vẫn luôn sẵn sàng lắng nghe mình tâm sự nhưng càng tâm sự, càng được quan tâm mình lại càng buồn. Chả hiểu sao nữa.."
r5-1407,"Cám ơn chia sẻ của em. Anh khá đồng cảm với những gì em nói. Tha thứ cho bản thân là một việc cần làm trong quá trình trưởng thành. Lúc trước anh cũng dễ rơi vào trạng thái khó chịu khi bản thân mình mắc lỗi, phán xét với chính bản thân mình. Điều đúng cần làm hơn có lẽ là kiên nhẫn và bao dung với chính mình, đôi thì là phải chấp nhận nữa. Không kháng cự và chấp nhận sai lầm như một lẽ tự nhiên, chấp nhận có một lý do nào đó làm điều này xảy ra cho phép anh nhẹ nhàng hơn, rõ ràng hơn. Dành thời gian tĩnh lặng để suy ngẫm cũng là cách hay để thấu hiểu nội tâm."
r5-1408,đang rất buồn
r5-1409,Thần kinh k ổn định hả anh zai
r5-1410,"Vô thường, cạn cả nước mắt, thương, lần cuối, khóc một mình, từng là tất cả ❤❤"
r5-1411,"Chắc mình cũng bị bệnh này quá ! Bao vây mình toàn là một nhóm người ích kỷ ! Mình chỉ muốn cách li và cấm hẳn bọn này đến nhà mà chưa được ! Trong đám đông dòng họ luôn ẩn nấp bọn này ! Giờ cách li hoàn toàn thì ko được , nhìn là muốn đấm và cách li vĩnh viễn bọn này ! Đau đầu với những thứ vớ vẩn !"
r5-1412,Ko ai muốn cô đơn. Nhưng cô đơn là cách tốt nhất để con tim ko phải thêm tổn thương 😢
r5-1413,"đđúng vậy , sau khi tôi đạt được mục tiêu của mình tôi bắt đầu trở nên thả lỏng và ăn chơi , nhớ những ngày tháng bản thân học đến 2h sáng và dạy từ 4h sáng để tiếp tục học duy trì nó trong cả 1 năm trời thật đẹp bt bao còn bản thân tôi bây giờ lại là 1 kẻ loser trì hoãn và lười bbiếng đến mức chán nản và nhờ anh bạn mà tôi tìm lại đc chính mình đấy"
r5-1414,"Ai cũng phải trải qua giai đoạn khủng hoảng trong cuộc đời, mong tất cả chúng ta đều có thể đi tiếp trên con đường này 🙆‍♀️"
r5-1415,Đau là khi ta vấp ngã nhưng còn đau hơn khi ta trải qua nó một mik❤
r5-1416,Con ko có ai thương con con ngoan ai cũng ghét con 😭😭
r5-1417,Trời ơi Đây đúng là video dành cho mình !!! Cả ngày hôm qua cảm thấy chán chường và mất động lực không còn năng lượng để làm gì :(( cảm ơn Giang nhiều nhé !!! Mình sẽ tìm lại được động lực sớm thôiiiii
r5-1418,Hiện tại mk đang bị . Rất mong moin người giúp mình vượt qua
r5-1419,Con là học sinh mà cũng bị bệnh Trầm Cảm 😢😢😢
r5-1420,Rối loạn lo âu xã hội... Nghe ko chệch tý nào luôn :v
r5-1421,Cách để chữa lành nỗi đau chính là phải tập cách để đối mặt với những cảm xúc tiêu cực của mình chứ không phải là cứ đè nén nó xuống
r5-1422,"Những lúc ngồi vào bàn học, lật sách ra rồi, đọc 1-2 chữ rồi, tắt nguồn đt luôn, mà đầu óc cứ quay cuồng r lăn ra ngủ lúc nào ko hay dù đã ngủ đủ 7 tiếng, ví dụ trưa học để chuẩn bị cho ngày mai thì gật lên gật xuống và ngủ luôn dù đêm trc đã ngủ 7 tiếng hoặc hơn một tí rồi. Mình nghĩ rằng do cái cơ chế tiết kiệm năng lượng, mà mình cố chấp quá nên não cho sập nguồn luôn 😢"
r5-1423,Áp lực quá sắp thi cuối kỳ rồi tôi sợ nếu không có điểm cao thì ba mẹ sẽ thất vọng lắm 😌😓😞😞😞😟😟😟☹️☹️☹️
r5-1424,"ôi anh ơi, tháng 9 vừa quá nó quá kinh khủng với em khi em quay trở lại đại học và em chưa bắt kịp nhịp học của năm 3. Em cứ liên tục mất động lực. Không biết bắt đầu từ đâu, như thế nào mới tốt :( rồi 1 ngày trôi qua không chút năng suất nào. Cảm ơn podcast của anh nhiều, lan tỏa chút năng lượng cho em. Hi vọng em cũng sẽ sớm vực dậy. Cảm ơn anh và chúc anh sức khỏe ạ!"
r5-1425,Dù sắp kt nma mệt quá 0 học nổi môn cần học;-;
r5-1426,ngừng so sánh sẽ dẫn đến sự tự tin ❤
r5-1427,"Nhung nguoi bi trao nguoc da day la so bi stress la. Vi no lam anh huong sk, va dan den de bi dau bao tu do acid tiet ra lien tuc. Cac ban tre ngay nay hay bi lam. Can phai can bang giua cong viec va nghi ngoi. Cung nhu kiem soat cam xuc tot de tranh bi stress khi bi ap luc de nang."
r5-1428,Mệt mỏi quá ko bt có bố mẹ nào lướt thấy video ko
r5-1429,"Lessons from Áp lực công viêc hay kỳ vọng quá nhiều -I can't expect to anyone because each people has each needs, dreams. -Finding my dream and choose type of teammates. -Just for me, I have to my next goals if I hate being bored"
r5-1430,"Mình nghe cậu nói, lúc nào cũng như sắp khóc, cậu có ổn không vậy??"
r5-1431,tâm trạng mình lúc này không khác gì bài hát này 😔😔😔
r5-1432,"Nhất thiết duy tâm tạo – tất cả do tâm mình tạo nên. Chỉ khi bạn tin vào khả năng thay đổi của chính mình, cuộc sống mới thật sự bắt đầu thay đổi."
