"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at" 
621,"1","2026-06-19T10:46:34.297820Z","normal",621,13.548,"","s8-0620","Bạn nào nhận ra đây là giai đoạn cảm xúc âm nhạc của Jack thời junior ko? Âm nhạc cũng như dòng thời gian , nó sẽ trôi và phát triển dần dần. Dòng thời gian sẽ dc Jack tái hiện dần dần qua chuỗi nhạc phẩm","2026-06-19T10:46:34.297840Z"
622,"1","2026-06-19T10:46:40.227253Z","normal",622,4.204,"","s8-0621","1 tháng tâm sự 1 lần đi anh Độ","2026-06-19T10:46:40.227278Z"
623,"1","2026-06-19T10:46:41.902747Z","normal",623,0.742,"","s8-0622","Không thích mô👎","2026-06-19T10:46:41.902772Z"
624,"1","2026-06-19T10:46:46.095363Z","normal",624,3.206,"","s8-0623","Tôi cam thây thoải mái sau bài tâp thở","2026-06-19T10:46:46.095383Z"
625,"1","2026-06-19T10:46:50.006193Z","normal",625,2.831,"","s8-0624","Tâm trạng :((","2026-06-19T10:46:50.006212Z"
626,"1","2026-06-19T10:46:52.471214Z","normal",626,0.996,"","s8-0625","Nhạc này sao vậy à","2026-06-19T10:46:52.471241Z"
627,"1","2026-06-19T10:47:21.079250Z","normal",627,27.674,"","s8-0626","Sợ mọi người không biết mình là bs hay sao mà cứ mỗi lần nói đều nhắc bs nghe không khiêm tốn lắm","2026-06-19T10:47:21.079550Z"
628,"1","2026-06-19T10:47:29.754568Z","normal",628,7.686,"","s8-0627","Cuộc đời như một bức tranh vẽ sẵn sao cháu không nói tới ông bà ngoại ai cùng giỗ cho ông bà còn gì loan có phải em mẹ không ông nội có địa chỉ chắc chắn vậy nếu ở với ông nội chắc gì đã được học hành như vậy trong cái dủi có cái may đợi chờ cháu mạnh mẽ lên và tha thứ cho cội nguồn tốt với người tội nỗi mới khó","2026-06-19T10:47:29.754586Z"
629,"1","2026-06-19T10:47:58.367840Z","depression",629,27.672,"","s8-0628","mình vừa mất 1 em chó đã nuôi gần 2 năm ,chỉ còn khoảng 2 tháng nữa là tròn 2 năm,nhưng em lại bị người ta bắt đi mất,em lại bỉ mình đi lúc gần sinh nhật,đối với mình em là món quà sinh nhật vô giá mà ba đã tặng năm sinh nhật 15 tuổi. nhưng giờ ông trời lại lấy đi mất món quà ấy,mình đau đớn đến ngạt thở. làm gì cũng có em cạnh bên,giờ nhìn đâu cũng thấy bóng dáng em,mình không kìm được. không biết giờ em còn sống hay đã chết,chị vẫn hướng về em,ba vẫn nhớ về em ,heo à ...","2026-06-19T10:47:58.367858Z"
630,"1","2026-06-19T10:48:00.723892Z","normal",630,1.417,"","s8-0629","Ko trượt cái nào","2026-06-19T10:48:00.723910Z"
631,"1","2026-06-19T10:48:06.914705Z","normal",631,4.863,"","s8-0630","Giá như ngoài đời, có 1 người như vậy, thì bao nhiêu người lương thiện,hay là người nghèo chất ko có gì hoang ức","2026-06-19T10:48:06.914722Z"
632,"1","2026-06-19T10:48:15.736449Z","normal",632,5.46,"","s8-0631","Ban song trong nhung lua 'suong qua roi 'vay ma ban than van do loi cho bo chong Ket qua viec gi xay ra dau ket qua tot hay xau cung deu do 2 nguoi truong thanh lam ra Dung than van nua ban oi","2026-06-19T10:48:15.736497Z"
633,"1","2026-06-19T10:48:17.850883Z","normal",633,1.196,"","s8-0632","Chiên 1 trứng đổ nửa chai dầu","2026-06-19T10:48:17.850900Z"
634,"1","2026-06-19T10:48:22.406805Z","normal",634,3.174,"","s8-0633","Anh ơi chs game là niềm vui của em mà bố mẹ cấm thì sao v ak😞😞","2026-06-19T10:48:22.406824Z"
635,"1","2026-06-19T10:50:13.887126Z","normal",635,110.462,"","s8-0634","""Trên đời này không có thiên tài, chỉ có những người nỗ lực đến mức mà những kẻ khác phải gọi họ là thiên tài""","2026-06-19T10:50:13.887144Z"
636,"1","2026-06-19T10:50:18.592874Z","normal",636,3.396,"","s8-0635","Cái khác giữa người giỏi và người giỏi ảo đó là họ tư duy tri thức khác nhau chứ học ko thì làm đc j đâu khó","2026-06-19T10:50:18.592893Z"
637,"1","2026-06-19T10:50:34.353706Z","normal",637,14.581,"","s8-0636","""Đi tìm mình"" là khá cụ thể. ""Đi"" là một động từ mô tả một người chuyển động, từ ở một điểm khởi đầu và tiến đi tới một điểm đích. Trên con đường đó mình sẽ có những gặp gỡ bất ngờ và mình sẽ cần có kĩ năng quan sát và kĩ năng gì nhớ. Mình thấy được đến đâu là mình đang bắt đầu chớm tìm ra mình là ai rồi đó! Con đường đi tìm mình nó khá dài tuỳ theo mức kỹ năng quan sát của mình sẵn có. Có người sẽ muốn nâng kỹ năng đó để cải thiện tốc độ tìm thấy mình nhanh chóng hơn, chi tiết hơn và sâu sắc hơn; đó là một đặc điểm của một mẫu người thích tiếng bộ nhanh chóng và vượt mức bình thường. Cũng có người sẽ không có hứng thú muốn nâng kỹ năng quan sát và họ an phận với cái tốc độ khám phá chính mình đó... Thoải mái, vì không ai như ai và đó là một đặc điểm mà cuộc đời cho phép mình tự đó làm như vậy. Trí ghi nhớ sẽ cho phép mình luôn luôn biết mình đã khám phá ra mình tới đâu rồi để mình có thể quyết định chọn đi tiếp như ý nguyện tuỳ hứng.","2026-06-19T10:50:34.353723Z"
638,"1","2026-06-19T10:50:37.239802Z","normal",638,1.756,"","s8-0637","Ong nay noi chuyen tao lao qua …!","2026-06-19T10:50:37.239821Z"
639,"1","2026-06-19T10:52:35.877020Z","uncertain",639,116.87,"Không đủ ngữ cảnh để xác định đây là đang bộc lộ đau khổ hiện tại hay chỉ là hồi tưởng sau khi đã cải thiện","s8-0638","vid này đã thực sự giúp e vượt qua burn out nghiêm trọng","2026-06-19T10:52:35.877043Z"
640,"1","2026-06-19T10:52:45.658071Z","normal",640,8.718,"","s8-0639","Sao đặt nặng chử tình chi vậy chị em . Có cũng đc kh có cũng đc cần tiền kh cần tình . Ở 1 mình niệm nam mô a di đà phật , thân mình còn chết huống chi giử chồng . Mình có giá của mình đi .","2026-06-19T10:52:45.658092Z"
641,"1","2026-06-19T10:52:50.413175Z","normal",641,3.592,"","s8-0640","Năm đó N của","2026-06-19T10:52:50.413200Z"
642,"1","2026-06-19T10:53:10.139357Z","normal",642,18.377,"","s8-0641","25/2/2024 còn ai nghe k ạ thoáng cái gần 30t rồi vẫn còn nge đi nghe lại😅","2026-06-19T10:53:10.139376Z"
643,"1","2026-06-19T10:53:13.113488Z","normal",643,1.803,"","s8-0642","chơi nhạc rock đi là tự động cầm đàn :))))))","2026-06-19T10:53:13.113522Z"
644,"1","2026-06-19T10:53:16.126744Z","normal",644,1.987,"","s8-0643","Hôm nay em sẽ bắt đầu quan sát nhiều hơn để tìm sự mới mẻ","2026-06-19T10:53:16.126764Z"
645,"1","2026-06-19T10:53:18.543322Z","normal",645,0.757,"","s8-0644","Có ai đang xem không","2026-06-19T10:53:18.543340Z"
646,"1","2026-06-19T10:53:20.870611Z","normal",646,1.11,"","s8-0645","không tìm thấy nút haha ở đâu","2026-06-19T10:53:20.870633Z"
647,"1","2026-06-19T10:53:25.003523Z","normal",647,2.812,"","s8-0646","Có j mà phải phản ánh, ở xóm đó ai lm tổ dân phố họ nằm trong ban giám sát nhân dân. Họ nói k cho lm và lm như vậy k đúng kiến nghị lên thì đơn vị thị công có cho thêm tiền nó k giám lm như vậy","2026-06-19T10:53:25.003549Z"
648,"1","2026-06-19T10:53:28.449701Z","normal",648,2.475,"","s8-0647","2026 ai còn nghe ko😊","2026-06-19T10:53:28.449719Z"
649,"1","2026-06-19T10:53:30.316361Z","normal",649,0.73,"","s8-0648","giờ còn ai nghe bài này không ạ","2026-06-19T10:53:30.316380Z"
650,"1","2026-06-19T10:53:32.877534Z","normal",650,1.501,"","s8-0649","Mình cũng muốn hỏi về cách bạn tìm kiếm các nguồn tài liệu nghiên cứu khoa học ạ","2026-06-19T10:53:32.877559Z"
651,"1","2026-06-19T10:53:35.978004Z","normal",651,1.369,"","s8-0650","Ai thích anh châu khai Phong thì điêm danh cái lào","2026-06-19T10:53:35.978023Z"
652,"1","2026-06-19T10:53:39.745898Z","normal",652,2.785,"","s8-0651","Giờ rất nhiều conten bẩn, Chúng nó ko hiểu vì vài lượt xem mà có thể ảnh hưởng đến cả 1 thế hệ sau này. Những thằng này lên tốt nhất cứ cho chúng nó vào kho.","2026-06-19T10:53:39.745916Z"
653,"1","2026-06-19T10:53:42.650511Z","normal",653,1.862,"","s8-0652","Mà nhấm mắt lại rồi đọc được nhỉ 😅","2026-06-19T10:53:42.650537Z"
654,"1","2026-06-19T10:53:44.823105Z","normal",654,1.228,"","s8-0653","Người nào hát nhạc Truc Phuong, trước sau gì cũng noi tiếng và thành công trên đường nghệ thuật..","2026-06-19T10:53:44.823124Z"
655,"1","2026-06-19T10:54:03.842694Z","normal",655,17.885,"","s8-0654","Thanks a vì clip này, e đã từng cảm giác rằng công việc hiện tại là do năm đó mình vừa ra trg, mình cần việc nên làm đại và e rất chán khi đi làm nhưng dần dần e nhận ra đc công việc này đã nuôi e ntn, đã giúp e quen biết thêm nhiều ng ntn, đã tập cho e thói quen trc khi nói hay gửi email phải đọc đi đọc lại, nghĩ đi nghĩ lại ra sao...e cảm thấy nó chọn e là có lý do của nó. Nhiều người nói 28t như e ng ta đã start up rồi còn e thì sao chưa làm, e vẫn chỉ cười r nói lại là bgio chưa phải lúc e làm đc như vậy, mỗi ng sẽ có khoảng thời gian thành công riêng chỉ là sớm hay muộn thôi, nhưng sớm hay muộn thì nó sẽ đến miễn là e ko bỏ nó là đc","2026-06-19T10:54:03.842712Z"
656,"1","2026-06-19T10:54:07.553851Z","normal",656,1.347,"","s8-0655","Mục tiêu lớn nhất của mình là đỗ đại học","2026-06-19T10:54:07.553869Z"
657,"1","2026-06-19T10:54:12.026404Z","normal",657,3.045,"","s8-0656","Gặp nhà chồng như thế này nen bo đừng nhẫn nhịn 😢 quá tàn nhẫn gặp quả báo thôi","2026-06-19T10:54:12.026431Z"
658,"1","2026-06-19T10:54:14.357305Z","normal",658,1.034,"","s8-0657","Ai đó đã nợ tôi một lễ đường","2026-06-19T10:54:14.357327Z"
659,"1","2026-06-19T10:54:28.173459Z","depression",659,11.592,"","s8-0658","Mà bố mẹ, ông bà không hiểu tôi, đừng có thích tự nói gì thì nói, làm gì thì làm. Họ không biết gì về tôi cả ! Làm ơn đừng phán xét tôi nữa !","2026-06-19T10:54:28.173477Z"
660,"1","2026-06-19T10:54:31.761934Z","normal",660,2.616,"","s8-0659","Hồi đó ngày nào cũng cày trên ITV","2026-06-19T10:54:31.761953Z"
661,"1","2026-06-19T10:54:33.455033Z","normal",661,0.681,"","s8-0660","Kyo yor chứ ai","2026-06-19T10:54:33.455057Z"
662,"1","2026-06-19T10:54:36.673481Z","normal",662,2.099,"","s8-0661","Bài này là sự kết thúc của một cuộc tình 2 năm trước , nhớ quá , nhớ cái đêm ngồi lủi thủi với bài nhạc này😢","2026-06-19T10:54:36.673511Z"
663,"1","2026-06-19T10:54:41.338017Z","normal",663,3.638,"","s8-0662","E chưa bao giờ hiểu được a yêu e cần e như thế nào...với a e là tất cả😥😥với e a chẳng là gì💔💔💔","2026-06-19T10:54:41.338043Z"
664,"1","2026-06-19T10:54:44.329478Z","normal",664,1.615,"","s8-0663","Nói người ta lừa hay già mà hám trai","2026-06-19T10:54:44.329498Z"
665,"1","2026-06-19T10:54:47.950307Z","normal",665,2.564,"","s8-0664","chẳng ông linh mục nào làm phép lạ ông diệp long ko làm phếp lạ mà chuyển lời cầu xin với chúa chỉ có chúa mới có quyền( chúa quyền năng phép màu) phép lạ là do chúa cho mới được...","2026-06-19T10:54:47.950362Z"
666,"1","2026-06-19T10:54:51.445532Z","normal",666,2.425,"","s8-0665","Tất cả ca khúc của chi cư như la dành riêng cho em. Đang thất tinh nghe khóc luôn","2026-06-19T10:54:51.445555Z"
667,"1","2026-06-19T10:54:54.102517Z","normal",667,1.594,"","s8-0666","2024 có ai lâu lâu lại vào nghe không","2026-06-19T10:54:54.102536Z"
668,"1","2026-06-19T10:54:57.766867Z","normal",668,2.669,"","s8-0667","Để có kinh nghiệm đối ứng thì phải có trải nghiệm, để có trả nghiệm chắc cũng phải mong cầu. Nó lại ngược với bớt mong cầu","2026-06-19T10:54:57.766890Z"
669,"1","2026-06-19T10:55:01.496941Z","normal",669,2.038,"","s8-0668","Anh Dũng nói đúng , tại sao phải chạy theo mấy cái “rực rỡ” đó,nhiều người người ta chỉ cần cuộc sống của họ ổn là đã mừng lắm rồi.","2026-06-19T10:55:01.496958Z"
670,"1","2026-06-19T10:55:03.604312Z","normal",670,1.098,"","s8-0669","Đcu lừa à?","2026-06-19T10:55:03.604331Z"
671,"1","2026-06-19T10:55:07.016232Z","normal",671,2.416,"","s8-0670","Sao samurice rời phê game,game on và vô lý,my bé đâu rồi các ông","2026-06-19T10:55:07.016255Z"
672,"1","2026-06-19T10:55:10.290924Z","normal",672,2.358,"","s8-0671","Cho dù giấy tờ hợp pháp nhưng chính là lừa đảo người cao tuổi là vi phạm pháp luật quy tội hình sự cần cơ quan pháp luật truy tố hình y","2026-06-19T10:55:10.290943Z"
673,"1","2026-06-19T10:55:12.415598Z","normal",673,0.873,"","s8-0672","biết bài này hơi muộn","2026-06-19T10:55:12.415618Z"
674,"1","2026-06-19T10:55:20.240934Z","normal",674,6.361,"","s8-0673","Nhìn là biết hàng giả rồi, làm gì có xương người nguyên bộ như vậy tồn tại được","2026-06-19T10:55:20.240955Z"
675,"1","2026-06-19T10:55:25.471459Z","normal",675,0.713,"","s8-0674","25/3/2026 ai còn nghe","2026-06-19T10:55:25.471480Z"
676,"1","2026-06-19T10:55:28.671791Z","normal",676,2.226,"","s8-0675","Cô vào rồi mà cũng Tom và Jerry Mà còn không chú ý dẫu vậy sao","2026-06-19T10:55:28.671808Z"
677,"1","2026-06-19T10:55:30.988363Z","normal",677,1.333,"","s8-0676","hết lòng vì một người nhưng mình không là j trong mắt họ","2026-06-19T10:55:30.988382Z"
678,"1","2026-06-19T10:55:35.650226Z","normal",678,3.204,"","s8-0677","Chiên da bảo lắc xe trước khi nổ máy xe, người dân làm theo, mắc mớ gì mời lên làm việc.Cái này quá đáng, ngưòi dân phải biết phản biện, không có gì phải sợ CA.Nó là đầy tớ nhân dân,ăn lương của dân.Bớt sợ đi bà con.","2026-06-19T10:55:35.650245Z"
679,"1","2026-06-19T10:55:41.116217Z","normal",679,4.455,"","s8-0678","Bài hát ""Một mình"" là một tác phẩm đầy cảm xúc, kết hợp tuyệt vời giữa giọng hát mộng mị, sâu lắng của Bùi Lan Hương và tài viết lời đầy tinh tế của Bùi Công Nam. Ca từ được trau chuốt, nhẹ nhàng mà thấm đẫm nỗi cô đơn, như lời độc thoại của một người lạc lõng giữa những kỷ niệm cũ. Giai điệu chậm rãi, không quá phô trương nhưng lại khiến người nghe rung động từ những nốt đầu tiên. Đây không chỉ là một bài hát, mà là một mảnh cảm xúc rất thật – nơi người ta tìm thấy mình trong những phút yếu lòng nhất. Một lần nữa, Bùi Công Nam đã chứng minh anh là một trong những nhạc sĩ viết về nỗi cô đơn hay nhất hiện nay.","2026-06-19T10:55:41.116235Z"
680,"1","2026-06-19T10:55:44.348118Z","normal",680,1.974,"","s8-0679","Không lên đổ dầu vào lửa cố gắng tu Đời còn dài tương lai còn rộng Sống trên đời để làm người ai có được cuộc sống tự do nhất là người hạnh phúc nhất","2026-06-19T10:55:44.348146Z"
681,"1","2026-06-19T10:55:52.668540Z","normal",681,5.284,"","s8-0680","Tội lỗi là do bà mẹ làm khổ con trai và còn dâu.tôi nghĩ ko trách con đâu.. vì nó yêu ck quá..bà khinh thường con đâu.hành hạ con đâu. Ham con đâu giàu về n9s xem thuòng bà ngày,hương nghèo biết chịu khó ,biết nhường nhị bà .thậm chí là còn chịu nhục..khổ thì chịu,nhưng nhục thì ko..quả báo của bà đâu ko.ngấm ko.thương Tuấn và hương,,đây là ba8f hoch cho những bà mẹ ck nào con coi thường con đâu thì hãy xem gương này nhé","2026-06-19T10:55:52.668559Z"
682,"1","2026-06-19T10:55:55.236862Z","normal",682,1.671,"","s8-0681","Sao ở ngoài vui vẻ nhây gì đâu mà vô mood bài suy là suy cùng suy cực, người gì đâu mà lạ dị Anh Tú ơi","2026-06-19T10:55:55.236881Z"
683,"1","2026-06-19T10:55:57.925448Z","normal",683,0.883,"","s8-0682","chỉ là nhạc kpop thoi mà =)))","2026-06-19T10:55:57.925468Z"
684,"1","2026-06-19T10:56:01.605019Z","uncertain",684,21.243,"Không có thông tin về cảm xúc hay tình trạng của chính người viết.","s8-0683",".......!!!. ai cũng đã từng như vây,,,!!!","2026-06-19T10:56:28.704653Z"
685,"1","2026-06-19T10:56:07.549587Z","normal",685,2.289,"","s8-0684","hoi tht nay hoi xua thi van chi bnhieu diem?","2026-06-19T10:56:07.549606Z"
686,"1","2026-06-19T10:56:32.759172Z","normal",686,3.008,"","s8-0685","Tôi cũng sẽ cố gắng để vào lớp 10 dù tiếng anh tôi yếu nhưng tôi sẽ cố gắng","2026-06-19T10:56:32.759188Z"
687,"1","2026-06-19T10:57:50.593078Z","normal",687,76.611,"","s8-0686","Nghe tùng dương hát 1 mình thì thấy bth chả có gì đặc sắc! Nhưng khi so kè, song ca cùng 1 ca sĩ khác, thì lại thấy khác biệt hoàn toàn! Chắc tại tai người bth như tôi ko biết cảm nhạc, ai có chung suy nghĩ ko?","2026-06-19T10:57:50.593096Z"
688,"1","2026-06-19T10:57:53.146693Z","normal",688,1.297,"","s8-0687","Hóng ra beat karaoke coevr mà không thấy","2026-06-19T10:57:53.146711Z"
689,"1","2026-06-19T10:57:56.051047Z","normal",689,1.884,"","s8-0688","nghe nhạc của họ ,nghe giọng của họ chứ không phải nghe ngóng về đời tư của họ.","2026-06-19T10:57:56.051063Z"
690,"1","2026-06-19T11:00:53.975611Z","normal",690,3.323,"","s8-0689","Cái kết quá đau lòng đừng viết chuyện đau lòng vậy","2026-06-19T11:00:53.975635Z"
691,"1","2026-06-19T11:00:56.943166Z","normal",691,1.753,"","s8-0690","Sao chuyện nào cũng giống nhau : con dâu làm nhiều tiền , còn mẹ chồng thì tai quái","2026-06-19T11:00:56.943187Z"
692,"1","2026-06-19T11:01:06.411940Z","normal",692,6.54,"","s8-0691","Cái j là của mình thì sẽ là của mình, còn ko thì hãy để nó ra đi trong yên bình. Thế giới ko hề khép lại mà chỉ lật sang trang mới cho chúng ta mà thôi.","2026-06-19T11:01:06.411966Z"
693,"1","2026-06-19T11:01:08.585833Z","normal",693,0.963,"","s8-0692","Bài test mà bác nói kiếm ở đâu vậy admin ơi","2026-06-19T11:01:08.585852Z"
694,"1","2026-06-19T11:01:10.236237Z","normal",694,0.601,"","s8-0693","Rớt nước mắt 4:39","2026-06-19T11:01:10.236265Z"
695,"1","2026-06-19T11:01:11.801177Z","normal",695,0.478,"","s8-0694","Còn ai nghe lại ko.","2026-06-19T11:01:11.801203Z"
696,"1","2026-06-19T11:01:14.531182Z","normal",696,1.606,"","s8-0695","Chuyện vớ vẩn lúc.đầu bảo là của ông vượng sau lại là con của Hùng"" chồng""","2026-06-19T11:01:14.531204Z"
697,"1","2026-06-19T11:01:18.047857Z","normal",697,1.646,"","s8-0696","Loại người này có tài mà không có đức cũng vô dụng nha a Di Đà Phật ❤","2026-06-19T11:01:18.047874Z"
698,"1","2026-06-19T11:01:20.568452Z","normal",698,1.469,"","s8-0697","Moi người đừng tin những gì quảng cáo toàn là lừa người cái gì cũng uống nói bất chấp rồi người binh chết hay mất tiền cũng ko sao!","2026-06-19T11:01:20.568472Z"
699,"1","2026-06-19T11:01:34.676158Z","depression",699,12.998,"","s8-0698","Oh.. thật ra tôi không có bạn bè nào ngoài chính tôi bạn à","2026-06-19T11:01:34.676183Z"
700,"1","2026-06-19T11:02:25.507075Z","normal",700,49.649,"","s8-0699","cái gì vậy","2026-06-19T11:02:25.507106Z"
701,"1","2026-06-19T11:02:39.484848Z","normal",701,12.937,"","s8-0700","Cx đã gần một năm rùi chúng ta ctay nhau sau ctay mk đã làm rất nhìu điều điên rồ để rồi khi năm hc mới đến mk đã k dám nhìn mặt cậu nx mk sợ hãi nhìu cái mk vẫn còn vương vấn cậu nhưng h đã nguôi đi nhìu phần r bây giờ mk cảm thấy bn mà mk vs mối quan hệ bb bth này thật tuyệt nhưng khi nghe một vài ng hỏi sao mk k mở lời lại liệu có quay lại k nhưng mk không có ý định đó bởi mk bt mối quan hệ hiện tại đã quá đủ rồi","2026-06-19T11:02:39.484866Z"
702,"1","2026-06-19T11:02:42.359904Z","normal",702,1.862,"","s8-0701","Tks. Nhưng mà ông ad cũng từng bị rồi đúng không ?","2026-06-19T11:02:42.359927Z"
703,"1","2026-06-19T11:02:45.096769Z","normal",703,1.472,"","s8-0702","rồi cuối cùng là chỉ chưa?","2026-06-19T11:02:45.096793Z"
704,"1","2026-06-19T11:02:46.913022Z","normal",704,0.855,"","s8-0703","Giống hình phạt thời xưa","2026-06-19T11:02:46.913046Z"
705,"1","2026-06-19T11:02:49.660055Z","normal",705,1.187,"","s8-0704","Em đã bất tất cả cho anh rồi nhe😂😂😂😂😂cái","2026-06-19T11:02:49.660074Z"
706,"1","2026-06-19T11:03:11.395214Z","uncertain",706,20.64,"Không rõ bệnh ở đây là bệnh gì","s8-0705","E cần a giúp a giang ơi...e dag bệnh mún l.lac với a thì phải làm sao","2026-06-19T11:03:11.395233Z"
707,"1","2026-06-19T11:03:17.869056Z","normal",707,5.14,"","s8-0706","NM nhu la mot diva Vietnam ở nuoc ngoai, rat đung nghia! Tu truoc den nay khi noi den chu diva o ben nay, ngươi ta khong phan ung vi không muốn noi gi…..cho den khi NM xuat hien!","2026-06-19T11:03:17.869074Z"
708,"1","2026-06-19T11:03:21.600882Z","normal",708,2.45,"","s8-0707","Thật sự quá bất công. Cha mẹ dầm mưa chờ con cái. Vậy còn con đực không ai chờ","2026-06-19T11:03:21.600898Z"
709,"1","2026-06-19T11:03:25.436113Z","normal",709,2.714,"","s8-0708","Chắc chỉ là một phần nhỏ, mang tên"" cuốn vương"" =)))","2026-06-19T11:03:25.436132Z"
710,"1","2026-06-19T11:03:28.449225Z","normal",710,0.926,"","s8-0709","Trẻ con nó biết gì đâu❌ Có dạy đâu mà nó biết✅","2026-06-19T11:03:28.449252Z"
711,"1","2026-06-19T11:03:31.340426Z","normal",711,1.776,"","s8-0710","nếu là tôi là đx em trai thì tôi lơ luôn khỏi ôm ,bố mẹ gì đâu mà thiên vị","2026-06-19T11:03:31.340446Z"
712,"1","2026-06-19T11:04:21.185023Z","normal",712,9.369,"","s8-0711","Trông chờ ck mới của HC từ sáng đến giờ ko uổng công đợi chờ","2026-06-19T11:04:21.185043Z"
713,"1","2026-06-19T11:04:25.843734Z","normal",713,3.519,"","s8-0712","tại sao lại yêu đùa thì thắng yêu thật thì thua🥺","2026-06-19T11:04:25.843752Z"
714,"1","2026-06-19T11:04:29.149565Z","normal",714,2.251,"","s8-0713","đợi 26tiếng nữa là phát roii')) ad chơi lớn quá mà có điều chờ muốn mỏi luonn 🥲","2026-06-19T11:04:29.149583Z"
715,"1","2026-06-19T11:04:32.139661Z","normal",715,2.033,"","s8-0714","Tất cả cũng vì cuộc sống mưu sinh thôi , làm gì cũng phải có thu nhập thôi. Video ko có quảng cáo thì chả ai làm vi deo cho mọi người xem cả, cũng như câu '' có thực mới vực được đạo ''","2026-06-19T11:04:32.139677Z"
716,"1","2026-06-19T11:04:35.698600Z","normal",716,1.711,"","s8-0715","Sqo gần đây cái zụ này nổi zợ","2026-06-19T11:04:35.698624Z"
717,"1","2026-06-19T11:04:38.110075Z","normal",717,1.289,"","s8-0716","Những cánh tay của 9x đâu rồi","2026-06-19T11:04:38.110092Z"
718,"1","2026-06-19T11:04:45.331977Z","normal",718,5.638,"","s8-0717","Vài năm truớc , tôi có 1 chiếc điện thoại ,chỉ có thể lưu đuợc 200 tin nhắn bên trong là biết bao nhiêu hồi ức khó quên.mỗi lần đầy 200 tin đều phãi suy nghĩ lại rớt nhiều lần xem phãi bỏ đi cái nào . lúc đó chỉ muốn có 1 chiếc điện thoại có thể chứa đuợc 500 tin.. bây giờ tôi muốn có 1 chiếc điện thoại với bộ nhớ siêu lớn..NHƯNG KHÔNG TÌM ĐUỢC ..nguời có thể cùng tôi gửi 200 tin nhắn đó nửa !","2026-06-19T11:04:45.332000Z"
719,"1","2026-06-19T11:04:48.206682Z","normal",719,1.797,"","s8-0718","Ông này không biết nói thế nào để mà bình luận về phẩm chất của ông này quá hâm","2026-06-19T11:04:48.206704Z"
720,"1","2026-06-19T11:04:51.005090Z","depression",720,18.97,"","s8-0719","Mong sớm tất cả mọi người cũng như mình vượt qua mọi khó khăn và nỗi đau đang phải chịu đựng","2026-06-19T11:05:12.065724Z"
721,"1","2026-06-19T11:05:15.631759Z","normal",721,2.418,"","s8-0720","Hát khiếp thiệt, mà cười xỉu á.","2026-06-19T11:05:15.631776Z"
722,"1","2026-06-19T11:05:19.267945Z","normal",722,2.06,"","s8-0721","Tiền mà gửi mẹ chồng.??,","2026-06-19T11:05:19.267966Z"
723,"1","2026-06-19T11:05:21.308969Z","normal",723,0.817,"","s8-0722","L nhìn cái bản mặt thằng nhỏ kìa","2026-06-19T11:05:21.309007Z"
724,"1","2026-06-19T11:05:25.828074Z","normal",724,3.423,"","s8-0723","3:30 Để có hạnh phúc thì bạn phải có sự giàu có (tiền bạc, điều tạo cho ta niềm vui là sk, thời gian...)","2026-06-19T11:05:25.828101Z"
725,"1","2026-06-19T11:05:28.382456Z","normal",725,1.483,"","s8-0724","Nói thôi ô ah, thương cho roi cho vọt, dậy theo ô chúng nó ko có tình cảm đâu","2026-06-19T11:05:28.382473Z"
726,"1","2026-06-19T11:05:30.102033Z","normal",726,0.703,"","s8-0725","không biết ái không gặp nứt","2026-06-19T11:05:30.102059Z"
727,"1","2026-06-19T11:05:32.007263Z","normal",727,0.839,"","s8-0726","14/11 ai còn nghe k ạ.điểm danh cái","2026-06-19T11:05:32.007282Z"
728,"1","2026-06-19T11:05:34.940183Z","normal",728,1.243,"","s8-0727","22 năm tôi vẫn còn nhớ một cuộc tình ngang trái","2026-06-19T11:05:34.940202Z"
729,"1","2026-06-19T11:05:51.125809Z","normal",729,15.132,"","s8-0728","Chúng tôi mạng tuổi trẻ mạng sống của mình đi bao về tổ quốc trước giặc trung quốc xâm lược Việt Nam! Nam 79 tại mất trận lang son với 4 năm tu 80 toi 84 được 62 gom 1 báo hiểm ý tế và 4100 ngàn lính năm 2014 không được cộng nhận người có công bởi không chết không bị thương và cũng không là bệnh binh nên không được cộng nhận người có công mà chúng tôi chỉ là những kẻ ( không có công ) khí báo về tổ quốc Việt Nam! Thật vô lý thật bất công thật không cộng bằng nhe","2026-06-19T11:05:51.125838Z"
730,"1","2026-06-19T11:05:55.233958Z","normal",730,3.018,"","s8-0729","❤ nổi đau được chửa lành .giông tố sẽ qua đi ❤ biêt ơn cô Lanh","2026-06-19T11:05:55.233978Z"
731,"1","2026-06-19T11:06:25.812525Z","depression",731,29.306,"","s8-0730","Tôi chỉ muốn có ai chơi với tôi vì ko ai chơi với tôi ngta thì được chơi còn tôi thì chơi một mình","2026-06-19T11:06:25.812547Z"
732,"1","2026-06-19T11:06:28.637173Z","normal",732,1.744,"","s8-0731","cái thuốc đó k đắng thì cho bé uống trực tiếp luôn đi chớ có cần phải giả uống trà sữa k :)?","2026-06-19T11:06:28.637193Z"
733,"1","2026-06-19T11:06:32.103507Z","normal",733,1.712,"","s8-0732","Quý Thiếu vì một người phụ một người..... Thật không xứng đáng có được hạnh phúc 😢","2026-06-19T11:06:32.103532Z"
