review_bucket,comment_text,weak_label,confidence,depression_score,matched_keywords,need_review,suggested_label,final_label,reviewer_note,row_id,text_hash
uncertain,Mình cũng bị từ năm 2016,uncertain,low,0,,True,,uncertain,,s5-0387,3c5358bad0
uncertain,Tâm trạng con người lên xuống thất thường. Đều duy trì luôn có động lực khó lắm.,uncertain,low,3,cô đơn,True,,uncertain,,s5-0388,87becd09c2
uncertain,nghe ma nha thoi gian moi lon di lam xa nha,uncertain,low,0,,True,,uncertain,,s5-0389,636f09931f
uncertain,Kể kiểu gì mà cứ dì lại chị lại có con lại các em chả biết như thế nào,uncertain,low,0,,True,,uncertain,,s5-0390,3c8b5e4f37
uncertain,Nhiều khi buồn nhưng cố kìm nén cảm xúc mặc dù đã muốn khóc lắm r :(((😢,uncertain,low,0,,True,,uncertain,,s5-0391,88fe0f145e
uncertain,Anh nguyên mà để tóc bình thường chụp đẹp hơn ạ nét tự nhiên sẽ đẹp hơn make ạ,uncertain,low,0,,True,,uncertain,,s5-0392,36f5780d12
uncertain,""" lói"" cho nhiều cũng vậy thôi !😅😮",uncertain,low,0,,True,,uncertain,,s5-0393,7ec76981d6
uncertain,thành công nha bác sĩ,uncertain,low,0,,True,,uncertain,,s5-0394,836a5bb8bb
uncertain,Quá hay vừa tone hát 😊,uncertain,low,0,,True,,uncertain,,s5-0395,98a9fbc8a9
uncertain,Nhạc phối hay tuyệt các bạn ơi 👍👍👍❤👍👍❤👍❤❤❤,uncertain,low,0,,True,,uncertain,,s5-0396,4a5446e849
uncertain,Minh thich nhat bai Cau hoi em chua tra loi,uncertain,low,0,,True,,uncertain,,s5-0397,c647328dee
uncertain,"para quien sea que lea este comentario en el futuro, le recomiendo leer sociedad del cansancio, yo llegue a ver este video en mi feed y me metí porque me imaginaba que iba a tocar este tema, acerté.",uncertain,low,0,,True,,uncertain,,s5-0398,ff58393dd8
uncertain,Tí thì phải làm lại cccd,uncertain,low,0,,True,,uncertain,,s5-0399,63de25c17c
uncertain,Hôm qua Hiếu diễn Forest bài này hay lắm,uncertain,low,0,,True,,uncertain,,s5-0400,250a99ea4d
uncertain,27/11/2019 rồi mà nghe vẫn ko chán,uncertain,low,0,,True,,uncertain,,s5-0401,af5b78a750
uncertain,"xem xong mình thấy nó đã nói đúng con người bên trong mình , nhờ đó mình cũng hiểu bản thân hơn <3",uncertain,low,0,,True,,uncertain,,s5-0402,0da5643d87
uncertain,"Chứng kiến sự bạc bẽo ngay trong chính gia đình mình thì ngoài kia có tệ thế nào thì cũng chẳng là gì 😊 "" Tận cùng của nhục nhã là nhìn mẹ phải khóc """,uncertain,low,0,,True,,uncertain,,s5-0403,415e408395
uncertain,Thế chứ đăng ký hơi viên mà chương nào cũng ko xem đc cứ phải nguyên anh mới đc sao ko nói từ đầu là phải đang nguyên anh mới xem đc cho nhanh giờ đang ký song vẫn phải đợi như ko phải hôi viên bực thế,uncertain,low,0,,True,,uncertain,,s5-0404,dc871af6db
uncertain,Kênh lày video xua có nhiêu lai mà sao bây giò ít quá😮,uncertain,low,0,,True,,uncertain,,s5-0405,b5a7b45958
uncertain,có những phương pháp nào để cơ thể và đầu óc được thoải mái tránh bị stress không à?,uncertain,low,3,stress,True,,uncertain,,s5-0406,9c975aeaa1
uncertain,Đấu trường âm nhạc đã đưa e tìm đến a đây kkk🤣🤣,uncertain,low,0,,True,,uncertain,,s5-0407,db4961c0f8
uncertain,309 ạ .,uncertain,low,0,,True,,uncertain,,s5-0408,967214cf43
uncertain,Trời ơi tô gà và rác vi en thương nhau hà😊😊❤❤😝😝😚😚,uncertain,low,0,,True,,uncertain,,s5-0409,692931c431
uncertain,"Mình bị nghẹn lại, nước mắt chảy ra khi nghe bài này, chả biết sao nữa",uncertain,low,0,,True,,uncertain,,s5-0410,9afec155ab
uncertain,Học bao lâu để thành đảng viên cao cấp,uncertain,low,0,,True,,uncertain,,s5-0411,fe1b0d2158
uncertain,Bây giờ không cần xem không có nghĩa là sau này cũng vậy đúng không mọi ngừi,uncertain,low,0,,True,,uncertain,,s5-0412,605702d368
uncertain,"Chẳng biết từ khi nào mình đã sub kênh bạn nhưng thật sự podcast bạn đã chạm vào sâu tâm khảm của mình, mình đang đi về đâu, liệu mình có thật sự đang sống, ngày qua ngày cứ sống như kẻ không hồn, làm việc thì chẳng có gì ra hồn, mình hiện tại mới đang ở năm 2 đại học, mẹ mình mất mới năm qua. Cứ bảo cố gắng sống vì ước mơ của mẹ, còn em còn bố, nhưng thật sự mình ngột ngạt quá. Mẹ luôn là chỗ dựa tinh thần cho mình nhưng mà… giờ bạn bè cũng chẳng có mấy, học trung bình khá. Tôi đôi lúc nghĩ tới việc kết thúc",uncertain,low,0,,True,,uncertain,,s5-0413,144808646a
uncertain,Hay oi la hay hay hoai hay mai nhu thu thi vao tai nhung loi yeu thuong ngot ngao thiet tha🌷🤗,uncertain,low,0,,True,,uncertain,,s5-0414,8339577b2f
uncertain,"Thật tuyệt vời nay Đan Nguyên đã trở về Việt Nam thực hiện MV “Còn Lại Nỗi Cô Đơn” này.🥰 MV được ghi hình tại Sài Gòn, những cảnh quay phố phường quen thuộc, góc phố Tàu sầm uất… chắc hẳn khiến khán giả Việt Nam rất thích thú khi nơi đây có sự xuất hiện của Ngôi sao Idol mà bao fans hằng mong ước gặp được Anh!😍 Đây là tín hiệu đáng mừng, hi vọng tương lai không xa Đan Nguyên sẽ trở lại Việt Nam thực hiện những Liveshow để khán giả được nghe anh hát trực tiếp tại quê nhà!❤️🙏🥰 Chúc Idol Đan Nguyên và ekip nhiều sức khỏe, có thêm nhiều dự án âm nhạc điện ảnh như thế này nữa và gặt hái được nhiều thành công!💯🥳🎉",uncertain,low,1,cô đơn|tuyệt vời,True,,uncertain,,s5-0415,b144ded225
uncertain,"vậy là phải làm việc thông minh, có kế hoạch hơn rồi",uncertain,low,0,,True,,uncertain,,s5-0416,5f28341dc8
uncertain,đẹp gái đẹp trai rồi còn nhảy đẹp,uncertain,low,0,,True,,uncertain,,s5-0417,8438ba23b8
uncertain,Mỗi ngày đều nghe better version!❤,uncertain,low,0,,True,,uncertain,,s5-0418,992f566760
uncertain,Hay wa bạn ơi ra bài Karaoke ln bạn oi🎉🎉🎉🎉🎉,uncertain,low,0,,True,,uncertain,,s5-0419,e288dda7c9
uncertain,xin clip đằng sau đc ko b,uncertain,low,0,,True,,uncertain,,s5-0420,2ad3c8d773
uncertain,Cháu Chúc Chú sức khoẻ ạk!❤,uncertain,low,0,,True,,uncertain,,s5-0421,eea159409f
uncertain,"chào mn, em 2013 và hết hè năm nay sẽ lên lớp 8. càng ngày lại càng thấy thi c3 nó đến gssnf, đáng sợ hơn mình nghĩ. h em ko giám mơ mộng về 1 tương lai mà chỉ cố gắng cho hiện tại. em thấy mình đang tự ti, ganh ghét với các bạn xung quanh",uncertain,low,3,tự ti,True,,uncertain,,s5-0422,dd0f51d659
uncertain,tôi muốn video này nên được nhiều view hơn 🗿👍,uncertain,low,0,,True,,uncertain,,s5-0423,9513ba49ab
uncertain,Ko như mẹ tôi...😢😢😢,uncertain,low,0,,True,,uncertain,,s5-0424,e9d87092b4
uncertain,ខ្ញុំ ជា ខ្មែរ ក៏ ស្រឡាញ់ ប្រទេស វៀតណាម ដែល ខ្ញុំ ក៏ ជាជនជាតិវៀតណាម 🇻🇳♥️🇰🇭🇰🇭♥️🇻🇳☺️🙂,uncertain,low,0,,True,,uncertain,,s5-0425,a8f095cefa
uncertain,Birdoi Ruu,uncertain,low,0,,True,,uncertain,,s5-0426,e62240fc3b
uncertain,Hôm nay chỉ còn 17 ngày nữa thoiiii hãy cố gắng vì mục tiêu của bản thân vì ba mẹ nhé❤🍀🍀,uncertain,low,0,,True,,uncertain,,s5-0427,9c213166fb
uncertain,Chị đã khóc còn hát😢,uncertain,low,0,,True,,uncertain,,s5-0428,5c3ad21fc0
uncertain,"Wow, this video is mind-blowing! I can't believe how well-crafted the visuals are. Great job!",uncertain,low,0,,True,,uncertain,,s5-0429,f778cc776b
uncertain,"Yes , thankyou.",uncertain,low,0,,True,,uncertain,,s5-0430,366db07260
uncertain,Có lẽ mình phải kiên trì làm điều mình không thích cho tới khi mình đủ khả năng theo đuổi được cái mình thích,uncertain,low,0,,True,,uncertain,,s5-0431,ad9cca725d
uncertain,Li dị ngay thôi,uncertain,low,0,,True,,uncertain,,s5-0432,63edb3b97d
uncertain,khám bệnh mất ngủ ở bệnh viện nào,uncertain,low,3,mất ngủ,True,,uncertain,,s5-0433,d5089435b3
uncertain,Toi thich nhac cua Lâm Chan Huy lam nha,uncertain,low,0,,True,,uncertain,,s5-0434,e07f1fd53a
uncertain,"1. Bớt mong cầu, bớt tránh né 2. Có kinh nghiệm đối ứng trí tuệ 3. Tự tin hoặc có sức chịu đựng 4. Hài lòng vs những gì mình đang có",uncertain,low,3,tự ti,True,,uncertain,,s5-0435,7d0820ffae
uncertain,2024 có ai coi lại để quay lại tuổi hồn nhiên ko,uncertain,low,0,,True,,uncertain,,s5-0436,865575d851
uncertain,Anh có phải là dv tring phim thời tới cản không kịp ko anh,uncertain,low,0,,True,,uncertain,,s5-0437,c7eff34e32
uncertain,Mỗi tuần pa sẽ upload 1 bài lyrics video huyền thoại để Sirocon chờ đến ngày pa có bài hát mới nha,uncertain,low,0,,True,,uncertain,,s5-0438,db72f005a3
uncertain,Với em thầy là người thầy đỉnh nhất ❤ truyền dạy rất nhiều bài học quý giá và thực tế để em học hỏi và thành công ❤️,uncertain,low,0,,True,,uncertain,,s5-0439,d4cce6fe1f
uncertain,Bài này đúng vs tâm trạng của mình hơn 2 năm trước nghe lại thấy buồn làm sao Mình đã từng có mối tình đầu hồi cuối năm 12. Nhưng 1 thời gian sau phát hiện ng đó bắt cá 2 tay thì mình tự nói lời chia tay ko suy nghĩ nhiều. Đôi lúc cũng có nhớ nhưng vì lý do đó mình ko chấp nhận đc. Lên năm nhất đh vô tình gặp lại nhưng thường ngó lơ. Ng đó chủ động tán mình lại vì 2 ng kia đã chia tay trước đó nhưng mình ko chấp nhận. Phải mất 1 năm sau mình mới đồng ý quay lại vì sự chân thành của ảnh. Bây h mối quan hệ 2 đứa mình đã hàn gắn lại. Hy vọng anh ko phản bội em lần nữa nhé 17/02/2024,uncertain,low,0,,True,,uncertain,,s5-0440,5737efa7ea
uncertain,"Bản này chả ăn liền j với bản gốc cả , vì nó ăn đứt luôn",uncertain,low,0,,True,,uncertain,,s5-0441,169c527296
uncertain,"A DI ĐÀ PHẬT ! CON KÍNH CHÚC THẦY SỨC KHỎE , AN LẠC ! A DI ĐÀ PHẬT !",uncertain,low,0,,True,,uncertain,,s5-0442,ec2fcaf380
uncertain,"Cứ chia sẻ với tôi , tôi cũng vậy 😢",uncertain,low,0,,True,,uncertain,,s5-0443,c6cf4ead73
uncertain,❤️ như một cảm giác của một ngọn núi Đà Nẵng cho khi thời gian qua đi,uncertain,low,0,,True,,uncertain,,s5-0444,967283e23b
uncertain,vậy không còn gì khác ngoài gi3t con mình ư >:((,uncertain,low,0,,True,,uncertain,,s5-0445,ca97d6d6c6
uncertain,"Ai còn xem video này thì mình khuyên rằng cấp 2 lên cấp 3 nó chỉ là cánh cửa nhỏ thôi. Mình trước cũng trượt cấp 2 cũng học giáo dục thường xuyên sau này cũng đậu đại học cũng đi làm lương giờ cũng không dưới 15tr Sau này các bạn còn đối mặt với áp lực về tự lập nào là gia đình nào là vợ chồng con cái nữa. Rồi cũng tới tuổi ba mẹ về tuổi xế chiều là phải có người chông nôm. Lúc ấy mới gọi là áp lực các bạn ạ, nên mình mong các bạn nghĩ thoáng ra, có gì thì cứ ngồi nói chuyện với ba mẹ. Vì khi mình ngồi nói chuyện vs ba mẹ mới biết được câu chuyện nó đi như nào.",uncertain,low,1,áp lực|ủng hộ,True,,uncertain,,s5-0446,46cb9412d0
uncertain,kết OE ạ,uncertain,low,0,,True,,uncertain,,s5-0447,9d4e9e6e9e
uncertain,Nghe lại vẫn hay❤,uncertain,low,0,,True,,uncertain,,s5-0448,790e09c76a
uncertain,Nghe tiếng Quảng vẫn đã tai!,uncertain,low,0,,True,,uncertain,,s5-0449,b811578bc1
need_review,Em cảm ơn Thầy rất nhiều ạ 💓 Mãi iu 🌸💕,normal_auto,medium,-2,cảm ơn,True,normal,normal,,s5-0450,2039aa2121
need_review,"Nói gở bốn, năm chục năm nữa Đinh Đoàn có mất đi thì cũng là điều không tránh khỏi, nên ngay từ giờ hãy đào tạo, tạo dựng cho đời chí ít có một Đinh Đoàn để nối tiếp cho đời trong tương lai.",uncertain,low,0,,True,,uncertain,,s5-0451,88d87617f1
need_review,yêu và thương rất khó !!!,uncertain,low,0,,True,,uncertain,,s5-0452,dcdb0c0bcf
need_review,3 e xinh lại hát hay nữa.giọng hay nữa,uncertain,low,0,,True,,uncertain,,s5-0453,5123d76fb3
need_review,Mam hiểm gê😮😮,uncertain,low,0,,True,,uncertain,,s5-0454,4e19e92253
need_review,một video mang lại rất nhiều kiến thức hay,uncertain,low,0,,True,,uncertain,,s5-0455,fe3cb479de
need_review,"I often felt pressured to produce, but Healing Isn't Pretty book teaches me to embrace my true feelings.",uncertain,low,0,,True,,uncertain,,s5-0456,2d2fe23e7e
need_review,1:52 omg his voice 🥰😍. My first comment ever and I gotta say that I love all of da Lab’s songs,uncertain,low,0,,True,,uncertain,,s5-0457,c25ddfaad1
need_review,Moi ngay mot mon ngon qua anh,uncertain,low,0,,True,,uncertain,,s5-0458,1f2884a5aa
need_review,Tôi ko bt bây h như thế nào đây,uncertain,low,0,,True,,uncertain,,s5-0459,8abef87a8f
need_review,Hay lắm ! Truyền cảm hơn Thanh Lam & Đàm Vĩnh Hưng .,uncertain,low,0,,True,,uncertain,,s5-0460,c696945e3d
need_review,đời đời nhớ ơn những người anh hùng đã cố gắng vì tổ quốc,uncertain,low,0,,True,,uncertain,,s5-0461,4862fdd3c0
need_review,may mà có giáo sư chứ ko vn lẫn hàn quốc có nhiều trẻ em bị ngược đãi rồi,uncertain,low,0,,True,,uncertain,,s5-0462,374c0e2372
need_review,Bạn Hải vẽ giỏi quá. Vượt qua trầm cảm là cả sự nỗ lực cả thể chất lẫn tinh thần. Cám ơn a và Hải nhiều! 😊😊😊,uncertain,low,3,trầm cảm|cảm ơn,True,,uncertain,,s5-0463,f798ae9e43
need_review,Lừa. Đó là cái bộ xương giả. Bộ xương thật chắc chắn đã rơi ra từng khúc sau phân hủy.,uncertain,low,0,,True,,uncertain,,s5-0464,3a67abe7e8
need_review,Thích chị hương ly lắm ạ.bài hát nào cũng hay.nghe mãi k chán.mãi yêu❤️,uncertain,low,0,,True,,uncertain,,s5-0465,836202e6ed
need_review,Nghe lui nghe lại vẫn thấy hay,uncertain,low,0,,True,,uncertain,,s5-0466,8601579efc
need_review,Bạn dừng lại đi.tôi thấy bác đoàn tư vấn hay quá,normal_auto,medium,-2,hay quá,True,normal,normal,,s5-0467,dd0ad76882
need_review,"bae em dung khoc nua nhe, huje",uncertain,low,0,,True,,uncertain,,s5-0468,307cc08812
need_review,Hay quá à ❤giá như có lời bài hát,normal_auto,medium,-2,hay quá,True,normal,normal,,s5-0469,a9b004050c
need_review,"Mình uống hai viên thuốc giảm đau xong rồi nghe,ko biết tại thuốc hay tại nghe mà ngủ một giấc đến sáng luôn 😂,xin cảm ơn ❤",normal_auto,medium,-2,cảm ơn,True,normal,normal,,s5-0470,019c7e7fc7
need_review,Anh ơi xao cái đoạn cuối buồn cười thế vỡ mồm luôn 😂😂😂,uncertain,low,0,,True,,uncertain,,s5-0471,8602e3393c
need_review,Nhớ ny cũ quá ❤,uncertain,low,0,,True,,uncertain,,s5-0472,6b98c6f166
need_review,"Thứ hai tuần vừa rồi học sinh chúng em đã được đi học trở lại. Vì rất hào hứng khi được quay lại trường học nên em đã đến trường thật sớm, nhờ vậy mà em có cơ hội giúp đỡ các cô lao công đang dọn dẹp trên sân trường. Để đón học sinh chúng em quay lại trường học, các cô lao công đã phải đến sớm để dọn dẹp sân trường, lớp học. Thấy vậy, em đã giúp đỡ các cô quét dọn lá trên sân và nhổ cỏ trên bồn cây. Các cô đều rất vui khi em đề nghị giúp đỡ các cô dọn vệ sinh. Dù không làm được gì nhiều nhưng em cũng rất hạnh phúc vì làm được một việc tốt sau khi quay trở lại trường.",uncertain,low,3,cô đơn,True,,uncertain,,s5-0473,657b2babca
need_review,Chị ơi làm sấp tới kì thi tiếp đi ạ,uncertain,low,0,,True,,uncertain,,s5-0474,3ad2e87573
need_review,thank kiuuu❤❤❤,uncertain,low,0,,True,,uncertain,,s5-0475,23ccdfe4df
need_review,Đúng là bệnh của tui ..,uncertain,low,0,,True,,uncertain,,s5-0476,665b91672a
need_review,Quá là hay đuôn ❤,uncertain,low,0,,True,,uncertain,,s5-0477,698aff0e72
need_review,Cảm ơn kênh và tác giả rất nhiều Chúc kênh mang lại nhiều giá trị cho nhiều người,normal_auto,medium,-2,cảm ơn,True,normal,normal,,s5-0478,c7b61adb19
need_review,I’ve worked in restaurant hospitality for the past 15 years. The last few years have been difficult for me and I had no way of confirming that what I’ve been experiencing is burnout until I watched this video. Especially the description of depersonalization. I’ve told a close friend recently that I’ve become a shell of who I used to be and it’s true. Thanks for this dose of gnosis. It’s time to reclaim myself 🙏🙌,uncertain,low,3,burnout,True,,uncertain,,s5-0479,287d800e0e
need_review,"nghe bài này rất nhiều lần rồi, tới khi đi đến một nơi vừa thân quen vừa đủ xa lạ để không ai biết mình, nằm trong phòng khóc cả ngày. Nơi mà không ai nói mình buồn giả bộ, bệnh giả bộ, không ai chê trách mình khóc lóc, không ai bảo mình phải chịu đựng, không ai bắt mình phải là gì cả. Rốt cục tất cả nhẫn nhịn để đợi tới lúc khóc thật đã. nó tốt hơn mình tưởng",uncertain,low,0,,True,,uncertain,,s5-0480,e66ab9086e
need_review,Qua hay luon,uncertain,low,0,,True,,uncertain,,s5-0481,8d092f57e5
need_review,3-12-2022 còn ai nghe lại ko ta,uncertain,low,0,,True,,uncertain,,s5-0482,bf3c18b5ad
need_review,Trung Quốc gần như là quản trị viên của Liên Hợp Quốc vậy mà không được công nhận. Tẻ nhạt quá! Butan không công nhận Trung Quốc và chính quyền Đài Bắc. Tương Việt Nam cũng...,uncertain,low,0,,True,,uncertain,,s5-0483,a2d38e4678
need_review,"gần 1 tháng sau chia tay, mối tình đầu 3 năm, mong nửa năm sau quay lại mình sẽ ổn hơn...",uncertain,low,0,,True,,uncertain,,s5-0484,eea015c9ec
need_review,Xinh quá ạ 💐🎉,uncertain,low,0,,True,,uncertain,,s5-0485,324c3cdd5d
need_review,Cảm ơn bạn vì đã đăng video này bản thân mình cũng đang là một du học sinh và cũng đang gặp vấn đề tương tự. Thực sự rất ngưỡng mộ bạn. Cùng cố gắng nhé.,normal_auto,medium,-2,cảm ơn,True,normal,normal,,s5-0486,d0c3d597f4
need_review,Em Dễ thương quáChú công an quá❤ ❤❤❤😊😊,normal_auto,medium,-2,dễ thương,True,normal,normal,,s5-0487,9cebdf4631
need_review,Anh ken quá thông minh😂😂😂,uncertain,low,0,,True,,uncertain,,s5-0488,8a99bbb311
need_review,"I like what you said another time about volunteering, getting involved in our local community can be a hobby that also makes us feel better because we're helping",uncertain,low,0,,True,,uncertain,,s5-0489,d1bfc33eb4
need_review,Nếu thấy tình cảm thì ấn vào đây 👇,uncertain,low,0,,True,,uncertain,,s5-0490,c056aeee2f
need_review,Tớ mệt nhiều lúc muốn rời khỏi thế giới,uncertain,low,0,,True,,uncertain,,s5-0491,98410adbaf
need_review,Careful out there everybody. Stress is a health killer.,uncertain,low,3,stress,True,,uncertain,,s5-0492,805adb036f
need_review,Bệnh có được trị khỏi sớm không ạ,uncertain,low,0,,True,,uncertain,,s5-0493,82fb398ef4
need_review,Nhạc này hot mà giờ đến năm 2023 giờ chỉ còn những bình luận 2 năm trước ❤❤😢😢,uncertain,low,0,,True,,uncertain,,s5-0494,acdde4801f
need_review,thật lòng cảm ơn chị rất nhìu em có một khuôn mặt vuông to và rất tự ti em biết ơn vì chị làm video nay khiến em có một góc nhìn mới và tập trung vào bên trong hơn ❤,uncertain,low,1,tự ti|cảm ơn,True,,uncertain,,s5-0495,8d9654ecc2
need_review,ai cũng có thể ko tốt với bạn. nhưng chính bản thân mình ko dc bỏ rơi bản thân,uncertain,low,0,,True,,uncertain,,s5-0496,fd1f6be48e
need_review,Chị ơi em muốn giao tiếp tốt nhưng mà e chưa đủ hiểu mình thì làm sao ạ,uncertain,low,0,,True,,uncertain,,s5-0497,cb36f8c2ea
need_review,One way is never stop stop because of your,uncertain,low,0,,True,,uncertain,,s5-0498,36f602dfb1
need_review,Cô muốn bs Long tư vấn mua magie loại nào cải thiện giấc ngủ,uncertain,low,0,,True,,uncertain,,s5-0499,0e38e1fcc1
need_review,Kaka cute quá❤❤,uncertain,low,0,,True,,uncertain,,s5-0500,f1567d2dc9
need_review,Bài này Vẫn thích phượng hoàng tuấn vũ hơn,uncertain,low,0,,True,,uncertain,,s5-0501,4ed7f50d3b
need_review,"Gửi tới những ai có duyên đọc được bình luận này, mong rằng bạn luôn vững vàng trên hành trình của mình. Đừng trách móc bản thân vì những gì đã qua, cũng đừng để định nghĩa của người khác trói buộc bước chân bạn. Thành công không phải là một đích đến cố định, mà là sự an nhiên trong tâm hồn và sự kiên trì trên con đường đã chọn. Hãy học hỏi, trưởng thành và tự tay nắm lấy những chìa khóa hạnh phúc của chính mình. Mọi điều tốt đẹp đều đang chờ bạn phía trước.",uncertain,low,0,,True,,uncertain,,s5-0502,d6fa464e98
need_review,Hóng quá út ơi hẹn út siêu phẩm ngày mai ❤️,uncertain,low,0,,True,,uncertain,,s5-0503,3d3b33708f
need_review,"Con người 0 bao giờ lớn, những đứa trẻ chỉ to ra mà thôi :v",uncertain,low,0,,True,,uncertain,,s5-0504,597db35ffb
need_review,"Xinh đẹp, giỏi giang ,mạnh mẽ, tôi ngưỡng mộ cháu ❤",uncertain,low,0,,True,,uncertain,,s5-0505,f8b37e32f8
need_review,Thề mắc mấy bệnh liên quan tâm lý cũng khổ phết ! Mình bị ADHD từ nhỏ đến bây giờ trưởng thành nên hiểu nỗi khổ của người mắc bệnh liên quan đến tâm lý ntn 😢,uncertain,low,0,,True,,uncertain,,s5-0506,8de52f4563
need_review,Mượn máu trả máu Mẹ sẽ là công lí của con❤,uncertain,low,0,,True,,uncertain,,s5-0507,065a27a53f
need_review,Cài bát,uncertain,low,0,,True,,uncertain,,s5-0508,1aa782e4c9
need_review,"t toàn mơ thấy ác mộng, ko tập chung vào việc zì cả, trí nhớ kémm, người uể oải hay bị nhức đầu, ngủ ko được sâu giấc, con mình hơn 3 tháng r liệu có phải mình bị trầm cảm ko 😓😓",depression_auto,medium,5,trầm cảm,True,depression,depression,,s5-0509,21efbb50c9
need_review,bản này cũng hay nha,uncertain,low,0,,True,,uncertain,,s5-0510,276191dda6
need_review,Hay quá vô tình lướt gặp e dan tất cả các vi deo ý nghĩa thật,normal_auto,medium,-2,hay quá,True,normal,normal,,s5-0511,68007911d3
need_review,Đứa con số 2 hok ai dám số 1😂 Có đứa con rất tốt với mẹ thấy nhện Lo cho bản thân con trước Còn mẹ hok quan tâm chạy thẳng ra ngoài luôn 😂😂😂😂😂😂,uncertain,low,0,,True,,uncertain,,s5-0512,43ff9b71f2
need_review,Nam Mô A Di Đà Phật. Nam Mô A Di Đà Phật. Nam Mô A Di Đà Phật. Thương cụ bà quá chồng và 8 người con trai ra đi mãi mãi không tin tức về. Bà lên chùa ghi tên chồng và 8 người con nhờ sư thầy cầu siêu cho chồng con bà được siêu thoát về cõi an lành bà ạ,uncertain,low,0,,True,,uncertain,,s5-0513,ec7809f37c
need_review,Mẹ nó nói mà nó nói trống không 😢,uncertain,low,0,,True,,uncertain,,s5-0514,34b1998d3a
need_review,Con cảm ơn Sư đã có 1 bài pháp thoại thật sâu sắc và ý nghĩa về những việc rất đời thường nhưng lại rất cần thiết trong cuộc sống hằng ngày.,normal_auto,medium,-2,cảm ơn,True,normal,normal,,s5-0515,565fe51b24
need_review,Bây giờ thấy đúng thật,uncertain,low,0,,True,,uncertain,,s5-0516,635a44e69d
need_review,Chia tay nyc đã được 1 năm rồi mà nghe nhạc này vào lại nhớ nyc 😢😢,uncertain,low,0,,True,,uncertain,,s5-0517,e0c1d610a5
need_review,Đang trong gd nay thiệt❤,uncertain,low,0,,True,,uncertain,,s5-0518,765c2e0f74
need_review,"I just spoke to my counselor about my constant state of anxiety. I've had a lot of tough things to deal with the past 2 years - about every 2 months it's something new. I'm always on edge, even when there isn't anything to be anxious about. She said it's generalized anxiety. I've only watched this for 5 minutes and need to take a break - will watch the rest later. I really appreciate your videos.",uncertain,low,0,,True,,uncertain,,s5-0519,47a2b831fa
need_review,Cute quOa (::),uncertain,low,0,,True,,uncertain,,s5-0520,b6c1239c5e
need_review,Cảm ơn Better version~❤,normal_auto,medium,-2,cảm ơn,True,normal,normal,,s5-0521,c24d3206ee
need_review,A di đà phật hay quá thầy ơi con chúc thầy mạnh khỏe để giảng pháp cho chúng con,normal_auto,medium,-2,hay quá,True,normal,normal,,s5-0522,a3e0c85b3b
need_review,Nam Mô A Di Đà Phật.Nam Mô Bổn Sư Thích Ca Mâu Ni Phật.Con xin Tri Ân Công Đức của Thầy.,uncertain,low,0,,True,,uncertain,,s5-0523,7aba5fe358
need_review,à ố sì mà,uncertain,low,0,,True,,uncertain,,s5-0524,7621598a7c
need_review,"The mà đã 24 năm rồi nhi, tôi mức nở, gạo thét, muốn đập pha....",uncertain,low,0,,True,,uncertain,,s5-0525,c6e08bd727
need_review,"Xin bác sĩ nói về chứng bipolar disorder đã kéo dài nhiều chục năm, có chữa trị nhưng vẫn trở đi trở lại không thể hiểu nổi!",uncertain,low,0,,True,,uncertain,,s5-0526,46433eac42
need_review,Bài thứ 3 là ten j dó hay quá anh Quang ơi,normal_auto,medium,-2,hay quá,True,normal,normal,,s5-0527,c86b18cccd
need_review,Mẹ chồng quá quắt,uncertain,low,0,,True,,uncertain,,s5-0528,a00d2465d4
need_review,Không thể hay hơn đây mới là NS xịn sò nè,uncertain,low,0,,True,,uncertain,,s5-0529,e74710c628
need_review,"Những lời ca thật rất sâu sắc, trước và nay vẫn thế ❤❤❤",uncertain,low,0,,True,,uncertain,,s5-0530,9328267e5c
need_review,Hữu trí quá ok,uncertain,low,0,,True,,uncertain,,s5-0531,bb2263bd7e
need_review,Anh đạt ơi,uncertain,low,0,,True,,uncertain,,s5-0532,7508f5b68f
need_review,Tuyệt lắm good,uncertain,low,0,,True,,uncertain,,s5-0533,0350fc1ea3
need_review,Rât ý nghĩa . Cam on kênh,normal_auto,medium,-2,cảm ơn,True,normal,normal,,s5-0534,a7abe58289
need_review,"Trường hợp em cũng thế, ví dụ nay mệt quá quyết định nghỉ tập 1 buổi nhưng bản thân cảm thấy thiếu kỉ luật, lo lắng về bản thân",uncertain,low,3,mệt quá,True,,uncertain,,s5-0535,1015ac49e1
need_review,Có 1 điều lo có là tui ko dùng mang xã hội,uncertain,low,0,,True,,uncertain,,s5-0536,e3216762b6
need_review,Chào Duy,uncertain,low,0,,True,,uncertain,,s5-0537,4e95b02d7f
need_review,"Thay bằng ngưỡng mộ ánh hào quang của người khác, sao không giữ lấy ngọn lửa trong tim mình. Dù cho ngày hạ nắng nóng, hay đông đến tuyết rơi, cũng phải ngẩng cao đầu đối mặt với cuộc sống. Phụng sự và cống hiến, niềm hạnh phúc lớn nhất của một con người là được sống cuộc sống lớn hơn của bản thân mình.",uncertain,low,0,,True,,uncertain,,s5-0538,daf53941a3
need_review,"anh van khoe ha, tim lai dc anh mung` qua', toi ko the nho'' dc kenh toi da nghe cach day rat lau",uncertain,low,0,,True,,uncertain,,s5-0539,790fda61dc
