review_bucket,comment_text,source_weak_label,source_confidence,source_depression_score,phobert_label,probability,prob_normal,prob_depression,need_review,suggested_label,final_label,reviewer_note,row_id,text_hash
source_uncertain,Bố mẹ chả ai hiểu cả thế giới này thật bất công lúc nào cx chỉ điểm số . DÙ TÔI CỐ GẮNG NHƯ NÀO TRONG MẮT HỌ LÀ,uncertain,low,0,normal,0.703,0.703,0.297,True,normal,,,s8-0794,09fe05d922
source_uncertain,Nghe lời Phật thấy lòng nhẹ nhõm. Cuộc sống mỗi ngày thấy an nhiên,uncertain,low,0,depression,0.7032,0.2968,0.7032,True,depression,,,s8-0795,b35190585f
source_uncertain,13/12/2025 gần tết r còn ai xem:(((,uncertain,low,0,depression,0.7032,0.2968,0.7032,True,depression,,,s8-0796,e3d7d36e91
source_uncertain,Thề chứ trc nghe bai nay 2 tuân liền k nghe 1 bai nao khác ma chưa ngánThề chứ trc nghe bai nay 2 tuân liền k nghe 1 bai nao khác ma chưa ngán :((,uncertain,low,0,normal,0.7032,0.7032,0.2968,True,normal,,,s8-0797,9c2e333f37
source_uncertain,Làm như nó 0 phải ng Quê🤡,uncertain,low,0,normal,0.7032,0.7032,0.2968,True,normal,,,s8-0798,2f6f0ec20e
source_uncertain,nghe chỉ bt tự nhủ và thật nực cười cho chính bản thân mình :)),uncertain,low,0,normal,0.7032,0.7032,0.2968,True,normal,,,s8-0799,f78da997ed
source_uncertain,Chưa ăn thua,uncertain,low,0,depression,0.7034,0.2966,0.7034,True,depression,,,s8-0800,2f805864ff
source_uncertain,"Con mình 15 tuổi,,nhưng may mắn con mình luôn coi mình như 1 người bạn,, các bạn không may mắn hãy cố lên vì bố mẹ có chửi bới hay đánh đập các con,, cũng chỉ mong các con có tương lai tốt đẹp,, chỉ là bậc làm cha làm mẹ không biết cách thể hiện hoặc thể hiện tình thương yêu với các con sai cách,, không biết thể hiện kiểu tình cảm đối với lứa tuổi dậy thì,,, các con hãy lạc quan lên,, đừng nghĩ dại nhé,, không người thiệt nhất chính là bản thân các con và cuối cùng là nỗi đau xé lòng của cha mẹ,, các con cố lên sẽ qua được cảm xúc của tuổi dậy thì mau thôi",uncertain,low,0,depression,0.7035,0.2965,0.7035,True,depression,,,s8-0801,7d196fab7f
source_uncertain,Có hết như trên ^^,uncertain,low,0,normal,0.7035,0.7035,0.2965,True,normal,,,s8-0802,5d8013e7ed
source_uncertain,Kể ba lăng nhăng,uncertain,low,0,normal,0.7035,0.7035,0.2965,True,normal,,,s8-0803,d3cac80ce9
source_uncertain,"Nội dung gì kệch cỡm, xiên vẹo, phi logic vcl, truyện nhảm v cũng viết ra được",uncertain,low,0,normal,0.7036,0.7036,0.2964,True,normal,,,s8-0804,499af6638b
source_uncertain,y hệt nghịch cảnh của tui,uncertain,low,0,depression,0.7036,0.2964,0.7036,True,depression,,,s8-0805,7b602bf780
source_uncertain,Các em có thể làm được những thành viên cảm có thể là do sự thay thế chỗ có thể được đi học,uncertain,low,0,normal,0.7036,0.7036,0.2964,True,normal,,,s8-0806,0a157824fc
source_uncertain,Còn ai nghe k ạ,uncertain,low,0,depression,0.7037,0.2963,0.7037,True,depression,,,s8-0807,f948b852eb
source_uncertain,"Người yêu mình cũng sắp đi Nhật đúng lúc mình nghe đc bài nhạc này, mình quen người yêu cũng đc 2 năm mấy rồi mình không nghĩ sẽ quen một người lâu như vậy vì mình không biết cách yêu lúc mới bắt đầu quen mình hay cáu gắt hay xù lông vs ah lời ct nói cũng rất nhiều nhưng điều mình cảm thấy an toàn đó là ko bao giờ ah chấp nhận lời ct đó cả. Tới một năm gần đây mình bắt đầu thay đổi hc cách nhẫn nhịn, thấu hiểu và yêu thương anh nhiều hơn dù ah cũng hay cọc dí mình, ah ko bt nói lời ngon ngọt như người ta nhưng mình biết ơn vì ah đã luôn yêu thương mình bỏ qua tất cả lỗi lầm của mình lần đâu tiên mình cảm nhận đc một người con trai thw mình nhiều như vậy. Và mình mong cho mn đều đc hạnh phúc và yêu thương nhé dù có khó khăn j cũng hãy cố gắng vượt qua nhé",uncertain,low,0,depression,0.7037,0.2963,0.7037,True,depression,,,s8-0808,b41cb03b93
source_uncertain,sao càng ngày gãy càng ra vdeo ít thời gian v ạ trc hơn 25-30p mà bh có mười mấy phút,uncertain,low,0,depression,0.7038,0.2962,0.7038,True,depression,,,s8-0809,c3276be261
source_uncertain,Cũng là lời động viên thôi. Nhiều lỗi đau khổ mà kẻ khác gây ra cho mình,uncertain,low,0,depression,0.7039,0.2961,0.7039,True,depression,,,s8-0810,320a2639e5
source_uncertain,Con bà không thương bà đâu bảo sao con dâu con rễ có thương bà,uncertain,low,0,normal,0.704,0.704,0.296,True,normal,,,s8-0811,665e540e39
source_uncertain,Tạm biệt nỗi lo: 1. Bớt mong cầu và tránh né 2. Có kinh nghiệm đối ứng và có trí tuệ 3. Tự tin và có sức chịu đựng 4. Hài lòng với hiện tại,uncertain,low,3,normal,0.704,0.704,0.296,True,normal,,,s8-0812,d0f24a2cf8
source_uncertain,Haizz bị hết rồi 😞,uncertain,low,0,normal,0.704,0.704,0.296,True,normal,,,s8-0813,725afa895c
source_uncertain,Cô không nghe thì thôi 😠😡🤬,uncertain,low,0,normal,0.7041,0.7041,0.2959,True,normal,,,s8-0814,0a78b8567b
source_uncertain,hamas mà ở Triều Tiên thì chấp 100 isarel cũng phải chịu thua,uncertain,low,0,depression,0.7041,0.2959,0.7041,True,depression,,,s8-0815,1f35a7f7ea
source_uncertain,cái này ko biết có trên shopee ko ta,uncertain,low,0,normal,0.7042,0.7042,0.2958,True,normal,,,s8-0816,9368e87632
source_uncertain,Chắc ko ai xem lại đâu ha,uncertain,low,0,normal,0.7044,0.7044,0.2956,True,normal,,,s8-0817,9f2dae299d
source_uncertain,Ủa nhìn ảnh vd e tưởng bà ca sĩ nào review đồ ăn chứ,uncertain,low,0,normal,0.7045,0.7045,0.2955,True,normal,,,s8-0818,f27dddd7aa
source_uncertain,"Mình nghe bài này rất lâu rồi bây giờ mới tìm lại được, bầu trời kí ức ùa về",uncertain,low,0,normal,0.7045,0.7045,0.2955,True,normal,,,s8-0819,90db4a22de
source_uncertain,Con rất thích những bài hát tâm trạng này,uncertain,low,0,depression,0.7045,0.2955,0.7045,True,depression,,,s8-0820,13ae0b8b18
source_uncertain,"A ơi vậy mình nên trả lời sếp ntnao cho khéo ạ? Nếu mình nói kiểu như dạ e đang bận vc này chút lát e rep a đc k ạ bah blah, sếp sẽ cáu và cho là do e đang k tôn trọng cv a giao,....còn nếu mình trả lời như video thì sếp lại mong ngóng,....k biết làm sao ạ",uncertain,low,0,depression,0.7045,0.2955,0.7045,True,depression,,,s8-0821,e5b1cf4089
source_uncertain,"Y như mấy đứa bạn thân của tui, tối ngày tui thất tình là cả lớp rủ nhau hát hay như vậy đó",uncertain,low,0,normal,0.7045,0.7045,0.2955,True,normal,,,s8-0822,12e32fad92
source_uncertain,"tụi mình k thể đồng hành cùng nhau nữa. nhưng mình vẫn dây đứt. a ấy có người mới quá nhanh, mình hiểu a ấy muốn sự mới mẻ, cảm giác đồng điệu đó. nhưng mình cũng biết a ấy vẫn chưa buông được câu chuyện của 2 chúng mình. mình cũng vậy. nhưng mình chọn ôm lấy chúng rồi tự chữa lành. a ấy chọn bước tiếp. 2 người 2 hướng. nhìn a ấy hiện tại, mình thật sự k biết bản thân nên như nào?",uncertain,low,0,normal,0.7047,0.7047,0.2953,True,normal,,,s8-0823,9e383741ab
source_uncertain,💖Ngày 18/4/2026 vẫn đang nghe lại,uncertain,low,0,normal,0.7047,0.7047,0.2953,True,normal,,,s8-0824,19ed8f06e2
source_uncertain,nghe nhạc mà có động lực học hơn,uncertain,low,3,normal,0.7047,0.7047,0.2953,True,normal,,,s8-0825,32e6b1dfd7
source_uncertain,"Video này nhắc mình nhớ rằng sống có chủ đích không phải là sống hoàn hảo, mà là dám dừng lại để hỏi mình thật sự muốn gì. Khi bạn không còn chờ ai cho phép để sống thật, bạn mới thật sự bắt đầu cuộc đời của chính mình",uncertain,low,0,depression,0.7047,0.2953,0.7047,True,depression,,,s8-0826,c7df765a57
source_uncertain,"Khổ thân, vì tình yêu Sinh viên trong sáng, nhưng oan nghiệt, cô gái luôn gặp khổ đau đeo bám, thương quá",uncertain,low,0,depression,0.7047,0.2953,0.7047,True,depression,,,s8-0827,30781d395e
source_uncertain,"Khi lấy ck và có 2 đứa con . Khó khăn chồng khó khăn , luôn nặng lòng vì k thể báo hiếu cho bố mẹ già yếu. Đêm nào cũng trăn trở lòng nặng trĩu . Chỉ cầu mong 2 đứa con lớn khôn khoẻ mạnh ngoan ngoãn, mẹ đi làm lại và kiếm đc tiền để mẹ có thể nuôi 2 con đầy đủ và có thể báo hiếu cho bố mẹ☘️☘️☘️☘️",uncertain,low,0,depression,0.7048,0.2952,0.7048,True,depression,,,s8-0828,2ad26e9aaf
source_uncertain,Ngoài cái 1 ra thì có hết,uncertain,low,0,normal,0.7049,0.7049,0.2951,True,normal,,,s8-0829,303e8de59a
source_uncertain,Phải con dâu thời nay mà mẹ chồng như thế nó đã cho đi gặp tổ tiên rồi,uncertain,low,0,normal,0.7049,0.7049,0.2951,True,normal,,,s8-0830,b29060f694
source_uncertain,"ý là xem xong thấy lo cho hwarang ( tempest ) vaix lun ý, chỉ vì những lời đồn ko đáng có mà anh bị chỉ trích và buộc rời nhóm, và bh ảnh đã khoác lên mình màu áo lính rùi",uncertain,low,0,depression,0.705,0.295,0.705,True,depression,,,s8-0831,37a8e9d4fe
source_uncertain,Me nó chứ từ khi nhâp ngũ.đến khi chốn về vừa đủ 1 tháng mà vẫn hưởng chế đô 62 vẫn là cưu chiến binh như đúng rồi vẫn là lính 6 tỉnh biên giới phía bắc nhưng lai nói không đóng quân giáp biên thì không đươc hưởng chế đô 62 không đươc hưởng bảo hiểm vây có công bằng hay không,uncertain,low,0,depression,0.705,0.295,0.705,True,depression,,,s8-0832,b88cc4ed16
source_uncertain,Sắc mộc trà hỗ trợ mất ngủ vẫn là sp tôi tin dùng sau này và mãi mãi.,uncertain,low,3,depression,0.705,0.295,0.705,True,depression,,,s8-0833,62630b0bd7
source_uncertain,Thành văn bớt mồm mép đi nhé,uncertain,low,0,depression,0.7051,0.2949,0.7051,True,depression,,,s8-0834,aca4763599
source_uncertain,30/12/1017 ai còn nghe ko,uncertain,low,0,normal,0.7051,0.7051,0.2949,True,normal,,,s8-0835,ebe42c3eca
source_uncertain,Sao bác ko thử lòng cổ xem rồi hãy ra quyết định. Cho cổ coi thử cái di trúc cho các con hết ts coi cổ thế nào. Nếu biết được cổ chỉ vì ts thì nên chia tay cho thanh thản.,uncertain,low,0,normal,0.7051,0.7051,0.2949,True,normal,,,s8-0836,df301dcae9
source_uncertain,"Em 24t 3 năm cấp học lực loại khá hạnh kiểm loại tốt có bằng Trung cấp y loại khá thôi, e là người dân tộc thiểu số miền núi , Em được kết nạp vào Đảng viên , e muốn tham gia nvca chiều cao chỉ 1m60 nên có được đi không ad?",uncertain,low,0,normal,0.7051,0.7051,0.2949,True,normal,,,s8-0837,0108ea3269
source_uncertain,"Nếu nhà nước đặt mục tiêu VN là trung công nghệ của Đông Nam Á hoặc châu á thì công nghệ Blockchain và Crypto sẽ hoạt động tốt ở VN, nếu không thì Thái lan sẽ trở thành trung tâm công nghệ Blockchain của đông nam á, vì Thái muốn cởi mở với Crypto, hiện VN đang có lợi thế đứng trong top đầu của ngành Crypto.",uncertain,low,0,normal,0.7052,0.7052,0.2948,True,normal,,,s8-0838,852c75a81b
source_uncertain,"Ổn nha,nghe cũng được lúc cảm thấy hết đau,lúc lại đau tiếp nhưng vậy là ổn rồi",uncertain,low,0,normal,0.7053,0.7053,0.2947,True,normal,,,s8-0839,108e05ba25
source_uncertain,"Cột điện của EVN , tự tiện phá thế nào được.",uncertain,low,3,normal,0.7054,0.7054,0.2946,True,normal,,,s8-0840,de67d090e8
source_uncertain,Nhắm mắt và cảm nhận 😊,uncertain,low,0,depression,0.7054,0.2946,0.7054,True,depression,,,s8-0841,d2d6c8a0db
source_uncertain,"Cho em hỏi là có phe nhân loại, eldar,necron,...ko ạ(em mới biết game này):/",uncertain,low,0,normal,0.7054,0.7054,0.2946,True,normal,,,s8-0842,99e61c253d
source_uncertain,Ủa sao dạo này thấy mấy cái bài hát này,uncertain,low,0,normal,0.7056,0.7056,0.2944,True,normal,,,s8-0843,af87085f49
source_uncertain,Nếu TTQL đất đai lại cấp ít hơn 5 lần đất ở theo quy định ( mặc dù diện tích đất vẫn còn) thì chịu trách nhiệm gì?,uncertain,low,0,depression,0.7056,0.2944,0.7056,True,depression,,,s8-0844,d851036133
source_uncertain,"Cách phân tích mối liên hệ giữa suy nghĩ, cảm xúc và cuộc sống được trình bày rõ ràng, dễ hiểu, đúng tinh thần của cuốn sách.",uncertain,low,0,normal,0.7056,0.7056,0.2944,True,normal,,,s8-0845,892bce1ecc
source_uncertain,2025 vẫn nghe ❤,uncertain,low,0,depression,0.7057,0.2943,0.7057,True,depression,,,s8-0846,693d86e17f
source_uncertain,"Chúng ta đều biết rằng thay đổi thói quen xấu và suy nghĩ tiêu cực là một trong những thử thách lớn nhất trong cuộc sống. Trong video này, tôi chia sẻ một câu chuyện truyền cảm hứng sâu sắc về một cậu bé lười biếng, một người cha lo lắng và một người đàn ông khôn ngoan đã giúp thay đổi cuộc đời của cậu. Câu chuyện này không chỉ là về sự thay đổi trong thói quen, mà còn là bài học quý giá về cách kiên trì với những hành động nhỏ để tạo ra sự thay đổi lớn trong cuộc sống.",uncertain,low,0,depression,0.7058,0.2942,0.7058,True,depression,,,s8-0847,eec2d32c77
source_uncertain,Con nhật tuyền bạn thân tôi bị cô giáo thu luôn😂😂😂😂😂,uncertain,low,0,depression,0.7058,0.2942,0.7058,True,depression,,,s8-0848,47a7535c15
source_uncertain,"Nghe là bạn a mang tiền về để xây nhà nhưng khi xây nhà lại đứng tên bạn b, bạn a về đòi ko đc và chỉ doạ thôi nhưng bạn b lại khiêu khích nên là thôi. Tôi chỉ thấy trên mạng",uncertain,low,0,normal,0.7058,0.7058,0.2942,True,normal,,,s8-0849,78ac21bbf5
source_uncertain,Trường hợp này phải phạt thật nặng và có biện pháp xử lý để cho những thành phần coi thường pháp luật,uncertain,low,0,depression,0.7058,0.2942,0.7058,True,depression,,,s8-0850,1420663847
source_uncertain,Nghe nó cuốn gì đâu!,uncertain,low,0,normal,0.7058,0.7058,0.2942,True,normal,,,s8-0851,7883eabb86
source_uncertain,"Giao tiếp là hành trang rất cần thiết, trang bị để ra đời",uncertain,low,0,normal,0.7059,0.7059,0.2941,True,normal,,,s8-0852,c9fc8d6d15
source_uncertain,Bà năm làm như thế là quá tiết tinh đối với hai con của bà tại sao không si nghi về chiếu hướng khác bà cho rằng chỉ sau đó là người ở bên cạnh bà mười năm là thương bà mà khi bà cho tiền rồi thì không nghĩ ở bên cạnh bà chăm sóc bà để đến ơn mà khi ôm tiền rồi thì lại tình chuyên về quê để hướng thu bà năm phải nâng nỉ ở lại với bà ông bà ta có câu nói khác mẫu tacn lòng còn đối với con thì khác đâu có buồn nhưng vẫn có mẹ đó là màu cháy ruột miền không thể nào quên được kính gửi bà năm,uncertain,low,0,normal,0.7059,0.7059,0.2941,True,normal,,,s8-0853,c241b794fd
source_uncertain,"Cheers, sa mga hanggang kaibigan lang d'yan.",uncertain,low,0,depression,0.706,0.294,0.706,True,depression,,,s8-0854,131af3f97f
source_uncertain,Ngày còn trẻ mẹ cũng như vậy mà,uncertain,low,0,depression,0.7061,0.2939,0.7061,True,depression,,,s8-0855,7b4aa0426c
source_uncertain,Muốn bắp chân to thì đi đá bóng 😅,uncertain,low,0,depression,0.7061,0.2939,0.7061,True,depression,,,s8-0856,737b459d27
source_uncertain,Có RV Dưới Đáy Hồ chưa các sếp???,uncertain,low,0,normal,0.7061,0.7061,0.2939,True,normal,,,s8-0857,5e5b2968bf
source_uncertain,Người ta nói chẳng ai hiểu về hai tiếng thương yêu,uncertain,low,0,normal,0.7062,0.7062,0.2938,True,normal,,,s8-0858,db4aad03c0
source_uncertain,thảo nào dạo này đi đường thấy nhiều xe không cơ biển thế,uncertain,low,0,depression,0.7062,0.2938,0.7062,True,depression,,,s8-0859,b9b5e13b49
source_uncertain,Không biết anh Duy sinh tồn thế nào.,uncertain,low,0,depression,0.7062,0.2938,0.7062,True,depression,,,s8-0860,87c70b4c60
source_uncertain,Chuyen thật nghe ma cót ca,uncertain,low,0,normal,0.7063,0.7063,0.2937,True,normal,,,s8-0861,cbc837384b
source_uncertain,"Mk học tiếng Trung chỉ để đọc truyện ngôn lù, xem phimko cần vietsub hay nghe nhạc thôi, tự học thì lúc đầu có hơi nản tí nhx nghĩ đến mấy idol, nam thần bên Trung thì lại cắp đít dậy học tiếp Xung quanh mk thì cx có rất nhiều đứa bạn muốn học tiếng Trung giống mik nên ko lo học một mik mà chán 😁😁😁😁😁😁😁😁",uncertain,low,0,depression,0.7063,0.2937,0.7063,True,depression,,,s8-0862,a4d5fd2fba
source_uncertain,quay lại sau ngần ấy năm để tìm cái bình luận của 7 năm trước có ai dống tôi,uncertain,low,0,depression,0.7064,0.2936,0.7064,True,depression,,,s8-0863,20f95719ce
source_uncertain,anh k up trên nền tảng spotify nữa hả anh,uncertain,low,0,normal,0.7064,0.7064,0.2936,True,normal,,,s8-0864,8607a553c1
source_uncertain,"Tớ thì được cái xem những thứ từ những năm 2014 15 16 17 như những video minecraft, gta hay những bộ phim cũ vào thời đó, cảm giác hoài niệm.",uncertain,low,0,normal,0.7065,0.7065,0.2935,True,normal,,,s8-0865,7a99cc30be
source_uncertain,"Nghe xong đoạn chia sẽ của Khánh Vy về bác người nước ngoài kia nói về khái niệm sự thành công của bác ấy mình lại nhớ một câu trong bài giảng của cô Đàm Lê Đức: ""Khi ta sinh ra đời, ta khóc trong khi mọi người cười. Vậy ta sống thế nào để đến phút cuối cùng của cuộc sống, ta có thể mỉm cười trong khi mọi người tiếc ta mà khóc""",uncertain,low,0,normal,0.7065,0.7065,0.2935,True,normal,,,s8-0866,c55405ab57
source_uncertain,Thu Trần luôn sống thật với chính mình Không cần phải làm gì cả !,uncertain,low,0,normal,0.7065,0.7065,0.2935,True,normal,,,s8-0867,0c67ed3a29
source_uncertain,Thấy nhiều đứa trẻ bị chính cha mẹ bạo hành mà thương quá,uncertain,low,0,depression,0.7066,0.2934,0.7066,True,depression,,,s8-0868,b127118064
source_uncertain,Đi ăn sữa chua lại gặp mấy đứa con❤😂,uncertain,low,0,normal,0.7066,0.7066,0.2934,True,normal,,,s8-0869,b991f818cc
source_uncertain,mình làm viêv ơ binh dương minh muôn đi khám thi khám đâu vây,uncertain,low,0,normal,0.7066,0.7066,0.2934,True,normal,,,s8-0870,98c42d6c16
source_uncertain,Tôi luôn lên ý tưởng cho ngày hôm sau nhưg toi ko lm dc 😔,uncertain,low,0,depression,0.7067,0.2933,0.7067,True,depression,,,s8-0871,c8d35037c9
source_uncertain,2021 rồi mik vẫn còn nghe bài hát này.....ko thể quên bài hát này đc có ai giống mik ko 🙆👍,uncertain,low,0,depression,0.7067,0.2933,0.7067,True,depression,,,s8-0872,7ee7cbe7ca
source_uncertain,"tui muốn hỏi các bạn, tui năm nay 25t rồi, giờ bắt đầu học đại học có muộn không? có nên bước tiếp không? vì trước đây chị gái tui từng nói mẹ tui ngăn cản con đường học của tui, tui đã bỏ lỡ 7 năm không hướng về đại học của mình rồi. các bạn thính giả ở đây thấy như nào, cmt cho tui lời khuyên nha",uncertain,low,0,normal,0.7068,0.7068,0.2932,True,normal,,,s8-0873,cd324e3392
source_uncertain,Chịu. Ko chấp nhận đc,uncertain,low,0,normal,0.7068,0.7068,0.2932,True,normal,,,s8-0874,45038d8aea
source_uncertain,Mấy má có biết lương cơ bản của Người Việt giờ giá bảo nhiêu không??,uncertain,low,0,depression,0.7068,0.2932,0.7068,True,depression,,,s8-0875,6f3855ab3b
source_uncertain,Nhớ hồi mới ra ngày nào cũng nghe rồi nghĩ crush với mình thành 1 đôi =)),uncertain,low,0,normal,0.7069,0.7069,0.2931,True,normal,,,s8-0876,f1cfa131e3
source_uncertain,Câu hỏi nên hỏi các nhà khoa học,uncertain,low,0,normal,0.7069,0.7069,0.2931,True,normal,,,s8-0877,73535cba9b
source_uncertain,Mình cũng nhớ mẹ,uncertain,low,0,normal,0.707,0.707,0.293,True,normal,,,s8-0878,0d10c6a2d3
source_uncertain,"Đời em [Am] giờ như thuyền không [F] bến Thuyền cứ [G] mãi lênh đênh giữa biển trời Muôn ngàn sóng [Em] gió, chẳng bình [Am] yên Thân em bây [F] giờ gửi phận cho [G] ai Đợi chờ [Em] mãi gần hết nửa [Am] đời thanh xuân. Thuyền không [Am] bến thuyền mãi lênh [G] đênh Em cô [Em] đơn như con thuyền [Am] ấy Nhắn theo [F] sóng thuyền ở ngoài [G] khơi Bến nơi [Em] nào, thuyền đỗ nghỉ [Am] ngơi. Thanh xuân [Am] em, còn nữa đâu [G] anh Mất nửa [Em] đời, em đợi chờ [Am] duyên Tương [F] lai mịt mù chông [G] gai Em hiện [Em] tại chẳng thuộc về [Am] ai.",uncertain,low,0,depression,0.7072,0.2928,0.7072,True,depression,,,s8-0879,7cd2c81cb5
source_uncertain,tại sao như chúng tôi chiến đấu và hưởng cheês độ 62 1lânf may mắn ko thương tật và bảo vệ tq đến cungf lúc về bảo h huy chương cấ sau nay hơn 40 năm rồi ko cấp nên ko gọi người cc nhà nước úa bất công của tuổi xuân 20,uncertain,low,0,depression,0.7072,0.2928,0.7072,True,depression,,,s8-0880,8696664ce5
source_uncertain,"K có giá như chỉ có thể chút phúc, bài hát này như nỗi lòng của em vậy ....vừa nghe vừa cười vì bản thân thấy mình thật ngu ngốc",uncertain,low,0,normal,0.7073,0.7073,0.2927,True,normal,,,s8-0881,4972a9fdab
source_uncertain,Giấy gọi nghĩa vụ quân sự.từ1975...1990.là mệnh lệnh động viên của cấp quận huyện.khi hoàn thành nghĩa vụ.có quyết định xuất ngũ hoặc phục viên.chuyển ngành.,uncertain,low,0,depression,0.7073,0.2927,0.7073,True,depression,,,s8-0882,0125b2cd3d
source_uncertain,Mình thực mong nghe được những câu chuyện của những người đứng tuổi ! Vì mình mong tìm được những người nhiều tâm trạng và đang ở cái tuổi trẻ cũng không trẻ già cũng không già như mình !,uncertain,low,0,normal,0.7074,0.7074,0.2926,True,normal,,,s8-0883,ff45ab8374
source_uncertain,tôi nhớ rằng có 1 ông đầu bếp nào đó khi tàu titanic dần chìm ổng cứ lấy từng chai rượu ra nốc và nhờ thế ổng đã làm nóng cơ thể thế là sống đc tầm 2 tiếng và cx là người cuối cùng sống sót và được cứu ( tôi không nhớ được tên ổng),uncertain,low,0,depression,0.7074,0.2926,0.7074,True,depression,,,s8-0884,cdced8edba
source_uncertain,"Mình bị rối loạn lo âu và trầm cảm 5 năm vật lộn với nó bao đau khổ tủi nhục , lo lắng sợ hãi ,và thật may mắn hạnh phúc khi mình có duyên biết đến quyển sách cuộc hành trình của chị đoàn Thị Lâm và nghe audio Vĩnh biệt rối loạn lo âu trên YouTube .Từ cuốn sách và audio mình đã hồi phục và trở nên tích cực hơn mỗi ngày từ đáy lòng mình mình xin chân thành cảm ơn tác giả Đoàn thị Lâm đã tạo nên cuốn sách rất tuyệt vời cứu giúp cuộc đời mình.",uncertain,low,4,depression,0.7075,0.2925,0.7075,True,depression,,,s8-0885,027568834b
source_uncertain,"Mệt quá thời gian còn mấy ngày nữa thôi....Aaaa t muốn đỗ nv1.T sẽ làm đc ,tôi sẽ làm được🎉",uncertain,low,3,normal,0.7076,0.7076,0.2924,True,normal,,,s8-0886,9c8291532d
source_uncertain,Con cảm ơn Thầy nhờ sự chia sẻ của Thầy mà con đã cảm thấy nhẹ nhõm hơn vì trầm cảm mà con đổ bệnh,uncertain,low,3,normal,0.7076,0.7076,0.2924,True,normal,,,s8-0887,d37ea1aed5
source_uncertain,Mê quãi quãiii,uncertain,low,0,normal,0.7077,0.7077,0.2923,True,normal,,,s8-0888,3ff6165423
source_uncertain,em bắt đầu mê shop rùi.,uncertain,low,0,normal,0.7077,0.7077,0.2923,True,normal,,,s8-0889,f825cc7bfe
source_uncertain,Cái mồm của anh Đạt kìa bất ổn quá😅,uncertain,low,0,normal,0.7078,0.7078,0.2922,True,normal,,,s8-0890,3c7988df7c
source_uncertain,"mỗi tháng một vid vãi ad thật , trước ad đã lặn lâu vc giờ thì ra tần xuất vid ít",uncertain,low,0,normal,0.7079,0.7079,0.2921,True,normal,,,s8-0891,3722865445
source_uncertain,"Khi tôi được Chúa chọn làm soát sổ viên cho Hội Thánh thì tôi mới nhận ra rằng: ""Mục Sư của Hội Thánh không lo chăn giữ, phát triển bầy chiên mà lại lo mua cái này, sắm cái nọ... Rất nhiều thiết bị có giá trị cao (80 triệu) nhưng lại không có 1 tờ hóa đơn, chứng từ thể hiện việc mua bán??? Đã vậy còn chỉ đạo tôi ghi biên bản soát sổ cho ""vở sạch chữ đẹp"". """,uncertain,low,0,depression,0.7079,0.2921,0.7079,True,depression,,,s8-0892,bef0f9fa56
source_uncertain,liệu mình còn gặp nhau ko hả anh,uncertain,low,0,normal,0.7082,0.7082,0.2918,True,normal,,,s8-0893,1f18b5d3c5
source_uncertain,tất cả thêm nữa là overthinking,uncertain,low,3,depression,0.7083,0.2917,0.7083,True,depression,,,s8-0894,185e1d6623
source_uncertain,Veracruz 2026?,uncertain,low,0,normal,0.7083,0.7083,0.2917,True,normal,,,s8-0895,bf198c1a16
source_uncertain,Sao cái audio này có não vậy 😂,uncertain,low,0,normal,0.7084,0.7084,0.2916,True,normal,,,s8-0896,2c0eb19410
source_uncertain,Bảo vệ được tổ quốc là nhờ thế và lực chứ giặc không thương người yếu.,uncertain,low,0,normal,0.7084,0.7084,0.2916,True,normal,,,s8-0897,57f08b6846
source_uncertain,"Chúng mình chia tay nhau vào 3 ngày trước ngày 18/06/2024 đúng vào thời điểm chuẩn bị đón thêm 1 cột mốc yêu nhau. Thực sự khi nghe câu đầu tiên của bài mình đã khóc. Chúng mình yêu nhau rất nhiều vì hoàn cảnh gia đình mà anh phải nói lời ctay em vì anh không muốn em phải khổ về sau. Thật sự chia tay cả 2 đều không nỡ nhưng vẫn mong anh sẽ ko cảm thấy có lỗi với em. Vì em biết anh phải chịu đựng nhiều thứ và anh xứng đáng được hạnh phúc hơn.Anh là mối tình đầu của em, là một phần trong thanh xuân của em và em không ân hận hay hối hận vì quen anh. Anh đến và mang lại cho em cảm giác yêu và được yêu hạnh phúc như nào.",uncertain,low,0,normal,0.7085,0.7085,0.2915,True,normal,,,s8-0898,9d05894d1d
source_uncertain,Giờ hãy thực hiện theo tôi để có 1 giấc ngủ ngon trong 4 bước Bước 1:hít vào Bước 2: nín thở Bước 3:giữ trong 15 phút Bước 4: thở ra Nếu bạn làm được chắc hẳn giờ bạn có giấc ngủ rất sâu nhỉ,uncertain,low,0,normal,0.7086,0.7086,0.2914,True,normal,,,s8-0899,49e66b0cd2
source_uncertain,20/8/2020 ai còn nghe ko,uncertain,low,0,depression,0.7087,0.2913,0.7087,True,depression,,,s8-0900,ef202787b2
source_uncertain,Chấp nhận thay đổi ❤,uncertain,low,0,depression,0.7087,0.2913,0.7087,True,depression,,,s8-0901,46aac9374e
