comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,need_review
"Video hay quá, giọng đọc cũng rất hay ah❤",0,normal_auto,high,-6,video hay|hay quá|rất hay,weak_high_conf,2,False
Cám ơn bài viết rất hay này,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Rất hay xin cám ơn Huynh nhiều,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Rất hay và rất có ý nghĩa. Xin cảm ơn bạn đã chia sẻ.,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cam on Tranh da quy Tan Phu Khanh ! da chia se bai viet rat hay.,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Rất hay và ý nghĩa cảm ơn ad😘,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Cảm ơn bạn đã chia sẻ một bài học rất hay, thực tế mà mọi người đều nên biết để có cuộc sống tốt đẹp đúng nghĩa.",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Tuyệt vời. Cảm ơn Ad.,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
RẤT hay rất ý nghĩa sâu sắc nghe là vui vẻ bình an và hạnh phúc cảm ơn thầy đã chia sẻ rất rõ ràng tuyệt vời quá,0,normal_auto,high,-6,cảm ơn|tuyệt vời|rất hay,weak_high_conf,2,False
thực sự nghe xong còn thấy trống rỗng cả vô nghĩa hơn ý@@🤣,1,depression_auto,high,8,vô nghĩa|trống rỗng,weak_high_conf,2,False
Cảm ơn video bổ ích của kênh,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
Những câu nói rất hay và rất đúng cám ơn tác giả.,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cảm ơn thầy quá chuẩn a,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
Bài viết rất hay giúp vât thì trả ơn giúp người ng trả oán kẽ tham lam vô đô giìings như mot hố sâu không đáy tôi dã từng vất rôi bài hoc vô cùng quý hóa cảm ơn tác giả,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Chính xác tôi đã gặp và gặp đúng người sô 10 . tôi đã cố gắng để dừng cho đúng lúc nhưng họ rất hay nắm đúng điểm yếu của mình.là lòng tốt.that là dể sợ.😢😢,0,normal_auto,high,-4,ủng hộ|rất hay,weak_high_conf,2,False
Hay quá tôi cần học tbêm hay quá cám ơn bạn,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
"Rất hay và chính xác, cám ơn chương trình",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
hay quá cảm ơn lời chia sẻ,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
Thiên Tú hát hay quá chọn bài cũng rất hay❤❤❤,0,normal_auto,high,-4,hay quá|rất hay,weak_high_conf,2,False
Bài hát và Instagram rất hay và dễ thương.❤❤tiên tú❤❤ so nice to you ❤❤pusiripen,0,normal_auto,high,-4,dễ thương|rất hay,weak_high_conf,2,False
2 thần thượng kết hợp thì tuyệt vời. Thích mv có 2 a đóng chung quá. Hay quá a ơi,0,normal_auto,high,-4,hay quá|tuyệt vời,weak_high_conf,2,False
Hay quá a khang với a trưởng tuyệt vời❤️❤️,0,normal_auto,high,-4,hay quá|tuyệt vời,weak_high_conf,2,False
Xem MV này của anh lâm chấn khang cảm động quá hát bài hát này hay quá,0,normal_auto,high,-4,hay quá|cảm động quá,weak_high_conf,2,False
Nghe rất hay và thấm. Mình đã từng tiếp xúc với người y như vầy. Mình giúp họ hết lòng họ không quan tâm đến công sức của mình. Mà chỉ một câu nói đùa thôi là họ mạc xác như tên tội phạm. Và họ làm bất cứ điều gì sai họ toàn đổ lỗi hết cho mình. Rồi họ mắng chửi mình không ra gì. Và mình giúp họ nhiều việc rất lớn. Họ Không mang ơn họ xem công sức của mình là trách nhiệm mà thôi. Giờ nghe dc bài này từ đây về sau mình sáng mắt ra. Cảm ơn kênh này rất là nhiều,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cảm ơn bài viết rất hay và đúng ai quên ơn thì sẽ có nhân quả,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Video tuyệt vời với một thông điệp quan trọng! Đây là một lời nhắc nhở mạnh mẽ về giá trị của lòng biết ơn trong các mối quan hệ. Hãy trân trọng những người thực sự quan tâm và trả ơn lại! Cảm ơn đã chia sẻ!,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"cám ơn bạn , bài viết rất hay",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cảm ơn lời vành ngộc của cuộc đời hiện tại tuyệt vời ❤❤❤❤❤❤❤❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Rất hay bạn ơi ....tui lun nghe những kênh bạn mỗi tối ...rất cảm ơn ...đã chia sẽ rất nhiều đều từ người xưa để lại,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Nhạc hay quá. Ngưỡng mộ Tác giả bài này quá. Ca từ rất hay và ý nghĩa,0,normal_auto,high,-4,hay quá|rất hay,weak_high_conf,2,False
❤ bạn hát rất hay tuyệt vời kính lạy Phật muôn ngàn lậy,0,normal_auto,high,-4,tuyệt vời|rất hay,weak_high_conf,2,False
mô phật.sao thí chủ lại hát hay qúa vậy..làm cho tôi.ko thể ko nghe cảm ơn bạn vì đã cho sao đc nghe bài hát hay nhất về đạo phật của mình mai sao ng hưng yên,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
"Nếu tiêu cực quá thì xã hội không văn minh được . Nói chung triết lý rất hay , xin cảm ơn chia sẻ nầy của bạn .",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cuộc sống vô nghĩa này,1,depression_auto,high,15,sống vô nghĩa|cuộc sống vô nghĩa|vô nghĩa,weak_high_conf,2,False
Cuộc sống vô nghĩa này (thiên tú) Remx Việt,1,depression_auto,high,15,sống vô nghĩa|cuộc sống vô nghĩa|vô nghĩa,weak_high_conf,2,False
"Nam Mô Bổn Sư Thích Ca Mâu Ni Phật ! Cám ơn Thầy và chư Đạo hữu đã biên soạn 1 video rất hay ạ, giọng đọc rất truyền cảm ạ",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Cuộc sống vô nghĩa quá, nhưng vì ba mẹ, vì nhưngx người còn quan tâm tới ta, cố lên tôi ơi",1,depression_auto,high,15,sống vô nghĩa|cuộc sống vô nghĩa|vô nghĩa|cố lên,weak_high_conf,2,True
hay quá tuyệt vời luôn,0,normal_auto,high,-4,hay quá|tuyệt vời,weak_high_conf,2,False
Tâm trạng quá. Cảm ơn bài hát hay quá,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
Rất hay đúng tâm trạng 💖💖💖 cảm ơn bạn nhiều ♥️♥️♥️,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Nhạc rất hay, hát rất tâm trạng, cảm ơn vì những bài hát ạ",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Đc bài hát .cuộc sống vô nghĩa này hay về đoi ý nghĩa.@,1,depression_auto,high,15,sống vô nghĩa|cuộc sống vô nghĩa|vô nghĩa,weak_high_conf,2,False
Xin cám ơn các bạn trẻ THẬT TUYỆT VỜI,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Chỉ có thể nói là tuyệt vời. Không còn từ nào có thể diễn tả được. Cảm ơn Lân Nhã đã hát thật nhiều cảm xúc .,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Hay quá ! Giọng hát rất tuyệt! Biết ơn bạn đã hát bài này! Rất hay!,0,normal_auto,high,-4,hay quá|rất hay,weak_high_conf,2,False
"Mãi luôn ủng hộ em, Lân Nhã. Bài hát hay, giọng hát đẹp. Quá tuyệt vời...fan trung thành của em",0,normal_auto,high,-4,ủng hộ|tuyệt vời,weak_high_conf,2,False
Giải trí tuyệt vời!,0,normal_auto,high,-4,tuyệt vời|giải trí,weak_high_conf,2,False
"Cảm ơn anh ạ , hay quá anh ơi.",0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
"dạ em thấy video của anh rất hay, em vẫn còn thắc mắc ở phần số 2 phần nghe để học hỏi thì còn có thêm cách nào để hiểu kiến thức ngoài hệ thống lại và đặt câu hỏi không ạ ?. Em cảm ơn nhiều",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
bài nói của anh rất hay. qua đó em biết được kỹ năng lắng nge cũng rất quan trọng trong giao tiếp ạ. em có một băn khoăn đó là. Mình nên làm gì với người ghét mình vậy ạ. đôi lúc do sợ mọi người xung quanh giận nên em thường khó ra quyết định hay làm việc ạ. với nếu khi mình làm đúng mà họ hiểu sai và giận thì có nên cố gắng giải thích cho họ hiểu không ạ. Hay mình cứ kệ họ vậy anh Khương. em rất rất rất mong muốn anh Khương làm một bài nói về chủ đề này ạ. Vì em nghĩ cũng có nhiều bạn sẽ giống em. cuối cùng chúc anh luôn có nhiều sức khỏe và năng lượng tích cực để ra nhiều video bổ ích nữa nha♥,0,normal_auto,high,-4,bổ ích|rất hay,weak_high_conf,2,False
"Em cảm nhận là những video của anh rất bổ ích, dưới góc nhìn là 1 viewer em thấy nội dung anh chia sẻ còn thiên nhiều về chủ quan nên có lẽ em chưa ""cảm"" được một cách sâu sắc, mong anh có thể phối hợp cả những quan điểm khách quan lẫn chủ quan. Em xin cảm ơn ^_^",0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
hay quá mẹ bơ ạ tuyệt vời lun mẹ ạ,0,normal_auto,high,-4,hay quá|tuyệt vời,weak_high_conf,2,False
Mẹ Ly nhà Bơ hát hay quá ạ . Mãi yêi mẹ và luôn luôn ủng hộ mẹ Ly hết mik ạ!,0,normal_auto,high,-4,hay quá|ủng hộ,weak_high_conf,2,False
"Mình nghe bài này từ khi 18 tuổi năm 2013- Nhớ những đêm muộn đi gác (vì lúc đó đi nghĩa vụ quân sự) có mỗi máy nghe nhạc vì không được sử dụng điện thoại. Đến giờ nghe bài này vẫn da diết một cách khó tả. Nhớ đêm khuya gác bên bờ sông hiu quạnh ! Giờ 32t mà vẫn như ngày nào. Cảm ơn Mr.Siro, cảm ơn thanh xuân của tôi ! ❤️❤️❤️",0,normal_auto,high,-4,cảm ơn|iu quá,weak_high_conf,2,False
"Buổi hát live này hay quá anh ơi , Chúc Mừng anh nha <3",0,normal_auto,high,-4,hay quá|chúc mừng,weak_high_conf,2,False
Em cảm ơn thầy nhiều lắm ạ nhà thầy mà em đã nhận ra điểm yếu của mình trong các cuộc giao tiếp và em đã biết rằng em nên tập trung chú trọng thực hành ở đâu để phát triển hơn với lại giọng thầy rất hay và truyền đạt luôn❤,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Cảm ơn anh Duy Nguyễn, hôm nay tìm thấy các video của anh là kho tàng kỹ năng mềm tuyệt vời trong kinh doanh. Chúc anh luôn mạnh khỏe và thành công rực rỡ hơn nữa!",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Thầy quá đỉnh,0,normal_auto,high,-4,hay quá|quá đỉnh,weak_high_conf,2,False
"Rất hay, cảm ơn a.",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cảm ơn Anh những chia bổ ích trong công hiện tại của Em,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Cảm ơn anh Duy vì những chia sẻ bổ ích của anh. Em nghĩ video của anh sẽ thật tốt hơn nếu có thêm một đoạn, anh tổng kết lại những ý đã liệt kê trong toàn bộ video.",0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Cảm ơn anh ạ! Bài học rất hữu ích, luôn ủng hộ anh :)))",0,normal_auto,high,-4,cảm ơn|ủng hộ,weak_high_conf,2,False
Em cảm ơn a duy nhiều lắm a chia sẻ rất bổ ích,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Cảm ơn anh rất nhiều bài học rất bổ ích,những điều anh nói tôi mới học hỏi còn thiếu rất nhiều kiến thức 🥰🌹",0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Mới follow A mà thấy video nào của A cũng ngắn gọn, ý nghĩa xúc tích làm ng nghe thích và k cảm thấy chán vì nói nhìu nói k đúng trọng tâm thêm giọng nói ấm áp truyền cảm nữa nên càng hút người nghe Cảm ơn A đã chia sẻ kiến thức bổ ích A giống diễn viên Đức Khuê cả giọng nói và ngoại hjnh lắm ạ😍😍",0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
Nghe mà nhớ lại thời còn sinh viên.nghe bài này mà cả những kỷ niệm ùa về.cảm ơn mr.siro cho mọi người những bữa ăn tinh thần ( tuyệt vời ),0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
I'm lắng là tri Huế đang suot❤ im lặng để buông bồ ❤im lặng để gieo nhân duyên lành bình an❤ Cảm ơn kênh chia sẻ truyện thông điệp tuyệt vời a ❤Cảm ơn ❤ Nam mô A Di Đà Phật 🙏❤️❤️❤️,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Lỡi dạy rất hay về cuộc sống. Xin cảm ơn Kênh và Tác giả.❤❤❤,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cảm ơn những chia sẻ bổ ích của kênh Cảm ơn Cảm ơn Cảm ơn,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
Đây là lần thứ 2 mình xem vd của kênh . Mình thấy quá hay nên mình đã quết định đăng kí.Mong kênh ra nhiều vd hay hơn nữa. Cảm ơn,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
Hay quá ạ ! Cảm ơn Ad !,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
Mẹ tôi cũng tuyệt vời nhất của con cảm ơn mẹ vì chăm sóc cho con lớn lên con yêu mẹ nhiều lắm 🎉😭😭😭😭😭😭😭😭😭❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"cháu quá tuyệt vời, quá giỏi giang. chúc mừng cháu nhé",0,normal_auto,high,-4,tuyệt vời|chúc mừng,weak_high_conf,2,False
Một người làm ông nội mà lạnh lùng không nhân tính thật đáng khinh Bỉ cảm ơn cháu có người di thật tuyệt vời chúc cháu và di của cháu có những ngày hạnh phúc,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Con quá tuyệt vời Cháu rất kiên nhẫn và quyết tâm .cháu là đứa trẻ mạnh mẽ biết tự no cho bản thân Cháu không thù oán và sử lý đúng là một nhà y mẫu mục w mà bác đã tặng((LƯƠNG Y PHẢI NHƯ TỪ MẪU .ĐÚNG ÔNG BÀ K XỨNG ĐÁNG ĐƯƠC THA THỨ .)) CHÚC CHÁU THÀNH DẠT VÀ NHIỀU SỨC KHỎE ( HÃY YÊU THƯƠNG DÌ LOAN NHƯ MẸ CHÁU ĐỂ ĐÈN ĐÁP CONG DÌ DƯỠNG DỤC LÚC TUỔI NHỎ VÀ ĐẾN NAY CON ĐÃ TRUỎNG THÀNH) CẢM ƠN CÂU CHUYỆN,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"Cấp 2 xem không hề cảm nhận được tâm tư của bài này, giờ mình đã lên đại học rồi, thấy bài này thật hay và ý nghĩa, cám ơn những người nghệ sĩ và ekip đã cho ra 1 sản phẩm tuyệt vời như thế này❤❤",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"Anh dễ thương lắm, anh thật sự rất đẹp trong lòng e, nhạc anh ấm lắm em luôn nghe mỗi tối, khoảng thời gian êm lặng lắng nghe kĩ từng lời nhạc của anh. Mong mọi người luôn ủng hộ anh",0,normal_auto,high,-4,ủng hộ|dễ thương,weak_high_conf,2,False
"2022, vẫn còn nghe nhé ^^ cảm ơn anh Trịnh Thăng Bình giọng anh ấm và tuyệt vời lắm",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Nam mô adidaphat bác chỉ sám hối khi bị bồ bỏ cảm ơn ts đ đ trả lời rất hay rất thực tế là bài học cho những ai đang ảo tưởng trong cuộc đời,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Câu chuyện đầy cảm xúc và tình cảm quá ý nghĩa tuyệt vời nghe câu chuyện đầy cảm xúc của tác giả đã cho nghe và biết được những hoàn cảnh khó khăn èo le của mỗi một con người chong cuộc sống hàng ngày phải chải qua những khó khăn khô đau...v..v..v,0,normal_auto,high,-6,ủng hộ|hài quá|tuyệt vời,weak_high_conf,2,False
Cảm ơn Anh Khoa. Có lòng tốt tuyệt vời. người cứu mạng Thanh Trà nơi đất khách quê người.,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Chau😢thanh trà dung cháu một vị anh hung mong chương trình ủng hộ cháu để bắt bà ba đó giết chết để cứu những cháu còn non trẻ.va hc ngèo doi tranh được vất vả khổ cực như cháu thanh trà.cam ơn cháu thanh trà dung con người VN đầy anh dũng,0,normal_auto,high,-4,cảm ơn|ủng hộ,weak_high_conf,2,False
Câu chuyện rất hay và đầy cảm xúc. Cô gái mang trên mình nỗi đau rất lớn nhưng cũng thật mạnh mẽ. Chúc cô gái có cuộc sống bình an và hạnh phúc. Cám ơn bạn đã chia sẻ tâm sự rất tuyệt vời,0,normal_auto,high,-6,cảm ơn|tuyệt vời|rất hay,weak_high_conf,2,False
Truyện hay quá cô cảm động ko cầm được nước mắt cảm ơn cháu trà cảm ơn chương trình nhiều nhé,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
chú ra video hay quá !,0,normal_auto,high,-4,video hay|hay quá,weak_high_conf,2,False
Nghe câu chuyện này rất hay nhưng theo ý của tôi thì bà năm cho con út 3 tỷ còn 3 tỷ chia cho 2 người con và người giúp việc mỗi người một tỷ thì không có kiện cáo và cũng không mất sự quan tâm của 2 người con kia qua câu chuyện này cũng là những bài học cho những người con sống trong một gia đình phải biết hiểu kính cha mẹ thì mới có một gia đình hạnh phúc qua kênh này nghe nhiều câu chuyện nhân văn sâu sắc nhất cảm ơn anh sâm đã thu lượm nhiều câu chuyện rất hay chúc anh và các anh em trong kênh luôn mạnh khỏe bình an thành công trong cuộc sống cảm ơn,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Câu chuyện quá hay đồng đội tốt người mẹ hết lòng vì cô thật là tuyệt vời chúc mừng sức khỏe hạnh phúc nhé và nghe giọng đọc nghe ấm áp truyền cảm,0,normal_auto,high,-4,tuyệt vời|chúc mừng,weak_high_conf,2,False
Rất hay và ý nghĩa. Một người phụ nữ tuyệt vời,0,normal_auto,high,-4,tuyệt vời|rất hay,weak_high_conf,2,False
Cháu ngọc người phụ nữ mạnh mẽ thật tuyệt vời Chúc mừng gia đình Cháu,0,normal_auto,high,-4,tuyệt vời|chúc mừng,weak_high_conf,2,False
"10:00 bạn Thơ viết hay quá, nghe rất thấm và suy 12:30 cũng rất hay và thấm",0,normal_auto,high,-4,hay quá|rất hay,weak_high_conf,2,False
"hay quá cô ơi,em vừa học bài vừa nghe cảm giác thật tuyệt vời",0,normal_auto,high,-4,hay quá|tuyệt vời,weak_high_conf,2,False
Đình đoàn quí mến.nghe video này của đình đoàn có lẽ đây là video hay nhất . đó là triết lý tổng hợp tất cả lời dạy hay của các bác hiện triệt của ngân xưa và rất triết lí với cuộc sống đường đại .đúng hoàn toàn cả ý nghĩa thực tế .cuộc đời bất cứ ai học được làm được như những lời tâm tình của đình đoàn trong video này chắc chắn sẽ có cuộc đời hạnh phúc và thành thân tròn đôi .chúc đình đoàn và đại gia đình hạnh phúc ngập tràn và tiếp tục tâm sự với độc giả nhiều clip hay như thế này .cảm ơn đình đoàn nhiều .,0,normal_auto,high,-6,video hay|cảm ơn|ủng hộ,weak_high_conf,2,False
Chương trình nào cũng tuyệt vời cảm ơn anh đ đ ❤❤❤🎉,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
bài viết chọn lọc tổng hợp đày đủ cả cuôc đời con người ...là kim chỉ nam gúp cho mn sống tốt hp vv bài viết thật ý nghĩa giá trị trong cưôc sống xin cảm ơn tac giả rất nhiều,0,normal_auto,high,-4,cảm ơn|thật ý nghĩa,weak_high_conf,2,False
Cảm ơn bác đình đoàn bác đã chia sẻ kinh nghiệm trong cuộc sống đời thường thật tuyệt vời thật sâu sắc ý nghĩa nhất cho con người,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Cảm ơn chuyên gia tâm lý Đình Đoàn đã chia sẻ về tuổi già rất hay tâm lý với hiện thực ❤❤❤❤❤❤,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Anh Đình Đoàn nói Rất hay và chính xác, cảm ơn anh nhé ❤, chúc anh và gia đình sức khỏe vui vẻ hạnh phúc",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Đinh đoan noi rât hay anh la môt chuyen gia tâm ly tuyêt vôi,0,normal_auto,high,-4,tuyệt vời|rất hay,weak_high_conf,2,False
Bài viết chia sẻ rất hay và ý nghĩa cảm ơn nhà tâm lý Đinh Đoàn nhiều,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"*Muốn người khác yêu mình thì hãy yêu mình trước, cảm ơn chia sẻ của anh Đoàn rất hay*",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Chào em đinh đoàn ,năm này chị 72 tuổi rồi, chị thường xuyên coi Trương trình của em rất hay và vô cùng ý nghĩa cho tất cả mọi người, nên chúng tôi luôn lắng nghe và học hỏi để trở thành người tốt, có ích cho gđ và xã hội, xin cảm ơn.",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Chia sẻ rất hay nhưng hoan canh cua 1 it gia đình bố mẹ con phai lo tiền chi tiêu tất cả cho con cái,0,normal_auto,high,-4,ủng hộ|rất hay,weak_high_conf,2,False
Mẹ chú Đinh đoàn chửa chú Đinh đoàn bà ăn dở cái gì mà đẻ ra chú Đinh đoan nói chuyện có duyên và rất trí tuệ … chú dễ thương và đáng yêu quá 😂😂😂,0,normal_auto,high,-6,dễ thương|đáng yêu|yêu quá,weak_high_conf,2,False
"Cám ơn anh Đinh Đoàn, bài nói của anh rất đúng, rất hay và triết lý!.",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Xin cảm ơn anh Đinh Đoàn video quá hay quá tuyệt vời ,tôi năm nay 68T đã & đang đi đúng hướng những điều anh chia sẻ sống rất nhẹ lòng , mong k/g kênh ai bước vào tuổi như tôi trở lên hãy ghi nhớ những điều ĐĐ chia sẻ trong video để có CS tuổi già viên mãn ,chúc anh & g/đ vui khỏe hạnh phúc",0,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời,weak_high_conf,2,False
"Phải nói cha mẹ cho em hình hài....0k trời cho em tất cả những gì em đang có , cảm ơn đấng sinh thành ,cảm ơn em đã đẻ lại cho đời những điều hay lẻ phải về mọi mặt ....giá gì chị biết em trước thì tuyệt vời hơn,chúc em cùng gđ mình luôn mạnh khỏe & hạnh phúc ❤❤❤chij mãi nghe ct của em mỗi tối sau 1 ngày làm việc Bye em ❤❤❤",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Thật là tuyệt vời bác tư vấn hay quá cảm ơn bác chuyên gia ạ,0,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời,weak_high_conf,2,False
"Nghe tới đoạn mẹ chồng ném chổi quát con dâu “ăn bám biến khỏi nhà” mà tức muốn nghẹn 😤 Nhưng khoảnh khắc cô ấy bình thản lên xe nói “Con đi nhé, nhà này con bán” thì đúng là nổi da gà luôn! Một cú lật ngược quá đã, quá sướng tai người nghe. Câu chuyện vừa đời vừa hả dạ, đúng kiểu nhân quả đến rất nhanh. Nghe mà thấy phụ nữ mạnh mẽ lên hẳn, càng về cuối càng cuốn không tua nổi. Cảm ơn kênh đã kể một câu chuyện quá đỉnh!",0,normal_auto,high,-4,cảm ơn|quá đỉnh,weak_high_conf,2,False
Cảm ơn tác giả viết câu chuyện rất hay.để răn dạy chúng ta sống trong cuộc đời.cùng nhau chia sẻ.không được cậy bậc trên ức hiếp người con hiếu thảo. Sống ở trên đời lên sống ĐỨC ĐỘ GIÀU LÒNG vị tha. Cảm ơn bạn MC đọc truyện rất hay.tôi luôn đồng hành nghe chuyện của các bạn.,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Truyện quá hay cảm ơn tác giả cảm ơn Chương trình cảm ơn giọng đọc tuyệt vời nhất của MC 🎉🎉🎉🎉🎉❤❤❤❤❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Câu chuyện rất hay . Tính răn đời rất cao . Cảm ơn tác giả chúc tg nhiều sk hp,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cảm ơn tác giả . Câu chuyện rất hay,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Hay quá cảm ơn CT chúc vvbahp nhé 🌺🌺🌺,0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
"Thời điểm này khi chị Chi nhìn lại chị Chi có cái nhìn thoáng hơn nhưng ở lứa tuổi 18 thì khó bạn nào có thể sống với tư tưởng thoải mái đặc biệt những bạn có hoàn cảnh khó khăn. Nhưng đặt câu hỏi trở lại nếu thời điểm đó, chị Chi không so sánh mình với bạn bè như vậy thì chưa chắc chị Chi có sự cố gắng để đạt được mọi thứ như bây giờ. Em nghĩ mọi thứ xảy ra đều có lý do của nó, đôi khi sự so sánh, áp lực hoàn cảnh lại tạo ra những điều tốt đẹp.",1,depression_auto,high,8,tự tử|áp lực,weak_high_conf,2,False
Xem nội dung cj chia sẻ thật bổ ích cảm giác chữa lành thật sự e mới 18t và bây giờ e đang đi trên hành trình tìm hiểu chính mình mỗi thời điểm suy nghĩ đều khác nhau luôn trân trọng những gì đến với mình cảm ơn cj đã chia sẻ ♥️,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"hay quá ajjaaaa :333 chị vào thẳng vấn đề, không dông dài làm mất thời gian là điều em rất thích ạ. cảm ơn những bài học của chị ạ",0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
"Chưa nghe xong mà thấy Chi nói hay quá phải vào comment nè. Quả thật rất là hay, có ích và lôi cuốn ạ. Mình sẽ gởi cho các con tuổi teen của mình nghe. Cảm ơn cô Chi.",0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
cảm ơn chị đã làm video bổ ích này cho thế hệ trẻ bọn em ạ,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Em cảm ơn chị ạ, hôm nay là ngày sinh nhật của em, cũng là sinh nhật tuổi 18 luôn :>. Video của chị thật sự truyền cảm hứng và em cũng đã học được nhiều điều hihi",0,normal_auto,high,-4,cảm ơn|học được nhiều,weak_high_conf,2,False
